,0,1,2
0,2.444129844933703,2.4353910237167855,2.4484590347445763
1,2.161045218841611,2.1436457283516206,2.1510688983563324
2,2.3783502530758174,2.3677157740841936,2.377705107884907
3,2.5243320769390833,2.5273416648504066,2.521493811699347
4,2.280153189532092,2.285481940196028,2.28743455346481
5,2.429820349366745,2.4278168486969744,2.4319361329541573
6,2.3765474195749454,2.37638774987167,2.3752422896330083
7,1.3715026573146285,1.3641839165975453,1.594561464391672
8,2.444687066637524,2.438145169980557,2.4423830535399222
9,2.380369193794431,2.3798797505920732,2.3780672427226945
10,2.4657227128033243,2.4688330232825053,2.4698164522812283
11,2.4717310133105084,2.466654929416113,2.473860943929122
12,2.555378511257912,2.5579871700507355,2.551226174363813
13,2.5300023225454793,2.535112930087142,2.539169208738073
14,2.2732565065869133,2.0513014464920065,2.0444924206608768
15,2.967530522537051,3.083514658396096,3.137532235046807
16,2.9000403377585453,2.900186638899708,2.905650800687347
17,2.280153189532092,2.2808778287180926,2.2838733074572066
18,2.2835751430746543,2.2874748907905498,2.289089002030126
19,2.2936525734139606,2.2927266750133044,2.2911100982586086
20,2.180128820299776,2.283966689261654,2.28779339206716
21,2.6168826364085205,2.6082411383830895,2.6166420567946322
22,2.684224024312678,2.685704395445156,2.6852707862712086
23,2.4628714855384604,2.454477869348943,2.454477869348943
24,2.3868592073418977,2.391393309642611,2.3898541958020285
25,2.3751134992666443,2.3745241639576444,2.377820673221013
26,2.2727021999000305,2.2727021999000305,2.278954559457162
27,2.596995017070977,2.591931564028397,2.589525379087994
28,2.3763286678399065,2.283648060689059,2.3763286678399065
29,2.370353515619337,2.3773013661171016,2.370133930199074
30,2.460750107968532,2.4663632901615156,2.4604270970324937
31,2.2844614825750513,2.378301509655076,2.3755611813013964
32,2.388272200225482,2.3832835039433498,2.3832835039433498
33,3.4715496086358124,3.4412098511036273,3.3771717849040805
34,2.1845326786440844,2.276333480268036,2.276333480268036
35,2.6862024919020016,2.678104950887428,2.6793028435732142
36,2.4530248581824434,2.4504953214319363,2.446611593825824
37,2.372197474567041,2.381503473872526,2.377820673221013
38,2.1835984884063997,2.1827444506230984,2.1863042029043105
39,2.3642552707081035,2.4478752561859483,2.440299043328295
40,2.531859019571479,2.5375048907033038,2.5375048907033038
41,2.4482630622963963,2.4530248581824434,2.4530248581824434
42,2.2777189976425105,2.2725602305902126,2.272618776784115
43,2.377239523974565,2.377040608107463,2.3749046486741165
44,2.368606147013695,2.3713517330547838,2.368468011157034
45,2.544359817019133,2.544359817019133,2.544232435856359
46,1.7917594692280547,1.9372922266939172,1.78210343375553
47,2.2849846792255732,2.281957111153594,2.2903483459596994
48,2.5193947477966865,2.4372996953445463,2.508521315233048
49,2.3000604703501266,2.2993575592080178,2.2910314971675056
50,2.5360312632991118,2.5347756838677435,2.5368184135818974
51,3.018575875008312,3.018575875008312,3.0222772151301367
52,2.3806973157601896,2.3836674477597546,2.468939386034577
53,2.28743455346481,2.280181180257866,2.28021816735087
54,2.463775256098462,2.465732740728548,2.4627962107559616
55,2.3864210139004416,2.383721799233089,2.3837969520102016
56,2.5355943911918324,2.537847391051728,2.540166075517879
57,2.4629130106875476,2.4632394582858734,2.4657227128033243
58,2.457958317709316,2.4690113938478953,2.4593483579599473
59,2.1793667218922734,2.1855956916934436,2.1767572006561746
60,2.544232435856359,2.544359817019133,2.544359817019133
61,2.5420534122142624,2.5363346781128224,2.544232435856359
62,2.832201193676066,2.828896211107234,2.8253835349902414
63,2.2966113440933107,2.2904522932981926,2.2911100982586086
64,2.532210514805957,2.5416749364439313,2.5182874252893472
65,2.287378442112992,2.2884637256332407,2.2903483459596994
66,2.4603112997135135,2.4688330232825053,2.4603112997135135
67,2.0553970110867246,2.051629161522424,2.0504804361243076
68,2.4603112997135135,2.43651345347127,2.439666574749647
69,3.4175710760086826,3.4148774401343625,3.4154121357685367
70,2.468939386034577,2.465732740728548,2.4608264745351693
71,2.2734224081472196,2.2772232656275557,2.28021816735087
72,2.688466724155727,2.6852025338001404,2.6895074335059643
73,2.282805479338755,2.281412197377659,2.2843997432145673
74,2.5315533879572643,2.5364850849317984,2.5332878157913012
75,2.519450778896144,2.5312112476970716,2.5274878889602563
76,3.0592081368607156,3.0566489083473343,2.954788337643656
77,2.964348338014431,3.0213864861428514,3.0180100621021078
78,2.527683521238388,2.5294937668493462,2.5354901351456247
79,2.5578053487987047,2.5509694097281974,2.553270352592949
80,2.5364850849317984,2.528404192048882,2.5300023225454793
81,2.377239523974565,2.3730799737139967,2.37431959292097
82,2.4711758099303776,2.4630407882370027,2.4688330232825053
83,2.3841855692355147,2.377705107884907,2.3805813034321632
84,2.366976173376379,2.3846070696404023,2.369723435877585
85,2.5329176733407466,2.5309557740231514,2.536349480897465
86,2.173255270328918,2.0688339894443657,2.1810391552440054
87,2.524954251402876,2.5364850849317984,2.540103768053013
88,3.6351360089358797,3.636183778689387,3.637720063931856
89,3.050750875069598,3.228479624206629,3.2176188542957833
90,2.4615952247377884,2.4629220186665504,2.454675323601507
91,2.2807099394052086,2.2897579470091,2.2950254028789927
92,2.377239523974565,2.377040608107463,2.377040608107463
93,2.377820673221013,2.377239523974565,2.37431959292097
94,2.457379924761456,2.46587917324403,2.464159815022354
95,2.37222153257456,2.3704549968555932,2.3744717084304656
96,2.3495993603317253,2.3489462980230753,2.3370309548929473
97,2.3274247927580403,2.319661320096215,2.323187773898437
98,2.378028539028307,2.3871594090725,2.388215346510738
99,2.8152137492697507,2.784277317168833,2.786810592977254
100,2.2617292141227012,2.2614627526988236,2.2567378089484844
101,2.3792708561672877,2.3874577294540633,2.3815125640078465
102,2.5430057999386815,2.552054023421556,2.544232435856359
103,2.540838863798701,2.5435436715967734,2.5407012412733176
104,2.284750695138605,2.3660609563007697,2.36350172778739
105,2.539144956080566,2.5404729976202427,2.539144956080566
106,2.3709622887157678,2.3728661829135316,2.362411881479606
107,2.377680468347242,2.375744896742163,2.3702719823713183
108,2.4572059779921163,2.4420411252995513,2.4535072864129437
109,2.5285670660823403,2.533171273601175,2.536529548758787
110,2.36350172778739,2.3677157740841936,2.3712099569332095
111,2.168830006017893,2.1667941630142526,1.9182740399185707
112,2.1972245773362196,2.384821234600809,2.2916484536968307
113,2.6815434668498823,2.6866796058886875,2.6869500613429067
114,2.371367803073563,2.3647476369485285,2.4628714855384604
115,2.361021086112898,2.188172500307618,2.1842753751546216
116,2.8231600846391114,2.7584350846675902,2.7608946963018894
117,2.370639405296759,2.3677157740841936,2.274542973546355
118,2.605114764377701,2.607517137770769,2.5319576563068886
119,2.3871594090725,2.3847575269774324,2.38569206263695
120,2.438787333680427,2.444878406768036,2.442004488341828
121,2.3674726089553517,2.3664516451566207,2.3691557718288827
122,2.1593752734381066,2.1731847511319007,2.2779899158018124
123,2.533171273601175,2.530228126308766,2.535388132922768
124,2.390649659713559,2.381503473872526,2.392763489142574
125,2.4603112997135135,2.4657227128033243,2.4632394582858734
126,2.555700420810594,2.558540506365286,2.555603176125703
127,2.619741235863801,2.620152216054039,2.615213293661424
128,2.614523338857823,2.6187550871614396,2.6104542269156252
129,2.298512927339292,2.2978075446287933,2.283682428851111
130,1.3627230461274533,1.3782947277214297,1.3602736560941897
131,2.546078040246587,2.546078040246587,2.544423303131638
132,2.417159413471867,2.4160338672041224,2.4203366502449124
133,2.3636608723365593,2.3684845581313794,2.3679058093131213
134,2.5180991529265366,2.5249853861213745,2.5241066003537926
135,1.9206004122897937,1.764868248802911,1.764868248802911
136,2.2775551661843787,2.28021816735087,2.28021816735087
137,2.369684887178559,2.370639405296759,2.3712099569332095
138,2.283682428851111,2.284646282665089,2.2933585303577653
139,2.188790837855854,2.191587987589773,2.188790837855854
140,2.284750695138605,2.285481940196028,2.285481940196028
141,2.458363303471662,2.460595769756616,2.454477869348943
142,2.955030695421475,3.0041164350437892,2.9494110285382695
143,2.4485638752564194,2.4392417386281946,2.4435721225269105
144,2.361453125822878,2.3717398965405914,2.3690006332947275
145,2.37684658469554,2.3751134992666443,2.357016210980337
146,2.5884398139266995,2.592471863103888,2.6024766302017297
147,2.460750107968532,2.4632394582858734,2.4632394582858734
148,2.5243320769390833,2.529156037881651,2.5334909007211013
149,2.1921248643874027,2.1847020322213657,2.178457405576441
150,2.2933585303577653,2.2918638705521706,2.2990301286495383
151,2.533165782441333,2.5256584820933528,2.5312112476970716
152,2.8764115314782037,2.924513165672451,2.8576785885616687
153,2.2889271135075147,2.384821234600809,2.382914985085179
154,2.471495053977778,2.470483287230701,2.471654596824964
155,2.3717871057162703,2.3647476369485285,2.3624794612232245
156,2.2921251998794783,2.2919800894862163,2.2881365378659235
157,2.1806420914818787,2.1806420914818787,2.179586161801445
158,2.6124809639815885,2.6047315056535356,2.5312112476970716
159,2.4510651760933317,2.458939176009685,2.454339286919871
160,2.5352070026452385,2.5260137923218355,2.534222888039032
161,2.4555361661765054,2.45465750196295,2.4560273933925973
162,2.2787076383364626,2.270414165462348,2.280705087460543
163,2.3836674477597546,2.383525922454082,2.1842753781573685
164,2.3929053054344567,2.388542130084982,2.3918036722649116
165,2.276333480268036,2.2775551661843787,2.2808778287180926
166,2.37190350239302,2.374954717873479,2.3740898021605776
167,2.4657227128033243,2.4590558133359335,2.4698164522812283
168,2.4472253693969934,2.4503910071942983,2.451716390135816
169,2.4608264745351693,2.460595769756616,2.4422707722314483
170,2.2937363419167065,2.2851541198315917,2.292061607522916
171,2.3480760231488116,2.3460067225857877,2.3379418177744076
172,2.292061607522916,2.2911100982586086,2.292051170275254
173,2.54274218635712,2.54274218635712,2.5414696872716087
174,2.9735501962359385,2.9249143189727587,3.0205578781656275
175,2.6099996491479223,2.615240187656431,2.615240187656431
176,2.1733208258464622,2.1673781628677844,2.170729564152393
177,2.5453990394697885,2.554462915405888,2.5499964300241533
178,2.5447672474275413,2.530865559935924,2.537015440010908
179,2.3791807824581084,2.3805813034321632,2.3791807824581084
180,2.3780638015379734,2.3728661829135316,2.3780638015379734
181,2.6177065369546124,2.6199175795977565,2.6199175795977565
182,2.459211789456724,2.459320822849591,2.448278184392835
183,2.292820899663788,2.293324128604903,2.2949402525287983
184,2.4628714855384604,2.4552070749442247,2.458363303471662
185,2.437847298833325,2.4430470275564065,2.449076991834244
186,2.3717398965405914,2.3707505527264536,2.3707505527264536
187,2.3684845581313794,2.3717398965405914,2.36525370332451
188,2.2794262161830736,2.365638698945534,2.365638698945534
189,2.4508364188985925,2.448301192444689,2.4522110292164343
190,2.541248343599602,2.535112930087142,2.5300023225454793
191,2.6159362009786653,2.6124809639815885,2.6124809639815885
192,2.2889204945426647,2.294856127332254,2.29452524260114
193,2.45465750196295,2.4484587191697575,2.4509933976758744
194,2.9175462536069623,3.065981317314208,2.9638821734327507
195,2.615106403047905,2.615106403047905,2.6173263265776447
196,2.467843903559539,2.471389613295658,2.4692628476350116
197,2.1528204187977282,2.1413582819970487,2.156214396991836
198,2.456577578319024,2.4630407882370027,2.4552070749442247
199,2.377239523974565,2.377040608107463,2.377239523974565
200,2.5352070026452385,2.52715756602002,2.52715756602002
201,2.4789406363401727,2.4729388904644094,2.4771813877846904
202,2.3924159673638594,2.391013284574079,2.3898541958020285
203,3.0750103310302546,3.1224578109102836,3.1148479882522153
204,2.531232041796226,2.5997660233495834,2.604320845714684
205,2.4714083864171883,2.4743075257294724,2.4775881973447516
206,2.5133642608824376,2.516958583788453,2.5157191681575553
207,2.6297548349503623,2.6363692529789002,2.6297040932938267
208,2.7488813465729796,2.6094580219459176,2.7621092070268483
209,2.0603534384721356,2.0636897565977295,2.0628739952350514
210,2.4385226187677547,2.438219151211415,2.45422280929729
211,2.354245160024468,2.42514127439847,2.338456800842574
212,2.6124809639815885,2.6037333530518545,2.525174391538009
213,2.283648060689059,2.2706475100208263,2.278866383351862
214,2.2808778287180926,2.2808778287180926,2.281957111153594
215,2.475123494914296,2.4775881973447516,2.468934696185256
216,2.292600558205022,2.2921251998794783,2.2955611071556405
217,2.3805206697287917,2.370133930199074,2.3664516451566207
218,2.2632509094474034,2.275895932283204,2.2809391411865283
219,2.458939176009685,2.54998226865063,2.536950438128347
220,2.8591409972604813,2.9139723354589835,2.85575464862597
221,2.38074793784356,2.3740898021605776,2.378099650986261
222,2.539336257742292,2.5404729976202427,2.5388117468014157
223,3.907105767330386,3.9475888581261693,3.943811351499798
224,3.081494631630426,3.076527798596252,3.039571824897366
225,2.181235590829546,2.182235641793271,2.0373038045493557
226,2.471495053977778,2.471389613295658,2.467997698267042
227,2.377196109197931,2.368792256700634,2.3740898021605776
228,2.6164269960074678,2.6194928761588163,2.6216136501053513
229,2.059539359794133,2.058344672711068,2.0557879767122724
230,2.5466525894698537,2.544236138715225,2.557549222125691
231,2.438787333680427,2.444089905886713,2.438145169980557
232,2.52716414768813,2.5348304930366563,2.5279938459712263
233,2.3783502530758174,2.3741376051601293,2.375380450707636
234,2.4681999007747866,2.462395452532672,2.461579263774622
235,2.1808674085334943,2.1810391552440054,2.1841674800843087
236,2.2911100982586086,2.2936525734139606,2.2904522932981926
237,2.446564852744595,2.458363303471662,2.456577578319024
238,2.2879553111215554,2.28954373106347,2.284950676325698
239,2.358380468259462,2.3656296334545632,2.3675317945229755
240,2.465172684903761,2.4676658799018854,2.470483287230701
241,2.5997660233495834,2.594467742669161,2.594467742669161
242,2.1801228206338608,2.287171180448097,2.2837588803230457
243,2.175788336470239,2.1841674800843087,2.1777230897350237
244,2.619711647006844,2.6239734342183714,2.619711647006844
245,2.552054023421556,2.557549222125691,2.5548573006439717
246,2.2872190209147965,2.295686626449668,2.294440403813171
247,2.5502309049524112,2.5411142149078647,2.5466525894698537
248,2.554450187035201,2.5553697946586342,2.5553697946586342
249,2.2884637256332407,2.2884637256332407,2.280181180257866
250,2.5107131538834024,2.5234492689690384,2.5134415259068055
251,2.37348771151111,2.373012180979749,2.37222153257456
252,2.377680468347242,2.368792256700634,2.3740898021605776
253,2.791437445152015,2.8527390731788502,2.851443860612951
254,2.3822444572674724,2.381015310854815,2.3822444572674724
255,2.066372837644695,2.168061320192839,2.168061320192839
256,2.615847769260964,2.616044565694396,2.618595726089443
257,2.4665215501823807,2.4647257959145623,2.467997698267042
258,2.2937363419167065,2.290359144004275,2.2881365378659235
259,2.277357319508791,2.2877321932831447,2.2819909441456376
260,2.1690479585324822,2.2766642681428935,2.3806682462708193
261,2.445080877501487,2.451396682826145,2.4484590347445763
262,2.5239637243164554,2.5296619664932174,2.533165782441333
263,2.6220064831108605,2.620824296161413,2.6254526363627253
264,2.5216024998589956,2.524954251402876,2.5296097625488536
265,2.550170914442886,2.4727011831792804,2.5530019470679273
266,2.454675323601507,2.4533452937339777,2.4533452937339777
267,2.3767231779517135,2.459533885845252,2.4565691841463004
268,3.1596081611678306,3.1465452199114283,3.157142668365658
269,2.5311246174639184,2.5958114639836216,2.533004653282945
270,3.481990500871097,3.4878226041660074,3.534544439467554
271,2.6159362009786653,2.6159362009786653,2.6159362009786653
272,2.292061607522916,2.287793389188784,2.292061607522916
273,2.3755611813013964,2.3662032766408734,2.272916943855268
274,2.2901907959267485,2.289859541966392,2.2882289724674263
275,2.541930632973786,2.5424145481027187,2.539847178732758
276,2.281909187334022,2.2966946309544793,2.290359144004275
277,2.3643050732272974,2.3773013661171016,2.3780638015379734
278,2.3745747860288784,2.465133234022164,2.4529703197791712
279,2.442415322235405,2.449076991834244,2.446564852744595
280,2.074330255183807,2.0614358742757632,2.074330255183807
281,2.4572059779921163,2.3642552707081035,2.4644528995331045
282,2.2847475273482316,2.2857719966052366,2.2919800894862163
283,2.6900950014768847,2.6828669266042295,2.6953955815467396
284,2.471654596824964,2.467997698267042,2.4721847196093094
285,2.453518471165686,2.454477869348943,2.4527105143585555
286,2.2505017689476845,2.2478335780726466,2.2614627526988236
287,2.2889271107202287,2.29452524260114,2.28743455346481
288,2.238373293170649,2.254889792607988,2.247595856229448
289,2.456577578319024,2.4485638752564194,2.4552070749442247
290,2.4444795044021004,2.448063095762162,2.4459462411192026
291,2.3836674477597546,2.381503473872526,2.381503473872526
292,2.3717398965405914,2.3679058093131213,2.3655368186750323
293,2.461300056140424,2.456577578319024,2.461300056140424
294,2.45465750196295,2.456878313040115,2.4596785482385477
295,2.2578974890238817,2.265255218022167,2.274542973546355
296,3.532547606345971,3.509427269411086,3.5114333656424614
297,2.190677473337173,2.192071685748796,2.190677473337173
298,2.28907887293048,2.383810586775553,2.3767231779517135
299,2.377040608107463,2.377196109197931,2.377040608107463
300,2.277180706645298,2.275895932283204,2.28743455346481
301,2.6660208522780096,2.6709243469715056,2.675751874717759
302,2.5213453121941316,2.527298351143785,2.527298351143785
303,2.2953658088081057,2.293482052832694,2.3627566363086157
304,2.542202442985679,2.541584801426033,2.5471955057234776
305,2.2849846792255732,2.2790772725510937,2.283706866291331
306,2.2816812617853652,2.284646282665089,2.2844614825750513
307,2.4506044650839036,2.4506044650839036,2.454671601753758
308,2.2861726073964443,2.2805774392793734,2.277357319508791
309,2.37431959292097,2.379437306834013,2.377820673221013
310,2.2764337117401423,2.2765779312366856,2.2760457522366346
311,2.2809391411865283,2.278866383351862,2.278866383351862
312,2.8246108927837903,3.017568543464591,2.9777934632250336
313,2.6267454248836613,2.6267454248836613,2.6248320867509074
314,2.2861726073964443,2.290685024443627,2.2835751430746543
315,2.1855911635956287,2.181695430563416,2.1765897811277313
316,2.075334302585239,2.2877086479147244,2.1829793775449473
317,2.372197474567041,2.286138588937591,2.369483142528615
318,3.072544244349409,3.081501937585981,3.0737130303245355
319,3.3075609385314424,3.3478219115823533,3.276135352258487
320,2.6882795144061293,2.683439553911724,2.693829609718502
321,1.9220661131014787,1.752890179598579,1.7655835499806523
322,2.5433592429151184,2.5386153185255687,2.540523696776798
323,2.383721799233089,2.4552070749442247,2.3787623804392837
324,2.4533246897043903,2.451811387174871,2.457958317709316
325,2.3867437176724646,2.3805813034321632,2.382986012216894
326,2.17423805797035,2.180273725533816,2.184074453129727
327,2.4520120979852953,2.458363303471662,2.454093416397037
328,2.541584801426033,2.54274218635712,2.5447672474275413
329,2.3928876841155655,2.377239523974565,2.3835838719026743
330,2.5934209101556576,2.601220405465311,2.5934209101556576
331,2.6847609694802994,2.684467332056843,2.6874349377807327
332,2.684792295650606,2.7576010633057604,2.6882795144061293
333,2.3751134992666443,2.377820673221013,2.371591209213582
334,2.2843997432145673,2.294856127332254,2.290891335386603
335,2.2676679481394335,2.273618660499584,2.273618660499584
336,2.5341624945240926,2.536469950463998,2.5309557740231514
337,2.2865638892146545,2.2884637256332407,2.287378442112992
338,2.280153189532092,2.2843997432145673,2.2772232656275557
339,2.1670324136050287,2.28320421492291,2.2834962267401675
340,2.2782757521371106,2.2838733074572066,2.285481940196028
341,2.277180706645298,2.274542973546355,2.272279886779796
342,2.070643198006117,2.1924691339392837,2.18700509014169
343,2.527231643390643,2.596741863035395,2.517656576236495
344,2.381015310854815,2.3902060575747623,2.3835838719026743
345,2.6917640741881206,2.6875059406573922,2.7341594648683043
346,2.6862024919020016,2.687384797962969,2.688832574251038
347,2.9619996578111327,2.950559299352337,2.9606684831334174
348,2.440606041102119,2.454093416397037,2.454093416397037
349,1.9086546072457633,2.0196452460225682,1.896970442190191
350,2.5988242848411267,2.6028989269247504,2.5972694333393878
351,2.4316748055093265,2.4277074037477053,2.4181171232542544
352,2.6609057716652695,2.6666140577354747,2.6609897155734306
353,2.1626518582371665,2.2797680205020048,2.276856750677106
354,2.3745241639576444,2.371591209213582,2.3788143702768743
355,2.548940173744099,2.5466525894698537,2.544359817019133
356,2.5219917296057983,2.52715756602002,2.5335509221363277
357,2.450505066739971,2.4556602978553186,2.460691148555766
358,2.290685024443627,2.292061607522916,2.287793389188784
359,2.532789981527696,2.5309557740231514,2.5341624945240926
360,2.2895168377144626,2.2937363419167065,2.2911100982586086
361,2.2847475273482316,2.2835485864774085,2.2847475273482316
362,2.533885474562093,2.5294937668493462,2.539442801186722
363,2.3684845581313794,2.3808808285699157,2.376118205872555
364,2.450780602060935,2.457379924761456,2.462037964781851
365,2.181695430563416,2.1841674800843087,2.277180706645298
366,2.5082895436710047,2.5140522160940635,2.5126652519368866
367,2.533624492982842,2.5313028421760984,2.5244337519356086
368,2.38795933289549,2.383721799233089,2.379112042821186
369,2.6079894717253267,2.5999438212462223,2.6098672252371666
370,2.537112639209623,2.5296619664932174,2.5334909007211013
371,2.375744896742163,2.373010747095865,2.3742732060901894
372,2.543119261216122,2.535864519344926,2.5375048907033038
373,2.524815933359091,2.528404192048882,2.528517528185064
374,2.5447564652178203,2.541930632973786,2.538391398458079
375,2.066372837644695,2.066372837644695,2.074330255183807
376,2.280181180257866,2.277376629222351,2.181695430563416
377,2.531859019571479,2.5283326961948744,2.529156037881651
378,2.066372837644695,2.0679897681609036,2.066372837644695
379,2.4785909268759574,2.4690113938478953,2.4750698551196413
380,2.189573513693725,2.1869928716948017,2.187780719412575
381,2.0467932247714673,1.9287157638214032,2.0663155699327405
382,2.467997698267042,2.4565691841463004,2.4714083864171883
383,2.463775256098462,2.4654107882164586,2.461300056140424
384,2.456878313040115,2.45465750196295,2.466234622540977
385,1.742159711362595,1.7697658289099039,1.7595633319245474
386,2.5547453893146796,2.549889793066336,2.5509424277741966
387,3.1370429333718683,3.135841340758793,3.1278038514746465
388,2.3822444572674724,2.3818976065087507,2.3818976065087507
389,1.3821871204717173,1.7821034317166948,1.5985012708476622
390,2.276135593266834,2.2816812617853652,2.275627233731533
391,2.3516693381134814,2.3525037669904236,2.359779694635677
392,2.2978075446287933,2.2970308552513283,2.2979804401662456
393,2.5276255356234913,2.525288759020552,2.525288759020552
394,2.6097592410857966,2.6135496812302943,2.6169111555761804
395,2.287378442112992,2.28021816735087,2.2734224081472196
396,2.5456445990123364,2.4647099560602093,2.464083278659431
397,2.188839310204483,2.190677473337173,2.188839310204483
398,2.3642184624530915,2.364564087767494,2.3630626041060245
399,2.5467060055569255,2.552054023421556,2.5547453893146796
400,2.2772232656275557,2.3751134992666443,2.3702750070015126
401,2.543119261216122,2.5499081586413452,2.536863507888476
402,2.367041539487785,2.3730799737139967,2.3609339051105565
403,2.4701149488611143,2.383525922454082,2.376937170830183
404,2.383721799233089,2.381015310854815,2.3814776433464604
405,2.172610733908873,2.156214396991836,2.1511944307165103
406,2.2954505291151177,2.2939457742930913,2.2977921866046356
407,3.2868846737838124,3.2409533894700893,3.2156151386312484
408,2.667114869727562,2.66909658547838,2.66909658547838
409,2.461104633585133,2.464501214586657,2.460637093216344
410,2.3818976065087507,2.38074793784356,2.379136857366572
411,2.1869928716948017,2.2936525734139606,2.2877321932831447
412,2.6552170970497198,2.6623849922110416,2.6608990810094015
413,2.3580123957775947,2.4483223349420355,2.3622015038288966
414,2.1855911635956287,2.274785896179933,2.1836952874397366
415,2.189597333830699,2.1837531852726215,2.188839310204483
416,2.289011159553076,2.2881365378659235,2.2914813535491083
417,2.365135859517963,2.3739280797541475,2.3645557033959625
418,2.141637305244159,2.1483230420464725,2.144570469828805
419,2.287935697955132,2.292600558205022,2.2899855943678165
420,2.525702205984235,2.5229465692949273,2.5296097625488536
421,2.5431395599184468,2.5349466927300224,2.535239848242553
422,2.698264826120679,2.6920843608812737,2.694591669014728
423,2.557549222125691,2.552054023421556,2.552054023421556
424,2.4544151856588146,2.5273759757371748,2.458127295238254
425,2.3778610072358464,2.2897579470091,2.3778610072358464
426,2.388925637893663,2.3898541958020285,2.3924159673638594
427,2.4508364188985925,2.449407809011279,2.451315996929332
428,2.6149690863835517,2.614523338857823,2.6171004654008954
429,2.456577578319024,2.461300056140424,2.4669009823839283
430,2.3745747860288784,2.379529551146791,2.379529551146791
431,2.4385684397016463,2.444380679147115,2.4469161160988997
432,2.53932627736682,2.464083278659431,2.5446344483229786
433,2.2860742836930132,2.2882289724674263,2.2895149684125
434,2.4741931870445653,2.471389613295658,2.469175080109433
435,2.613903497107384,2.618926918298739,2.53932627736682
436,2.5465289906691173,2.5424145481027187,2.5424145481027187
437,2.697113561804995,2.8187365187762294,2.7594787160188705
438,2.1783081387023113,2.2881365378659235,2.2640380471373485
439,2.518476410302146,2.5289401625551697,2.52238542179628
440,2.2763409175302773,2.2797680205020048,2.2763409175302773
441,2.523350723671071,2.5148849734947873,2.5184021025665273
442,2.3655368186750323,2.37431959292097,2.37431959292097
443,2.5404729976202427,2.5444261378915063,2.526241878230722
444,1.7844846820998435,1.7819456357378605,1.586517200578068
445,2.391614614584124,2.3855843725010453,2.392541742863715
446,2.2759407507012126,2.2805583378026544,2.275574422366092
447,2.47240768891764,2.452824792850823,2.370305067403131
448,2.3689036056871835,2.3782365697635948,2.377056440282858
449,2.263414790092475,2.2681205378898377,2.2645746356368988
450,2.6149690863835517,2.6135496812302943,2.614796472814651
451,1.777538877844348,1.779554002619335,1.9318815799792572
452,2.541086710964099,2.5433872075603574,2.5397976615369426
