,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27
10,3.38255218091584,3.376409621231879,3.3196206113581246,3.300599518736588,3.2401500768842233,3.2374721531537327,3.29772085563989,3.3096140953702458,3.3126693291537688,3.3044970056708993,3.3695116236675515,3.3480237313465064,3.354191455310698,3.371479825538935,3.3799155468554796,3.3803104153623367,3.3813460607636294,3.381810901887685,3.391034257519584,3.391879330627683,3.3746846682229346,3.389420381295749,3.3844830156020063,3.388616144958956,3.3708361703460845,3.3835963642336404,3.3168714373830746,3.3879127210210545
11,3.2176693664916405,3.216824822826376,3.1937379101957823,3.221017734887076,3.19002044894023,3.2278084861752383,3.2068825305066104,3.236638008743555,3.2239754391068915,3.2630533912259967,3.1950515732953244,3.2270191737964704,3.1807093755554012,3.176209361676354,3.191796100403794,3.2207073135023054,3.214813866821469,3.215178054250128,3.2249479955533165,3.2561050101831266,3.217752501182827,3.252724937514176,3.1480879058781017,3.217510736276144,3.218590955779084,3.2121634032863984,3.1930900336986783,3.227094194421732
12,4.577829872488959,4.577652785622929,4.577326402298339,4.578540400851832,4.581101673645483,4.577995626313269,4.580106737797386,4.573035368581811,4.572542442899362,4.575434858516523,4.577597918031873,4.5793634572349955,4.576341680516398,4.574856941764782,4.565057849062029,4.565199354877151,4.568223471940311,4.55819331253865,4.573611699722056,4.56890192347973,4.575478413907326,4.575032032787936,4.571180827026528,4.572726708169766,4.570455322128471,4.576347533707897,4.575946794705931,4.577353685386657
13,3.3918021817363493,3.4694368624166914,3.492687807296357,3.385879834895533,3.5028874211627903,3.581575259792954,3.514038130443042,3.413884687479398,3.459197614574742,3.430493375541426,3.3501099015794167,3.4423096659565746,3.4819942960691503,3.4042378568930145,3.326405573804917,3.4129733982196826,3.400846429221142,3.3504278325650474,3.44268415650881,3.472915889578548,3.427341421426819,3.3136031413953964,3.4024620356963005,3.429540864200235,3.385093330653052,3.4743115148112835,3.513703606384724,3.4655222803655863
14,3.4402439936311486,3.4404433756799304,3.4407452213730316,3.446598699858804,3.4521197665765264,3.4407452213730316,3.449091900109053,3.4543812888680274,3.4532321484049833,3.4586771788111754,3.455745121112549,3.453903395497503,3.449681058678702,3.4531720290949557,3.447324673626764,3.4487935808310297,3.4514394647490394,3.4392199779365944,3.445876292340578,3.444261940638128,3.4346322651787924,3.390971934481214,3.3864725824047746,3.3495129813274502,3.3780011073295984,3.3743718255120476,3.3729886637906277,3.4331689252974558
15,2.7486088197297573,2.7457869910042616,2.748899524605146,2.750626310278602,2.750626310278602,2.7478181931817316,2.749285087699239,2.7499297424230855,2.7473463074118167,2.7486616635592958,2.748540162714617,2.7509589008979094,2.7481393080152876,2.7494032725872906,2.7496918209414227,2.7457869910042616,2.7475784274246946,2.748651807446296,2.7510797734419006,2.7495964518588867,2.747552682899889,2.750707606834953,2.7449176029114235,2.7495311077524898,2.7507209197757803,2.7491707265393415,2.7500503183065996,2.7489498632258362
16,2.689985907251318,2.6931722841384813,2.691907981505715,2.686266029645548,2.681673242348976,2.675902125730507,2.681398858564536,2.693895943253388,2.688590841430243,2.69400574864974,2.6855148740586974,2.6875148526917965,2.6688649848239554,2.686918148933261,2.693014784228568,2.6920919854808196,2.689985907251318,2.685161824685444,2.6794510462317196,2.674812071320495,2.684375217489538,2.6929283264180848,2.6909384911581133,2.6929283264180848,2.68274920376391,2.686266029645548,2.674820851314416,2.6884793830783686
17,2.169130962892032,2.2660667083807535,2.167117674392928,2.27995281236608,2.288733074812647,2.380502695102014,2.2918959998252006,2.364969082386074,2.466428661755851,2.378301509655076,2.4731636506290795,2.451973166646294,2.466428661755851,2.2817603070651136,2.0741324781799735,2.258826951714533,2.2631795908353736,2.275467388376375,2.187455852891724,2.3542401981929295,2.3853880736707573,2.378301509655076,2.385621709639871,2.37431959292097,2.550313029307727,2.4579779109915885,2.385621709639871,2.274542973546355
18,5.267592097140497,5.215717768029235,5.207744401809688,5.2403610626688595,5.226749142187606,5.266131852611684,5.182495177253381,5.265365281198749,5.2139410821584855,5.206610922710143,5.240385049254316,5.226749142187606,5.266428420097421,5.182755263834096,5.267592097140497,5.215717768029235,5.207744401809688,5.2403610626688595,5.226749142187606,5.266131852611684,5.182495177253381,5.265365281198749,5.2139410821584855,5.206610922710143,5.240385049254316,5.226749142187606,5.266428420097421,5.182755263834096
19,3.6641805082556935,3.6627084117818494,3.6462102460145323,3.6532471103068183,3.694081668598451,3.675612908259802,3.7375286410133643,3.6972225987656366,3.674178029823562,3.6342868888942528,3.6375450880340243,3.7258440602172316,3.686610091629724,3.7105282274572993,3.6618773591885705,3.655240880659572,3.639228617927821,3.6339309239063766,3.675427842558288,3.6554424654166757,3.7216365246295084,3.6807937156301866,3.664836597476566,3.6172559624919085,3.6377760770205327,3.7413069721175805,3.666570129061718,3.716942161023982
20,4.471500909582488,4.474153361988859,4.471047739334024,4.466140543519549,4.474682899480132,4.479818871550841,4.48068026403596,4.46843250547716,4.4726275724527795,4.467233273142985,4.463827083519537,4.473463023198172,4.480557664324164,4.480537727384438,4.471500909582488,4.474153361988859,4.471047739334024,4.466140543519549,4.474682899480132,4.479818871550841,4.48068026403596,4.46843250547716,4.4726275724527795,4.467233273142985,4.463827083519537,4.473463023198172,4.480557664324164,4.480537727384438
21,3.188187713920833,3.255391875433806,3.268540283777895,3.2746239048634633,3.2013575683229796,3.253580700465583,3.3025010694873513,3.3009388989158204,3.2242951166583014,3.3989931679707444,3.2788402544650808,3.383813420323938,3.2783021038178504,3.3940001065758834,3.375123860852411,3.2766166321830528,3.2307554287339464,3.276562817991487,3.304495457313057,3.2794736638147515,3.30490964280947,3.335724389847741,3.2653884608043313,3.3443077088798034,3.279300134009675,3.2553014197128243,3.3054924328506936,3.2751759185417644
22,2.266116610975288,2.3677235537457104,2.167007570986312,2.3609544856892617,2.2368865526506863,2.4517163876086174,2.546706005299245,2.4679525698097637,2.368053352114661,2.050501490137907,2.3423098732273777,2.247516309873189,2.454339283902103,2.2736186532611615,2.266116610975288,2.3677235537457104,2.167007570986312,2.3609544856892617,2.2368865526506863,2.4517163876086174,2.546706005299245,2.4679525698097637,2.368053352114661,2.050501490137907,2.3423098732273777,2.247516309873189,2.454339283902103,2.2736186532611615
23,3.1927943067802604,3.218931776738134,3.2642137826440325,3.2667404688281256,3.3368356164492536,3.2643060568697733,3.215443573179277,3.214531122869587,3.2220258847260737,3.272079281710651,3.2751000871499594,3.329337548293593,3.260405989499389,3.22018575388312,3.1927943067802604,3.218931776738134,3.2642137826440325,3.2667404688281256,3.3368356164492536,3.2643060568697733,3.215443573179277,3.214531122869587,3.2220258847260737,3.272079281710651,3.2751000871499594,3.329337548293593,3.260405989499389,3.22018575388312
24,3.5060075200447747,3.511279543895933,3.517239347884849,3.5610646561981056,3.513674193580613,3.6084833857322876,3.6094781710090187,3.6182768003487045,3.6594484288567233,3.6657262305325915,3.706023781660509,3.6350790461782156,3.602606388785154,3.5414100196721185,3.5014362880231413,3.5154507798803065,3.5164873187858703,3.5611206835615032,3.5620556916132835,3.6040521596175665,3.6074033421825424,3.6189503109351753,3.658913373848682,3.6672740827545924,3.6996812383271838,3.6826425656923174,3.6053311904501935,3.5430012095735366
25,2.181235586854775,2.0753343010316625,2.283648056079873,2.2809391357932585,2.4689393824696415,2.2733966347181873,2.3712099533173037,2.6124332991312746,2.6147964696056025,2.368903602386154,2.4777038687958304,2.614969084909896,2.4741931840221714,2.6793646694789404,2.5331712704720024,2.748650502486006,2.754842313851367,2.8146598966691547,2.861103461909343,2.804927520397469,2.4706860555259174,2.550170911488476,2.550055648522583,2.380697311874208,2.550055648522583,2.380668242101807,2.281756941059935,2.1574006088559456
26,3.7542065158818354,3.7552832549164608,3.7570363338820014,3.753263433640104,3.7580474405392326,3.7554720696522788,3.7545887966869502,3.7495538187916333,3.7545114758421234,3.7420854560981307,3.742984571954808,3.751673208355829,3.754974277226143,3.75127060109255,3.745311775051521,3.745260102111736,3.7488857496867203,3.746979163020547,3.744124967740685,3.7247525034555142,3.740403190160809,3.7570289835519532,3.7641863752969424,3.7459613601005652,3.758361747885214,3.7562375233497725,3.753063453484239,3.752741153316848
27,2.7999056199946146,2.8536936109397306,2.8506150178746417,2.840792854690152,2.8372372220080475,2.8562458249968232,2.841863482481749,2.799998659545552,2.8499701088205533,2.856275647967965,2.840792854690152,2.8371102962502928,2.8520055285006927,2.8453563861730418,2.7999056199946146,2.849716434782896,2.852550747192633,2.8468675747391727,2.8371102962502928,2.8520283879984527,2.841863482481749,2.8045094647524746,2.848023483767779,2.8506150178746417,2.84065322384383,2.841257268950858,2.8520055285006927,2.841470222606418
28,3.811806809540281,3.8041830107710366,3.81501045526998,3.8090697533155744,3.809269958994474,3.7943064800306545,3.813670774219331,3.8075853639505746,3.8066056622469793,3.791728989297874,3.8077803126226364,3.80331666729903,3.803417376819855,3.795914688002659,3.810701176355746,3.8028256608616466,3.802383733675288,3.7891123495913064,3.808408204845313,3.8014420316494304,3.802806196498212,3.7994680517932364,3.8157218248993807,3.8160542396456583,3.8123865158775496,3.8046402216144197,3.8182445779320338,3.8148185686037883
29,2.469958756276771,2.4639479878282216,2.4650166039246297,2.544423298255934,2.470114945982738,2.5449288088288258,2.5516537586423143,2.6086496432046533,2.547806205090688,2.616911150034933,2.457205975395845,2.5404711745277035,2.5516537586423143,2.4639479878282216,2.469958756276771,2.4639479878282216,2.4650166039246297,2.544423298255934,2.470114945982738,2.5449288088288258,2.5516537586423143,2.6086496432046533,2.547806205090688,2.616911150034933,2.457205975395845,2.5404711745277035,2.5516537586423143,2.4639479878282216
30,2.618027564719771,2.6140710849562976,2.622504340814901,2.6140710849562976,2.690343517995634,2.6698422879665293,2.6879917031817326,2.6697519976174053,2.618938354306646,2.619383621502686,2.696043179581545,2.6051996554610497,2.613284838481947,2.532949872567387,2.618027564719771,2.6140710849562976,2.622504340814901,2.6140710849562976,2.690343517995634,2.6698422879665293,2.6879917031817326,2.6697519976174053,2.618938354306646,2.619383621502686,2.696043179581545,2.6051996554610497,2.613284838481947,2.532949872567387
31,3.9785653169234276,3.974775679982794,3.977452867907069,3.971915202232296,3.9725048170554635,3.971093327345055,3.9667152426131036,3.9763967004971947,3.9782061267024242,3.9843791844754577,3.982256504309522,3.9810453570513125,3.993259048147329,3.9879704740843973,3.9843225151625394,3.9882589277990337,3.9862083402319977,3.9797098118910754,3.97931688098479,3.977936657379957,3.970355587013157,3.969720931514114,3.971364822511224,3.9765284185068777,3.972307197122451,3.972962923634003,3.980935871602515,3.9797953762101272
32,2.6849600545481973,2.6914913814865855,2.6923302484462743,2.6933247404501772,2.686278211696389,2.6939624438828425,2.6236998739732824,2.6864722231871876,2.6846859612384772,2.6962804584720446,2.6936452343885517,2.6913358350420604,2.6882759206178406,2.624094492093622,2.6874349377807327,2.6867522605008034,2.6895074335059643,2.6939624438828425,2.6916574596837277,2.6933247404501772,2.6164530235096306,2.691768578519394,2.6875394136943207,2.6915377771404114,2.6882759206178406,2.6935237341087546,2.6936452343885517,2.623317419679326
33,3.3442067939971363,3.3820617172699676,3.427760881227316,3.450163480085293,3.4501303687749596,3.4335516657005587,3.429065517378744,3.364308454790888,3.4180533026555606,3.430964461064863,3.432798724674151,3.4313535775221604,3.340907639916643,3.4257752228385527,3.344580119236799,3.3820617172699676,3.427760881227316,3.450163480085293,3.450080431323512,3.43458360292467,3.428646223630712,3.3645973268592257,3.418462231748351,3.4308510246206017,3.4333370849165683,3.431852914972736,3.340907639916643,3.4257752228385527
34,2.812911616513156,2.751584243095986,2.818492378444448,2.8167838313186273,2.813860300297134,2.8124634527895016,2.8108086702316095,2.816105399866432,2.813324289017427,2.8164579129770004,2.7558724613973187,2.814287439483737,2.8127873197361124,2.752642926115163,2.7545040818738245,2.750761575197073,2.8040339582769676,2.8081638887902987,2.752194533626058,2.8106594001769607,2.8079323660481954,2.8095732525287422,2.8043900910736568,2.7490538571980667,2.742466157264563,2.7382460683418324,2.747749823484572,2.810997668534389
35,3.438189083102243,3.4355868278301256,3.440675709076859,3.4408966471766975,3.4477095359531233,3.4308765840435314,3.4393286259800746,3.4401061314389016,3.4394118739542874,3.4373174054619797,3.44244642648228,3.4342923389300934,3.4422405184060523,3.4413189120089074,3.438189083102243,3.4355868278301256,3.440675709076859,3.4408966471766975,3.4477095359531233,3.4308765840435314,3.4393286259800746,3.4401061314389016,3.4394118739542874,3.4373174054619797,3.44244642648228,3.4342923389300934,3.4422405184060523,3.4413189120089074
36,3.1405913040679487,3.139335486226375,3.133357827914124,3.1322649020008715,3.1435020581243536,3.1427832314959514,3.218266504435197,3.220837394814026,3.2234184161817634,3.2707024772995497,3.2678739524445617,3.269105286072961,3.2285004970214453,3.2647314667215106,3.262708293187103,3.2234719578963302,3.218387506713653,3.2219130618089302,3.2182381609374553,3.223471235352913,3.2273362616784276,3.22050458737889,3.215603846016887,3.2274366973906696,3.2147474781334204,3.1471899552915303,3.139657716496873,3.1427832314959514
37,2.0409381885156592,2.028440042587667,2.058104619437578,1.921504563387783,2.045116491619895,1.9083384802636412,2.177556498208465,2.046644167388885,2.0674109548665958,2.0673756007195037,2.0377159485862246,2.1751348551525833,2.044745569537552,1.8979718715492924,2.0409381885156592,2.028440042587667,2.058104619437578,1.921504563387783,2.045116491619895,1.9083384802636412,2.177556498208465,2.046644167388885,2.0674109548665958,2.0673756007195037,2.0377159485862246,2.1751348551525833,2.044745569537552,1.8979718715492924
38,3.75704452984053,3.710613080329207,3.7050502867527397,3.7075987242989816,3.7625045987773644,3.8056271117800335,3.7535710577671155,3.7520249771315153,3.7013894734820063,3.6961456721522503,3.690775519680423,3.7482463933921046,3.7889015156720176,3.7395026868737617,3.7408877621962673,3.673789769336602,3.688912322613295,3.69785754108132,3.754579230989309,3.7955887245791233,3.7948627437899862,3.7572619937483336,3.700883328382346,3.706425782233638,3.70452001951588,3.7620833263454094,3.8002625973015958,3.753293670968596
39,3.47162110043543,3.461071877506917,3.4701735756230723,3.4264541880281656,3.4648564695793262,3.3938600917188833,3.4587095979107416,3.440871717413441,3.459557589858392,3.433464616182152,3.4708826929929635,3.436262632117563,3.4687199376767563,3.470953816943879,3.4804905659008214,3.435840538406059,3.464845068080318,3.453167635533966,3.4687199376767563,3.3668274245072674,3.4555817969774445,3.466258289353718,3.463349598585355,3.4078196238843486,3.465603210974954,3.461239997935072,3.4704228000903554,3.446333769418686
40,3.077979591789142,2.992177307855098,3.162253786357309,3.160048158464148,3.352639930558968,3.195539965280107,3.2734511528826356,3.527882175831577,3.534486706400267,3.265750503762191,3.3557270710918203,3.5328601819359142,3.4218819415804385,3.6368249828620405,3.582711587841339,3.7331175026327563,3.7790772091083022,3.8520791939775094,3.9346539029425918,3.8615719576841663,3.5933765359284786,3.6929773347776145,3.6860826598455376,3.502592399287546,3.6457156402085147,3.376423348676311,3.158163784484575,3.0556266382754855
41,3.369216437364101,3.428674886115661,3.431746947805003,3.4667267814697245,3.400515308150801,3.3825483521115753,3.3236159634001687,3.4449686823902836,3.419248028794871,3.4120369775620123,3.4231979506211907,3.4004384489470296,3.4007212456435028,3.3987470755326834,3.4006761631956555,3.4686346014685157,3.4341491226128973,3.433460713284865,3.443537829535475,3.4582573411672035,3.415887645205444,3.382313898613388,3.4146126567488104,3.4232789586265344,3.399212701362542,3.3642638132177516,3.3670557201332816,3.433543957933768
42,5.237082405905387,5.17010735604512,5.186219051855854,5.21509208508642,5.207273778160241,5.208486144064069,5.169793186864938,5.236369117010699,5.169735130990166,5.1818732256534865,5.212522495432957,5.202947284674915,5.2119322855473165,5.166911597078428,5.234965244906595,5.172273868664803,5.183715800727839,5.208047355601323,5.202530693745197,5.209891700010829,5.1731969026626725,5.231132100514901,5.170071037434038,5.1843272105392675,5.21310348206629,5.202466465650967,5.210258761404785,5.172217944614388
43,3.737632687103243,3.693203747684533,3.72997501717737,3.6872717618210293,3.7809704664988364,3.735935076801021,3.7385718847918046,3.745682960033302,3.7309430008993916,3.7854350066871136,3.7297992689927826,3.683265524432563,3.7324094779132904,3.728260543700768,3.7280535022365195,3.6869506603016102,3.7219467873698315,3.6835293865565277,3.7822110935202606,3.7343470567343515,3.7392395602774213,3.7457354335603923,3.7291190267652583,3.7630273490522135,3.732149807051382,3.6890567517351154,3.7347575031183355,3.7305810124420438
44,2.689559816168774,2.7478684960960273,2.680067738228455,2.7542945793923783,2.684695687603695,2.7524254911506487,2.6791902033672006,2.7447127753456533,2.681590321236132,2.745029203013888,2.6861934008744437,2.6859268693307286,2.6862880188912905,2.745522584056115,2.6123916043462865,2.6840062242361826,2.6078145705942672,2.7397182429185563,2.6752811511648997,2.686906037240177,2.6782640121974954,2.7354088029479477,2.6733065281554653,2.7353467593263363,2.6208920765513612,2.7439337873545595,2.743941898512774,2.686906037240177
45,3.5118128628975636,3.5087688864460382,3.5253401755237146,3.523200545156457,3.53323781370987,3.5250328334879137,3.5426995708063744,3.529775500620738,3.5169832247356063,3.500375285711498,3.5206853353817076,3.5241203577545908,3.5282856247015015,3.518012555437473,3.5310732016608517,3.5428751181201883,3.5202750319766913,3.517196213629726,3.5223312162897993,3.524797059311142,3.509073865263148,3.5005563966613265,3.531103190682334,3.5334412296165745,3.536539137893034,3.5134070214012922,3.51999244794085,3.518704462338301
46,2.138067563035444,2.0318034887103398,2.005640726301394,2.0564774083398936,2.1359917518723983,2.3363613800625833,2.3503456151447017,2.224070146951641,2.326270863034143,2.3940632469797256,2.512431285249455,2.3058294924754605,2.2738096090193,2.2432869594910168,2.138067563035444,2.0318034887103398,2.005640726301394,2.0564774083398936,2.1359917518723983,2.3363613800625833,2.3503456151447017,2.224070146951641,2.326270863034143,2.3940632469797256,2.512431285249455,2.3058294924754605,2.2738096090193,2.2432869594910168
47,3.4530595962358923,3.428654210741758,3.371800244294118,3.5543975645756953,3.654575064097446,3.551207220100773,3.6048462837609705,3.620730720040586,3.6079885350695906,3.501897415056831,3.7072578503481513,3.6962366121305474,3.6405009936711807,3.640834992604245,3.5977697805424076,3.437237295788911,3.378638211017485,3.603179783332679,3.643040745111726,3.5504559983641424,3.592584133782567,3.6728355643460344,3.5300020503679073,3.4254443366392744,3.548492820231972,3.6360438086638633,3.4360949582708997,3.431066888545148
48,3.7625985647457,3.7438221449358164,3.748075728725047,3.7648620735049416,3.7612442734122826,3.7426957888897716,3.7462948611987743,3.7565736885544556,3.7450741798103673,3.755150011879036,3.7617738004719485,3.7647034061269276,3.742214207323667,3.746800030846796,3.755943195215032,3.7429085315827506,3.750438345082906,3.760844661730074,3.763926181495811,3.746302073485655,3.7451052039248256,3.7119430791241577,3.746496809266887,3.754670602830624,3.766597190609364,3.7657386450530246,3.746918926818399,3.74676965346867
49,3.1696540795857215,3.196725586889111,3.199533320948306,3.1595150733173174,3.2045588990885987,3.2339079041132064,3.248987490126515,3.195636725893883,3.2494632934046797,3.2500856775589795,3.246566491917144,3.2485623739232823,3.26257167231594,3.262727829181581,3.2626880050165745,3.2461623652119007,3.258965306502599,3.260722149987162,3.2624209663843144,3.2559063472563645,3.2564877176572122,3.2580159489243643,3.2540675230204243,3.24291839037863,3.248399451365262,3.2497376078113533,3.202116550042961,3.155190458652475
50,2.693348909204406,2.6958121729246676,2.7619417701907407,2.6953828252316305,2.693348909204406,2.758612421809908,2.754114498487568,2.6944185087406543,2.809926726058935,2.684593091381041,2.6930325980521843,2.687038392983262,2.6080455180288142,2.6217372980684646,2.6181972498075923,2.6266579635964975,2.6929842913582287,2.621065204073364,2.6266579635964975,2.6863508261807603,2.682290154918945,2.696043179581545,2.741857882881182,2.691635821097787,2.6843756735909077,2.7567843304585113,2.6920180612077367,2.6958121729246676
51,3.4273540267333624,3.4660794928633702,3.424609292969447,3.49605922953942,3.42472883224735,3.491029798238955,3.4956051654590845,3.485900061272638,3.4866084940922546,3.491637052022268,3.4652287802345203,3.5627522949321366,3.5483313460736574,3.4689494031504866,3.4760143582590546,3.4803851283614127,3.4767061729522557,3.490804040655272,3.493141143726218,3.48456193268095,3.492356297825857,3.5425369811580314,3.550331734760489,3.491988868631079,3.4922891060821475,3.4920215339130243,3.4900827649920108,3.4918487443059556
52,3.1649108546837703,3.1640842570704613,3.1616679384087054,3.160442124788784,3.1636903970455847,3.162839420095024,3.15608549784549,3.1535784834930456,3.1568482788791923,3.153271921136988,3.150234600132074,3.144539026674594,3.151982352607803,3.124778519041363,3.1159921396775188,3.132418037642162,3.092671387045232,3.091921485408028,3.11794612307522,3.080514444599964,3.15265172477095,3.153586849050282,3.1270125857716686,3.1499411853052,3.19671693044614,3.191082038199672,3.159871744360944,3.1600797926148547
53,2.60581573682988,2.6059376566049184,2.597095074572617,2.6046660443592824,2.608682088095198,2.6099886526685094,2.6048220725948616,2.6061440713845165,2.6065271398973615,2.608145457809427,2.60421557620245,2.6030943484363283,2.5948029254796334,2.5968847820545173,2.602053451639229,2.6061763640275544,2.5952704051855897,2.6046660443592824,2.608682088095198,2.6099886526685094,2.602800416074908,2.6033591335068285,2.5977301308076286,2.599871138109361,2.607025831280952,2.606928433836545,2.604626978091246,2.6018320511333544
54,2.682908319572808,2.7421019803969857,2.6774847343407995,2.742332630513774,2.686004436394508,2.7375882051222304,2.6757904289345436,2.7255184299991737,2.669599490116718,2.730226436366589,2.68151307527377,2.731730693062074,2.677368057105968,2.7366692859637474,2.682908319572808,2.7421019803969857,2.6774847343407995,2.742332630513774,2.686004436394508,2.7375882051222304,2.6757904289345436,2.7255184299991737,2.669599490116718,2.730226436366589,2.68151307527377,2.731730693062074,2.677368057105968,2.7366692859637474
55,3.119093474934402,3.108109419470683,3.1005216827373943,3.1138172986349746,3.114913929742528,3.1117018531071707,3.0967963670064953,3.1146643868950497,3.1074706599739836,3.099898572168667,3.0986320392275655,3.111987068368585,3.111987068368585,3.106807121318027,3.0973210171254992,3.1093918042711004,3.1122889748446143,3.1087443922542994,3.0939266174697577,3.11630784362817,3.112709341432405,3.1203540315617126,3.103386593049356,3.111794855950196,3.1146901822912647,3.1060381797482246,3.0998245224411227,3.1188077436975
56,2.6215512775925367,2.621827535064194,2.630439405422729,2.622504340814901,2.621827535064194,2.692235182262629,2.694216126016089,2.5516997783104522,2.8151386587112124,2.676555112177806,2.8144881172982794,2.8030554912142622,2.810057287763444,2.7543687045248255,2.6215512775925367,2.621827535064194,2.630439405422729,2.622504340814901,2.621827535064194,2.692235182262629,2.694216126016089,2.5516997783104522,2.8151386587112124,2.676555112177806,2.8144881172982794,2.8030554912142622,2.810057287763444,2.7543687045248255
