,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34
10,2.9426658408904713,2.967720165599446,2.9624216103521657,2.9665329350459935,2.957669246085236,2.9593546868619174,2.9338186853932435,3.024240231599917,3.0539478213729674,3.080216019836197,3.054003004683852,3.058754150440247,3.091483343129273,3.0743895677574926,3.082806426343616,3.1012796361475035,3.0791306950580632,3.0826209309446533,3.0441982469600015,3.0448624815186607,3.0361680448415047,3.042399072635139,3.009558769966598,3.013721887285593,3.104923256194621,3.089467654928327,3.045067641429089,3.0182566095899577,3.036593752710497,3.056336132982466,3.08974187555665,3.0978878202233324,3.0902704789382827,3.044852731588314,3.0198064561116253
11,3.450748243865706,3.4449699858415945,3.441272516610946,3.4452564536158397,3.4333708674306633,3.5515492072467496,3.6112020753149996,3.554325534648595,3.560654279382912,3.6100571653408093,3.6244828789649586,3.6607443330637377,3.60542151802351,3.579632431623055,3.5546563649802936,3.5461435725963604,3.57718340907507,3.6099281445273164,3.6325568142097455,3.5587128720829,3.4911067553584494,3.4292245935301486,3.366625992784183,3.3034495401865547,3.3551187380269676,3.372264020937118,3.355435138160093,3.420777397631608,3.4919994153081957,3.4887971655129104,3.494527626488592,3.499767533950245,3.4295589802980206,3.4435495807462906,3.4416239171054026
12,3.2680255804649216,3.2404095883259822,3.376440314912858,3.3793098754305713,3.297774955941464,3.266016308343682,3.372511853161395,3.338681194718053,3.3094309384716607,3.474635941578876,3.465147171472154,3.470671161632739,3.3380443000627,3.3380443000627,3.3743133332838444,3.339424390166379,3.468742918822315,3.4652790453978324,3.4041683792666655,3.2622638786708893,3.3014543240176764,3.2615794172791714,3.195015517620646,3.3082720762949993,3.2996512346404177,3.2656526981761695,3.1359115712779744,3.2202801049163403,3.2978675698210456,3.3015567329193907,3.372958726178014,3.3762182453685576,3.299350930312027,3.197361580551765,3.2318747310955507
13,3.5895174250549537,3.5908885056657494,3.587751501026805,3.594748529913387,3.587030749623642,3.587099742457684,3.587973440638014,3.5931289262672728,3.5854904104975507,3.587917964652772,3.5788458936395307,3.5874005272904332,3.593218782237612,3.6084870586692808,3.5983340703547286,3.5828982929853597,3.583059800507728,3.5939641458454687,3.5898054670497044,3.5790715133006716,3.6016055374029117,3.6097952623820815,3.6082314446964783,3.6184668526280146,3.6212836615112036,3.6106490348936333,3.597574110101439,3.5938063416181487,3.573693136222961,3.5955196979627875,3.6025699721931383,3.5980748313726605,3.5819709537774083,3.586193959924006,3.593622923793532
14,2.809522117897905,2.803466198141792,2.8650591542958423,2.7948018249984505,2.809522117897905,2.8679632890397446,2.806122215977713,2.914669623382534,2.929144218403808,2.9690431100764396,2.863208774855009,2.912477530042537,2.7974716691708847,2.868375969902823,2.85116027912484,2.9566228470443576,2.9224866157164193,2.965281309075075,2.9112094660639682,2.9163429672349785,2.920368275618933,2.8576785849773496,2.8009102303637596,2.85482178684464,2.862009340446656,2.9119393091833667,2.9191258425454945,2.9214384607553687,2.9215295348709023,2.9653761357377455,2.916230994786682,2.970234188992111,2.964501640041038,2.8672602153437294,2.863006069812114
15,3.6366707386107966,3.6467363334097693,3.7442901279767273,3.7019477461358274,3.7836169167742923,3.7354816635213073,3.6951511130391363,3.696781710360704,3.699989681816515,3.750284681745613,3.752780413387082,3.781265956558676,3.7423653681854905,3.6380657845738376,3.690574308187626,3.6949835489411553,3.7424958377983786,3.7441487569752945,3.787062899832401,3.734580226807007,3.6781237134561358,3.695820930891613,3.6892087434529186,3.7367566926646623,3.7258767521799685,3.7891189566930707,3.733419058178246,3.686662616450853,3.6898596248430597,3.694214866608817,3.7431810030189396,3.7003511692107303,3.7801953269120956,3.692519928323677,3.6391379865874094
16,3.5475401390483654,3.556603735961694,3.5315452209954517,3.53455067381873,3.5421321394521095,3.544614392036356,3.554420308679936,3.5342249357766176,3.5326517783740132,3.53000768175946,3.5385864979461634,3.54288346796235,3.5346679110796506,3.536116388886346,3.53513762134203,3.541881187527226,3.5520393524328715,3.5306157571105174,3.528945539384916,3.528305079939856,3.540337059471663,3.5415435347624107,3.5313572255433376,3.5292934715157847,3.536740098179054,3.542342986775093,3.551373070375512,3.5382163201018035,3.547988288549552,3.5485318660354364,3.557055316969465,3.5560762155011107,3.537924995579065,3.543748647734893,3.541480427794955
17,3.9063022630237323,3.9018999708355833,3.928341497036326,3.933190730487651,3.9303719542929247,3.909930241851252,3.9092338497113372,3.9137765517082483,3.906847068211616,3.9339751938391414,3.9386732633087176,3.930843519265501,3.905269934986811,3.9063294180578736,3.9047797220757983,3.906714717217358,3.927874436050672,3.9373706940964714,3.9369759792866144,3.9147907347829918,3.91179060756132,3.9068949762957077,3.9014214174516013,3.9328146206519987,3.9354603311828766,3.9352096682749393,3.9097153602729113,3.903629721049695,3.899092912562261,3.907995338247715,3.9277750871525674,3.9298307975439624,3.9291728101809706,3.904598894100314,3.9054488416734925
18,3.017042135170997,3.1310752575491545,3.086292107784918,3.0331149985322563,3.128873349087667,3.0420875096815907,3.034226297104817,2.948162185971334,3.0406014161241717,3.0042033115161737,2.9964377891360026,3.040223126933645,3.1307745781391225,3.130970230459974,3.1456288874412346,3.1374505970052953,3.2137288981953693,3.2950450427353526,3.219112726410412,3.2331407029308297,3.2243230022310354,3.2038089311240774,3.1372954054382074,3.1457223247006656,3.2321710187947366,3.2261739923361166,3.2114583506589542,3.2129150196932743,3.129152483467552,3.1422979454522157,3.0611965573482327,3.0438965556358983,3.053287749815612,3.0549463398542405,3.0579419572193602
19,3.1050815196915735,3.15808843402033,3.142045369207071,3.114797450915728,3.18533796098807,3.2151513137471377,3.170441097126636,3.146463980439987,3.198039722610435,3.2285918602523083,3.2016184049854846,3.280936846894199,3.304620197737038,3.187533143507284,3.2018901697644186,3.203327194735098,3.232486226870626,3.2754172710940446,3.315419620821843,3.4118378087353074,3.3381842666725574,3.2638573285872323,3.3059216005608096,3.283932803327645,3.2653827253276386,3.3037148371182967,3.33039643791172,3.2550695399535194,3.1495077823104936,3.160923038790486,3.1461660825998363,3.1192066923221935,3.1975789687832594,3.222399597067592,3.1409894339210602
20,3.106194196993786,3.1055907534091785,3.1034513066329623,3.1008842380754245,3.106768348498511,3.1067270291190505,3.1024256208105383,3.106155167815344,3.1046768678590184,3.101452352285068,3.1069982973659,3.100118011568654,3.109392952746745,3.1055729455629084,3.1035218587442683,3.108749680669535,3.102153006180892,3.101279609849056,3.105293394145446,3.106004565515951,3.1099038123349723,3.1067793241033663,3.1080197846846334,3.1003048725994944,3.105293394145446,3.109017727053392,3.1025153774862764,3.1089070038863817,3.1031153998126046,3.106617395662524,3.10359246262865,3.0607959855010276,3.1089070038863817,3.106608634939467,3.1075951568435904
21,3.3796920798077563,3.3847715154114573,3.228057776192772,3.3100525736366566,3.3109462984242595,3.3702181436986494,3.383444889284773,3.2230441348216696,3.3008408626418846,3.309401184697138,3.3676533785580576,3.3776432631773057,3.2337520739129086,3.2995963757868934,3.3033321758934013,3.3769028403650525,3.38149668648514,3.2383519995380112,3.2992408356783116,3.3086394550718574,3.3643376121959276,3.3790953400228925,3.2304782263206455,3.300777978504826,3.311501971576768,3.372094870070767,3.3790953400228925,3.232926267277568,3.2995291320661386,3.305835989632887,3.3570710868093365,3.3702192376946503,3.2292511588402193,3.2995727306165348,3.3128378041703392
22,2.5265303131241303,2.528073907405791,2.5294574849419,2.5313067019227,2.524332541566212,2.5317469411284335,2.5211873518455223,2.526484928448694,2.529702728419174,2.5266230054148817,2.532597609108121,2.5316359988267743,2.5321992315928723,2.5204165619497436,2.5168559713694876,2.522881865159084,2.5171449710109415,2.5293533379760786,2.526479028542288,2.5291536086105535,2.5183042783800134,2.526641683025933,2.528986298543463,2.529927951458545,2.5300448756348866,2.5284368521200222,2.5318833527012883,2.5247365605662613,2.5284107897387122,2.5293178611342704,2.5255018858351144,2.5315992744052105,2.5300271525516287,2.533431661804751,2.520126184983967
23,2.6970987009846605,2.6909384911581133,2.7618701899088087,2.7628671006635304,2.6923581147089326,2.6801097799348015,2.6875540274064216,2.7637903785660622,2.7587454777889127,2.6923581147089326,2.692235182262629,2.690344200317571,2.748731390212746,2.7576373100485356,2.691043464433828,2.693348909204406,2.691907981505715,2.7642628065576895,2.7565512109157755,2.6801097799348015,2.697361107933365,2.693348909204406,2.760014198013004,2.76060448804025,2.6923581147089326,2.6953332682268902,2.677278150297685,2.7593261662706823,2.76210125168075,2.688174088437842,2.6947470947452836,2.6879917031817326,2.7574470493826726,2.748731390212746,2.68074904074862
24,2.918532412246846,2.9228856708084203,2.7824565856695656,2.905924292876316,2.9163429701517103,3.016935543819847,2.8973929398596967,2.9972970949582263,2.770519059780585,2.646098890006061,2.90435739263022,2.5066079241632355,2.673647329027302,2.505989387629107,2.656194466001985,2.3156880435535485,2.649544363535214,2.649208850511391,2.6385335551761173,2.6549362466819257,2.911549332678633,2.7959257135808278,2.9069015369719184,2.89322280380603,2.90769565256087,3.0342628063413786,3.0328403838561857,3.032469818516687,3.032736335830888,3.0245715991950335,3.000768279393804,2.7824565856695656,2.912181770530487,2.7982811488941626,2.9096638354523643
25,3.261682106474578,3.3034850521064105,3.327495667342121,3.3258211387098977,3.2263071909211463,3.2602957763043503,3.300692560529823,3.328663445900207,3.3286986603070066,3.2296305908569627,3.2600698847951834,3.301822980571637,3.3247109093613707,3.3293476116600678,3.225012203914153,3.2593866959105906,3.298424370425247,3.3205754901825006,3.3221161587182144,3.229343578838882,3.2560649614496273,3.2988113142945332,3.3276582849576006,3.329176285698007,3.2268934990377844,3.256044352664715,3.299437624417487,3.3259531023478117,3.3281213234058806,3.2257956246328803,3.2607918239843086,3.3030537250761767,3.3289269198233975,3.329176285698007,3.2304892565988563
26,3.243045106088742,3.242694807040138,3.243704960974568,3.244296251867378,3.2434655752467156,3.2419319916605813,3.2422063188255343,3.2436622926385192,3.2444167706936433,3.2438043577632154,3.2429586247590008,3.2424078016179103,3.2423973677933455,3.2431303149043393,3.243191707800615,3.243147919241039,3.2424949494323503,3.242775510389457,3.2452321725775204,3.2431462114745395,3.242946763031266,3.2422193869998948,3.242775510389457,3.2452012570975217,3.2429544222731614,3.2419319916605813,3.2424874464431332,3.2427423445953867,3.244226027764274,3.242705862219839,3.2418547469443917,3.2409667435737015,3.241987916046563,3.244733525963299,3.2435183031774892
27,4.408750822160586,4.385513535403015,4.373221935105712,4.366428795123374,4.386466299077964,4.376603579138297,4.374356871612819,4.352836155061728,4.3770965607457795,4.387647263788412,4.414251412713801,4.417792336251509,4.416784816932116,4.438402901809514,4.4064121968996375,4.410910480401635,4.418350428456072,4.377303094023853,4.381795789811038,4.349115894928184,4.361055443286809,4.338308995557667,4.31816350589793,4.324517994631226,4.329915296634134,4.357361471371487,4.362582778444075,4.377377832906905,4.39928316937372,4.40404429561557,4.40927702194867,4.416215247615213,4.425285940352361,4.42548499048558,4.4113232854932285
28,3.1095074223671237,3.0654339266983515,3.1069576217275805,3.1036832725068875,3.069424307026716,3.0630892469560873,3.112367282182883,3.118820402169071,3.02927647373216,3.0986715078029397,3.0990824241213524,3.0763080096228537,3.060889495171967,3.116559101233384,3.1196637048864737,3.0538352251535557,3.002668692952075,3.016367243774416,2.915140194866331,2.9500873982537152,3.0932606538571186,3.090831418708144,3.0570082390834172,3.1114399351539297,3.1126987187593875,3.071783899016297,3.0694507296536444,3.106622709262124,3.10692337297259,3.070237576570455,3.1008570942812286,3.1104197040888795,2.96662400959486,3.056295325293749,3.107254301488653
29,3.580612394063455,3.603295774457891,3.603041976379715,3.615355290469289,3.5920992542660715,3.589803022463044,3.5753067107795165,3.5935024506633937,3.5799243647928867,3.5775250277761366,3.609081874073863,3.632989688088129,3.640185521004707,3.6562878172399973,3.623894624779768,3.665003180563798,3.6492809834027673,3.6722163423512555,3.662034429260191,3.643866329029458,3.648758365994457,3.689116861082818,3.695465174115133,3.6920272233569693,3.6483962690168426,3.6532780690092057,3.6682549518078225,3.6617108906136027,3.695434251253688,3.6716783276432885,3.684936888796853,3.6366571003837462,3.648223706262896,3.6203254307440544,3.5800574565827517
30,3.355227273705569,3.2684090508172035,3.196692747990033,3.4744572602869446,3.5280236977609074,3.40228284296226,3.384513010975213,3.3537144498894373,3.2628050750217015,3.254487838735328,3.476886125166605,3.5240501582397714,3.412649801482589,3.3611615043900844,3.420438581951654,3.33505826450562,3.2722238254348954,3.5223307714674315,3.578553233211844,3.469964793055153,3.448810674239512,3.472631204877089,3.398638038022369,3.3416419629723384,3.530526396300846,3.56937141496625,3.4470040751125968,3.4442509810184982,3.4697919812384987,3.3987750044261937,3.3294384049922416,3.5333424514927767,3.5768067125883514,3.468535029705623,3.4518501885630015
31,4.044004978874131,4.073232867553668,4.044058128369474,4.092702282277038,4.099146609084721,4.074156366621579,4.134563699912794,4.140734552827085,4.159466236028347,4.167566633456678,4.226269828427082,4.201932148689404,4.19378647729869,4.210853428742331,4.225105334431061,4.21677117154074,4.215349866083827,4.21908392396751,4.225380804379061,4.2229348883860665,4.218792335974632,4.213699098671766,4.218457444101294,4.230531782134041,4.229401700255355,4.1761730827045405,4.148258545749736,4.148413475850523,4.122439236651955,4.103059259558702,4.108041710589353,4.153890086998333,4.113563134591985,4.053350703922393,4.050697468378405
32,2.6658911259514797,2.787671393025563,2.779072742676469,2.7933082418827255,2.788028728479663,2.7873669927461466,2.803614427767396,2.8032333991571994,2.7543257872818945,2.798988590525049,2.7451101381214666,2.7980882740727187,2.8014515887888414,2.7933894260879835,2.8003963770588696,2.783690876240534,2.671031658268877,2.651573438378888,2.6698230306695927,2.788222266212067,2.7752912513936057,2.776108557542142,2.776108557542142,2.815606617170494,2.8120852970376062,2.7980117098915853,2.8060616504733855,2.7791630349889487,2.7791630349889487,2.7915189131898512,2.8032523859223164,2.796303967228025,2.6577831017602964,2.791049937604747,2.783882199920175
33,3.595129841710629,3.5255252044764807,3.4846168411220764,3.5540513723582183,3.545094256402029,3.5444826077137486,3.5381578151256443,3.5916864066589262,3.5366410701408606,3.4886050136362403,3.546714435473444,3.5358007042241524,3.535421363442055,3.5347495630296724,3.5866576600997124,3.5311978487405784,3.484850653387065,3.547071042939026,3.534948024324302,3.536316988895702,3.541290735727391,3.587211134644135,3.5386549697690057,3.484393829492066,3.5423966088196814,3.536836223174459,3.527862797511821,3.5243353879708463,3.583095683776414,3.527539064028833,3.4879279747555496,3.5547794031747095,3.545289163262952,3.546279431896508,3.5402055482215435
