,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119
0,2.6710125320889286,2.9591797747700883,3.1097996778986694,3.1019559255950298,2.9338662173080894,2.7288765511160222,3.04323655116215,2.8039737924149373,2.776876773420496,2.8479284945761627,2.7874678049473927,2.720989748271777,2.8262461469243343,2.6607712961368333,2.503296011612128,2.5979186570651183,2.8479254986098215,3.0121921303305674,3.0039139216494024,2.921623191273449,2.857152950385868,3.098226156069296,2.876283094589902,2.836872862128183,2.591832555538301,2.5733455030873094,2.6408058085731563,2.770435396655799,2.592983684477278,2.500601668106672,2.534651752145256,2.9006220270428673,2.993417634291134,3.057100356558566,2.8123930343772985,2.6869465089999087,2.99252780671177,2.7590378358556276,2.881325741538502,2.795382369998462,2.8447563445048094,2.7726999679360045,2.9434866347391537,2.7792983584176656,2.7061230698887297,2.7448895827794315,2.954882398408529,3.1081607008863283,3.135885091053687,3.0202530767370983,2.745552808509753,3.0422498365657,2.8715062678064687,2.9358166778958723,2.7868469824263986,2.7269993852532806,2.63991814716016,2.7728030475468897,2.654421652509416,2.5013430936493832,2.6710125320889286,2.9591797747700883,3.1097996778986694,3.1019559255950298,2.9338662173080894,2.7288765511160222,3.04323655116215,2.8039737924149373,2.776876773420496,2.8479284945761627,2.7874678049473927,2.720989748271777,2.8262461469243343,2.6607712961368333,2.503296011612128,2.5979186570651183,2.8479254986098215,3.0121921303305674,3.0039139216494024,2.921623191273449,2.857152950385868,3.098226156069296,2.876283094589902,2.836872862128183,2.591832555538301,2.5733455030873094,2.6408058085731563,2.770435396655799,2.592983684477278,2.500601668106672,2.534651752145256,2.9006220270428673,2.993417634291134,3.057100356558566,2.8123930343772985,2.6869465089999087,2.99252780671177,2.7590378358556276,2.881325741538502,2.795382369998462,2.8447563445048094,2.7726999679360045,2.9434866347391537,2.7792983584176656,2.7061230698887297,2.7448895827794315,2.954882398408529,3.1081607008863283,3.135885091053687,3.0202530767370983,2.745552808509753,3.0422498365657,2.8715062678064687,2.9358166778958723,2.7868469824263986,2.7269993852532806,2.63991814716016,2.7728030475468897,2.654421652509416,2.5013430936493832
1,3.8393095994492086,3.8184539329058307,3.8515118843835277,3.87087133129522,3.8782597527940537,3.861941412662068,3.8733490908048136,3.8972864886242573,3.883470506722509,3.9083011960641647,3.9017654571348137,3.9018732891259496,3.899577222655568,3.8784175752135956,3.860658450077475,3.8657697080724467,3.851052449239859,3.874674451607877,3.861867178653401,3.868669889000834,3.8255199603089416,3.8464287863545965,3.8396107060917224,3.8055633551613672,3.853104472328839,3.8566205426553513,3.8612327971087774,3.8798026719200074,3.846481136687566,3.868318129980916,3.858714600901615,3.8624543803432725,3.880059238963477,3.91611779607501,3.9159459717663156,3.8704495469459506,3.870280299402935,3.8849689143054276,3.8511650554576256,3.8811833008435563,3.874699354696668,3.845150691590452,3.87441236325528,3.8732512343370886,3.877076575895566,3.8398605241720962,3.8400516590939113,3.845027355983842,3.8372915079841134,3.8588933183321594,3.8548547925270547,3.873247216616906,3.8588533159451854,3.832341480973399,3.8461190990989773,3.8571353326524958,3.853144171055936,3.854757734213876,3.8470648778096836,3.8704960103004287,3.8600073867875717,3.8191734341530066,3.8314458463202703,3.859377906088761,3.873937864270525,3.8600353954717876,3.8778815697721756,3.8992160721704896,3.881141899565068,3.907967458493396,3.8822353590663647,3.894580034031534,3.883291381517006,3.883322491817932,3.8978443914332153,3.8963065787548308,3.8715295054422234,3.8605546348021456,3.840640742856396,3.831500296249672,3.8405939187307214,3.859810362269699,3.8505308999026466,3.8431440105983095,3.838081787681284,3.8426847503390507,3.838001581598172,3.8373876294391676,3.8526886848269744,3.866986449547036,3.8719492007870113,3.884664661249517,3.8821205118925897,3.9066886386752238,3.9028285058629084,3.8358685223591946,3.8623160449796567,3.886597852782188,3.8503621055894417,3.884876914661302,3.8731858651135056,3.837560431536386,3.836969635805049,3.8449654768353145,3.857099886899248,3.8529840993927977,3.8598749518027544,3.8829520281924252,3.850183773684032,3.851378544769113,3.8383329376961552,3.834583409478292,3.8690903945533903,3.847366411233848,3.8485368827865347,3.876263003653278,3.8589479524500407,3.846093609557827,3.8301669333039974,3.852631822053687
2,3.6296306066749024,3.6794567098705193,3.5569557362091593,3.6584369140812423,3.522784195095732,3.7476688004095333,3.6918275533228826,3.6906090169240007,3.6544231964140854,3.685491064227332,3.5814361955535103,3.631316010863419,3.5272988406087475,3.631437943226609,3.6041432236402615,3.6791934719457275,3.6346302395604435,3.678771445997604,3.583664299033728,3.6365398446565185,3.5798499689573604,3.681722715858401,3.604939674459408,3.6526517954506827,3.6211853296058893,3.6747580620027605,3.5835252199409147,3.600462317305062,3.5185695661611547,3.676529055376116,3.6540668810480237,3.72421102964559,3.6502691535641185,3.6933967501475746,3.5186105575609083,3.6319532097662157,3.5285562740012835,3.6790251966805747,3.7694389836477313,3.821376633003113,3.7416969877935173,3.79074021546551,3.7499619053656197,3.8027254507528516,3.6928018607437196,3.7978056256014314,3.8214485147942843,3.85575756944995,3.796102824862165,3.7742004440217007,3.805634525822722,3.821654610192391,3.757332419894316,3.7317839887520527,3.7464121014457876,3.834540194589219,3.767330421572259,3.743872414410842,3.6471272101398733,3.6960867430809037,3.5078254869589887,3.692406285973131,3.691295685519589,3.7829961805326247,3.6808502142719677,3.7475223064626473,3.624762405056737,3.658924205290258,3.5685363364372957,3.750257365470306,3.6676117818624103,3.7416482871828682,3.6403326515115237,3.6612180548824225,3.5937111611417922,3.6345410980407826,3.5212701481029427,3.70008435059761,3.694217129314711,3.726150516739832,3.6695649512327355,3.694812191469376,3.5779389603340883,3.651353017546017,3.5737006388909878,3.756816347969824,3.7010609145190623,3.746543122029663,3.688934193389253,3.757837117336295,3.7075995543054967,3.7471615011899835,3.659878988306251,3.8011507146474,3.769088645139819,3.819378208416071,3.750518527733149,3.7472784334753255,3.752233879411874,3.7565929159957796,3.6794738220100953,3.817576486816695,3.822278803378372,3.8676656035817163,3.8203667737438862,3.8423156490810904,3.7569710469768514,3.817299923129903,3.7095132928159686,3.820785670267207,3.8234964709204258,3.9046659733874414,3.881938769216783,3.8180959546737125,3.7128862679953345,3.7549929512002795,3.6156935709212905,3.7123851836955284,3.632277724375232,3.687898525204453
3,2.8648764894025023,2.751646449639124,2.924331275499869,3.017036504802313,2.9645947670836033,3.010805339396723,2.907881678366296,2.7896244518733955,2.895685555414946,2.842167809329897,2.926186055288108,2.915055634562349,2.9006898344989835,2.8569130516506647,2.921754539141388,2.793867707741248,2.922805529572755,2.9659723288190367,2.917429856246824,2.969377437041798,2.8882200369573763,2.8463890482785303,2.7526453856912543,2.7410872349695747,2.8005748560499693,2.545399034528969,2.867142973519193,2.855754644195037,2.7299144240366187,2.9062282878353147,2.9102548531767565,2.6832853276710202,2.9191258425454945,2.6079894639552426,2.8089630217678305,2.9118635869887193,2.910786301903766,2.86881282352994,2.853507125316953,2.7390020872461958,2.753592104516339,2.6083171930471707,2.8524044138689697,2.799150860006524,2.900276712879274,2.891857889967551,2.7969351848260473,2.8785062983682317,2.777630313476358,2.8465258980650616,2.942568425434166,2.9043049171759074,2.9012698494249642,2.9604137403914716,2.9444469841497796,2.893431946728494,3.0118207037696547,2.9675368231121535,2.974165185901529,3.0127186128574697,2.9987820180362923,2.892284808230567,2.951574396417463,2.892570016718531,2.9195382929428173,2.9017189011073077,2.9376567990297335,2.907218953652562,2.8927199690036827,2.8502663616152883,2.903523738563045,2.8489655505400444,2.9165373599728746,2.7465559514592934,2.9613956990723214,2.9486439625505816,2.9589440983335367,2.9565746810833886,2.9549458703784017,2.905393146912253,2.9677932082571132,2.9092439939709704,2.914264438366136,2.9578379306502467,2.9008519870768756,2.9025469021188153,2.9612235500271957,2.8534768221676954,2.9087032905764922,2.9677932082571132,2.969318617823949,2.8700404443100997,2.904503141102362,2.9570239071240816,2.9257556600159265,2.91266941372196,2.9183972919314622,2.5391449496421683,2.976795236639818,2.970529398303152,2.9152251235183373,3.0156582651864317,2.970529398303152,2.8677164536149915,2.977138446621639,2.74196154408855,2.9758919802656756,2.960103209934568,3.0055924979189905,2.9157044891723456,2.973148335120058,2.8589835712954534,2.7504023948723955,2.6147014689298795,2.810964648010694,2.811996342692896,2.903414241535139,2.9156843596214763,2.8687045659283616,2.8662915766377033
4,4.379798014493244,4.380432725636792,4.382306138260352,4.380338797767781,4.415723706152593,4.425696333605471,4.386833996648933,4.362305976113836,4.3642230289160775,4.360248460160635,4.342781008712541,4.331141939263194,4.308976430649445,4.331535966735034,4.327047798382263,4.3522621749696615,4.348467083746617,4.354857331723534,4.368217911750323,4.399698595766923,4.4056632339483865,4.419608037364319,4.383285513916161,4.393735519972453,4.400463371688004,4.397451367276593,4.3636279406762055,4.345447185398043,4.349079718895866,4.352770399656216,4.368871506280691,4.351322988998647,4.37471686201253,4.370090418812862,4.398058887007604,4.426604133529611,4.419543776955782,4.419977199966543,4.423556573075763,4.4261761166481195,4.422032912788095,4.3786559219960495,4.370187050998425,4.398597777808496,4.405347054525188,4.41272303877743,4.425959127679062,4.406058496529922,4.42498148780756,4.430570174928073,4.442950336675964,4.458336431511131,4.444839932397862,4.474356909944612,4.450513741732734,4.4339630185845165,4.439579724722633,4.436397323882476,4.434405449327621,4.438512668396715,4.425768942864792,4.438156679762757,4.421992918563178,4.424957155327375,4.402518776249955,4.419576425195501,4.430100428140277,4.4326625878283945,4.442647650491241,4.422393077209051,4.414157132601902,4.409138208110218,4.428089994778823,4.43149814312711,4.4154925249981885,4.443748287882555,4.439924998551571,4.442953516283922,4.4351271104844425,4.441301507735263,4.444453334357289,4.436009348868855,4.442857359212639,4.445262494548228,4.442203988463819,4.437954846712854,4.433982182382648,4.426912318352954,4.435880366408534,4.438782732762805,4.407388866455338,4.433125132740033,4.442008533467992,4.439727181382889,4.448164528541553,4.445854900397161,4.444056574820454,4.437429759602609,4.448128181839481,4.4419015846209495,4.441493734335056,4.434774821414385,4.386274297390836,4.367925478128968,4.373686825896185,4.361633319093565,4.384479217960872,4.365425553856443,4.4008598873155105,4.4312286540731,4.429267067700401,4.4342523878872235,4.430513205960086,4.4344416555208,4.427259256823168,4.404018462544303,4.43032263225647,4.397759670742454,4.386836854942513,4.379898399224035
5,3.711650048454134,3.8186181734135562,3.939279246963622,3.864631416394995,3.814344198908481,3.872322279508205,3.929024838102245,3.949083817762218,3.8951103768026707,3.8745398774571167,3.912602956117995,3.9057272564686443,3.8926482139470964,3.9351162428608855,3.946560137225763,3.8700309891328817,3.834608736191437,3.9044815540926723,3.937263524726534,3.9366389570717715,3.95122594251081,3.861717463147337,3.8692604248604687,3.785540851309496,3.8769695596865814,3.912059777659217,3.8984810078831114,3.7773253361732637,3.617386310744905,3.6864699704135884,3.768703321224608,3.8299901904186986,3.9236670384106485,3.895501159928897,3.6862808666083726,3.7990277363397476,3.765236842919057,3.7363424979327853,3.7307516439404447,3.6766797778714264,3.685455640697257,3.7225800965645144,3.7388120014145265,3.843199702335583,3.8892642275129967,3.7501895668781593,3.7683275941461494,3.891618066160909,3.844515944886437,3.7716875951219584,3.915411541107769,3.877598448404643,3.8329441353523137,3.81034469898977,3.8534302029338363,3.8628581249582186,3.909673601634325,3.8316592355421797,3.809988292474447,3.8138254611107363,3.761759427095694,3.9114315879976975,3.983141385687044,3.9470782751932525,3.836387198653831,3.823479392842974,3.867859518092171,3.906875533999238,3.922692091324862,3.8165342828230227,3.8657635510810433,3.862813302207082,3.884398796418525,3.909380350732823,3.946280890241666,3.849296680389489,3.8156980816726103,3.9096435616825715,3.8950300680897367,3.915398546768233,3.9615055703491224,3.899809478573264,3.839863052981093,3.809240025117647,3.8497867190887094,3.87669223657283,3.9380917319564643,3.7998621876437477,3.7637247770291937,3.773784409476411,3.765287549285816,3.883483663891073,3.899459358726361,3.8292967993316562,3.5737362918185065,3.666318964117806,3.73194493053469,3.7918733919318135,3.8184787654062204,3.765992367054375,3.7426848472231486,3.682499029408055,3.7055521349846687,3.7379423233318843,3.7823567766048356,3.728656654185209,3.6830234308602856,3.7300143622347828,3.7335781088972344,3.7245706188376535,3.7894715927618483,3.7244965326802264,3.647315821771147,3.649350982902469,3.725209173797662,3.7113384514372205,3.7709827954127704,3.7222290708824284,3.6674157381451713,3.671641929890522
6,3.6053596442963283,3.7058140367734724,3.676291842689764,3.711281375126748,3.6821244153430213,3.6639514977661936,3.627370676813643,3.6642419766820993,3.6072576167784884,3.6560789915258955,3.6170133965095017,3.7077720749764516,3.7038081304804855,3.683163279314693,3.686388683606787,3.7092138204738463,3.7717736074115877,3.8245444605436556,3.7795189382699297,3.7958073633033433,3.742795981475577,3.7901025290832897,3.7217821680485654,3.7631657566542387,3.6948734328091817,3.767600428752123,3.7574205252849615,3.7911553263362774,3.750427455202961,3.769993942779875,3.7177124654515303,3.7679360791064047,3.771486878572152,3.7931356460076766,3.713974951496565,3.7432271650064872,3.788168437659377,3.7333161273055153,3.7412768412402797,3.7858459965804454,3.8063654545862775,3.8268945146463906,3.806038914268389,3.79723293263513,3.813310282936287,3.8165922642292776,3.7873533346646173,3.8531007844294525,3.7737555855454885,3.7674398734162025,3.6965764977217908,3.791771158534839,3.714298591003372,3.6217017528200612,3.5827943809894887,3.6488587390353273,3.6888147259315662,3.675112584159282,3.6351087629865795,3.673604779192777,3.6967358751961834,3.7121254739777005,3.7249512017390796,3.7486772386833622,3.721184159435635,3.706461972804166,3.699224865178688,3.680492492964382,3.6791397200827904,3.7191484397294903,3.673087516483033,3.7484992922523657,3.696209955680614,3.732321417423734,3.6984734381678113,3.7512397621103912,3.763700010238389,3.808649746823974,3.742874611486578,3.790395892661841,3.6750611163769364,3.7225546949966053,3.6230985156515096,3.6348896283312593,3.6276190118031435,3.612514668344578,3.670820230457401,3.6502012704664946,3.6435218956505255,3.6643564436815406,3.591663464506037,3.6678802465573446,3.6949875654160143,3.719704966231739,3.63876010879324,3.6274126213437876,3.573312278703352,3.5960359574141716,3.5367275635508486,3.6245314843748115,3.597419648100454,3.665938108462379,3.6058531021848106,3.66727642477481,3.6313911111373587,3.610163095823922,3.5974027578301557,3.727966829408915,3.7321595646420302,3.7007133376535832,3.6630202004558674,3.70751887960914,3.6840936445531614,3.690682990147531,3.654468654234354,3.6604085383959646,3.7260328237547906,3.7278654001822096,3.6571102411345207,3.678921646473943
7,3.8186734192128244,3.699450291492221,3.867548472158356,3.7799015954807706,3.788064411898413,3.86158188907019,3.8637051515063248,3.9655408585542724,3.901436319660691,3.95004404297139,3.9387437728232118,3.8289087181531514,3.7410174262760574,3.7025226385014487,3.7564522823825346,3.761633413712001,3.791920448366493,3.8266494071212405,3.7949301485231626,3.694071560540021,3.7952217366652254,3.82204764572747,3.7935566173966806,3.7388749684952995,3.783549837355708,3.857870249265844,3.819406827948156,3.7791000129006953,3.6788287076992647,3.8040949439988756,3.805888594178162,3.6856575216059797,3.8587905048505884,3.7734510607027447,3.7638632198341266,3.8571280745725964,3.856270850259753,3.962316569559798,3.899362472639689,3.9482855730277957,3.936175484409841,3.821121047705679,3.7378420684575087,3.6992848050401426,3.7517760619044815,3.7574307736854093,3.782918272396409,3.823546273577567,3.7905122175426778,3.687841904089114,3.7942014232609425,3.8193942972584347,3.792722632915696,3.7417725871523615,3.7884792200265482,3.860645300225814,3.825004047588742,3.7845058347875034,3.689558111948676,3.8158479359366586,3.8186734192128244,3.699450291492221,3.867548472158356,3.7799015954807706,3.788064411898413,3.86158188907019,3.8637051515063248,3.9655408585542724,3.901436319660691,3.95004404297139,3.9387437728232118,3.8289087181531514,3.7410174262760574,3.7025226385014487,3.7564522823825346,3.761633413712001,3.791920448366493,3.8266494071212405,3.7949301485231626,3.694071560540021,3.7952217366652254,3.82204764572747,3.7935566173966806,3.7388749684952995,3.783549837355708,3.857870249265844,3.819406827948156,3.7791000129006953,3.6788287076992647,3.8040949439988756,3.805888594178162,3.6856575216059797,3.8587905048505884,3.7734510607027447,3.7638632198341266,3.8571280745725964,3.856270850259753,3.962316569559798,3.899362472639689,3.9482855730277957,3.936175484409841,3.821121047705679,3.7378420684575087,3.6992848050401426,3.7517760619044815,3.7574307736854093,3.782918272396409,3.823546273577567,3.7905122175426778,3.687841904089114,3.7942014232609425,3.8193942972584347,3.792722632915696,3.7417725871523615,3.7884792200265482,3.860645300225814,3.825004047588742,3.7845058347875034,3.689558111948676,3.8158479359366586
8,3.2542596083364645,3.256751794638329,3.3132964420849826,3.1826851533465996,3.3427410754919644,3.29912129448237,3.379620589727779,3.4933783258443847,3.5044415251792373,3.5636028323940683,3.4728253056395966,3.467726018977796,3.2047099737754445,3.429166657270027,3.30297860325975,3.107472036335518,3.2928093305223216,3.3236815267370865,3.1970625377328306,3.1927178079501726,3.247094979047656,3.252762224065908,3.30974888488015,3.176649188432262,3.3427410754919644,3.29912129448237,3.379620589727779,3.4933783258443847,3.5024683336840403,3.5643279551859886,3.4724950453690995,3.4384430783778592,3.1637931594854813,3.3984290870111504,3.275747935261997,3.1121541757876647,3.305245496896077,3.3324656107956954,3.159766178944748,3.201300230668916,3.251072356948818,3.2534812753089906,3.307734973678709,3.1707056808394833,3.338062835111878,3.2889840427839445,3.3700153914432227,3.4860917287070032,3.4978587019036667,3.5622394281802943,3.4708908876894933,3.4348516278087193,3.1637931594854813,3.3984290870111504,3.275747935261997,3.1121541757876647,3.305245496896077,3.3324656107956954,3.162970532012945,3.2004465239015603,3.2542596083364645,3.256751794638329,3.3132964420849826,3.1826851533465996,3.3427410754919644,3.29912129448237,3.379620589727779,3.4933783258443847,3.5044415251792373,3.5636028323940683,3.4728253056395966,3.467726018977796,3.2047099737754445,3.429166657270027,3.30297860325975,3.107472036335518,3.2928093305223216,3.3236815267370865,3.1970625377328306,3.1927178079501726,3.247094979047656,3.252762224065908,3.30974888488015,3.176649188432262,3.3427410754919644,3.29912129448237,3.379620589727779,3.4933783258443847,3.5024683336840403,3.5643279551859886,3.4724950453690995,3.4384430783778592,3.1637931594854813,3.3984290870111504,3.275747935261997,3.1121541757876647,3.305245496896077,3.3324656107956954,3.159766178944748,3.201300230668916,3.251072356948818,3.2534812753089906,3.307734973678709,3.1707056808394833,3.338062835111878,3.2889840427839445,3.3700153914432227,3.4860917287070032,3.4978587019036667,3.5622394281802943,3.4708908876894933,3.4348516278087193,3.1637931594854813,3.3984290870111504,3.275747935261997,3.1121541757876647,3.305245496896077,3.3324656107956954,3.162970532012945,3.2004465239015603
9,2.8000143669725976,2.799848684784551,2.9027595274136138,3.11088636268605,3.0141577345715134,3.1147023360845485,3.0130379172588015,3.110123334416182,2.926817323513738,2.9808558284746702,2.8755800569692784,3.0261126378063987,2.9238233945755674,2.9017306847470423,2.9229844925845208,2.7352698456878475,2.8177445188794756,2.932155417231717,2.926478889727633,2.8774225587173134,2.9226434777547157,2.869727398302457,3.0715705139551055,2.9243312803028987,3.031156137377415,2.9294781872293822,3.1210790193866664,3.0243886372611812,3.0077792774209433,3.021122485748741,2.8000143669725976,2.8034389670319255,2.9027595274136138,3.1083571845184603,3.0141577345715134,3.1172105916414967,3.0130379172588015,3.1083025097742456,2.924513165672451,3.030301846339715,2.929508649570658,3.1210790193866664,3.0243886372611812,3.0022078981564655,2.924513165672451,2.7891854650671233,2.8195224636515994,2.932155417231717,2.928161122950818,2.9300581815207147,3.0243886372611812,2.9243626216354466,3.1166514107694994,2.9223983305432144,3.030301846339715,2.929508649570658,3.120669337209066,3.0235877653981404,3.0077792774209433,3.022738866543381,2.8000143669725976,2.799848684784551,2.9027595274136138,3.11088636268605,3.0141577345715134,3.1147023360845485,3.0130379172588015,3.110123334416182,2.926817323513738,2.9808558284746702,2.8755800569692784,3.0261126378063987,2.9238233945755674,2.9017306847470423,2.9229844925845208,2.7352698456878475,2.8177445188794756,2.932155417231717,2.926478889727633,2.8774225587173134,2.9226434777547157,2.869727398302457,3.0715705139551055,2.9243312803028987,3.031156137377415,2.9294781872293822,3.1210790193866664,3.0243886372611812,3.0077792774209433,3.021122485748741,2.8000143669725976,2.8034389670319255,2.9027595274136138,3.1083571845184603,3.0141577345715134,3.1172105916414967,3.0130379172588015,3.1083025097742456,2.924513165672451,3.030301846339715,2.929508649570658,3.1210790193866664,3.0243886372611812,3.0022078981564655,2.924513165672451,2.7891854650671233,2.8195224636515994,2.932155417231717,2.928161122950818,2.9300581815207147,3.0243886372611812,2.9243626216354466,3.1166514107694994,2.9223983305432144,3.030301846339715,2.929508649570658,3.120669337209066,3.0235877653981404,3.0077792774209433,3.022738866543381
