,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32
10,3.6188538386276616,3.7603337080644175,3.760647088906131,3.798316710768669,3.760647088906131,3.8056562862466863,3.7313243317334703,3.7433270353089707,3.888852531984522,3.8435660054008682,3.9530331766353477,3.9281937817282264,3.9215013637651293,4.017936824544189,4.014933584389455,3.9316762033690376,3.933427726000966,3.9669266786780772,3.925778252751252,3.9224336133384305,3.887744874498752,3.8411778158003695,3.8649228290264577,3.9148511006058953,3.907262121650102,3.957485380079386,3.9889559613696752,3.8447616517445757,3.914933556275595,3.8046082485131936,3.6116227581395397,3.802205302553353,3.606279161038097
11,3.211134409317483,3.291060808549008,3.21247887792299,3.2075024436766384,3.3303882939737606,3.38666563706428,3.4193421013940783,3.465398356676692,3.4608373710287355,3.4768391243161956,3.5152476166705418,3.5171871354364654,3.483748601418562,3.514673678960212,3.5352272750467555,3.498830863540007,3.5541096454902017,3.5559111873958456,3.5276504491703875,3.5853370879333393,3.5979638194259014,3.5694861517502137,3.6016185492103183,3.591369833658865,3.5994117282198625,3.664196280009604,3.6559697218157208,3.6255954449908785,3.6515976947721462,3.584506777692725,3.440238753035067,3.3721675989923323,3.2133220149966126
12,2.903381404913196,2.961977191320655,2.955172384147277,2.952811515958906,3.0627876457841112,3.0049896227716033,3.095803335651624,3.1059167157016985,3.0508609554824297,2.9584911341194005,2.961977191320655,2.9028924515749086,2.95994879489075,2.9615035949128243,2.952572297540595,3.0589528163285835,3.007487508598095,3.0968691829207504,3.0994865199094663,3.0565484817437523,2.958319280369172,2.95994879489075,2.906215135993089,2.957193715023228,2.9560319721254738,2.959933494998672,3.05778401533103,3.0051114732258197,3.101590301909305,3.1011850537968537,3.0495097415632473,2.963744446333408,2.957193715023228
13,2.8659432054118947,2.8684490534390696,2.8652467235776733,2.867394783981561,2.8691257314779626,2.86266035843677,2.8673605142756124,2.869568695493995,2.8657529583941685,2.8658516429332033,2.867957326264982,2.866004940923077,2.8662265050922358,2.86861971796022,2.8672045607370156,2.867929930877514,2.868302274734557,2.8655347706733623,2.86757892032168,2.869568695493995,2.86229801764703,2.866592599658263,2.867944169634397,2.866497197191684,2.8647197240339146,2.8704797700852382,2.864331060325153,2.866887632261187,2.8692795912177305,2.8657529583941685,2.86757892032168,2.8673158680190487,2.8658246996018675
14,3.762835750175867,3.7600128837147113,3.662635258102197,3.6944411739138836,3.72152750028961,3.678401236105036,3.7286792314206227,3.7730491306002656,3.7664079315834633,3.6587114156780514,3.714472117862022,3.869782189837843,3.882730808842486,3.8400897044324394,3.842388796639164,3.809429946317579,3.8213070292799802,3.806143232921997,3.7553842128298243,3.747739506061157,3.7547677582130774,3.8045656712843527,3.8160929717296654,3.8372728994070493,3.8336791138926203,3.7412672100892013,3.839351009271441,3.796691329724151,3.711020480675022,3.831812899165154,3.755491569839439,3.7441622697471226,3.749068552170964
15,3.607032908270372,3.582529576889625,3.605768867668691,3.63178945698857,3.658524044206424,3.630914768386126,3.689441197947231,3.7024918128631357,3.6854218251995516,3.7206540334183886,3.7378315609192185,3.7248233611008645,3.7498053279757935,3.7527281673118487,3.7272705813563314,3.756226932090592,3.773218656650701,3.7544912799482373,3.7596632751618277,3.744242481870968,3.7225172417113233,3.7777396772105396,3.7939740665348665,3.7882553542158743,3.818804393575723,3.781945322558684,3.705407462137769,3.664078489021416,3.630690380307667,3.551762703356397,3.6752126439134334,3.5984927607165558,3.6121764595738264
16,3.301513653864576,3.3225730276611736,3.297223900228817,3.2687820222424575,3.291309533669227,3.280576402645274,3.261716431205409,3.2114100795382514,3.238287878158051,3.210242887907712,3.241790035248889,3.2966423350098495,3.283694427561864,3.329534663427207,3.367088999078897,3.3736905581342227,3.40282226196202,3.397265599893236,3.380265260597144,3.372730307113927,3.353859473642747,3.326870534387778,3.3101751230399974,3.2846884698462304,3.2601091281314214,3.285374410277899,3.315134638561829,3.324621982485488,3.3600382743500274,3.366144333888668,3.3341963487047326,3.3709683853556185,3.3386343827306666
17,3.4072272673378903,3.582975610227291,3.4522629456200993,3.4383867880306203,3.5590554595882966,3.6006885908755786,3.58045418190362,3.578248516175082,3.650432706580184,3.5942029668125013,3.6361996938549987,3.703646033917475,3.673092838815919,3.703954248459607,3.700902678821523,3.7056099465452657,3.7394703040674706,3.7736008054722694,3.7111693197510167,3.7050785519390406,3.7936565798243866,3.7444551058189774,3.7643588394418654,3.7791851164586534,3.722875271988478,3.7798953111747267,3.81867916334813,3.775441840105905,3.8000703392866906,3.808060251645502,3.6729382588015036,3.707326044301224,3.5503230033197113
18,3.4976484457981756,3.497205052988263,3.4943083824235455,3.4577922131040855,3.458739603997489,3.4493676567912326,3.474692601196214,3.4777585469933774,3.4757060904288,3.4697769063908597,3.4792556307258606,3.474485987153781,3.473406444014978,3.4742164723072015,3.4739840377524915,3.466451160926499,3.4736692411786088,3.487991023197144,3.4901792888965755,3.5003360903103147,3.4995149943232997,3.4966759668115976,3.4951588197541885,3.4925929119400787,3.4967157289934834,3.4986905416491947,3.5104447647055315,3.505831076951619,3.5112179173744487,3.5116490138721406,3.50302095169849,3.490447268327419,3.5005060167355424
19,4.62355218007608,4.694795100284433,4.665393249070956,4.629797958606919,4.713109188208023,4.726109709646127,4.733177402148253,4.748381359201175,4.75131997833019,4.728652705158574,4.770888299842642,4.7450273067408695,4.759760127316107,4.717377001531165,4.744418972636646,4.753593270554204,4.763030381263716,4.763473284827295,4.761602546855097,4.751774268068093,4.793348760821291,4.776895677873377,4.787808245686494,4.788334119151299,4.77456531716987,4.796898333918864,4.803800195439136,4.804638272969711,4.809027920811557,4.793923266369487,4.764479746649606,4.739436566042265,4.70980363936057
20,3.5580236763267656,3.7477219204295933,3.4763201027305164,3.6050083524946865,3.7060062787818806,3.7081540708197798,3.752816285917509,3.713293110206219,3.7608948380040106,3.7032150116151867,3.644207723103944,3.8014581187417584,3.705396446570558,3.82018468998256,3.7592957350253293,3.7996409049715254,3.8485131391212377,3.8470316415181394,3.7853675154691206,3.8329836639904995,3.8460830697182766,3.7958223202288064,3.822702254888916,3.795170953540034,3.7480895720603566,3.7938535725096623,3.8220574007237866,3.7921910598672772,3.8354883359971343,3.8380469815018365,3.6520537151707,3.7617095198908004,3.7084717588219345
21,3.163262129421059,3.1499137351601165,2.9700039312370516,3.066005174718434,3.066005174718434,2.9738522680204893,3.0687057072458064,3.1600481629438733,3.1600481629438733,2.97001340896632,3.013718970620169,3.3078579287993133,3.3810892749552472,3.305167295246079,3.2584857886869862,3.2452285980821323,3.235287922138615,3.2266981026962727,3.1648781938704538,3.1509675011790224,3.16215857440784,3.2266981026962727,3.194674692604195,3.2912309576507153,3.2206632882061044,3.1476171149171632,3.2409533894700893,3.1537429503165617,2.9771138698215998,3.233134389982684,3.1166983064559712,3.165554869477585,3.165554869477585
22,3.1131581757496063,3.017281943622162,3.111534765421538,3.111438531089126,3.1027514359076456,3.186343003827483,3.196778723790941,3.1134012741752572,3.197636539100165,3.1880039137399967,3.3383701311037877,3.3218992725027414,3.172485565579427,3.1883364818528057,3.1493922797996836,3.223517630790083,3.184416235707093,3.267563378015135,3.2695791560130485,3.333043442657189,3.2705168389922235,3.287326378752242,3.2475588800845454,3.142247221940005,3.1621969451885015,3.2513493882819997,3.204707165135575,3.1209629212712002,3.107436130014358,3.0204158107129184,3.1790198923755555,3.1077434317023607,3.020080547241346
