,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23
10,3.7205449829524513,3.715571559503176,3.7213709571983102,3.719550027637763,3.721358859436699,3.7199008662811877,3.7215648676287247,3.7183549025187257,3.7172059724335407,3.726811113195768,3.7246508469862563,3.7275488114828135,3.7321915246045907,3.7232979082720363,3.6971449928713955,3.713359061755775,3.7094769583882137,3.7073115565728356,3.713289911993791,3.707107501928578,3.707203910664626,3.7144522061477843,3.7102890268782343,3.7135250202395977
11,3.0477953453794053,3.033415433921785,3.0219160204132174,3.039245004239683,2.934395277576632,2.9931435599031975,2.98529976616048,3.0402639956837034,3.004377288912537,3.043877821124661,2.9964377891360026,3.0359046599708033,2.9597347072088076,3.057236779317259,2.9500255290765702,3.0646481631891005,3.008270278066784,3.0556230135472218,3.021977102211535,3.062072464556113,3.054102081851621,3.112945299280541,3.056068044737592,3.052541942332339
12,3.4207074045735104,3.310851865405664,3.567699992256278,3.6127683315275387,3.560315826396005,3.542291599758763,3.494607759732333,3.4355812477583223,3.4854811316200704,3.29881446074861,3.543234468256365,3.6076789052251352,3.568437438230555,3.543694400252133,3.5402996893630108,3.42730189966744,3.4918196610416308,3.3190958945276843,3.560639295376987,3.6042775292209375,3.5919224191848214,3.540394649312046,3.529005293630125,3.3489503670645453
13,3.5190882147622253,3.4813684023777007,3.527469121615159,3.4570090728672866,3.5561344608753584,3.5494320389105,3.5359646595353724,3.533353247847124,3.5305336926141067,3.5333034795486356,3.413275135662435,3.491404020580578,3.538090986995381,3.5098993282113415,3.6024510574869923,3.544332829151296,3.697750848869122,3.664036153580139,3.6526947439187056,3.537857818684058,3.5470025129399,3.4995149834481643,3.4534422100838773,3.523991977936873
14,4.300227958348017,4.290626870512829,4.237343432597194,4.224565382830855,4.269961890413243,4.281371861912295,4.277631120128635,4.313461818967968,4.3111625841850305,4.318729993060963,4.283998614835598,4.26182604536277,4.282310764401985,4.2923816851209,4.231468309077815,4.263597201667751,4.2477644590420605,4.279563224458474,4.281625434451885,4.2695661805637,4.28302237731069,4.297975923254238,4.275351267461875,4.315281357450321
15,2.055588795003167,2.5558392352277837,2.6842512236862563,2.544423303131638,2.6883725713248285,2.684792295650606,2.544423303131638,2.3978952727983707,2.1750281615059373,2.625691029269251,2.538833739404558,2.6194025515473114,2.7469807570328832,2.625691029269251,2.5456445990123364,2.479360789366579,2.055734166013034,2.697113561804995,2.613903497107384,2.6194025515473114,2.808164332714082,2.6159362009786653,2.370305067403131,2.564949357461537
16,3.8304330076236686,3.820343690354126,3.827861739936246,3.8266773044451,3.835762600987058,3.8317640421461006,3.8275499613597757,3.8289638767247935,3.835066923079593,3.83193123461419,3.8127312699817613,3.8269836150028134,3.8293296522120084,3.8386411082663554,3.8308913049153865,3.825420315261607,3.8333793887845338,3.8341262732101384,3.82554282160388,3.8355744467110227,3.836543168658454,3.8292508322241243,3.821785224250739,3.8256257711931028
17,3.59075181866474,3.5928985934471624,3.5920019347033314,3.593678295289223,3.5926005702943833,3.589545645197452,3.5932980553577125,3.5979633876233916,3.5956783562659282,3.594689167552657,3.5928199483442893,3.594781758123653,3.5912679994993755,3.5895334814539837,3.590120677336974,3.5952953331176345,3.5970800529891624,3.5921699175514683,3.592983023312543,3.592657615608615,3.5943097781595448,3.595003559376839,3.5944701522792175,3.5944419291026746
18,3.013227965012607,3.08660522948443,2.909787182598615,3.1875044744972603,3.1728012515828343,3.24442467557841,3.173489926681039,3.2067388034449453,3.0864724702039616,3.1632969689848744,2.906635118799744,3.1867354180764726,3.282777422674027,3.294889609976163,3.254157928581967,3.245551713124949,3.1787208486208263,3.172923671848926,2.9558730439480905,3.266553432061711,3.268403774184681,3.228899602167629,3.1907433921506416,3.1444649314445385
19,3.397411044087647,3.4731441056237706,3.475482521474264,3.414587988441552,3.4066099960493217,3.4827942992643557,3.470403705720434,3.4466249166716896,3.4087015448767017,3.477231868226086,3.478409730591981,3.4678869055197956,3.45046454613984,3.537025514691707,3.527401058528359,3.516213947611068,3.4511432609601336,3.5229102946303743,3.517192391952679,3.462496762454663,3.4655141901661115,3.521328760688054,3.522393885467139,3.4504722126661367
20,3.0083907550420212,3.1065481110990127,3.0779385974366575,3.1177838298666805,3.109157844430809,3.120016425312308,3.179122143203777,3.1818241369046527,3.1110093060156845,3.1001973505497946,3.007629728122562,3.114387329593166,3.1103989948989623,3.1278495194917335,3.181760456441238,3.183676684047697,3.067061090663259,3.0980636736361977,3.0848616654449916,3.1167027995251524,3.1144973728066447,3.1264120480087803,3.190051903995044,3.187022715107457
21,3.281091715054521,3.1153354165834983,3.3153546474560223,3.3082756910538986,3.2657481505692076,3.3727731054253196,3.277101641559812,3.150143720995213,3.2354577290528033,3.0601688399537457,3.343902866628196,3.3343955788276856,3.288187460038494,3.4016216577860248,3.313367905702812,3.157142668365658,3.1935954980920807,3.0634191629312646,3.277210605250487,3.2691080393394327,3.2664270008673055,3.372949861985594,3.3105378981074027,3.1984819606360033
22,2.8000344181093353,2.829935554719094,2.7420669742282158,2.8568220117265417,2.8523031472064018,2.829935554719094,2.7420669742282158,2.911744331655799,2.8590066429368313,2.8434115902128,2.8589411581485,2.8678370475858355,2.8515071870665842,2.939820809576875,2.961057873737027,3.013543129398616,2.9434111385205304,2.8941716240522335,2.795668388664386,2.9623611414742315,2.9434111385205304,2.9472928448920217,2.854211321507917,2.9504552003373834
23,2.864433985495511,2.904853405027057,2.8545925971599653,2.959803693097593,2.9180874639337113,2.956949045307613,2.8545925971599653,2.964549554012008,2.969130940918614,3.007008646084987,2.955107450160102,3.000461438130622,2.9180874639337113,2.946212682197616,2.854780979889011,2.959803693097593,2.9641897604490306,2.946212682197616,2.854780979889011,3.0080820162807806,2.9706330368180405,3.007008646084987,2.9103645577189967,2.971934401500264
24,2.6599540745970662,2.727288033907224,2.7412370006337445,2.7950941337531026,2.716077735539229,2.7120301955506942,2.7941105296261095,2.7977028681513874,2.6653582275054064,2.727864779293124,2.739319884258906,2.7965285615425595,2.6599540745970662,2.727288033907224,2.7412370006337445,2.7950941337531026,2.716077735539229,2.7120301955506942,2.7941105296261095,2.7977028681513874,2.6653582275054064,2.727864779293124,2.739319884258906,2.7965285615425595
25,3.2021773488646255,3.2006929617957276,3.1988660211089766,3.1962770050309426,3.1957812498273435,3.1818886846594183,3.1903666406916797,3.170519505626954,3.1813383071078785,3.1825473075934934,3.187044011986118,3.1879905846566308,3.1945712513116904,3.188334564755792,3.1924571018244245,3.2043101773880442,3.1932901154988977,3.195444366337517,3.194188317683626,3.179446306035553,3.1900710741434515,3.1943044501363125,3.1965197645585643,3.208082848490866
26,2.1307389440855156,1.901142820652261,2.3578283837628113,2.231646431130402,2.2488974898389187,2.4421530905450974,2.3645546078799673,2.156214396991836,2.254529850446527,1.9095962687678139,2.2594030222365755,2.353378605658925,2.2379840305050953,2.3563455344281383,2.3795642601153206,2.1443613567663773,2.1449021549498535,2.031036239735214,2.233169240256299,2.2457424980735308,2.357016210980337,2.4105053456237995,2.2936525734139606,2.2713939297555577
27,3.652984467922769,3.612273652699104,3.6020362459875184,3.6156452945988575,3.6265221790975257,3.6196642997070505,3.6047379330922484,3.613204599485952,3.6084481890309865,3.662160527085126,3.669078497033324,3.6644931027276795,3.659280891298759,3.6643255881370775,3.6581209404729944,3.644786099552434,3.682095170291999,3.6717049845818597,3.6606767905004345,3.662208423684138,3.6625990792222396,3.6683577783720844,3.6517414325530395,3.6668824392382504
28,3.6235614915207113,3.623198064948249,3.623883048287944,3.6255272820443807,3.647458035515345,3.6497962997678717,3.647591353248039,3.6480191607496955,3.650098716516681,3.6492052270853823,3.6229969026444397,3.6220206710091043,3.6242114822545775,3.624300520763093,3.6232447131944614,3.624135068330514,3.6209979667841017,3.6220153880175907,3.6250864106874854,3.6279832811428308,3.6525294030491504,3.622943059905227,3.6226105657993157,3.6243437889047803
29,3.0959326710532395,3.101358568646186,3.0941002727961386,3.0422159555796155,3.100297729678073,3.13079747514496,3.1787008720819117,3.21228632361829,3.171723450929774,3.1358845364747845,3.1382144377101584,3.132549875770473,3.1350260650980646,3.1438381865185177,3.0931029479677,3.0866569675741498,3.143728299120849,3.179320308114204,3.1452472410117727,3.169182298180677,3.1270388492507593,3.052252967863596,3.0920359776170123,3.13374761495348
30,3.320851291927952,3.062050786247128,3.2375069975790787,3.4026349204736794,3.438486773135689,3.5189534469117776,3.4213951771110747,3.3476868654506933,3.3608763537989383,3.1037179605203216,3.3530619845627943,3.305262587989393,3.3003264729106174,3.5032772017315925,3.442114566952912,3.3456087854663807,3.417063444087633,3.205689328824614,3.4218416954234145,3.416641454170231,3.410762515977504,3.432542177219178,3.3191827394229367,3.316117294988844
31,3.6355966109630344,3.6214410464626443,3.6272960063935917,3.624819464370589,3.6357384425116117,3.6342482248163495,3.637332363633742,3.671618756618152,3.643097707034211,3.644775497954259,3.6432293194593406,3.6780928661155645,3.6782075799106484,3.63944155263422,3.646526220706603,3.68590946192193,3.5861667115871034,3.633626250666168,3.6310105018096483,3.631415838099104,3.639010758220894,3.634216117428572,3.625653942853097,3.630690450049282
32,3.291935400853123,3.2830558464583515,3.252122809525167,3.2927535348240764,3.279320015624111,3.2420610679401896,3.289014289270949,3.278745419185048,3.2412531735857817,3.284434931555449,3.2772518051162782,3.236511761675946,3.2807654959141663,3.272395493966612,3.239577224596787,3.2778838825188337,3.2827986475828204,3.249146165847932,3.2891560590845694,3.2849259730354996,3.255429225652783,3.296873522038438,3.2774408005283435,3.2438309809941916
33,1.770148621338467,2.1681718881225285,2.1593281636269865,2.1794785778826467,2.3378133122437945,2.192854370120653,2.1677248810595655,2.061695134669249,2.0498088042732663,2.181695430563416,2.1575966175441033,2.177746580142463,2.2709279275635654,2.2805774392793734,2.1580184715492567,2.0536014623668986,2.046067928097081,2.169701069551256,2.1791886548962585,2.165407662819291,2.2627184614574554,2.1794785778826467,2.044786195733849,2.0397564037894513
34,3.224925311119473,3.2289139520972046,3.230182383511642,3.274658383758973,3.1917413941781136,3.23750484971361,3.236511730046764,3.224783982068326,3.2404927597923328,3.2303871074203716,3.2335915506995634,3.2669359776415177,3.224925311119473,3.2289139520972046,3.230182383511642,3.274658383758973,3.1917413941781136,3.23750484971361,3.236511730046764,3.224783982068326,3.2404927597923328,3.2303871074203716,3.2335915506995634,3.2669359776415177
35,3.7561331523751798,3.7990360632343294,3.7993803468269483,3.7985834329140284,3.8042327584835474,3.806882392076594,3.800774583334272,3.8002683934150485,3.7978747661078636,3.7959614598491798,3.797237955140206,3.8022996506894273,3.7981651604766014,3.7927969318389683,3.7945849885807803,3.7917219712704475,3.7981242719220987,3.801886163368014,3.794736918618017,3.7963105511587996,3.796168060733299,3.795756559350359,3.8012952251275722,3.8053203404082696
36,4.084186376268294,4.0832598424784665,4.080958666243856,4.084764890645326,4.041076033437115,4.055149232883437,4.0818727051881565,4.083886145897627,4.095852339761351,4.104036505089997,4.0588741712345,4.054489293721787,4.083042414630548,4.085480914015049,4.085184388459954,4.087308470461886,4.044557730281775,4.055232205660473,4.0851898294963345,4.0845839751853195,4.084367376491508,4.087363649658732,4.042518398458753,4.052291913725338
37,4.8059736349824504,4.800848761417413,4.799573091376255,4.799922436062904,4.8063916771225905,4.801593649141569,4.7914599172383925,4.7845789526665365,4.806227676130376,4.817244955239048,4.807739194729756,4.8176554432406915,4.832222632057633,4.832133567191564,4.845504383450719,4.84312739063804,4.83808210195223,4.829482864606705,4.827464267721982,4.82395350593911,4.8249974413988905,4.8455216690118,4.828755041680072,4.827711523415787
38,2.066942580809475,2.47240768891764,2.5558392352277837,2.625691029269251,2.607383179981617,2.550170914442886,2.3767645457545417,2.3025850929940455,2.0716722329629222,2.47240768891764,2.4579016367997704,2.62763142402631,2.6771053208720437,2.6240800642464457,2.3767645457545417,2.3978952727983707,2.0716722329629222,2.6304394072538626,2.5446344483229786,2.62763142402631,2.607383179981617,2.6245326035033236,2.2817736151893415,2.3025850929940455
39,3.1925284755856995,3.1823787328194384,3.1050172731713985,3.259696205469511,3.2545653112351087,3.235543836310335,3.3082720762949993,3.1783877970376926,3.244882194461147,3.088347952137881,3.178715514965294,3.17730085517996,3.190997195073694,3.2652695018289855,3.2537924773337465,3.1830070553713057,3.262156966408388,3.247590194088451,3.2505825684894756,3.181254750369877,3.195629624643819,3.1550373199950394,3.1945896093431734,3.1166514107694994
40,2.6647875804358754,2.7777297567809307,2.6564901351187555,2.8139025354151697,2.6780434120014274,2.7672283824025286,2.6453453200959673,2.8126979500127303,2.66078338850514,2.753852088431286,2.654178866955902,2.799018647623633,2.665535569314273,2.7616848574132877,2.6559195502849358,2.811233017308926,2.6529657254579972,2.763248256591008,2.6550991044786647,2.810691664282489,2.689732502654464,2.7694318264956315,2.6658911259514797,2.8003514089963186
41,3.663871962506274,3.664745143238267,3.683581944843138,3.6842437928717438,3.685722933930951,3.713410043879197,3.706875570363172,3.7622761859533616,3.719936272544404,3.6370447848645546,3.6927364880199294,3.6824438446008902,3.6623900186083644,3.6589836405099962,3.6837308387697747,3.6826326852400455,3.68545154238051,3.7141904746134635,3.707845543719734,3.7616103198735447,3.717486691507886,3.639299011025114,3.6944303055075527,3.690500318598697
42,2.539326270876048,2.619402546693748,2.62453260058037,2.693829606840128,2.6146517439477286,2.6882795098022023,2.5315030780015264,2.5449288088288258,2.5343395453802193,2.615936195372478,2.6838701066197808,2.747590796988217,2.7539087807820337,2.8587674641078973,2.8112557073317515,2.6702962903213634,2.603381510567547,2.532621881963082,2.4420682826978077,2.4507367831005995,2.3460067186175073,2.448606366937046,2.368903602386154,2.465732736135733
43,2.6671207381625734,2.7828620792596417,2.509581070082693,2.9277311820310072,3.0119547585778217,3.0046161907616136,2.922320962443452,2.9287226275773866,2.8206287778787886,2.7943209185741282,2.5220401775616708,2.92293360790538,3.013815749984785,3.009939074042204,2.914656412673675,2.9169795422740648,2.6552755553896166,2.7772438210892716,2.357362596104867,2.9224660527833146,3.0222251926878014,3.0175704243087518,2.932688272265887,2.926991683627511
44,4.742835442485853,4.747239651273114,4.743074185605614,4.74581479288903,4.7490757896213935,4.752553676686424,4.753926330993693,4.752378931910926,4.751386568104378,4.742274471603391,4.746740265410833,4.744906076642269,4.743090765813638,4.747329206349854,4.743007156521291,4.745782751244894,4.749194805253825,4.752436239898723,4.753815507066519,4.75218198767048,4.751247228821647,4.742487339031625,4.746770930853864,4.744665506872786
45,3.1620594282905867,3.055731248013566,3.32643372971589,3.3057569748056164,3.375619385928412,3.301904052893132,3.3082073909344434,3.228990718938811,3.2314613238747127,3.060639172666373,3.3072574621399182,3.3810543185901176,3.3797411221039586,3.2962796471933666,3.3097022035682917,3.234610433112664,3.2329579381443736,2.9508701974460987,3.322547618825668,3.3016411224194897,3.3701382292873214,3.210644669353959,3.205690613979322,3.1573693363002726
46,4.269910341485502,4.262128914365249,4.266606708595331,4.2671363870807415,4.268260860131979,4.268272653679582,4.26716228341942,4.265145942173411,4.265890176549642,4.265305886822815,4.267393224767071,4.266663960665715,4.267465048552294,4.263047544982884,4.263453753326774,4.264281488658336,4.268545813822482,4.266461714782281,4.267182197964332,4.26864112262759,4.265305173677613,4.2665579019403985,4.267935654365734,4.269263894987421
47,3.4306702461785714,3.283317540955512,3.4628312728621813,3.469246278988779,3.479355481372696,3.5238143283142676,3.4777913519972645,3.462980619228932,3.4163355080322244,3.2865539246303674,3.4605374405665326,3.4741074648641543,3.4795479163272276,3.538459808866794,3.4897376728378378,3.4805105707768504,3.4352280361165333,3.3078976771965563,3.4705420403668477,3.487080601518711,3.4998793400591017,3.541031806259073,3.4894776462336923,3.4729425666293343
48,3.1853422565992604,3.173535627663074,3.181300428267219,3.1783881972058743,3.1761864459447744,3.170933994965521,3.175313494838052,3.1772478409313423,3.1775195389919837,3.1851165344540715,3.170935548475896,3.1790536450399745,3.1834999241620476,3.1750936556546585,3.179315213268165,3.1830849301160553,3.178049383910836,3.171863913901029,3.1829726065865667,3.178224313530443,3.1812616399894313,3.1822677326038034,3.1719999195377677,3.1767864452573717
49,2.6507849019021053,2.653682967833938,2.656518663171404,2.6612572243558565,2.6631214627314845,2.6603541043741217,2.656518663171404,2.6557791359331144,2.6596816470968836,2.66095951286255,2.666009756012521,2.6541074825045015,2.6578395572393894,2.656518663171404,2.658299676064211,2.6612572243558565,2.665218947209747,2.657161789277169,2.651874996936103,2.6578395572393894,2.6598746754320683,2.6647172035938973,2.668391789113961,2.6560373702733604
50,2.759304084585465,2.8188049525107,2.8174961911804974,2.813631427382387,2.755452216248317,2.8155607713835993,2.8108439374141545,2.8186989982678985,2.81748185614968,2.8189925043733655,2.819119240655674,2.819119240655674,2.8201842708302816,2.817060014226252,2.818648119482578,2.8218248660706395,2.816417355344166,2.8188049525107,2.8185147918749913,2.8168821672783886,2.8150677538413724,2.8207258693944826,2.819281254025351,2.816417355344166
51,2.7393254552546127,3.043139742221887,2.959939329523301,2.998762983548035,3.0056213307446153,2.9834456387943,2.7978679028315625,2.897313152872436,2.7409486585952925,2.987005109218304,2.85127585744941,3.0029764314764873,3.00673689478431,2.988894813866355,2.907471267225957,2.9504252532434663,2.733313756820645,2.979650169645143,2.9421621824436737,3.045454871590394,3.0533716376117708,3.00235107812193,2.8441628751842756,2.941164722050898
52,3.4027303272373226,3.4543443937153797,3.536238672268592,3.5654039022206714,3.6048719804311466,3.5872930972607415,3.499836311596951,3.5115058078338004,3.430102431649295,3.374662283472044,3.4370309737964875,3.4163307083525534,3.3994385888940353,3.4783878779175277,3.558673002087629,3.6123601011833597,3.582356930283115,3.6002882724655594,3.4939892662781915,3.5364088638411064,3.481127468201046,3.457686920133579,3.4870988594126997,3.4509906287527503
53,3.6670893394181006,3.757693230926125,3.6728540167961023,3.7940492999616504,3.7119332785082824,3.8018127343733354,3.7173428631669294,3.770715806591491,3.727403758772996,3.8424013159217587,3.762047923167162,3.8092650129641235,3.6551166361010985,3.761350070062609,3.724344901653761,3.836390776067224,3.753177147929782,3.7228300699093078,3.6537392917857607,3.766430996465666,3.722487494030399,3.791901179225345,3.7105751061588235,3.7601513958892903
54,3.4303840692135172,3.5021748355805973,3.46584602743937,3.4660755313619083,3.4610287417526275,3.5239056734451526,3.547289929349363,3.4623257066028144,3.501572697355957,3.5466928214358604,3.4617607042146594,3.4048432050968827,3.483775808413478,3.521863880994258,3.4944761548424355,3.5188871160829946,3.4306115522785037,3.5279582011740063,3.4960639820234225,3.4635880771879957,3.3999594600630747,3.544243002781185,3.433674864614926,3.4579509430337976
55,3.1446540411348773,3.189027492916531,3.1553512948854987,3.230638853577669,3.1787922236716493,3.142529331497551,3.2546362080893254,3.305703187253664,3.157201039621132,3.223777838641952,3.252348828503152,3.1893243009627423,3.2164641055820637,3.2984414383932066,3.267740570935169,3.293801953844314,3.2603693387026698,3.22771845523541,3.225443774455157,3.260624042139494,3.226275356838996,3.29979766521615,3.2674308792446842,3.2596126250813016
56,4.204967832227017,4.340717118483501,4.280260287410059,4.307013819894365,4.279591640734776,4.251198934126533,4.200559211434968,4.278778722018472,4.204716001370845,4.3381318190961915,4.276387480855261,4.307279624161767,4.282752384561808,4.257203055416026,4.1982279541471925,4.278821547127372,4.201730858519904,4.336570140303139,4.276780589627341,4.305485065273132,4.2816691228697525,4.257664282667977,4.19498046817496,4.2801528148618395
57,2.949205050920297,2.950728985337773,2.933730122355542,2.9525426408145843,2.9536524305533023,2.956400214832371,2.935124014818366,2.9576295276720823,2.9549319319723977,2.954168509124354,2.940418560100677,2.960587456812334,2.955050495344312,2.9921083481396202,2.968196218878379,2.990206917806696,3.0007683886285768,3.0433269885006107,3.035192871882607,2.9987042314336647,2.995568301375646,3.039237716131925,3.0273836257331315,2.96074884981516
58,3.4923730007124862,3.526755151773259,3.5181607940996327,3.5123225831118026,3.4812261018005644,3.5193887432781517,3.497104666514367,3.5127070822839532,3.493245741367619,3.529281951181572,3.520465347806927,3.5166434583287667,3.489993265390038,3.5256502199888273,3.510270904108729,3.5184068536042044,3.4933588023632423,3.528852364822571,3.521177537531581,3.5181270326921754,3.4856795065031463,3.5256502199888273,3.509165269704593,3.517703812259542
59,2.3812281626583935,1.9077589413345222,2.45818709554188,2.538833739404558,2.5404711805665063,2.602619186393354,2.61909783076395,2.3704014363695443,2.2817736151893415,2.055734166013034,2.4628714855384604,2.458015429362857,2.5446344483229786,2.6037333530518545,2.542513363586632,2.370305067403131,2.264205261016072,1.911019438615553,2.4664825194635265,2.4483223349420355,2.538833739404558,2.6780067293960648,2.5444261378915063,2.281756945942428
60,2.683548759403318,2.4567665546001716,2.690561717599885,2.670190419793746,2.740637095690758,2.750458503048032,2.7489633418116775,2.6852331286101685,2.6199175795977565,2.4544699343572183,2.7472191281109786,2.6910447275699325,2.6739403525778784,2.802904074077682,2.6949288553542985,2.6120967707190594,2.683439553911724,2.3829287903986973,2.67839801300781,2.7425410387094273,2.688832574251038,2.798856504962139,2.7489633418116775,2.6250796759326467
61,3.6917416744788087,3.6898946850765784,3.691655373963084,3.6888451099853397,3.690395195499052,3.684395893206248,3.688605909979409,3.6809137078344745,3.68790770174336,3.687680967867917,3.686314284444764,3.6822637891052112,3.6867193003292864,3.684066173250134,3.682087318485886,3.6791030315509534,3.6851428136143607,3.6871384151872713,3.6888076295105634,3.683594608464842,3.689664093521475,3.6853744691934582,3.6867747229455983,3.6788196312086523
62,2.719804514109773,2.6506000247670665,2.536573298577552,2.651391710903349,2.7116772169650623,2.8487785160419654,2.5698164983192395,2.6485680825850872,2.7013816679463036,2.66748019120026,2.5559795819322018,2.6521865023894544,2.7171886568876356,2.6506000247670665,2.536573298577552,2.6559387999941126,2.7116772169650623,2.842363232032417,2.5698164983192395,2.6485680825850872,2.7013816679463036,2.66748019120026,2.5559795819322018,2.6521865023894544
63,3.32544420072928,3.351274365602965,3.3509009243159804,3.4059673332434333,3.4259777133167786,3.4747777352454747,3.478064472193671,3.4861501674215765,3.485629209252663,3.483050105218731,3.492220416665763,3.495079718342562,3.486038476526508,3.491482471175929,3.493719983393043,3.4930546644219884,3.4903786167768978,3.492886582261394,3.477554730946201,3.492863377567672,3.483970538542674,3.47336637942749,3.3543110715926616,3.3590991906239265
64,2.7779176096211686,2.911744331655799,2.9072142218354364,2.9377251786904384,2.7868195298168326,2.861878506016045,2.786835981660215,2.8231542271929793,2.7215533343968064,2.8568220117265417,2.8506085093228344,2.8839944306020144,2.722879124321768,2.8558313539017544,2.89582269136598,2.9340067992240932,2.7775549138152966,2.9024737184507545,2.8506085093228344,2.8754544267409017,2.722879124321768,2.8509074496422757,2.840096895322036,2.8181725560052437
65,3.81697517856906,3.935916235400809,3.891278193806327,3.876246456632356,3.9386151646790513,3.9158052117218625,3.857022242751499,3.8999430257969863,3.8004435297139736,3.8866073186998586,3.9343620628856866,3.897781050606939,3.893709760062093,3.9270566644318814,3.84355746879408,3.8751609916015184,3.9266863816676225,3.915572359784533,3.8935144561611583,3.924670249408274,3.8852808084627792,3.8920282702728057,3.9397003573673506,3.917785860743226
66,3.595484102109052,3.590930870367612,3.585677913959429,3.590547035844203,3.588753566543642,3.587622603456813,3.589509551713567,3.587448537743051,3.5903878274487884,3.5849325629687256,3.5871464617775293,3.5911409644857883,3.5888983935278245,3.589756185970176,3.586894206311659,3.583627706798071,3.5915864284859467,3.591919857245711,3.5880980245275333,3.5890030819583485,3.565502735611739,3.5882585925380215,3.589247217234263,3.5889246883697976
