,0,1,2,3,4,5,6,7,8,9,10,11
35,2.9621919130085526,2.9582842255776836,2.9599484808592793,2.951701342020126,2.9605342335779254,2.9535027698281535,2.95159334763129,2.9535027698281535,2.953271957272573,2.9562137743216397,2.953271957272573,2.9559894222747305
36,3.917531281656453,3.9285295773229354,3.9333212963700235,3.9229687077449498,3.9283145341308696,3.9278361795718317,3.9171450243968895,3.9308931356703445,3.9296933874422937,3.9196121023201003,3.932194246058966,3.932795418419111
37,2.6873461200324815,2.689665728750149,2.681803217441901,2.686266029645548,2.685161824685444,2.685161824685444,2.685161824685444,2.6794720930208684,2.684279693830419,2.6873461200324815,2.6882448360200555,2.689281573460917
38,2.2313237397231416,2.2292945666686252,2.227634400397434,2.232952115588142,2.3218513893700856,2.232952115588142,2.2313237397231416,2.2292945666686252,2.227634400397434,2.232952115588142,2.3218513893700856,2.232952115588142
39,4.2291724085085285,4.2224243322051125,4.198506937742051,4.227084403324753,4.182650124531692,4.170054411713358,4.21756611681001,4.2157197458396265,4.1932719252435815,4.221444173263205,4.179861090456451,4.1733044903175385
40,2.046067928097081,2.061829494418194,2.0552340189176697,2.0490136757123687,2.0476585791092727,2.0393576747473636,2.058104619437578,2.061695134669249,2.0490136757123687,2.0536014623668986,1.9166120605258516,2.0536014623668986
41,3.6913123977622795,3.6967675457884734,3.689487578444311,3.696690550087016,3.6661266561073393,3.6723619071316893,3.6942166738104443,3.6987788977170135,3.692374103204328,3.6972577754173788,3.6640873077187672,3.665795633429824
42,2.7531174085123142,2.7497956793982663,2.7393876868331697,2.750314941162408,2.7479281768693635,2.7479281768693635,2.7479281768693635,2.7479281768693635,2.7484518730164944,2.7479281768693635,2.7479281768693635,2.7484518730164944
43,2.8034241269696096,2.774317065514019,2.79806992470955,2.802008153063573,2.7806481745309486,2.798229320421939,2.8048156875124497,2.7761477101285825,2.799529702041667,2.8058806178873232,2.7784406915231856,2.798069476232767
44,1.9318842830775553,1.9318842830775553,1.9309992651060566,1.9356608428072275,1.9308677690170573,1.9284493485516712,1.9318842830775553,1.9318842830775553,1.9309992651060566,1.9356608428072275,1.9308677690170573,1.9284493485516712
45,2.5335509221363277,2.5313530509483337,2.533998857729142,2.534222888039032,2.5300023225454793,2.5296619664932174,2.533004653282945,2.5335509221363277,2.5375048907033038,2.5348304930366563,2.5352070026452385,2.5312112476970716
46,2.168830006017893,2.2766642616868786,2.27444996472335,2.266394986520175,2.175788335542947,2.161674606284695,2.0558161554087677,2.176201193508886,2.176201193508886,2.1720199145852175,2.288206530657837,2.1720199145852175
47,2.062677287049735,2.4783594902588058,2.4647257959145623,2.1821674110509486,2.554254885557597,2.472595468283943,2.062677287049735,2.4783594902588058,2.4647257959145623,2.1821674110509486,2.554254885557597,2.472595468283943
48,3.9709529866009183,3.9456303667277504,3.953799858141288,3.983154379058392,3.9610191812754953,3.9664825309169984,3.9709529866009183,3.9456303667277504,3.9538360636428065,3.9838667938070884,3.9610191812754953,3.966462938694383
49,2.672424454121416,2.6718256523008828,2.6755272120923315,2.6625390174283945,2.6680021810117753,2.677045788035228,2.6760448355686814,2.6711881518598988,2.664863775573539,2.6593552287952282,2.652962219378739,2.6728244205072778
50,3.1463992391494164,3.1471099249397927,3.1463246538888354,3.1431212312181445,3.146782153724833,3.144072037362815,3.1430712860018652,3.14540624869544,3.1416316937480557,3.1402264341852786,3.1477919840936828,3.1521461518282843
51,3.0622603786174802,2.962821723988513,2.9527447636684787,3.05026691095208,3.0682445095213025,3.0067806878004077,2.9469725225568055,3.0428528837250766,3.105926116569374,3.007439989916817,2.9467584928827293,3.039517908809931
52,2.8097889789078785,2.7384195589130864,2.6065491588498446,2.861759275105714,2.8140446982849237,2.613556720062337,2.8097889789078785,2.7384195589130864,2.6065491588498446,2.861759275105714,2.8140446982849237,2.613556720062337
53,2.750236043496574,2.7565401424023595,2.7531547031994745,2.6829661345205955,2.7549766749781393,2.7571604965013305,2.7538624406667314,2.7571604965013305,2.7549766749781393,2.754779412600331,2.691768578519394,2.6895074335059643
54,2.603715049758833,2.544359817019133,2.540838863798701,2.5407012412733176,2.5408186006557654,2.5408186006557654,2.543125648966014,2.533546207678329,2.5309652083527,2.533858370967484,2.5408186006557654,2.6123824656585826
55,2.55936526155776,2.55921962874646,2.5489444714928533,2.5592761702913944,2.5567422347835995,2.5567422347835995,2.5545475988847173,2.5572406436171877,2.5497131733499336,2.55101021240754,2.554283787403452,2.5520181481427406
56,2.679901666677291,2.6786550795708397,2.6772950373006195,2.678774408198136,2.6854885552530265,2.681782216216085,2.679901666677291,2.6786550795708397,2.6772950373006195,2.678774408198136,2.6854885552530265,2.681782216216085
57,3.009835558813202,3.019378193704328,3.0606589827766815,3.0096158682079106,3.018305791065861,3.101364547721884,3.051170678775278,3.017966260786971,3.0990885167624302,3.050498193498684,3.0603159965526014,3.0974676410410913
58,2.3737810706116123,2.377705107884907,2.3756254462394235,2.3756724175170336,2.3798318640533656,2.3741376051601293,2.375380450707636,2.3729440843176737,2.3771628841336874,2.3798318640533656,2.3791807824581084,2.3791807824581084
59,2.6773564795711375,2.680539648401901,2.679348572760401,2.687431358077819,2.687431358077819,2.6832853315070393,2.687431358077819,2.6849600545481973,2.6869500613429067,2.6846122435566215,2.687431358077819,2.677103934068874
60,2.623321554549927,2.624383194860463,2.621163173924712,2.620001837292211,2.623258330051115,2.624840740287068,2.623321554549927,2.624383194860463,2.621163173924712,2.620001837292211,2.623258330051115,2.624840740287068
61,2.265976122713095,2.365931140256825,2.3675317945229755,2.356644969240803,2.362411881479606,2.362870981606043,2.265976122713095,2.359490707947112,2.360743582221247,2.34998852179331,2.3556084225608482,2.3557441937288752
62,2.4749707006089303,2.4711758064027936,2.46388756442584,2.469106605797364,2.46735637781332,2.466363288134105,2.4651340920944698,2.46735637781332,2.4711758064027936,2.4687278347887203,2.46735637781332,2.4626710825313936
63,3.738605560258307,3.69286580770964,3.739651553541309,3.733330270602324,3.6916258395987795,3.7384908975445534,3.7370515986854542,3.694193249032263,3.735059665519887,3.7295324902091136,3.688865196951158,3.7397376808227243
64,2.8052897801644385,2.803755150858329,2.8012464353581645,2.8024451262328753,2.805399328811648,2.8076370265152963,2.8035935796325058,2.8017881622161602,2.7959204635451798,2.78772088151282,2.807551472030636,2.8157715564879675
65,4.267774324460484,4.268204574531728,4.265799231644789,4.266082182268064,4.266729442472869,4.267802519984925,4.268659147049327,4.265634191102676,4.265580403971288,4.264784621473307,4.263136113576084,4.262505029207503
66,2.382986012216894,2.378028539028307,2.379529551146791,2.3862294192849687,2.388925637893663,2.385621709639871,2.3832835039433498,2.388215346510738,2.3844573435797276,2.385621709639871,2.38569206263695,2.382050021859162
67,3.3437304333951166,3.3383596689684234,3.339182729758998,3.336772970321746,3.340321297599779,3.3372347992827938,3.3368910452007654,3.335976817699104,3.338935078770592,3.3378901433515193,3.3343050464692396,3.332636439067301
68,2.1810825110390293,2.18203881278099,2.174742790297098,2.167270343454641,2.1750052685180106,2.1870036703127043,2.1810825110390293,2.18203881278099,2.174742790297098,2.167270343454641,2.1750052685180106,2.1870036703127043
69,2.7468258740583362,2.614246843018058,2.8677651227513756,2.7384195589130864,2.676855217135219,2.9177351733713994,2.7468258740583362,2.614246843018058,2.8677651227513756,2.7384195589130864,2.676855217135219,2.9177351733713994
70,2.7493201880519162,2.7462391391887366,2.7466237911403444,2.7462391391887366,2.748615167680808,2.7462391391887366,2.750236043496574,2.745920113996155,2.7466237911403444,2.7462391391887366,2.74811004255949,2.7462391391887366
71,1.9349743493110332,1.9349743493110332,1.9384509638570666,1.9367050950273477,1.930485118477053,1.9319884077023597,1.9344739895268481,1.930691252502398,1.9337325604737754,1.9337743654145974,1.9253353331524168,1.926788403990505
72,2.5197202952361497,2.5277446153459606,2.4656378350022323,2.442061210458578,2.548483042130366,2.7442149467874035,2.6841257621436423,2.7834307448450217,2.7200720038982182,2.456806701925718,2.634003073872053,2.502602309531835
73,2.3518780168163844,2.3690947080777063,2.37133791177615,2.374751179787791,2.3656477351910743,2.381863464653579,2.3518780168163844,2.3690947080777063,2.37133791177615,2.374751179787791,2.3656477351910743,2.381863464653579
74,3.223362327411983,3.234350328247543,3.2314224765992083,3.237228198752662,3.233863016249792,3.2404261914795915,3.223568105054121,3.2340389078003167,3.227967446124267,3.239054656235659,3.2387353014093008,3.2412483597738917
75,1.9318815799792572,1.9318815799792572,2.0646498407529497,1.9318815799792572,2.0646498407529497,1.9318815799792572,1.9318815799792572,1.9318815799792572,2.0646498407529497,1.9318815799792572,2.0646498407529497,1.9318815799792572
76,3.440884839199455,3.4669659758920757,3.437561851810725,3.502591288053942,3.441873847142211,3.461531201837357,3.441695014375499,3.495437598996765,3.4391555014601947,3.437450609607173,3.4367641425861852,3.5012954991015675
77,2.877664471990322,2.8852470306242535,2.8853982073732762,2.8785915854151587,2.887256258535916,2.879453263847817,2.8853982073732762,2.8856163144992286,2.8860249861970355,2.8785915854151587,2.8785915854151587,2.8740145890934397
78,2.4790181630234347,2.4813390561240474,2.479991375729976,2.480138117015715,2.480138117015715,2.479518821670636,2.4790181630234347,2.4813390561240474,2.479991375729976,2.480138117015715,2.480138117015715,2.479518821670636
79,2.617893737404712,2.6187550846587375,2.5435436696834257,2.5447564648085623,2.5487024774200244,2.6145476540760737,2.5444261357773756,2.6236437891817848,2.5470439686942155,2.5431395577295723,2.615525685083238,2.6130049336479773
80,2.6243882553372653,2.5424145481027187,2.623945870196165,2.5493263368563115,2.623945870196165,2.6194928761588163,2.623945870196165,2.5485070293137437,2.623945870196165,2.544232435856359,2.6192273880120966,2.6216136501053513
81,2.873829873217522,2.915681451193069,2.9207793273410974,2.927111472641211,2.812422111987243,2.818135896166073,2.929419661063469,2.9139063457526673,2.9207793273410974,2.9792919392400874,2.8712885955246805,2.818135896166073
82,2.188308919369413,2.1881438221042258,2.1875484055730268,2.1819180729106953,2.1779823642517204,2.1845282792545904,2.1828685827661967,2.1660155126677583,2.1756605207211774,2.1779823642517204,2.1638897338515326,2.181406645199895
83,3.3146259515362764,3.3175574967832873,3.3148761880643125,3.3188306608964946,3.318648321944602,3.3191029927610884,3.313852462963222,3.3163168476175597,3.31546040918433,3.319072511571751,3.31923126186768,3.316452286619767
84,1.9303267214563615,1.9272948644535601,1.9287879744546013,1.9289093797865149,1.929574810354735,1.9303267214563615,1.929308827811633,1.925959190608732,1.9284651610845716,1.9330139939944289,1.93022966382927,1.9298076285229944
85,2.959470425248199,2.951075085312897,2.958880839513399,2.955567546894536,2.9616184832522605,2.9538138186185052,2.959470425248199,2.951075085312897,2.958880839513399,2.955567546894536,2.9616184832522605,2.9538138186185052
86,4.083111513531329,4.079144318649361,4.040263488044669,4.073781973077433,4.086799304626717,4.074453057923065,4.068393957548237,4.081341819676351,4.03735575366603,4.076673145216376,4.084096429592171,4.073426478795733
87,2.5312112476970716,2.536524648567554,2.5352070026452385,2.5352070026452385,2.5319110080905882,2.534222888039032,2.531232041796226,2.531232041796226,2.518095845817423,2.534222888039032,2.52837031973829,2.5147548019664
88,3.7942838527882183,3.812137573914525,3.87861544207567,3.81172272025505,3.8486055252431832,3.797714900213144,3.8448892347252794,3.891787748814716,3.857891023300748,3.782669894069795,3.8856263249861964,3.807558683832812
89,3.982796992935164,3.9500330026846022,3.950022946908664,3.9785162155252185,3.981735629990549,3.9484561800159694,3.950427914055682,3.9789230333418297,3.982554932990068,3.9493837498973168,3.947132811459764,3.976878106528498
90,2.873522273404709,2.8729116298998063,2.861130203414369,2.85894107974889,2.8793469623274914,2.873964092555094,2.8680141066829803,2.856991746116943,2.8717667384110204,2.874293543808278,2.878007564721298,2.873964092555094
91,3.153591422556234,3.1578597586031054,3.158325577424704,3.1597745460566564,3.1597745460566564,3.1529755963251436,3.154489454599843,3.1587957077912474,3.158325577424704,3.155854356730419,3.1607948880522914,3.1529755963251436
92,2.4540427747315845,2.4458518516729018,2.4582823061281016,2.4462157410676637,2.460568994729508,2.4582823061281016,2.4555463716611725,2.4362116258567355,2.4504937415052837,2.4504937415052837,2.455540675247782,2.4540427747315845
93,2.575226000084,2.5843883733316146,2.5803413167689175,2.5803413167689175,2.5712683467219235,2.5216024998589956,2.575226000084,2.5843883733316146,2.5803413167689175,2.5803413167689175,2.5712683467219235,2.5216024998589956
94,2.3638509459919614,2.3799363337286774,2.3659261858561793,2.3832574187155013,2.3774091640942636,2.3819588072472753,2.3574059789755366,2.3781852028981407,2.372779491417331,2.3858888433737526,2.3803145343088343,2.3832574187155013
95,2.520954879261462,2.532924803086253,2.5261034165663223,2.528715236979124,2.532924803086253,2.53111606416839,2.5315925112097415,2.5334957020761992,2.528715236979124,2.5334957020761992,2.534289516830724,2.528188895993581
96,3.2639629334437568,3.260559779654063,3.264899168951839,3.2587176214729365,3.2571585091118647,3.2600545170375224,3.2615023616987227,3.2590266667092407,3.2625251074556703,3.2569450264445963,3.257834151948926,3.264543034147414
97,2.8164342110669875,2.811516154504921,2.8162758367702874,2.8164342110669875,2.8117844201553073,2.8152156638353825,2.8164342110669875,2.811516154504921,2.8162758367702874,2.8164342110669875,2.8117844201553073,2.8152156638353825
98,2.873460684004914,2.863138191875265,2.865761017781513,2.866969616316154,2.870356508013636,2.867524230941692,2.862134244620522,2.869561287246013,2.868920465742807,2.8653698797577207,2.8624297394236913,2.8696173254787265
99,2.5919586569835964,2.5950821967971094,2.596495487426965,2.593581031252378,2.5950821967971094,2.58902954666976,2.584551208228777,2.593581031252378,2.5920298508518327,2.5807804421502403,2.59437543697922,2.5910128179290512
100,3.5071134496792333,3.4974014573144547,3.5026817691461183,3.4998673893484273,3.490078304844002,3.502239746878736,3.5071134496792333,3.4974014573144547,3.5026817691461183,3.4998673893484273,3.490078304844002,3.502239746878736
101,2.5466525894698537,2.552054023421556,2.552169169606604,2.552054023421556,2.54988296110563,2.5388616234500407,2.540273902982163,2.5429736594415013,2.542018887909016,2.5479382223382236,2.544405268255323,2.5430057999386815
102,2.804861813255505,2.8091744941159917,2.8014482465049793,2.8031631025712085,2.865286712849549,2.8613594627071954,2.7988244402018907,2.8043447194129136,2.84960266667879,2.795532332030415,2.8594641783236496,2.8537288752364804
103,2.3740687689976716,2.6709005378254798,2.543017532760732,2.3750007818277084,2.672898736984027,2.544423298255934,2.3740687689976716,2.6709005378254798,2.543017532760732,2.3750007818277084,2.672898736984027,2.544423298255934
104,2.43841750939431,2.436586052589622,2.4375369635906017,2.4400936350302342,2.440970172277478,2.4430816063986778,2.4444281880918814,2.440970172277478,2.4481131016496493,2.436586052589622,2.440970172277478,2.437183403548815
105,2.718439136294226,2.7167233180153203,2.713308840884278,2.7062656874951916,2.715127024301241,2.724843866513612,2.724843866513612,2.720229947468897,2.720229947468897,2.715127024301241,2.719360892059012,2.724843866513612
106,2.7563729461834336,2.760969644634875,2.7612998805314426,2.7604961428847465,2.7608253064799935,2.7613499608641585,2.7509497588808647,2.761243839380025,2.7637087117587527,2.763600849544799,2.7595867584697924,2.7650492701700182
107,2.803305628825867,2.8015276926775843,2.8040417901699275,2.7288025431655623,2.737674563438691,2.861963004998951,2.8750353125695773,2.9160595471131527,2.8599564732709624,2.862123844877926,2.8136269110336087,2.7327961578441395
108,2.5928746997027186,2.580331277305125,2.598389908804089,2.5972205605195686,2.5969975454603125,2.590937341962883,2.5928930936543324,2.584210353732416,2.5928746997027186,2.5868135212231884,2.5875671426411175,2.591721776530508
109,2.694825366892155,2.6858910891327668,2.6912611053923614,2.6941403145818414,2.6961221159146516,2.695183506454522,2.694625400710772,2.6943531633187376,2.692320211155968,2.692850901536972,2.693039568989164,2.692364306941349
110,3.0840210166144533,3.072273927229328,3.092951878778574,3.0655093855950986,3.105073936463569,3.1684968572766934,3.1674308215778866,3.2324871462272116,3.144468866097545,3.0022346166420686,3.1056588412388377,3.1394233237417217
111,2.8133576848148634,2.8126968953853417,2.8127312722831808,2.8082682178665057,2.816964090184771,2.8106552449755933,2.806059232544344,2.8100479445275584,2.7921772336214175,2.806497442139876,2.808793927138532,2.8105737082782385
112,3.1017390261461135,3.0888485211886847,3.0875148206783343,3.093147541082587,3.0931755538714274,3.09902624090423,3.0980491460546866,3.0972261816429105,3.0868917025315117,3.0914207122975608,3.094796359730422,3.0997704949102127
113,2.0646498407529497,1.9318815799792572,2.0646498407529497,1.9318815799792572,1.9318815799792572,2.0663315354589256,2.0646498407529497,1.9318815799792572,2.0646498407529497,1.9318815799792572,1.9318815799792572,2.0663315354589256
114,3.1529454152038374,3.152413427058225,3.1543625878834107,3.1536108760822286,3.1440320316377743,3.151323637450216,3.1529454152038374,3.152413427058225,3.1543625878834107,3.1536108760822286,3.1440320316377743,3.151323637450216
115,2.6784462356959247,2.6709871281558617,2.667454862486607,2.6790419406914747,2.6687688469590443,2.6753964189826753,2.6730414184868283,2.6675130885300753,2.6731316899686957,2.67711067119019,2.6684003419457807,2.675182948048414
116,2.3025850929940455,2.4647099508896386,2.5523394203699796,2.2951149722597624,2.4726527237326987,2.5344924683614374,2.3025850929940455,2.4647099508896386,2.5523394203699796,2.2951149722597624,2.4726527237326987,2.5344924683614374
117,2.5388355637170776,2.5388117468014157,2.5388117468014157,2.610303061377696,2.603864784701441,2.6106839395770525,2.612056428456029,2.6106118755658985,2.5947483115179857,2.6015011462549342,2.6106839395770525,2.6260355588629913
118,1.0864068245490657,1.365645479330189,1.0883896534182977,1.091909918684626,1.0938568452711737,1.3496699240313652,1.0843917004148198,1.091909918684626,1.0919499158406523,1.3689619344934445,1.0963905658476443,1.0789922106676366
119,3.3430559375307753,3.313597333671406,3.3412242184376773,3.3620466118871164,3.364659219609731,3.373466942819982,3.3377482043215965,3.2728885586179226,3.333113464983559,3.3224912273481375,3.356133321899942,3.376603796418763
120,3.1528615434353533,3.153471917606992,3.144561972224637,3.1503177300099816,3.15468699379404,3.1440383688188818,3.152054334571475,3.1544141619190493,3.1406286136729116,3.151280349634175,3.1532006477095855,3.144161835023031
121,3.0984883952731095,3.092744947145032,3.0986020714721856,3.058283040077907,3.1044172722893055,3.0934591620357454,3.0975363670675904,3.091414219855112,3.0972810357332676,3.056905181726801,3.1031039216491316,3.090242103754189
122,3.7615262685861652,3.784774115333565,3.793625706418435,3.730498541285857,3.737673832413455,3.7424819440079258,3.7620226636045273,3.780419224666731,3.7897198436153876,3.7354086681568166,3.7330663184539694,3.743399231679128
123,3.065981317314208,3.0999503219676243,2.9698114487028398,3.110805698314404,3.1005286981191738,3.021122485748741,3.115770194484592,3.101623065203866,3.018456676369666,3.1123476777080916,3.050505866832971,3.020116858102648
124,2.66195279996432,2.6578701885122507,2.661854072727716,2.6621020915977995,2.6609127356138185,2.6668296760536707,2.6600958070510994,2.6596582554048136,2.6611745804923848,2.6658856755061224,2.6612553370015952,2.6689178100343205
125,3.4314751127897134,3.460013198802438,3.478747441332562,3.415749159745226,3.4828582811051447,3.499565464202658,3.4893828754817307,3.492080516473179,3.5848964091868667,3.444772972610519,3.4544069611913533,3.4969523331884496
126,3.5744099434997887,3.5275262342958764,3.6012272138033565,3.5886964284031357,3.526137485718486,3.5911769007855785,3.5719558352100904,3.5258177163154576,3.6009428265326426,3.5885921818919138,3.5291202997060367,3.591345332673595
