,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20
11,2.625328117474167,2.6211922453833014,2.6297562627259587,2.6199636068006766,2.61641890002229,2.6115641126831606,2.6193248690597875,2.619311150843882,2.6308951993582705,2.6276374897048123,2.6177208988083986,2.62825744627491,2.6063237582071594,2.612846866620455,2.6305050205824463,2.627182261164443,2.6240070817698578,2.6276374897048123,2.6202534757063747,2.600618734796944,2.623317419679326
12,3.180124998456853,3.144038417263098,3.0967675513271593,3.1870503763113245,3.2224176646627076,3.2867100471569604,3.2494310017009624,3.2567405617888836,3.2528280908351497,3.211978474964994,3.253231103968512,3.322256660380967,3.3502176329084605,3.2839888501390173,3.2972038995895683,3.2177729451664456,3.2137618632049803,3.098916936839202,3.1934152618182017,3.2521668442448,3.1788079855280014
13,3.7362688904114894,3.816058767257183,3.71886464102643,3.909236361449579,3.9241609797291295,3.9247307150055097,4.005826616831079,3.9962894806215794,4.039764537229369,3.9620609585895745,4.02629198908062,4.029745380097265,4.019522811251709,3.9970766170261083,3.999840440970438,3.913223118383931,3.908177338018094,3.9650625758997657,3.9193103928699013,3.8374900252543958,3.7370188774604416
14,2.5458552773708374,2.54639213824153,2.5475429009169295,2.5496691640557394,2.550931983446012,2.5475510013826783,2.5496691640557394,2.5468630639614287,2.5455937686847685,2.548336897163083,2.550931983446012,2.55090287836087,2.549130270383164,2.5496691640557394,2.546066501372362,2.545619609525149,2.548336897163083,2.5501408635981386,2.550931983446012,2.549130270383164,2.547158812572497
15,2.695989493292606,2.694087438344728,2.6953332682268902,2.69400574864974,2.6861996179411713,2.681803217441901,2.690240092443837,2.698379095785334,2.694087438344728,2.694970118066738,2.6873461200324815,2.688590841430243,2.6825701753875726,2.698379095785334,2.699335496600928,2.695989493292606,2.6960708582144184,2.6923302484462743,2.6853685971167263,2.6803856649606894,2.694216126016089
16,3.6185042449025087,3.5946751504207426,3.6242157120415435,3.6133558864008983,3.616725441046193,3.6203037757289183,3.6488283048666608,3.6174035060338396,3.594027576249542,3.622631067193742,3.614128488093348,3.6172724289064604,3.619915915791707,3.6487300432133236,3.618325052473218,3.5955867167418165,3.624872097046518,3.6159621219712825,3.6185505533004214,3.620877931553773,3.649591164261596
17,2.6812863670055638,2.6015322632117357,2.684792295650606,2.7443805817382634,2.615106403047905,2.613004936801692,2.6812863670055638,2.5388355637170776,2.6733007772937905,2.747255856318351,2.677103934068874,2.6852331286101685,2.6828669266042295,2.5992469670329132,2.684792295650606,2.7384195589130864,2.686162694870626,2.680539648401901,2.679083768607749,2.6099996491479223,2.7394427821931293
18,3.580599587121754,3.6215371185572116,3.5176033020835025,3.613781962062803,3.6136850675165535,3.6111435938677396,3.703342467260896,3.7239404457685676,3.7662005067434716,3.7300652186767973,3.759786054597488,3.7740615131936943,3.760960026684153,3.727020230777943,3.726865910970821,3.6635621613398093,3.717768454942986,3.74304088964438,3.69345559990298,3.63849404627708,3.5220122628916104
19,3.5879603950839636,3.647277064260941,3.5828273849546433,3.5876175327584408,3.593152494371752,3.598317786660934,3.524077733584907,3.5789829479704727,3.6407024458662063,3.5802138660221985,3.584817310174631,3.5854208475775744,3.5792564828874083,3.5201024349971157,3.581608483195004,3.6408233173700957,3.578894382079602,3.5897313685668197,3.5920366334724902,3.543261077689852,3.530368119337868
20,2.597534679570848,2.596360503196063,2.6018583548566667,2.6014597544192446,2.5988215494823947,2.598847569206093,2.5987805377657596,2.5947513805144653,2.5956547205469764,2.6014597544192446,2.6014597544192446,2.5983812822439747,2.601790087214507,2.5987805377657596,2.5940625373252284,2.6000619560227767,2.6014597544192446,2.6012630024072925,2.5988215494823947,2.5960305971556803,2.6000619560227767
21,3.7291712101363537,3.812741702112871,3.772072653163891,3.7905893093604215,3.8332743936418625,3.8381918691200534,3.8491204881554344,3.8345615634391836,3.8391558860306425,3.827997436883974,3.796862794744125,3.793067715761042,3.7812733444597746,3.737807237259574,3.733934725387792,3.7749754764111354,3.7698985673840286,3.764460721480076,3.8189307851712906,3.7908628762987577,3.745966501322925
22,2.861187370252768,2.8585895338266853,2.856498766219413,2.8539216640518963,2.855542565511142,2.8584409183449306,2.8608506787804004,2.8608506787804004,2.8585668700648346,2.8554585475743233,2.8561895435827225,2.8565764569542234,2.8589446044535847,2.8630172620440955,2.8585895338266853,2.8593336206773983,2.855002596763077,2.855738114163164,2.8552301115681313,2.858444013953495,2.861187370252768
23,3.8262147944873743,3.8302259570742687,3.8312238277535564,3.828842148973191,3.8017406223638694,3.835067370177475,3.8594490249873505,3.8713129184088007,3.8810575059760994,3.8869898700633883,3.8748908055103266,3.8812659041233175,3.8775297469658447,3.8790853680472885,3.841958443121246,3.87236346608932,3.881034848717121,3.8368578753742946,3.793756407877587,3.8266374273406374,3.835180522754092
24,3.7929200655230644,3.8019875952929127,3.8374059818639568,3.868328668319039,3.8098303233736592,3.749475449393966,3.790047655365882,3.792734002673387,3.7989945952767163,3.8374911813534287,3.86702446505467,3.8482347574711104,3.819802235473569,3.8522219672486155,3.8200404200492315,3.796936502963959,3.8716294580392927,3.8608650991320754,3.8057204564095377,3.7440150728470796,3.788328868258068
25,3.7084044289429046,3.7140120491557065,3.763225057951715,3.747792205282131,3.6887317235096373,3.7117239631219174,3.6977060782254805,3.712929505122993,3.7139488856201015,3.7959544198804913,3.790373236497934,3.769956983715246,3.7796316938109555,3.7390873566339904,3.7478121807285456,3.755758913025244,3.7610264966696585,3.7413502600463344,3.6869111367583263,3.707115459610799,3.6965059319921982
26,3.3043495993084147,3.3373126787867142,3.3571572814993313,3.330949319099707,3.439384827595741,3.421082233927894,3.405798750575614,3.3057656951458267,3.342674942076761,3.3450192747235117,3.363962029560164,3.379017825444631,3.371394694697326,3.373790329666766,3.381075355712421,3.325728921050928,3.3029041074050536,3.299112520216913,3.3422159352395084,3.365731492722004,3.3473168720691184
27,2.272080600587661,2.285415617424701,2.2815544308227778,2.2827823929639743,2.276235564470676,2.2757386715066814,2.2850393275117304,2.2704665352950544,2.4391580890372526,2.464437936634732,2.37352480939877,2.272853440753386,2.269347923341355,2.258539815945829,2.440274266990251,2.2867967725333984,2.365473128663708,2.28527434467773,2.2856874968359118,2.2804152121016408,2.2588435325654803
28,3.6518981145071194,3.6509218099313383,3.6511782600855014,3.6552996933283572,3.656467250694346,3.658055440155584,3.648295093853129,3.6533478836651065,3.6523398782251126,3.652925876337245,3.6548744259179102,3.658003291976253,3.6585654299278167,3.6465809098654614,3.6516278956362447,3.651195849957765,3.652912854078058,3.655803714146812,3.6576967357211414,3.659669048077506,3.6485400062351196
29,2.961173039707254,2.956727698826291,2.9817803719488354,2.9577691777541735,2.941758390182442,2.9890985664715872,2.9519840148478007,2.944587473505336,3.0033256977361518,2.9517076936567266,2.953504189440176,3.003500878156649,2.9547325564331084,2.934311731732715,2.996614427637293,2.952129289916691,2.938989160558593,3.0007794213263934,2.9612552715116798,2.9477045057688747,3.0416774130008055
30,3.936579738018558,3.9322191231917687,3.931060319303299,3.9410358794310363,3.9759247168661127,3.983978083472959,3.900687071555241,3.930027928561581,3.895206930061235,3.9003915313068487,3.957824726944276,3.9601653796642524,3.9448381916280613,3.9817077566517005,3.9375046983402076,3.915183615296207,3.9600305219948346,3.91811963594154,3.943518871017421,3.947556525827907,3.9163769446669114
31,3.045386416330237,2.989476779544699,3.0329031704851666,3.0378149856291006,2.9894325441754113,3.033338036879243,3.043926082541646,3.002189896837984,3.0293695984791795,3.035647250548964,2.9965146714911803,3.0323200848855496,3.035053100005452,2.991585218341166,3.0375488413563003,3.0320000709823907,2.9850706561464935,3.0341331510045664,3.0343554092175267,2.994094859934667,3.038557469871068
32,3.790070580957012,3.7921819183093475,3.7886985928648613,3.786367037787156,3.7900428352606386,3.7922679505462304,3.7896674733043554,3.79161973359973,3.793608573591606,3.7864869534344208,3.7865730209764825,3.789761113737095,3.7940676229710584,3.7915332819832637,3.79118901273678,3.7924236631338264,3.7893154011511587,3.788934803229559,3.7910562809556567,3.7952804484126093,3.7940591327122855
33,3.442143316478882,3.4482889978842133,3.4432297388096664,3.4407573132183087,3.4422035444203147,3.435833912599816,3.44213284118905,3.4389174323562086,3.4483362013915855,3.4454172845738196,3.4477681263732753,3.4496510896593695,3.4420364959233885,3.4400879875224097,3.4403230826949907,3.4491936587484586,3.445896316849006,3.447492305280318,3.4428606309388856,3.438200230713859,3.4450935561192266
34,3.863638620696308,3.8618633064491856,3.8788859501085415,3.872907015707652,3.87608666030326,3.867040059273994,3.872305867877335,3.8623739676996265,3.8353155825119334,3.868476906159809,3.8999561843416406,3.8682814644304204,3.8697177798952094,3.8531313886542127,3.8278745311748854,3.7814048552639425,3.8408504400995516,3.856815235786505,3.8486996844754104,3.8542916736566273,3.8769327606967074
35,3.90324749128973,3.9048554158734086,3.914657092510965,3.903808172667862,3.920035198618055,3.9143304709083404,3.9248963396544645,3.9263948938631383,3.9260941577149717,3.9266541072705436,3.923670114313394,3.926914063285878,3.9304322337532067,3.930199747485263,3.9286499027983677,3.923676431354942,3.93164875851298,3.9231437122085064,3.925051314821502,3.8698240410513627,3.871515031154597
36,3.027142093627353,3.067676269354641,3.0637804338951744,3.0606852660343966,3.0546322963686787,3.0652449659370666,3.0531484224110796,3.0318321042996708,3.0616594466631954,3.063645134592321,3.063363909437986,3.0507958396405948,3.0664698978746703,3.0591091467802225,3.025845031076903,3.061523970596386,3.066575947116473,3.0574861418252772,3.04795645777644,3.071865048468573,3.052136249928977
37,3.7931983973372905,3.797333203639249,3.808923843163549,3.833558922071249,3.802559736004834,3.791766923666459,3.773399672499267,3.7967233424142295,3.7982147576844314,3.8122637533987693,3.8352308821976964,3.80635259161998,3.800042586437447,3.8185301193034307,3.794697645502477,3.797276927144913,3.814453978914216,3.833112928592729,3.803692043106049,3.7950025884450374,3.7997628355250876
38,2.6028053070701143,2.6128465719260263,2.6016331263240082,2.5990410057868223,2.6028053070701143,2.598431608545151,2.6002668578635473,2.602173264953665,2.609150723699404,2.605496044588606,2.599088458232983,2.5986789009362483,2.6002668578635473,2.602173264953665,2.598431608545151,2.610947452275033,2.6064215942237436,2.5924015878503854,2.60125341581651,2.602173264953665,2.598431608545151
39,2.9839709780261665,2.9684993665551467,2.965728773324407,2.9750443130986204,2.975231718672239,3.056229067780235,3.05886932849658,3.0419938794281496,3.0514304378669386,3.0585036492948063,3.1239450133207023,3.1154176009102548,3.136063016612617,3.124583951702096,3.1148010168516413,3.194083771429539,3.074093316186997,3.021505600502575,3.052195814845584,2.9694260348670274,3.0080369376493348
40,3.143840358255205,3.102920602112446,3.1509840695561526,3.1497348263809206,3.241755933869164,3.147355898334968,3.216787700905678,3.256675708489646,3.1542072612727647,3.2741082828863908,3.2611714424424685,3.154088650619343,3.191323779775799,3.185371659271614,3.161651762696384,3.1160943838491626,3.148314458284599,3.1158068291981067,3.118178457254691,3.185987948583417,3.1033572209519598
41,2.677211401361774,2.6833228701506373,2.6848909079514485,2.861845305540217,2.6771068548218526,2.621861898451378,2.6950820442680743,2.667935980622839,2.6803661017783655,2.6856587485095083,2.8575647579523205,2.6756568516351797,2.6209203734149025,2.694292540626223,2.6779670003451552,2.6849082799697386,2.751578707908052,2.804769105340937,2.7397608323791838,2.6844958850267098,2.6970636540972763
42,3.416253624873046,3.437614774809682,3.4319733230961944,3.3759350130773775,3.4151651362246156,3.420603746522053,3.378214900557053,3.379894918179126,3.4123583301615055,3.4261669564105044,3.439339269165732,3.4950973484372794,3.4840611916212403,3.4975929334259295,3.475236464724711,3.4725443565828167,3.4552876021897045,3.4063245324112312,3.4499557528651548,3.510216544289814,3.477677961220378
43,2.822343566167767,2.8179689739290725,2.8177945311403243,2.8185152684630763,2.8166638513844884,2.8158186361372364,2.819660173576365,2.812513598104165,2.8192736137447323,2.8180270402265317,2.8169360453242933,2.822306296073759,2.8199763900431853,2.8175552158377863,2.8172212915303936,2.819396049064354,2.811329539938071,2.818619491413245,2.822078057136214,2.819660173576365,2.817998519384834
44,2.6012640693866995,2.5917214107407776,2.5944739488090995,2.5879671961374657,2.593311983178024,2.581407419577814,2.5850331813211325,2.593286389453818,2.582896827861862,2.597801076248693,2.5865284867423526,2.6038378783282705,2.665695978526984,2.668683732080081,2.7059568532221148,2.659941754130353,2.70987115327977,2.7179109049435732,2.723763935125225,2.7120618602589692,2.604046387460788
45,3.4739279608667886,3.4754723412337576,3.4771928908239795,3.4370651598853508,3.4660763695120047,3.4446777923703813,3.477811102475152,3.46924764174689,3.4713939834903207,3.472448411656985,3.459280279582566,3.454626116846245,3.4365518401209876,3.4665510034021345,3.455586365963315,3.470973763649045,3.4645051164453893,3.46607204322028,3.4602552065238084,3.44301627951032,3.475042405848272
46,2.7607143760558936,2.760508434012787,2.760125610394528,2.7576350223337514,2.7566392591265316,2.7541223058304345,2.7509622204318163,2.759129522940331,2.759112416082303,2.760144983013501,2.7576350223337514,2.7566392591265316,2.755347599031193,2.749352538488616,2.7576350223337514,2.761998785916566,2.760144983013501,2.7562354120494437,2.7566392591265316,2.7537545547196247,2.749712209361269
