,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15
30,2.514979575096244,2.517999604340024,2.654929581720434,2.5075645532374278,2.586282199414602,2.6617332246623153,2.5869743673050865,2.701558597490968,2.6548100076348096,2.646699102611788,2.6611466023577917,2.6569801099506005,2.7065104666566064,2.780902866120828,2.654329323380546,2.5391692071443437
31,3.6381569713841238,3.662328541864367,3.6831265362150942,3.7020194495726617,3.7094827794798837,3.726079659245835,3.71392250979443,3.7032047533332038,3.6381569713841238,3.662328541864367,3.6831265362150942,3.7020194495726617,3.7094827794798837,3.726079659245835,3.71392250979443,3.7032047533332038
32,3.089999475319236,3.097134959350286,3.0962900709393173,3.2022270969359776,3.1883959178514734,3.195101682337153,3.209003985928627,3.211100356346586,3.124778970897687,3.2753898046861387,3.1965832348287444,3.2768741137155724,3.203508569674406,3.1254734244158517,3.1089098557918575,3.126044274155762
33,2.814835754645047,2.8105669489362635,2.8674779903783216,2.9193459003843527,2.7981286726415187,2.7973733860130725,2.800045202342511,2.899099131415583,2.9117388517128324,2.7970348742159974,2.8968263166281787,2.9092946762462977,2.8369376074228505,2.802904074077682,2.9081160436702973,2.8074830451422224
34,2.280705087460543,2.385536637645335,2.3650924060719785,2.3854706416437432,2.453261651678388,2.4613292866155985,2.366767380230667,2.369003750254338,2.290685024443627,2.3847575269774324,2.38569206263695,2.381067664399643,2.4636306934625165,2.3847575269774324,2.2748439891205896,2.383721799233089
35,2.914699822669558,2.8065447058720236,2.9157545928607655,2.921571635942328,2.915773946798273,2.853164044986449,2.9135697379868675,2.9142036572700616,2.913841181596232,2.8552461769687127,2.913511026745178,2.9155536424951474,2.918243148043142,2.855366044945439,2.9135697379868675,2.919990450379518
36,3.7748672462719437,3.7764157765470623,3.784453764064243,3.7771057570705873,3.7794291262439343,3.7775607598376246,3.77534510953362,3.779338963902443,3.7890202629304226,3.7896174367938413,3.7868325521706856,3.782209127594421,3.7862425999056266,3.7880600184128004,3.784056834137185,3.785711806600213
37,3.5893657852629035,3.5851840677084366,3.6151954201687238,3.6161405649634206,3.6867988548316304,3.630255115430703,3.6379442629573524,3.6233230779872376,3.5901742972666146,3.58206877038587,3.573438415476017,3.555386745986124,3.579837174222754,3.55156213456533,3.559787657234731,3.623477481276574
38,2.823469337494999,2.859665869209709,2.907796931819928,2.9680298906948264,3.052857316692462,3.021877764536855,2.9464909899539804,2.9031537484455714,2.8715724077025837,2.8211730219717444,2.836799795979254,2.8638777674858753,2.917866042568625,2.918641136125614,2.9070226602453055,2.902881239573354
39,2.6697406667324985,2.673264556543142,2.673107330092681,2.673068651916527,2.68796097114842,2.6884417068770468,2.690667475908477,2.6895555940247022,2.685353864427369,2.6135463715943024,2.675239993598614,2.674703728240064,2.6209357368911785,2.61206762864799,2.6781835884016796,2.6754773593913592
40,4.342331468603576,4.289981404636363,4.338784058047398,4.279295128638595,4.313527823444888,4.236397016327709,4.285379363759949,4.305668831642075,4.340982336032175,4.291342022378231,4.338938388321095,4.278975068356744,4.316090276641862,4.234477143652626,4.291949569222498,4.309119943726664
41,3.0650184468219352,3.072025261621775,3.0707148812070044,3.070669707970106,3.0692192564600034,3.064220650102983,3.021423244593853,3.064162561220662,3.0616215121503125,3.0185615772267584,3.019206659425801,3.0645065148316646,3.0598422882001506,3.0563541348018983,3.0614615001080256,3.0649490572574574
42,2.38569206263695,2.4656220045223383,2.449188657761281,2.448071419536382,2.4589347150391,2.3846963652585664,2.3650172067775275,2.386446883158177,2.4650061176702307,2.469955260574586,2.449744611591049,2.45215777061077,2.4677777691062617,2.391302114351493,2.4407710311960122,2.461579263774622
43,3.008157251828141,3.0926580261453114,2.9713713708014895,3.0348665259545773,3.1006056744715798,3.092409114842696,3.186565007584407,3.1803420288660087,3.1802429460971595,3.125522727112039,3.1636420218691277,3.169380842548738,3.086292107784918,3.18318345700537,3.0261188242286923,3.020006525072137
44,2.4510651760933317,2.2896312287766727,2.5314151215066154,2.2816812617853652,2.5399872094227387,2.3718014997753243,2.2777189976425105,2.367723555180674,2.4510651760933317,2.2896312287766727,2.5314151215066154,2.2816812617853652,2.5399872094227387,2.3718014997753243,2.2777189976425105,2.367723555180674
45,2.9741887446497026,2.9193832281761902,2.975987557438047,2.9184900198410935,2.8681964358635663,2.864349914487156,3.0269638366460474,3.0142602887323227,3.02025711627489,3.095279709710941,3.015235161601234,2.9099821106851333,2.9049234202020457,2.9101508916391574,2.8548321896800535,2.8451594187220213
46,2.5093091232193285,2.5042036542271067,2.437438120352261,2.508696387776479,2.3673202287546378,2.4566973800832046,2.362714812336257,2.38983103416443,2.463018278678474,2.45433522926989,2.5347756838677435,2.53806489928785,2.6135496812302943,2.53666479536074,2.614523338857823,2.509042022704292
47,3.603220309449704,3.6115353747419165,3.535654040496215,3.651409177596687,3.655525288354595,3.648055151695998,3.681234096268799,3.6513878698933544,3.599070302515866,3.6152434414312795,3.530604559911041,3.6474720317715104,3.6576636039889427,3.6506424209430217,3.68196150842849,3.653682579931414
48,3.0899667509913726,3.1309433078640723,3.0417342256570743,3.0011182097261613,3.053590603273857,3.0442278571611907,2.958127420402394,3.0076442034032818,3.0529624579555215,3.045327643970113,2.964766970803426,2.9979057680537986,3.0525070759831068,3.0529776473701573,2.99229849730442,2.995476463204145
49,2.854435129068149,2.8506191917438026,2.962720728263125,2.9736165435304818,3.054659198997998,2.8072193515856885,2.7545830503559845,2.753846514607625,2.7527605782043523,2.816409726579637,3.0000674136784866,2.895931556947971,2.9556321402085715,2.853979593847582,2.862448510001907,2.856526497459981
50,2.8041301826163747,2.7936991342383855,2.8531237901316295,2.8538406928954396,2.7432167136765258,2.8504444782091802,2.907622439797666,2.904794986270576,2.8507954964296163,2.9174720031939154,2.8497514541688127,2.8566164872247124,2.91570922908158,2.9140129366089673,2.9195732694550482,2.9181062437316343
51,3.480980646702701,3.3512609751260993,3.4936403902549915,3.5254795517858892,3.5422376036748577,3.580001913537009,3.4919795956190742,3.4615395791314056,3.5079714999827964,3.4136985257350467,3.547327482747239,3.5793069988557975,3.603467086712296,3.63922249390992,3.5287107679287093,3.516509966349726
52,2.964522860015982,2.897699723205982,2.950591427476323,2.964522860015982,2.964348338014431,2.893818542246116,2.9541703717382433,2.9664003753879524,2.9643829071826184,2.8982269051522964,2.950591427476323,2.9643829071826184,2.964522860015982,2.893818542246116,2.953734331889897,2.9664003753879524
53,3.1041956355717204,3.110866206221975,3.067265112097304,3.1347045600268446,3.148831663963561,3.151332855646955,3.1335757664759294,3.1348540916002277,3.1041476682283844,3.109840595416438,3.015335297219903,3.1524788526066656,3.187452186916028,3.1918736347878984,3.134152832069323,3.1253181734943425
54,3.307218265516242,3.216904617159818,3.285911761188502,3.2651294906166677,3.2927673416880605,3.2243230022310354,3.2947659678808905,3.2860402742142787,3.297188058138522,3.2937416780624647,3.3070769595622274,3.301464378529405,3.296372808191269,3.281698581353187,3.31030559292888,3.2962077126027585
55,3.216104101321618,3.4100200625525163,3.342496480352842,3.3470123474605775,3.3650315149592354,3.3074294913939717,3.300266908014541,3.3815522303348664,3.4047106702342385,3.3353111540587284,3.402001735754055,3.4133671740386458,3.3856878291088885,3.329782824092063,3.3965768633335798,3.46030990708737
56,2.6807114360310225,2.6818678521101473,2.678159169879184,2.681265815533477,2.690841150008457,2.688808808030351,2.6877149979978685,2.6890017303505864,2.6832524229979087,2.6213162068278004,2.6804383687534044,2.6841515012881203,2.623295644810973,2.622346597150968,2.6835809111762274,2.6830555029511736
57,3.194730731015772,3.233678286197793,3.188211724435398,3.309922474161734,3.3371753657582457,3.268787944183898,3.188101148169694,3.2207201614551644,3.149646180656813,3.1781339197575558,3.1852856525559696,3.2987101838202633,3.27175160486693,3.2951656568117085,3.234512833902481,3.261048320757204
58,2.2852789137009597,2.183747346067665,2.2852789137009597,2.1779248174305246,2.044531496466347,2.0643172895463846,2.381699225362194,2.3709355544686495,2.2778992662356328,2.3592402809262762,2.3652923049419368,2.2642391577889276,2.1433622334121396,2.177556498208465,2.044531496466347,2.0293457431371804
59,2.744124351510636,3.1070252448219073,3.0269756298106762,3.2335436604071095,3.2658223712694614,3.2723662571095313,3.147356426374433,3.1203510382874873,2.805803599849872,3.0539902126970393,2.8138244428911117,3.1084078608314867,3.1796400322320975,3.06934871379069,3.148314235691766,3.036958633033299
60,3.2988227151566933,3.146563884027614,3.2628279319360565,3.2160844015209933,3.437760120680474,3.400749578051655,3.327550389113936,3.263379610780127,3.338625822308234,3.179742774494782,3.337803826400765,3.265306865237574,3.404158419628855,3.3297894980379237,3.2156022691486554,3.2214546030501534
61,2.5450720031840817,2.4633470062751686,2.381137050091932,2.3710532665036284,2.4633470062751686,2.457843547955143,2.536256300232173,2.5423049530910764,2.5353996610522174,2.536908123787244,2.5497697499163543,2.547119465235374,2.5452392021233003,2.610264286976887,2.6128858939943376,2.5375273319481675
62,2.446612321912217,2.438787333680427,2.3642184624530915,2.4441388671267235,2.4543006679101067,2.3671188485095227,2.3671188485095227,2.4543632835858853,2.4566973800832046,2.450780602060935,2.454671601753758,2.445469355979103,2.4568380626891635,2.4571800220917233,2.4530189020398905,2.45907734330287
63,2.3821748172934436,2.2904314195254933,2.3821748172934436,2.2849714415246063,2.2849714415246063,2.183747346067665,2.381699225362194,2.4666764932629874,2.369718603298219,2.600261958944504,2.274234346370094,2.362411881479606,2.3533054847011994,2.2844614825750513,2.274234346370094,2.150938710780525
64,3.065018442823026,3.068471129888226,3.06842622331328,3.069948152564351,3.0699312634503793,3.0660638340215525,3.061698726528061,3.064991895888485,3.064707284253902,3.062883749887767,3.0588527368707488,3.0661951117443285,3.0643256794969465,3.0603120886574238,3.0643256794969465,3.065142966152003
65,2.9051761817469584,2.9089116183612127,2.9254305404388674,2.9276645206409744,2.8858749564298747,2.908272282597939,3.013003432489032,3.006422387644511,2.9062239823955984,2.93470439442575,2.9245008352672737,2.905489863872813,2.9214567916013774,2.792515196006627,2.992230833430049,3.014622637778593
66,3.081520601703382,3.1227237514807022,3.1120245415223837,3.1424175663992977,3.2003870477606693,3.118289629148476,3.1271386328072586,3.1041212584141387,3.081542670263665,3.118129090697402,3.065047369905036,3.146856370943221,3.1552006212491293,3.07346171486878,3.072128409610895,3.0552725757343606
67,2.985507578299019,2.990525719931023,3.0618879940440697,3.0619490149897013,2.972037025533062,2.980518914772148,2.984381761039309,2.9787211331029058,2.9836325888495914,2.994218354914879,3.061311861745686,3.064833055819581,2.9709802700653754,2.9821043152749156,2.930923932128057,2.9833838179915144
68,2.750402400186345,2.7580663492251167,2.5943192795324275,2.7520875636149,2.746748642926844,2.7595200182046407,2.724801334741353,2.7335156643745586,2.724801334741353,2.749740411397693,2.735609778753039,2.946735200111484,2.975138124705583,2.880534963227806,2.737823374533768,2.7483811994776146
69,2.3695213125912518,2.377056435245466,2.3780144859297714,2.3778206710353413,2.3695213125912518,2.449744611591049,2.183426090525267,2.3624794577155406,2.3695213125912518,2.377056435245466,2.3780144859297714,2.3778206710353413,2.3695213125912518,2.449744611591049,2.183426090525267,2.3624794577155406
70,2.4566981161485133,2.3704790296672344,2.3594990554596698,2.3630828087960936,2.4474088110601824,2.4432481824494396,2.370221692388672,2.3610302174785924,2.450663656701912,2.450702356033083,2.4445610805093665,2.4434874507112005,2.3605306982625693,2.4494404788959914,2.4581471846159526,2.4539368565347504
71,3.802612615095163,3.844975396166801,3.8461965225814576,3.8837908912893306,3.8407254662907553,3.9194934035375524,3.91587190277885,3.9287483571647774,3.9202198049697183,3.9293399201060444,3.915711943800166,3.910713893752493,3.917021429701815,3.935849845378312,3.917847645972296,3.9307940394942125
72,3.202634030369131,3.184075628695937,3.199632681225986,3.1965398302972896,3.2024679005505385,3.1840075770010494,3.1989754459471236,3.1930326632606945,3.157782273471835,3.1776267004958516,3.1934379530657804,3.195493174292604,3.2014578336619777,3.202729652691321,3.2123267746354127,3.2051015388154713
73,3.43421937938645,3.500006921550523,3.4836029126312242,3.564059305116685,3.4450727424615843,3.379672476279419,3.4134640953313786,3.0713242593810133,3.4416501186211415,3.4406095650667083,3.412003385884323,3.377083541892622,3.314130918899605,3.222732572112363,3.344941228310959,3.0722592233811317
74,3.1913083304258794,3.1829008360384607,3.1760707562326185,3.335024245921653,3.3375616772887646,3.336394127225306,3.344321399625704,3.33913210289618,3.241378769824486,3.4118937295821277,3.249910913154152,3.337768944446995,3.2762384478942703,3.3514081603213217,3.267513420513491,3.264410625030073
75,3.215294403686073,3.2978100600573006,3.387628120447152,3.410544150640923,3.4884939489963345,3.492737844982342,3.484204811437572,3.53311513561489,3.5294579357129128,3.5843073570040676,3.578119747271678,3.595268805115337,3.59477357036974,3.5190387901272415,3.486914417959297,3.2974353972331
76,3.1645094910301776,3.16074608461016,3.116595861290408,3.1586585423609694,3.201614583986065,3.197379630140168,3.197106815415022,3.161549114756304,3.2414287776939723,3.2346069349467848,3.2019957187714083,3.1999287280071016,3.276985500250457,3.240199218788037,3.1975383307438787,3.1993034211495237
77,2.750402400186345,2.8204198959147337,2.8150513776920763,2.8253084474101686,2.8169360453242933,2.7452353019838887,2.8043781757994686,2.7895221169276554,2.779736356589754,2.8174881395197677,2.8138885823114976,2.815434543171828,2.806805574847991,2.796776705586901,2.798636144866941,2.60125341581651
78,3.1110791380178453,3.109068044841205,3.0229881663498572,3.1506041427181763,3.1159408092396745,3.1129013821116316,3.159658911459578,3.157372006901121,3.147203481142445,3.1357085783972445,3.054444508109219,3.190321747753516,3.1893439020935985,3.148280816260734,3.2311349307282082,3.1613968535011043
79,4.314634221285994,4.337192980995197,4.357483087180378,4.356824748778204,4.3794096160871145,4.3561139160194875,4.332724718810712,4.254111839792824,4.32724616865223,4.331740229073089,4.354420238331181,4.355887620162177,4.3806580080585675,4.356867158842629,4.335493508104154,4.258469007575998
80,3.7374033062922023,3.7363652191678183,3.8213359199374786,3.815883870641097,3.8272100035368033,3.8647570305235175,3.863289388256156,3.8676673580642142,3.872470904544031,3.8754954416689844,3.8703574466446695,3.865660928481247,3.8742882712163023,3.869798239253694,3.8740120162559597,3.8737230664777322
81,2.9704069490557874,3.1086024948700546,3.105296681878502,3.2308238481983076,3.1988441657145055,3.1482334624858384,3.064522736545787,3.1401539918806467,3.062113172237778,3.1492225011309274,3.10730880259052,3.225182058633745,3.1984036208821696,3.108766020141144,3.018659571060145,3.1021414588776723
82,3.024766641845021,3.0272127451408952,3.017391469354588,3.0187421336169975,3.022545668163387,3.028306388041534,3.0277485769298447,3.0285428392095577,3.0269694080405136,3.029388454061367,3.0293737914554195,3.0246617252774026,3.0259470738654666,3.022860841171189,3.0299849246169566,3.024538487841222
83,2.741749073110938,3.081345581382802,3.246330859412341,3.234848075969201,3.13246384898467,3.047079959135817,2.8561328650885276,2.9805256226729373,2.8708702702949696,3.156252474197559,3.240104021204018,3.2345053103261585,3.133738099581527,3.146439957948967,3.0728841629696677,3.047392340584414
84,2.7902805896631806,2.718087445241122,2.6632814393166946,2.726665233749491,2.69978073498818,2.81526321088909,2.8647593293487574,2.7625579269559775,2.690985684493718,2.6772761776747336,2.680357473283836,2.6230546621549995,2.640152530509379,2.7497520880888713,2.674672714902642,2.760537581839433
85,2.4817911504277523,2.554558478444324,2.552272989675299,2.687216165513437,2.536406445488796,2.45422280929729,2.5352070026452385,2.2676679481394335,2.4817911504277523,2.554558478444324,2.552272989675299,2.687216165513437,2.536406445488796,2.45422280929729,2.5352070026452385,2.2676679481394335
86,2.2809391357932585,2.2694978925649414,2.265547279626469,2.286138584747272,2.2797680149247457,2.377056435245466,2.4583633004532004,2.367396025849113,2.2809391357932585,2.2694978925649414,2.265547279626469,2.286138584747272,2.2797680149247457,2.377056435245466,2.4583633004532004,2.367396025849113
87,4.251683946084872,4.175602178653656,4.230976160409282,4.248104692780015,4.270669413988902,4.23404606446925,4.281156986927863,4.2469803310673555,4.251683946084872,4.175602178653656,4.230976160409282,4.248104692780015,4.270669413988902,4.23404606446925,4.281156986927863,4.2469803310673555
88,3.0725641483028663,3.0775355941137312,3.0661871265498584,3.1174492952315895,3.152322609555144,3.1604742093385196,3.116155514465684,3.0723346919442354,3.0714111344181045,3.0800516809346434,3.1147023360845485,3.159510470721461,3.2359578600864065,3.26628803503513,3.202053851621909,3.061322203314915
89,2.8088135042767375,2.8606172336885036,2.750313396950148,2.742046429308365,2.693519736906645,2.742046429308365,2.7345712973691776,2.795186374857087,2.8134962379025037,2.853476823604396,2.7405252209226054,2.7388030589459524,2.695292744589255,2.7374386660263745,2.735586917086523,2.801806251932189
90,3.0955614892250454,3.0946283810113786,3.0971156871557035,3.099311274098924,3.0983655287853984,3.0983655287853984,3.096445152801144,3.0910491047750885,3.095330014601241,3.097714626012597,3.09713154537897,3.094151447330446,3.0988628429220477,3.096412910115133,3.093294733173504,3.0949635100432777
91,2.065540703858436,2.066372837644695,2.1789732204872454,2.1789732204872454,2.181235590829546,2.1762011986621523,2.0614358742757632,2.1769572547987863,2.065540703858436,2.066372837644695,2.1789732204872454,2.1789732204872454,2.181235590829546,2.1762011986621523,2.0614358742757632,2.1769572547987863
92,2.748953001435295,2.759462750492686,2.8642176510405966,2.866468006406407,2.8665832822017956,2.9704898020824446,2.970343239221591,2.903338078737433,2.975138124705583,2.9719520643528528,2.9610150594929783,2.9608553917670077,2.9800921316696236,2.9672715397347442,2.9801991714847906,2.978121780491078
93,3.4433138295731336,3.4438724581540163,3.4439251264683324,3.4556656971389743,3.4592657733156718,3.466798369882795,3.4630578614105523,3.4681682445009185,3.4148483429784044,3.5145960943856065,3.462125769930646,3.524014591502986,3.46991817201682,3.4668392355315043,3.4456002598682356,3.4452638340039137
94,3.401713021940144,3.3874390557251424,3.3483631894922112,3.3410827315032776,3.4129921826159686,3.4658932578574735,3.46200934522691,3.4546367196544923,3.4725536486329576,3.4612519972541818,3.4284545169598895,3.509514597748465,3.425910386857015,3.534905409716667,3.4791042105797576,3.4197024116612598
95,2.438860340661292,2.4450052632243517,2.4496913523890282,2.453815091589618,2.4623273645131976,2.4568118877557152,2.375685858793096,2.4397860955004647,2.4479530923177655,2.372974389072329,2.3527072847597834,2.451437535256906,2.4485206172812184,2.442326111284281,2.355172797626392,2.436308041894487
96,3.691435840148331,3.710218255448758,3.6579037453574332,3.660573735255669,3.7065842340207404,3.664553496299065,3.740426670092798,3.735968779553659,3.714583492645203,3.7304803828830737,3.707720552496529,3.683999100957049,3.7112058868703177,3.6624470113475542,3.7413052219178313,3.7149642048585356
97,2.259769158436253,2.273267490845995,2.278704567072543,2.34827892231497,2.356713910803609,2.3690215497671008,2.3529533978821537,2.3457053373559638,2.3345793397808214,2.3480265818619523,2.3602686823858363,2.3461264925827265,2.3630626041060245,2.2617882242962595,2.2301115241458036,2.1823794907528598
98,2.536524648567554,2.60480547807859,2.6746758791521685,2.6888895082749116,2.743604884653806,2.738258165454203,2.7542916327155074,2.679620996963333,2.7484518730164944,2.670622539050275,2.909535341931273,2.871478189259745,2.729995224597551,2.741813995287407,2.619699929154251,2.4598908281967407
99,4.106178931038443,4.038427297350841,4.105788825883513,4.091155163535117,4.107565825271888,4.121687211660902,4.138065770031499,4.106178931038443,4.106430016689404,4.0892318041797555,4.091594654558852,4.106178931038443,4.072819243482647,4.055689426652947,4.05558507618842,4.038557595047516
