,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44
10,2.3818976065087507,2.4690113938478953,2.462001495893412,2.47628302305032,2.542664040850158,2.5475915379762792,2.6248502123468413,2.546363819039924,2.6156686270780694,2.5420534122142624,2.5485070293137437,2.5456402849478916,2.6216244421361052,2.5389122744655133,2.454671601753758,2.38795933289549,2.4587307305405974,2.4633470062751686,2.478467292332763,2.54988296110563,2.553432269602867,2.6248320867509074,2.5579871700507355,2.6156686270780694,2.549770278936374,2.544232435856359,2.5364128189769244,2.621825125255952,2.5345605448670647,2.469175080109433,2.3898541958020285,2.4665215501823807,2.460289241811263,2.4735335431869765,2.5447564652178203,2.555378511257912,2.619699929154251,2.5535136053424443,2.617570263462782,2.552054023421556,2.542664040850158,2.5420618331253992,2.619699929154251,2.532789981527696,2.37638774987167
11,2.9144114422051177,3.0672822617981943,3.0605677041286197,3.0945362627970012,3.0156582674912324,3.0927820098606804,3.071228336616753,3.232957409790377,3.217307294346738,3.1892382260540355,3.170293481975685,3.195061444607984,3.270220354467824,3.2950986142576566,3.206860614980609,3.2675810761079105,3.3428850853456473,3.302694052372106,3.296186463941067,3.1549156966002796,3.190537793436675,3.200611709998743,3.1502232103417955,3.1443431024730017,3.036740553952474,3.007467403180009,3.1169689315354705,3.1954522847371276,3.141884729362171,3.07144726690784,3.063422187561458,3.1947475426676144,3.0981073125088168,3.1764117282666953,3.061021675973919,3.091679870677199,3.0648648430953984,3.021322023329076,3.0085823914844596,2.8096282867223925,2.8447010750371313,2.9187443704857583,3.0110562324622614,2.952671243195956,2.8678257322892793
12,2.281412197377659,2.1663840648935198,2.3751332916850436,2.4647257959145623,2.555426319484626,2.281412197377659,2.184087238284569,2.4548455823454614,2.176050377808568,2.154807053797166,2.1647600725971587,2.2501479534776743,2.241418828352176,2.3382014383074154,2.4494404788959914,2.3461647695608434,2.358351551375299,2.5377694995727387,2.533835546893563,2.6204749167416423,2.5252918525509003,2.5170090595740398,2.596696575859798,2.5329843445158122,2.5287988481030887,2.427300907880565,2.5863690443378147,2.585087514076555,2.5741701346928507,2.573247563153222,2.4966340226801953,2.499738765027349,2.5937250777769405,2.656416162443984,2.6546470850190036,2.5995057053693302,2.4479147022461527,2.525168733216748,2.2845003039007663,2.4374952953463476,2.4444354119836738,2.523761483070039,2.442756730733219,2.539623558189514,2.459043145474837
13,3.192396520537079,3.1934148277957424,3.1841519582361615,3.190379829060019,3.1888481061157563,3.1914354626482946,3.190951279129941,3.1783760840824744,3.186856986773127,3.187885172237785,3.1936097641409127,3.1911847357131515,3.1817245830203116,3.187452471093747,3.1881838256195283,3.190553616843918,3.1877911212969394,3.1743370631129166,3.1834014036625957,3.1851535124784256,3.191506092358893,3.188236091920432,3.1801487233432275,3.1891016296488526,3.187697489341354,3.1887294777699724,3.188241987537768,3.1735817807860736,3.1847011650025685,3.185377052326399,3.1898629833985344,3.1912212556308326,3.1785022861262062,3.189495486650572,3.1882847452727803,3.1924020822558616,3.193057194794049,3.1799934030194126,3.190372557326657,3.1886585316019294,3.194682493135022,3.195930380863938,3.1836675283726437,3.1907393777623323,3.1907135532584405
14,3.503791374627374,3.5065577528182463,3.503552191570867,3.504818218382212,3.500565952017798,3.502880263724485,3.502109659315613,3.500670069018663,3.5007804571058485,3.5011226526122776,3.497753338688698,3.5010778142059973,3.4984780797401607,3.504946474687669,3.505856670738857,3.504981243252505,3.5036963399327106,3.505758946386177,3.5044377212691367,3.501654483553987,3.5019360026084736,3.500040494978359,3.5018183298626657,3.497661693568811,3.492840244044606,3.4871439521677785,3.4861691214025265,3.4925204811662116,3.493405948372707,3.4935829519158137,3.488869807451513,3.4921325092854936,3.4954797002715647,3.4947309816270606,3.491626156773963,3.4935568010087295,3.492113713731883,3.4931638106059175,3.4899516900448044,3.4959273320947184,3.4912266367360836,3.4942935996885254,3.494155537719288,3.499140944364239,3.5022138065906603
15,3.370511352804317,3.4014362782703094,3.4949262313939378,3.501811373832953,3.5188357430614277,3.4960515783560235,3.5008112478399447,3.495818708286892,3.4413164375559626,3.499460872666028,3.524547249358625,3.5031149479673593,3.5176717776984585,3.5269990721233455,3.514344093968297,3.5140246717419124,3.505853962039297,3.4893928456604044,3.506050201806272,3.5001258784424163,3.510957459442407,3.5169479206097067,3.4911291562790674,3.4786079397655785,3.4481202865897207,3.4969402032485233,3.500300152566636,3.5365150509349594,3.529082246962193,3.4807065925044007,3.5117558208318767,3.470006110600036,3.529962411092259,3.5202041281648087,3.473919035739625,3.491952975815609,3.4649776868546347,3.42913159087809,3.430899913562472,3.424475858602614,3.4277904287702703,3.418273396187294,3.4310247115691848,3.4409017128081585,3.3732650662622596
16,3.69977589659539,3.707637932642087,3.790303173263527,3.7506338542370443,3.7864646232763537,3.769053534709915,3.7662053096821517,3.7682718297246565,3.8228225738485415,3.877845323310291,3.921786640510346,3.878994866382248,3.9387308768194056,3.9254918429391052,3.8980011286322904,3.863774462019461,3.9051866930848673,3.864042272377632,3.758333963472988,3.703956425148826,3.694964183644675,3.6419246375988004,3.65018989291117,3.7986198122008292,3.8038210320395613,3.8813912402036155,3.834296230021556,3.8688200914589093,3.873792715482997,3.868337407519756,3.875579677301785,3.907108716807358,3.972676196033426,3.913402090205233,3.8699868191475173,3.873960540868621,3.818796709490695,3.901079331617779,3.867019571368507,3.869858142643677,3.8842363385982095,3.797923801120139,3.715024942198101,3.7460530036563577,3.6654040487370643
17,3.39817546512419,3.5983171947651202,3.7308554171290873,3.5846591450212983,3.5029395432481376,3.221934844465079,3.409899611884769,3.4328733786672503,3.4657348408882376,3.5499359958641445,3.520639835484303,3.47997152518921,3.539825040386018,3.554831592494341,3.474503620527459,3.422012385642236,3.628681901899603,3.828128417593637,3.7120174372642714,3.724001767029539,3.622343393517976,3.6770642879974633,3.640107513101779,3.7014079181207578,3.683853199731427,3.664318274493146,3.668163431393936,3.652853261318548,3.662348791741865,3.5580311708070536,3.5537032394129997,3.6927765113090882,3.778982838513272,3.630505473645545,3.6647267334917997,3.486774788891911,3.567491317955864,3.593181413918984,3.668325079590491,3.6996304182967177,3.596714260007063,3.5547960686236317,3.521753316476267,3.542218870073568,3.335040356963031
18,2.3788143702768743,2.4655059191920925,2.5370789863491328,2.6909384911581133,2.449945159845086,2.6910252952198785,2.8632954929979983,2.6255142225109984,2.737518110694139,2.6939045812452456,2.745235261055582,2.7549766749781393,2.800233447752015,2.742900010603611,2.4568380626891635,2.4714083864171883,2.467218280702803,2.5920795935856478,2.6929283264180848,2.53574138222936,2.549770278936374,2.868378118795712,2.557549222125691,2.806122218237042,2.7549766749781393,2.811270671419813,2.757673915953505,2.6713444950744654,2.6768830566210595,2.1707985162690324,2.177556498208465,2.376807259999966,2.5283151757609796,2.6892543316902837,2.527690214254081,2.6250570189050415,2.8165096410160544,2.4652236987059104,2.6809118111154926,2.7527475266875534,2.8089630254439735,2.822236715742764,2.8696120286108573,2.674409291293565,2.444272708303364
19,2.892707458920497,2.9086432481412663,2.9523969824648346,3.1154687169503443,3.1043272073145114,2.8693064413463722,3.1046779188891755,3.117239207677567,3.1418206071603723,3.020560386214533,3.018305791065861,2.914117194603662,3.0091974700169395,2.912699596843918,2.9539689390276656,2.8873826518250434,2.898950446673589,3.013882175413274,3.161734331959426,3.148030635240424,2.8090245241092644,3.104110643211592,3.103011912298209,3.103333535877697,3.025873245451939,3.007898811072186,2.904724788185886,3.007801384889306,2.898618489551995,2.9449170110770644,2.9309411686197593,2.953608288946704,2.988332938266665,3.1830433281583543,3.1469684956341966,3.005575993864993,3.1117644073329767,3.107043458586864,3.1520409733428645,3.029938528627924,2.9747646299608705,2.9173526916144166,2.9650126731944098,2.913551063860074,2.9631924228326656
20,2.624265625809997,2.547806205090688,2.693096500141393,2.753592104516339,2.849366408507442,2.8091744941159917,2.8630715941930176,3.073384107216019,2.8648764894025023,3.0230231584395555,2.927649480145012,3.0210512801708393,2.870479501648525,3.0254107831473647,3.069303668692845,3.021939758899987,3.026210486598117,2.9840385127216336,3.119142434924313,3.1122906596398714,3.1558675029805596,3.1558403060974083,3.265178768972304,3.113303935114776,3.1865987518324843,3.1926706625817833,3.1978855284883263,3.109765326243071,3.2336833124507036,3.0632133867179734,3.1485742714316896,3.016164243030431,3.0225160281628245,2.960103209934568,2.8539592837431282,2.9288517382585706,2.751822800379954,2.8121625240281714,2.73921510517377,2.6830710586341584,2.6793646694789404,2.5368782573998705,2.6762346600213744,2.5388355572099908,2.6042031651809254
21,3.349098748989289,3.4350889660371196,3.531720756735832,3.531311421156813,3.507920182819014,3.4620324125625865,3.476650798412798,3.4631556257154337,3.469616743722896,3.519582187957707,3.514416841459699,3.553464327933452,3.531822104945082,3.5238430112634855,3.51682610758489,3.579548320740296,3.5413390938543032,3.541109470389227,3.572795710237817,3.5619364326579714,3.5577762961416077,3.4120557138241936,3.3826907885388873,3.487762254613915,3.4988564678030754,3.512978935626369,3.5582975734411084,3.6121777280380676,3.5948560615389984,3.5658222922102687,3.543654103961657,3.539608596274373,3.51376724312621,3.4667984444623823,3.5208066869276307,3.466287991319267,3.476929945257416,3.420053148379157,3.365192435320162,3.329807334649902,3.383182108943963,3.391669733837931,3.39880406269792,3.4167542684239427,3.4381021983206965
22,3.4529076238976026,3.4492440416451924,3.4510466185587267,3.443488863858386,3.4482218261519746,3.4522124675885304,3.4502998971808885,3.4449522399384795,3.4460493227925686,3.447552616221772,3.4474885293924222,3.4463148888899906,3.445692449646394,3.4421685149592314,3.4502187214618276,3.4521037638158756,3.4459069540607574,3.446545059020404,3.4502649118399873,3.45032477560485,3.4538268658489377,3.444549737171982,3.446342524743672,3.434025913160113,3.438605135627868,3.410506044313286,3.4501936965542273,3.445545874918433,3.433407201980569,3.360438792455125,3.4160233818450587,3.421201460235693,3.4368414440270083,3.4336470128738386,3.428408664403093,3.431108163222805,3.4456140429481374,3.4438793104409875,3.442320172473687,3.4471058522933244,3.4449572095400804,3.4460311996074253,3.443671762363362,3.447376453997162,3.4483794687463565
23,3.2516422929751028,3.2682918533156533,3.314436514070839,3.173419655617042,3.212522747096461,3.365860802662846,3.502191983413657,3.505647635696029,3.441611902527595,3.4940743826710134,3.4457925693666325,3.437725183974808,3.3684519739506085,3.4949534324921334,3.4343359829059894,3.362012165383902,3.286118669236703,3.350089690951063,3.196698024470515,3.2062332264951827,3.4355656516633344,3.5073193742184623,3.495970190993207,3.364937899636684,3.397333984436248,3.4250069002584573,3.4233978822116544,3.368383959609825,3.418613822318923,3.423346123564367,3.3619922775053226,3.3578860183377968,3.264439963986246,3.2595904543547225,3.2879434711516176,3.486366468125061,3.502643562312417,3.504690793408396,3.4920057684324615,3.492957139229397,3.4872453204764424,3.434159223848151,3.3918952183115,3.376014107164175,3.394798341413696
24,3.859659542371031,3.857448090294592,3.837027280229459,3.8455265194264365,3.835910294088808,3.8502537743123617,3.8455964101571927,3.812446790536702,3.8294409912729837,3.827569203009745,3.842939559083377,3.8491442208515187,3.847875403274787,3.829950267063133,3.8406470374688233,3.852375906422215,3.8514450405928837,3.8327935457064766,3.8401350677898107,3.8337984995265444,3.8474087118364713,3.8468532292657285,3.8103618582307064,3.8255264027701035,3.8299092205786502,3.84995202332623,3.8495417291678025,3.8500166452257627,3.833275387841313,3.8433221481969704,3.858048398832792,3.85500849868471,3.837386507529572,3.846902591984597,3.8372042580022323,3.8537278129465733,3.849534819459699,3.8166590495470154,3.8333668515501875,3.836964117786904,3.855328582186901,3.853719784764799,3.855104339446458,3.8375476790203313,3.8440548720877987
25,3.025239123142454,3.0705973800816215,3.159291611553561,3.2408264385720313,3.0695160360085523,3.052582215214696,3.0485766712863116,3.076013309113628,3.006180983266623,3.0256001331930613,3.0249432371780847,3.095468474928291,3.111591067942662,3.112385666200272,3.130759450360718,3.117731523111245,3.1601411085715574,3.2368105384692405,3.309138411360344,3.149010226385392,3.1328771678220138,3.1419004129515686,3.1580862125179365,3.1129064045433923,3.1030487185269955,3.081355574480055,3.095199096630279,3.103026803760346,3.1050458254245745,3.0300083782957463,3.0352382726251728,3.0599875378368044,3.1516658320234288,3.2351752880605606,3.1373213220386202,3.1614944976071104,3.141089644504129,3.1569820576572774,3.113108973461048,3.033595081491735,3.1088411423662343,3.1059492202197805,3.095770010559677,3.128968097415546,3.119394724121891
26,2.850359450578304,2.9019609733732428,2.974276591683788,2.79427973115521,2.726350979823081,2.8306036870044475,2.7454579550679226,2.796673271119507,2.7851677079220063,2.7828956652929735,2.681709774332789,2.729700171435299,2.6567401039791014,2.7251922316004173,2.786728852710854,2.8345124213413238,2.90561639387262,2.8496296780733785,2.7767759649183223,2.6577253241228824,2.712340143572006,2.683849306058596,2.6536176135037195,2.7300242762804667,2.745817701317915,2.777485499794561,2.6729829820719777,2.6703199871879364,2.7296377786061585,2.7426259206126438,2.799806021473346,2.875659508597101,2.8755441525978838,2.875796369057912,2.81673024324961,2.907206292529052,2.7483090220034723,2.803203160426831,2.7947208281083498,2.8190384890553446,2.7943433046611053,2.791249523630466,2.7848769358528207,2.7331245228896943,2.742231769769541
27,2.383525922454082,2.374411293598788,2.4727011831792804,2.367738604207494,2.3600640365921848,2.351655495138913,2.3806973157601896,2.351655495138913,2.2645104155521603,2.3612165900374285,2.3798529300158693,2.3735046551555623,2.4496454191074983,2.4444968696006617,2.4494404788959914,2.4658583886831194,2.5516997783104522,2.5440643862660597,2.4441482248782624,2.447039235975975,2.5177316572017023,2.5373109688633444,2.474020882048228,2.4899520174856846,2.4235562791779195,2.2605459347201258,2.2751659065065892,2.27443625163031,2.2720093265876,2.287959941615165,2.4633833763516626,2.475123494914296,2.4626710848259457,2.280551054655848,2.1889721921799903,2.3704702653934406,2.260999698613884,2.051425214651351,2.0426151066907323,2.056299106065444,2.1167730666627413,2.0046239118289897,2.126867759742816,2.151520067981111,2.180128820299776
28,2.8361362190943002,2.96904311284315,3.2431564862247164,3.3834265700996706,3.4515314828800028,3.381447089985002,3.228479624206629,3.5380416514139306,3.438605135627868,3.429423992217663,3.366505349980913,3.4240656471483053,3.4846441128307624,3.536099785205443,3.465374061620153,3.4971402988247577,3.5026734146923637,3.6043579951923563,3.6589245246376665,3.640526539504795,3.5949140434420817,3.556711581731376,3.6502981319603895,3.5070114680553415,3.589127494429957,3.5385827922453266,3.4899825954205124,3.5388649123235494,3.5910513827884323,3.57721029744195,3.524862044617654,3.4424799161108814,3.5538215341635935,3.538289404938487,3.5607584916139414,3.5503763071733982,3.51404728836485,3.650595764791919,3.487634084261591,3.536604773949354,3.4218955881333617,3.367720060548372,3.355491880602741,3.42220657883688,3.3429126642374625
29,3.454004658958891,3.4643854684066877,3.4933166700678187,3.5482161544540407,3.514559708526436,3.458164909111318,3.485306570408434,3.4927307194097343,3.549792506885673,3.5201281450050748,3.4975108481981763,3.4982336550528688,3.4975532806820153,3.5534810007780906,3.518523162603212,3.523218245973867,3.521075738379325,3.5263940411926833,3.5430907521595443,3.547253076629764,3.5178936637419542,3.5370807416431935,3.5115532226336885,3.537228778153156,3.545337729899141,3.5189671927660604,3.520189053530298,3.488043737925885,3.551510640597007,3.5185754703336523,3.4963564797514866,3.5513028054642133,3.518903820875404,3.5532218291510245,3.517647804179058,3.518641452078993,3.5449442736393473,3.520189053530298,3.543261148518127,3.508015617841787,3.449983094325046,3.4431571735662954,3.4884758597023207,3.55213471807669,3.5131094092391884
30,4.352054525105296,4.356316786445866,4.372285169887031,4.4499719302674485,4.386325584135168,4.444568954184564,4.433058481728512,4.434070805998772,4.3708195180605465,4.209794694571982,4.3526416068085325,4.337992520416793,4.366644776623286,4.365012327100468,4.402669120206474,4.449003597890328,4.5102794487865365,4.516644928981923,4.420335684352354,4.42276195744475,4.457494583981063,4.4944573616853365,4.475956291518776,4.444979784598899,4.439476095770081,4.404499674031911,4.428686972874587,4.4670446479841175,4.503266796114676,4.549877985115529,4.51601203608335,4.533509438892638,4.481975103648516,4.469545100585976,4.318625359091815,4.329240173276515,4.343917122151421,4.377403679561585,4.23912563299906,4.290920060316222,4.345212098902654,4.302727108023379,4.2874351731045,4.314463497150916,4.325112405549308
31,2.719895097274205,2.999954014474885,3.151056659344811,3.31314876061906,3.0792231639259606,3.0687083618613418,2.9598323708235403,2.9737246198393175,2.862650929043534,2.8486769274254753,2.744799411636759,2.8193317970668006,2.9490939791889277,2.940584217848853,2.81585380815158,2.833108313424379,2.916182953671979,3.052019097183808,3.2237995949763993,3.0670466890000485,2.9703966928170433,2.9005556844979896,2.9618754115621444,2.8592946921505686,2.7236363326144466,2.7356846007752122,2.8332895098233895,2.9262012065938703,2.93903087628186,2.8869935681743106,2.9156426387174688,3.004935492591119,3.2010956387063616,3.3183532677913226,3.1077108949290726,3.0667827949364606,3.005595024360133,3.0144014415429345,2.9176312945188756,2.7226670170625304,2.724843866513612,2.75053086595223,2.7029996265732583,2.7175115527482516,2.7759932942538863
32,3.840381233497039,3.9013110128759787,3.9341067389704483,3.9355806160695455,3.96557070316996,3.9577516933158714,3.957287025959025,3.9333658004784002,3.898407847603578,3.9574589441581263,3.9330251684420765,3.9485105966529823,3.9634378578539873,3.9823056213759496,3.9956863465245207,4.0105061324475235,4.015545857238493,3.972900330770045,3.9772296377699705,3.9935015437195114,4.0072786094480515,3.9833014771621262,3.949012371973308,3.939477584049611,3.9223516741251894,3.936487188538422,3.955853305715178,3.9859264484971098,3.9853319098218534,3.9443827497241006,3.949007611770164,3.9357124171316222,3.9203464038750666,3.8471791656081784,3.8860619564876653,3.932537053973771,3.918129918859919,3.8793752615037085,3.8896527561312984,3.904958559655048,3.869621099310209,3.8636441033100923,3.883124633354012,3.8583601605740507,3.8966533652849007
33,3.473478975507889,3.422626854555517,3.4241431932170956,3.420007672499769,3.4758030800977004,3.486689067739964,3.5358537778513464,3.5394653870293404,3.5349002601921837,3.5790889338264407,3.5069931805108174,3.4576252939792274,3.4727473166708975,3.477485043164549,3.470231294763014,3.43825668057715,3.478011352367233,3.5356582270047086,3.529113112574223,3.528966000197596,3.482380673983903,3.533914699974056,3.535340759865588,3.4835027912017855,3.575509023922187,3.5920620786842057,3.582208201319786,3.644005496483004,3.61189422147163,3.51284427473497,3.474838229069683,3.5772860418019183,3.530622912929135,3.5273199448261696,3.5889660035385025,3.533039784638241,3.531718896659751,3.5360368402871254,3.5531049811567614,3.6336599690966054,3.630928838754966,3.578851067638288,3.5380088658007396,3.540253691129071,3.488744006884001
34,3.6740805955003992,3.686825077760004,3.7333781540464326,3.742278175316654,3.7460075150284817,3.6999078474723075,3.6462635003765187,3.719699028857309,3.6594962346519035,3.7168155018425293,3.7169968960586695,3.7246394639535274,3.797237519849354,3.7826311380832776,3.7305646291377164,3.6882355433722367,3.6790376652655903,3.738453000250902,3.7411326288388493,3.724675166911978,3.675307706573663,3.756704012333205,3.7223060879462317,3.703180447648073,3.71567252509155,3.7079346279592604,3.7064527432672874,3.789609700790403,3.782030498618784,3.6952036994069517,3.6898766107128558,3.7157508943319963,3.7661277363881056,3.7386977010023914,3.711816362225192,3.682535548505246,3.7599890647216907,3.7263216848559964,3.686550568606899,3.7343866873082194,3.7154747002034987,3.7307368354421677,3.8084303485740105,3.788529188265096,3.6801923950188398
