,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91
0,3.5890743771775298,3.588412252160283,3.6740714556057967,3.728880687036459,3.7296270506381566,3.7754158832284572,3.6819031445773214,3.907928614005771,3.7940966487712107,3.8809522454175642,3.7930057205885173,3.780908383772858,3.6835958082217704,3.906449515046966,3.8289551280804903,3.8890029414598293,3.874841604933151,3.8382947353949164,3.8378164847230596,3.8132640156082913,3.8258014872402257,3.9290823356489524,3.9003251384047086,3.7804396672478977,3.8709135977128355,3.908602892456616,3.9522433495894553,4.002754047364839,3.993947717102694,3.884156974471873,4.086823593917838,3.9151027154571176,3.886488820804417,3.7994899158114683,3.7961116786292233,3.7212516963340327,3.852837229989373,3.849434092725379,3.796458469187059,3.7192659367757863,3.7262970610870307,3.725066759749929,3.669991300937472,3.6742180810210217,3.67080412530154,3.612988682450368,3.6116615821787734,3.6669000822168325,3.7059932406691125,3.751645305723704,3.7409994648008147,3.772939783797886,3.69736867695686,3.923509102721944,3.8152134829683546,3.8961247386088136,3.809795140910023,3.805506305296893,3.714941055481654,3.9273183905089026,3.863074333351644,3.915341459340453,3.893992485102605,3.8509818170649255,3.8471046482816655,3.8384312589116374,3.833605120416379,3.949881236431591,3.9221062653399064,3.744788158110763,3.8828614897454394,3.9304368563996412,3.9749765279071565,4.017576626957392,4.004887441500099,3.907705846369944,4.08882597607709,3.9300300146838523,3.8936519679638812,3.7989431481811566,3.79594240851973,3.7069264095375942,3.850814698996132,3.845601258868807,3.842531253426213,3.718193556742864,3.7114209188124683,3.7075733406952676,3.6588045799477484,3.647042590118655,3.692039453477202,3.638655452143074
1,2.4520120979852953,2.5504474986874066,2.629974451665711,2.7619417701907407,2.7528253709340165,2.75367189831217,2.6175197382324757,2.9299258225809606,2.7455845075971155,2.923466381967741,2.685273844717167,2.6916243348515114,2.7564761982353447,3.024125266167584,2.9669992855093144,3.098586637890806,3.0959585343149882,3.055369986585987,3.0061159516513665,2.9202306696759788,2.915019182519979,3.101262505072924,3.0599996692278126,2.8857946537429817,3.0113829952476343,3.1073245427620213,3.2288418030229677,3.268838106316071,3.185296588831268,3.0706719572195467,3.332784854172427,3.054080642648301,3.107436130014358,2.9589090319177322,2.9261766245212817,2.9188688208355402,3.1098890155137804,3.1197312602472236,3.1131581757496063,2.963649987247176,2.967417830949091,2.9263063886805214,2.8130898876237582,2.8661654449692993,2.9116439694826868,2.7483811994776146,2.7934025384360193,2.868158982196112,2.921623191273449,3.0235646408751355,3.0164919084866444,3.014505337309643,2.9096046772106394,3.151758709160176,3.006129949043398,3.149936442937279,2.9578714829149244,2.918507179585982,3.012653093729985,3.0575441376712673,3.018677685838185,3.1625726321067322,3.1352189362561713,3.0969258420738717,2.998762983548035,2.8931426828140845,2.8954265730148947,3.095723243139028,3.005070150451468,2.9385506900934604,2.905021580923136,2.997862548706935,3.0573476718695933,3.064851775410605,3.1066407616987464,3.0372874563783445,3.1891560629852163,2.954534959320827,3.0593895837131164,2.685273844717167,2.686898328106687,2.6189269134969377,2.8682360531453717,2.8732273057871165,2.871124050741221,2.671821335288458,2.680765744250865,2.6156686270780694,2.4664549293548905,2.474911991619074,2.553270352592949,2.4644528995331045
2,4.176199287647483,4.177150062568146,4.147203526635882,4.211733574366669,4.233109639881372,4.270515035442164,4.247579043207751,4.257127785321288,4.18598825386472,4.239522597436713,4.21977160251005,4.149066668377286,4.153869530062358,4.21205898221997,4.211252306452081,4.278135693721005,4.332372663697526,4.360168118505316,4.413485003536968,4.373064540895583,4.278259057504944,4.284642064715807,4.202018677227943,4.122044463792188,4.210717313380812,4.207487434905443,4.294549861309143,4.302679688306451,4.311722783804968,4.298946306968681,4.3255116838619125,4.276238215473912,4.29332833725547,4.220306844017991,4.190113982935186,4.119782829989938,4.194714498216534,4.190555930962281,4.204640493136142,4.19659414329468,4.2053500029529385,4.230405498948708,4.216936622096132,4.205387684142448,4.201875240637844,4.15908277669639,4.176990388767382,4.190239880938176,4.164941884200049,4.225585226212752,4.244990804927546,4.283032349730862,4.252508292951763,4.258941984327388,4.184857194000898,4.238548296544181,4.216799042521285,4.144257137731184,4.136629024530958,4.20959763534793,4.21343492560717,4.284246545680888,4.3284958300644885,4.355938844148542,4.409193786641732,4.368694232070276,4.273980462688826,4.296215911445272,4.215818070998109,4.14932918692534,4.237074981969726,4.228050563714757,4.293440148706041,4.314212682610833,4.307386037837497,4.292525866320197,4.321257264263888,4.2730486444119435,4.285018349462106,4.198424373163362,4.170326822703574,4.117466079063628,4.19936416693766,4.206652980984046,4.216681029832781,4.207334109906257,4.205469243758237,4.232439720189561,4.220504469868077,4.205231698021477,4.206100392709673,4.164512790815621
3,3.225161365940702,3.2962288530480093,3.364761206978957,3.4653617946473707,3.464147687231559,3.4879431402633165,3.366574861786075,3.650329379611692,3.471628745494879,3.6187543068979475,3.440133022834647,3.4121885693491856,3.420642280363837,3.535532305843352,3.428906754494842,3.5147409588002105,3.531158576659034,3.492905094836869,3.494283236355228,3.393436146733827,3.3790823924143583,3.531037998893818,3.461550709968357,3.3205201770350543,3.404282091732178,3.434939738675032,3.533439798289891,3.5463212931485053,3.5021320681579877,3.3853979936112313,3.6789089415841696,3.4669719248008617,3.5784615220429576,3.4034917210045803,3.376024218300563,3.3008024088576358,3.530308459017041,3.556214613377235,3.542870055785476,3.3737221743825443,3.367666403252959,3.3132002922227115,3.190435177475798,3.218962821342693,3.295551278318377,3.2383251282262058,3.225161365940702,3.2962288530480093,3.364761206978957,3.4653617946473707,3.464147687231559,3.4879431402633165,3.366574861786075,3.650329379611692,3.471628745494879,3.6187543068979475,3.440133022834647,3.4121885693491856,3.420642280363837,3.535532305843352,3.428906754494842,3.5147409588002105,3.531158576659034,3.492905094836869,3.494283236355228,3.393436146733827,3.3790823924143583,3.531037998893818,3.461550709968357,3.3205201770350543,3.404282091732178,3.434939738675032,3.533439798289891,3.5463212931485053,3.5021320681579877,3.3853979936112313,3.6789089415841696,3.4669719248008617,3.5784615220429576,3.4034917210045803,3.376024218300563,3.3008024088576358,3.530308459017041,3.556214613377235,3.542870055785476,3.3737221743825443,3.367666403252959,3.3132002922227115,3.190435177475798,3.218962821342693,3.295551278318377,3.2383251282262058
4,1.9325438487093054,2.1662321009734007,2.3790684887761357,2.4556108534418155,2.38283232623409,2.4668424584903406,2.4716214523596647,2.6881239211032644,2.816239563459083,2.6837614306430653,2.695014612627199,2.735555409820085,2.7377647484483054,2.694292542835489,2.7317999840389,2.8722000414059967,2.851623111517029,2.755813402409927,2.694623090125948,2.6279465270494757,2.6219494394309577,2.7606044889839687,2.7456005714220892,2.689000404805896,2.812157988115378,2.922019194941847,2.976403796913419,2.91678403685741,2.964998418807312,2.8790428377830923,3.070125003620032,3.0617122889701287,2.917012364200419,2.7996919005362737,2.811004554711181,2.8195451843733275,2.816067389635638,2.8644516975548497,2.6950941584838413,2.6807657480372886,2.596550443949044,2.546987362473402,2.4689121957941476,2.546083907357218,2.5444261357773756,2.463239457820197,2.468934696481651,2.624467126459862,2.814523603190366,2.865822604933885,2.7537930177277605,2.7461359716203066,2.8125707272065594,2.864363914700764,2.9224900515580226,2.920207372078032,2.872181629898188,2.8081924679974954,2.8071792454983595,2.8056859131102274,2.9116340959445686,2.960145628273806,2.9657616418386477,2.9177674486191827,2.8611873708598345,2.7961554603871925,2.812994977811075,2.870247696870953,2.818661259434735,2.8149075007086046,2.974509031887548,3.023493252225314,3.0919563339284255,3.013808232286659,3.0105926283869575,2.921660782656461,3.0185242184787517,2.967376946435249,2.807253303729311,2.61003578485635,2.37611820680165,2.291896001095801,2.3780144859297714,2.3744112926393295,2.3780144859297714,2.3624118858537395,2.255720419880959,2.1743311629396347,2.0674109567840366,2.049858137441539,2.158351405946866,2.158351405946866
5,3.6761164990506883,3.6554378960668044,3.6549511115121236,3.650923896357826,3.6736436111762734,3.680634703998204,3.6844968307809394,3.615139956805103,3.541491243133947,3.5519351536941794,3.6145078036473173,3.5206429159589607,3.5957098164893058,3.516604010612696,3.58613679542454,3.574847249645445,3.5308825108726385,3.5488927768470586,3.5951696969126035,3.5394956411969667,3.5652462214680294,3.5519212097120327,3.598035268577531,3.5423718715937476,3.5470586037775362,3.554919423895507,3.598892721863407,3.5377281053656495,3.5618091060014603,3.5738118017723357,3.5974576420296542,3.4950148274799995,3.5544772469803885,3.5386955192339413,3.590409378654702,3.55542524103928,3.559237942574372,3.5699063538282063,3.6498086282623237,3.585623544131597,3.6120461706019222,3.6236647026530484,3.640736811046117,3.636258879532775,3.6743019805421513,3.654754971178646,3.70672087431388,3.6162421214926,3.652526910163452,3.661342211315831,3.708946197012019,3.6753143624877227,3.647890213318664,3.632416234418134,3.579205141358733,3.5792740985969287,3.591136102129188,3.5203735638815417,3.6049335973948424,3.481675439677796,3.5382606287993967,3.6052559662468013,3.5794477475939273,3.5465764030868008,3.562042420879258,3.571674567187895,3.5912660891034975,3.5202803716647777,3.5740436778519884,3.5487108744478366,3.5551385530353037,3.515028150255157,3.5724366343899803,3.5641432392465715,3.5968027840339483,3.5681399135648153,3.560312909440635,3.5296337882325624,3.5951985379197606,3.4998122810644303,3.5514864979407856,3.586973621491955,3.595764795938141,3.5607005577389668,3.6185380428291833,3.6193749648265223,3.64384634803577,3.591566118812756,3.6220164049753842,3.646177326813321,3.7027284359900268,3.6470075832332114
6,2.541584801426033,2.612622200102614,2.6267264099787977,2.549770278936374,2.6854460229014125,2.6841727464446277,2.6122440978110992,2.5360690309538656,2.6021638207321365,2.59832165966396,2.6745366902264474,2.455527081322326,2.5253873994179687,2.681462349625297,2.7338893023660975,2.67993501157664,2.7662326618218445,2.7937336504072556,2.7862407022548226,2.6698255333087295,2.6513445282428987,2.6665450126514996,2.7263678754632137,2.6688649848239554,2.7021442213420963,2.728648139314498,2.7958072381086203,2.8552842377895025,2.8977132244469477,2.794472262319054,2.799782111622674,2.79924460065819,2.593903047482893,2.6745366902264474,2.526579113656432,2.4570191925955704,2.6017674903040375,2.6728154396305013,2.6902793895397243,2.6030605320428135,2.6809118111154926,2.6849080929070523,2.616349279806561,2.4604143561425547,2.539847178732758,2.5444261378915063,2.5471955057234776,2.5348304930366563,2.6215512775925367,2.6208561963035715,2.6902793895397243,2.6173512609599348,2.6070373141101286,2.601210352262255,2.607364237575902,2.5341906676073633,2.6696598962647573,2.526579113656432,2.5309652083527,2.6192051889948025,2.7293505733956476,2.741160199951391,2.7706623328781865,2.733675556884399,2.78188641396923,2.7284479570607383,2.6562389257248062,2.6061189635581563,2.721742280281023,2.7307637320896156,2.7068614409128964,2.6719010125365266,2.7915428174653627,2.90197968119021,2.8992443567784822,2.743671657196445,2.7955865073170796,2.7977002579118366,2.719604644402346,2.6752790966464595,2.5209761545695204,2.5286950424902592,2.606958220275773,2.6117285611749805,2.6854460229014125,2.673133056247598,2.685794327960254,2.6156686270780694,2.6111201367733425,2.53754845689536,2.545440285266105,2.4657227128033243
7,4.040941682934619,4.180658524256378,4.150346211515473,4.172809134263663,4.183956275558534,4.276864927503105,4.328022343955751,4.3521379019849675,4.321547002005108,4.263468642742284,4.37187250976225,4.293112415554368,4.277149536295477,4.218338947913452,4.163443846233372,4.11413298254175,4.211562607242618,4.209312056356689,4.280939073560973,4.259780514811089,4.296896247914244,4.324395532170878,4.241828985931031,4.194581864733166,4.297212826488025,4.266882167389976,4.17281869350567,4.220353504885852,4.245702744278073,4.295866440556048,4.340812700802166,4.311340920942877,4.268131422067906,4.366741122448326,4.332291194615152,4.270504759845426,4.244660410432538,4.1751038043326805,4.137250956766252,4.2339092159093275,4.210902786252944,4.276440585627485,4.158799210300493,4.205449174412106,4.258101505477493,4.281796299973109,4.266874843080777,4.264643427429574,4.287294650156874,4.33026808315748,4.274290271853829,4.356224304108736,4.315240058586217,4.278340886172683,4.292809373059414,4.346897154394626,4.36910834288179,4.365266134600811,4.338114573048431,4.342605017821958,4.26373229231712,4.226852367944021,4.301063567157745,4.274350094728872,4.28702826978706,4.319495950949028,4.331120979790688,4.313042185255718,4.305885365054108,4.314390608700842,4.284326166537134,4.327817273468877,4.216455936873372,4.201011874500165,4.22339880436189,4.253751034701987,4.315644875278118,4.296193912925906,4.227764696858335,4.272427401230086,4.2099884549669255,4.21527679572043,4.228063338365937,4.226323755553453,4.203588100705347,4.277027040700833,4.274816323337091,4.343815353945612,4.24851811112859,4.170117906439714,4.177578221602154,4.135326989272663
8,2.5510025490761516,2.5552781486573046,2.692255032055414,2.680026180389949,2.6029067042851155,2.616608386139316,2.6229880942067694,2.74868861651069,2.8558568619515476,2.5415185476126774,2.549622712755414,2.751991209146322,2.750361742840772,2.8632502652837917,2.7822385560659844,2.7960728274651854,2.964592797846595,2.9178250370183116,2.909787182598615,2.955030922060856,3.01298636693121,3.004662295218875,2.9466251906719316,2.917663837139676,2.977986076960736,3.0613213438382125,3.047855257911444,3.00092822652938,3.0227322996391424,3.0213106336558697,2.9743939691626577,3.0101010231557055,2.8716195621077816,2.8659921922965115,2.867611311053996,2.7488740303947647,2.868937037929324,2.7160199621386987,2.66192583051845,2.789257965264053,2.7288503740443484,2.538506241859637,2.439666574749647,2.523350723671071,2.529058544019387,2.4337853388763064,2.3781705151566777,2.3818414592294084,2.538727078123627,2.521742718840769,2.431103533316274,2.4547794776077017,2.46158334049144,2.6095160487994824,2.7278098501495998,2.368964206333605,2.3733807075864286,2.460292344859596,2.610820951716874,2.7428784224720397,2.4242071725697474,2.4399923822553613,2.6715013131519725,2.603791129595108,2.5947483115179857,2.657161789277169,2.733488274635555,2.7282483397499275,2.6563254803201,2.615696187125728,2.6198899147062322,2.802426394226193,2.786709253441014,2.650731616253336,2.6823451496533606,2.810124570245532,2.86648860584713,2.912525719456532,2.6850959066786,2.684067132330697,2.795266652779922,2.801289252368969,2.870505023356127,2.6621570978556592,2.7316896003462796,2.8052242432213377,2.793224523074127,2.6224998403436786,2.6083134569952184,2.6809118111154926,2.683293134352912,2.6051476610266224
9,3.2146484035724807,3.2129945279305847,3.2062768504872348,3.321702358984337,3.3545883237024965,3.3239314152188286,3.3165407698838583,3.207776544806361,3.40883538599778,3.338856315754443,3.3484534340826793,3.278886732263324,3.3069969799989933,3.273588843325175,3.3601336887738658,3.3514767908353167,3.388204123523732,3.206058469012376,3.156896473905828,3.173757428877348,3.1267527362574823,3.2163343920542924,3.240245713591566,3.223423842407394,3.1747824631697714,3.1635930864160975,3.205004836697118,3.2385386765455952,3.2505367707082398,3.2808717996133083,3.127854750069707,3.2682819983340714,3.1856940606289452,3.1596143673823907,3.081737274847527,3.0797880202486674,3.100969890499583,3.0751348533718605,3.07322109557033,3.131217554645241,3.1685698797212987,3.1714581571813727,3.211804644359293,3.19712133326087,3.224252679146674,3.2442033635914824,3.1808134758468762,3.1707331426427685,3.1282262110558,3.2477010566414206,3.2911844930997995,3.251093299707864,3.2515318321799294,3.1304523236693864,3.350819211316043,3.2672411545897493,3.2844609240829534,3.207896528972521,3.241657108330075,3.2020012216063716,3.296587731428154,3.288242806168262,3.324617465836355,3.123260752366982,3.080235412031082,3.0938238444509123,3.0916109736372004,3.138594793977581,3.1678820883428243,3.145703836810973,3.0941235581781683,3.081353268741787,3.1315240237414232,3.164971198975687,3.1783315821323965,3.2081659068933264,3.1320765930759977,3.296370945520798,3.2258043246173926,3.1933743951062756,3.1255997653068537,3.1117207631663133,3.1428942580826518,3.113319070950828,3.116609613876741,3.1987859087558066,3.2467192146669763,3.2362787496397467,3.242721755891297,3.198343414797071,3.2575644517458695,3.278910385202737
