,0,1,2,3,4
57,2.604209101369416,2.6094761957583,2.61088861383222,2.6054853405879723,2.6112438522636463
58,2.29452524260114,2.275627233731533,2.284750695138605,2.287378442112992,2.2936525734139606
59,2.253683636343292,2.258711858507815,2.2616282450769956,2.2574404325854345,2.2611509381616566
60,2.9173447301716484,2.903861965511733,2.858350491115713,2.8497203332784538,2.9003060194846655
61,2.750812607137293,2.749616878574218,2.742240261979906,2.739829279119053,2.7505576280021913
62,2.546045068320369,2.542072250247916,2.543663372703369,2.5433899307131274,2.5461202611183222
63,1.7551712013843117,1.7648682418020931,1.7603712826273434,1.580471472701216,1.7674367592110816
64,3.462444700408503,3.436802466284137,3.467646157545916,3.452853388079567,3.4576772708766046
65,3.0292767748604206,3.0301949740600675,3.0233098064539954,3.023563353591831,3.026454113879155
66,2.5385329209843897,2.5579871700507355,2.5547453893146796,2.5469369517610128,2.530257754926518
67,2.3686126526366125,2.3713474162241295,2.368343277324625,2.368277811330669,2.3719411249673
68,2.893382765612774,2.887525981347986,2.876461504600974,2.8573720029666085,2.888852226473081
69,2.5209879891598015,2.5280388197249826,2.525426513736846,2.5266687015952662,2.525741048645199
70,2.145293752474949,2.1267186677502963,2.0113404947952245,2.0272999040656146,2.1286803176389637
71,2.67729888635503,2.680396770694288,2.6741460642021013,2.680396770694288,2.675902125730507
72,2.284750695138605,2.363706797100869,2.3585198764211306,2.3586206378977566,2.2831483134384296
73,3.1675910127367946,3.1709426236682625,3.1491908422929806,3.1572415527371867,3.162696404166404
74,2.6218629443813493,2.6227068126825355,2.619165941045593,2.619165941045593,2.6218629443813493
75,2.5359424414579843,2.387517252951504,2.5174690260741444,2.37431959292097,2.5268557681415205
76,2.5984376473746575,2.5970881306837352,2.5875671426411175,2.588772869204009,2.523856854452674
77,4.204012395689822,4.19386101123237,4.185118230130875,4.202533554183971,4.202537758773531
78,2.3523440739245793,2.3460339728208983,2.3444391215707516,2.3498678856202,2.3523440739245793
79,2.8194857781859706,2.878166291287445,2.9191369314030866,2.9233131440224116,2.864650109354046
80,2.5308470793674873,2.588772869204009,2.613004936801692,2.6135496812302943,2.6071679768864846
81,2.5418603323364657,2.5465049791140686,2.543692482364985,2.548938156178375,2.533974539897884
82,2.267274405304725,2.277357319508791,2.2736758281556226,2.2775551661843787,2.2807099394052086
83,2.4568380626891635,2.454862710717819,2.4380601989516135,2.4353581355870704,2.4467887991660886
84,2.6037333530518545,2.587075636088184,2.587125959355416,2.569389867960956,2.5749382236545206
85,2.6792920175241,2.8396883965673427,2.990458563000449,2.8871911074761205,2.7169708993400468
86,2.1623667190216893,2.1595017571132074,2.16283297688713,2.181611440251464,2.17049941247708
87,4.132223868490452,4.088619978688129,4.095693534986644,4.113649475357289,4.12061329361685
88,2.375453957090532,2.3749339490401313,2.3718224930982275,2.376107555194073,2.376628828312971
89,3.883956880372586,3.8713322008938174,3.92666594610382,3.925307948028261,3.848584716189553
90,2.8027241352427006,2.8222343687290987,2.8181231421496302,2.806086241364548,2.809765013738395
91,2.621184218966069,2.6823966512885766,2.6209628467503565,2.614964952201986,2.621964716466691
92,2.45744294489517,2.537917903556352,2.5296619664932174,2.45907734330287,2.4565940071587917
93,3.4376639402989664,3.4296684312391945,3.438297640548668,3.431118821551533,3.4414491430553227
94,2.442492721794617,2.4373967038204816,2.4413454412189335,2.4391322429672964,2.4422032548386934
95,2.5388117468014157,2.5375048907033038,2.5375048907033038,2.5375048907033038,2.536529548758787
96,2.928341588838402,2.8825815264643566,2.9685300238750245,2.9637946905807717,2.9680169664698632
97,2.60912201040909,2.6024685161427104,2.6024685161427104,2.5983668942996005,2.5991207178158837
98,3.3188382070917237,3.2403537667857645,3.1982352444152373,3.246149125146802,3.240553592975838
99,2.3780638015379734,2.374912401973705,2.374912401973705,2.368352437723655,2.3702750070015126
100,1.0603402094368741,1.342454046453526,1.342454046453526,1.3321790402101223,1.3321790402101223
101,2.2625901628922165,2.2734224081472196,2.266878513151748,2.260969647685646,2.1567377618590773
102,2.6983391417154934,2.6986762724921824,2.7005255027095565,2.6993866693499253,2.7005255027095565
103,2.4517744606633123,2.4517744606633123,2.4443470114085817,2.4528107947577826,2.4593483579599473
104,2.2842578457933245,2.284465604235444,2.2754099695110854,2.2839234575495118,2.2802143557481225
105,2.9080501136027634,2.9013091197528764,2.957797437926089,2.9607537188466497,2.905233793832464
106,3.0318000449779436,3.028357796272962,2.9784707191581172,3.016732956099102,3.0235081963941512
107,2.517523067396504,2.514788528484663,2.517523067396504,2.5234492689690384,2.5157901414371064
108,2.371419369469532,2.3723566931216338,2.3732840867080522,2.3579209012086437,2.372343475498407
109,3.0219397643431107,2.9661401677782826,3.0695664374832825,3.0147269484197308,2.977798703529953
110,2.9223983305432144,2.9204734290871457,2.9731483406978048,2.971259605851771,2.9206700356481505
111,2.2916484514076076,2.3876326352962107,2.296108086830907,2.4752506122766404,2.2916484514076076
112,2.3767645457545417,2.3978952727983707,2.550170914442886,2.542513363586632,2.172019920831945
113,2.45017129501355,2.458057995334132,2.4595312129391127,2.4595312129391127,2.457018164699358
114,2.4688330232825053,2.4681999007747866,2.4698164522812283,2.4663632901615156,2.4657227128033243
115,2.5285670660823403,2.5219917296057983,2.524954251402876,2.527683521238388,2.5335509221363277
116,2.4634517810572154,2.467603331824195,2.4601023378624873,2.462674972290166,2.4635639742410365
117,2.467218280702803,2.4657227128033243,2.473860943929122,2.468912195854599,2.471654596824964
118,2.4717843827546204,2.5511470393438707,2.757887465366668,2.6931737560228894,2.54998226865063
119,2.6152161439741874,2.5381989063369117,2.3909137285154056,2.470505712662733,2.460202219667243
120,1.925305628543036,1.7817290974716202,1.9052427282441435,1.9365956327054301,1.9225265744431215
121,2.2797680205020048,2.266906983043684,2.3655368186750323,2.2655472809382653,2.373635614376514
122,2.272430594291474,2.0595570314521066,2.294283295212879,2.2698138848521414,2.290398897198913
123,1.9351830039018525,2.054713890003016,2.1822846627544905,2.0638561934702033,2.045653095146612
124,2.7613236809002646,2.759359305128288,2.7546139802383696,2.7576373100485356,2.759316439948934
125,2.8102632623976747,2.804301123758448,2.8069815595117453,2.7965455361147145,2.830268858452456
126,3.268205981380085,3.2746034099131798,3.2694847337849655,3.26788146313703,3.276684082701246
127,2.4522364755515884,2.531232041796226,2.5306901131614326,2.612590527822613,2.5352070026452385
128,2.5335509221363277,2.4443850544868617,2.527298351143785,2.5285670660823403,2.5296097625488536
129,2.787618563343939,2.8063338368976134,2.799747676701454,2.794099326031154,2.8065153657346404
130,4.085404140067663,4.112203556383808,4.192920054195842,4.149668294671667,4.193970895965853
131,2.458184175835158,2.4462569325189603,2.4517744606633123,2.4554902587637475,2.4462569325189603
132,2.5322777101836373,2.543315275639386,2.536772965344827,2.5374310029933316,2.5385691358170583
133,2.861886616866605,2.8633598716606166,2.863255669299017,2.8650026448327153,2.8658246996018675
134,2.600724794231737,2.5899084464697695,2.6050111942840437,2.588234815367597,2.583429256420695
135,3.5721002889468623,3.6050300169034655,3.5533187158252666,3.5933582674612663,3.6035992484519817
136,2.3753823692081473,2.4685983291648324,2.389362144913691,2.4685983291648324,2.3753823692081473
137,2.5451409604808135,2.5465299362748373,2.535823167559229,2.5499153583667713,2.5542207730370357
138,2.2615178399325613,2.2408549495635754,2.2455181963386184,2.231276309769776,2.2588435296645515
139,2.1748024030444415,2.1768317295427675,2.168491200787139,2.169737728151648,2.1714334346440998
140,2.6006790560831354,2.7040580462348185,2.7675368565650005,2.7083050582732535,2.686709907183154
141,2.387926980533417,2.3884922493334537,2.3858038356200373,2.3857671913262353,2.391433127537538
142,2.9332812067055056,2.9254009623865356,2.92282294347592,2.920951538766979,2.9176511304727595
143,2.543119261216122,2.555533136198922,2.555533136198922,2.5525877056796897,2.5466952976775916
144,2.8683324235872205,2.8695171786146827,2.862211080452972,2.8657557957495303,2.8603602255054685
145,2.1413582819970487,2.247266812551922,2.2435299127892767,2.1528204187977282,2.139301666886473
146,2.354049159278375,2.4295240709146246,2.434297427584953,2.434297427584953,2.4472253693969934
147,2.606992167583177,2.597361429278752,2.6666763495809325,2.745764293581435,2.6666288837872854
148,2.5925045446055455,2.5868951581745616,2.601253582936902,2.5973437794356333,2.5974121092142104
149,2.144570469828805,2.2519463370292976,2.2584040098841207,2.2505017689476845,2.254829043784476
150,2.388215346510738,2.4679500806398273,2.472588621313823,2.384155828876598,2.359891266018049
151,3.5287069406568192,3.51606266349408,3.5229549715721893,3.526086608122161,3.526872853736436
152,2.153700505580795,2.066349491155836,2.1808674085334943,2.1845326786440844,2.1592063523893446
153,2.8463276925408802,2.947762801428995,2.7257267043799773,2.831975453378288,2.909588170557727
154,3.7690536240920753,3.7563202409224576,3.816777121895865,3.752692781331988,3.6853235069482233
155,2.36605533709435,2.3677472842128457,2.3583053534609446,2.2615043314713112,2.4472688086374315
156,2.449203796735391,2.454675323601507,2.4578203206190774,2.4552070749442247,2.52285573394287
157,2.537157857066284,2.547694625899208,2.535296215160245,2.53453817652536,2.547694625899208
158,2.7373395779703205,2.8144881172982794,2.7971697071238935,2.8064066297139356,2.746587291330168
159,2.4593775733338656,2.471654596824964,2.469704578405321,2.469175080109433,2.456873542936748
160,2.6794720930208684,2.6696598962647573,2.6104542269156252,2.6036530955684953,2.602661104783741
161,2.450446868942814,2.4608264745351693,2.4547149213788635,2.456937973670391,2.446071958591825
162,2.2816812617853652,2.275627233731533,2.277139523412437,2.2816812617853652,2.2831899662389485
163,2.2954216026075227,2.3717871057162703,2.452058626563214,2.4628714855384604,2.3806973157601896
164,2.6702332621520917,2.6659521349098174,2.669237609688631,2.670346643181314,2.6709162044202506
165,2.686162694870626,2.6951215270145847,2.614651749994484,2.6245326035033236,2.6198536317859
166,3.303910616314852,3.3022693546731445,3.332435518452422,3.3326418001589304,3.3043476168476755
167,2.9178016465302044,3.0131819041357835,3.0183334527112007,3.0120431664934184,3.065682719830243
168,2.6812970764955857,2.6809182992118767,2.6760693723219275,2.6698474197031845,2.682237180527626
169,3.866668527341567,3.8652079413127467,3.8635834083423375,3.8657522093221144,3.827727238919699
170,2.6149690863835517,2.619699929154251,2.619699929154251,2.612590527822613,2.6171004654008954
171,2.753153784004815,2.757421690297412,2.754349428831156,2.7529538472491013,2.745583110343063
172,4.068484538541308,4.04507487007834,4.112878636831511,4.065286484335477,4.096495642910529
173,2.3865120208850623,2.3675317945229755,2.3860059189515037,2.382866128553682,2.3860059189515037
174,2.9738904074172883,2.8084224536122764,2.8683759736200045,2.9503599489354024,3.0112533372052668
175,3.095045618636312,3.092267724779135,3.141060854132234,3.137141867464081,3.1434000721676796
176,2.525192878499398,2.521493811699347,2.5308869734228576,2.523948263994733,2.525192878499398
177,2.452058626563214,2.3646766707360167,2.36064832737783,2.3649131968892148,2.454477869348943
178,2.535112930087142,2.532789981527696,2.5315533879572643,2.5420534122142624,2.538780966491123
179,2.4255082129137686,2.4255082129137686,2.4280733483500265,2.418684097900332,2.4246594767136003
180,2.5254528703103456,2.527516107646159,2.525279018069007,2.533431439731018,2.536595623580493
181,2.2650705133404694,2.2778591453142596,2.2749565260909206,2.271307180783725,2.268928753356942
182,2.8455205292635215,2.8448265638990886,2.843622218355135,2.842387559257392,2.8429933896714665
183,2.5998581402989966,2.5946978354401096,2.6024617824703826,2.6052947159534163,2.6049692581103265
184,2.9844475383401856,2.928945843999298,2.9790373758374704,2.9855859732544086,2.9790132924670476
185,2.6764123709420122,2.676692121558649,2.682725988939153,2.679620996963333,2.6664116122241732
186,2.2938290536800645,2.2977921866046356,2.2938290536800645,2.2973907587607387,2.2938290536800645
187,2.5352070026452385,2.5388117468014157,2.5388117468014157,2.536863507888476,2.539847178732758
188,2.6155695607265828,2.679446488720689,2.7485939175098713,2.6775210550308586,2.6117412235903545
189,2.287935697955132,2.4644528995331045,2.4657227128033243,2.4711758099303776,2.381099590156066
190,2.67697654100257,2.6781427506145987,2.6756637355126434,2.6857518843224812,2.6825713405402722
191,2.066372837644695,2.0748066567654835,2.0589403830549546,2.075334302585239,2.075334302585239
192,2.5228499379851774,2.5262092440718824,2.5262092440718824,2.5217235153278232,2.5217235153278232
193,2.2579161519381445,2.2614484778866197,2.2579161519381445,2.2579161519381445,2.267044888643558
194,2.540855692672459,2.5398809291115603,2.5377694995727387,2.5446848806487696,2.5397045367995648
195,2.603485598685934,2.5897590381182334,2.6010040469594995,2.609350160176406,2.598389908804089
196,2.62396808686068,2.6274356393935916,2.6217129600442513,2.6238199449088495,2.6239686481993196
197,2.2594569667415794,2.255951010818683,2.278238092583325,2.26708946181369,2.2723304817864114
198,2.6017333910587883,2.521991234629545,2.5973845893898964,2.602619666255067,2.597666151276348
199,2.9323406257023286,3.022870603448765,2.959915336504692,3.0183725247846604,3.031001873255696
200,2.2901440013408174,2.288545063870702,2.2905842733332897,2.287647158656188,2.278677788669917
201,2.4741931870445653,2.4775881973447516,2.467997698267042,2.4775881973447516,2.468912195854599
202,2.3364699839756233,2.3364699839756233,2.3347828381534663,2.333243643444753,2.332091942582509
203,2.3777916399573167,2.3676634150862217,2.3766087924859507,2.466328691103046,2.5302959652256063
204,2.5309438804421553,2.6123824656585826,2.6775267287379965,2.676587411251658,2.538506241859637
205,2.466716971011489,2.4695426420608637,2.4679646611986756,2.465458670248778,2.463228918968688
206,2.277139523412437,2.2787076383364626,2.288206534229959,2.175688822064125,2.2779899158018124
207,2.6607397744249175,2.669152995139321,2.6656577346984784,2.6621842657133983,2.6576214998425436
208,2.4527004584937964,2.446050270848559,2.4495233664605007,2.448278184392835,2.4482782440645994
209,2.60912201040909,2.6024995123970736,2.6024995123970736,2.596886339939466,2.5911190521092378
210,2.6177065369546124,2.5309253588669476,2.5359247265808498,2.5388117468014157,2.6147014749362807
211,2.4748762780315654,2.6248502123468413,2.69509415915399,2.692962761957295,2.6977668465349507
212,2.8921921394492967,2.8799053735280675,2.94243863895264,2.9748989020150853,2.92157854479998
213,2.5502309049524112,2.5562654525489363,2.546719097123566,2.5562654525489363,2.555603176125703
214,2.67953391892359,2.765797713416282,2.7407834412638072,2.7602251544954455,2.6874349377807327
215,2.999587905956715,3.0013378492668825,3.0015583748094525,3.035343789875015,2.9964887976099193
216,2.7639361263914815,2.7757881624051377,2.768944345723997,2.771031707341781,2.7682932747766062
217,2.372197474567041,2.444046559693413,2.4578203206190774,2.4567665546001716,2.4502999009430337
218,2.9466476089237563,2.9391327672019396,2.965001302839694,3.147822504161452,3.0605644966032535
219,3.426589061462475,3.426044697884938,3.4255011936764634,3.433870031673301,3.4636707475442763
220,2.3729440843176737,2.3771628841336874,2.3756724175170336,2.381363960939507,2.3765474195749454
221,3.1866682959434263,3.1840707335491207,3.1898036229733306,3.1933840052451044,3.1063751094709806
222,2.6862024919020016,2.687384797962969,2.687384797962969,2.688832574251038,2.6832853315070393
223,2.369684887178559,2.3669736306227342,2.371597024497257,2.3704014363695443,2.3740687748313847
224,2.4613025186650224,2.462736944622468,2.468691128736645,2.4654750657767948,2.4658612273375295
225,3.582700075302069,3.522777356236063,3.6046585325443927,3.6249882867720795,3.6023132994957785
226,2.4452426403058087,2.4417099721451123,2.4427212426566065,2.4522364755515884,2.449752178789056
227,2.6039605714740195,2.670427095972316,2.673681030098959,2.675126464929089,2.675583927213042
228,3.5669505168937388,3.566668899197494,3.511429946400432,3.5067094929211837,3.5387833877300734
229,2.7284506929494343,2.7823889503638015,2.730012668438473,2.6617332241169125,2.7348172346086974
230,2.5180929724497663,2.5277157648229815,2.5242748619196704,2.506438091383589,2.5123262362826524
231,3.6569674986755927,3.668618620151206,3.4935203252908673,3.663250052841262,3.6583887337872425
232,2.917865776289206,2.924582175384121,2.9228723348950476,2.925614685864276,2.925614685864276
233,3.2403598610794404,3.20112137271734,3.2048607824559716,3.157230459219376,3.1606264117576828
234,2.0552340189176697,2.0536014623668986,2.053777225338673,2.061695134669249,2.065540703858436
235,2.8021622882930948,2.804263285875672,2.8009404581425645,2.800357621356776,2.8029744022962912
236,2.379612801306979,2.3787749470964505,2.376561892118575,2.3774416980645756,2.377182380104983
237,2.5466952976775916,2.5466952976775916,2.547043970936591,2.5493263368563115,2.548940173744099
238,2.479378709362284,2.4751536383180817,2.4790577294894014,2.4812381851730043,2.4815881516620526
239,3.482372558960883,3.529627048573246,3.593415705817124,3.5611750843527425,3.4911597929624785
240,1.9225265744431215,2.055816161251732,1.9225265744431215,2.046067928097081,2.046629547925473
241,2.622970114428899,2.6222724402618987,2.6250796759326467,2.620152216054039,2.619699929154251
242,2.3902350367053056,2.4701149488611143,2.468939386034577,2.371367803073563,2.3714378515488206
243,2.271307180783725,2.2719332970816373,2.270585262951672,2.2749565260909206,2.270585262951672
244,2.275574422366092,2.2729237498168007,2.1794785778826467,2.1794785778826467,2.2772232656275557
245,2.2803474505417487,2.2819909441456376,2.2778733603065286,2.2734148279674966,2.2698976451291673
246,2.627485319381767,2.6281848638594316,2.6256973715063765,2.6263569443743826,2.62870113278925
247,2.850302806746905,2.852639124191155,2.7975382566883615,2.8079267152863,2.8502639838903736
248,2.980500322374536,3.0263205998659517,3.027449150172431,2.9690431100764396,2.9822556330514423
249,2.4605839457468113,2.4639479929587917,2.613903497107384,2.6194025515473114,2.544423303131638
250,2.621568147029301,2.543155108128326,2.614916109366538,2.6063693378582586,2.6252371920960367
251,3.1738902045684316,3.176478682241322,3.242605764437801,3.201341661847613,3.1770949586746027
252,2.7181582125757684,2.8152156638353825,2.8152156638353825,2.800205975980366,2.7920057665677622
253,2.3503959517272173,2.367367986817232,2.3695185487985126,2.3680456535162726,2.363457657932466
254,1.9245593512994343,1.7676792879695937,2.05725521431245,1.9349293602481232,1.937292224862784
255,2.8069043683919936,2.8138475055044037,2.7668750446369006,2.806085742199043,2.8634662510930036
256,3.2174004438874957,3.218018157100362,3.210359248301606,3.18086410529253,3.2041544306072853
257,3.306804197316576,3.3694149735347785,3.24746886477707,3.3074838287946906,3.288717046489274
258,3.304682252712765,3.3125148010308907,3.3099662905195086,3.346595938675505,3.2720532933819815
259,2.5452363404773424,2.549770278936374,2.4714083864171883,2.4738005270545393,2.451545629255944
260,2.6198536317859,2.6177065369546124,2.689645950606721,2.6147014749362807,2.5447672474275413
261,2.6861561202973823,2.6922265860299373,2.685704395445156,2.6953955815467396,2.6997484048353746
262,2.296486994297986,2.2942879223242962,2.293021395505155,2.292632072116848,2.2951939365053704
263,3.3211563930633368,3.3188640267131095,3.359534358070726,3.3307814073930992,3.323587681883407
264,2.068795089460121,2.071353093171581,2.078231637021927,2.0774103265146175,2.0749488433945964
265,2.6889409180217108,2.6932884921501286,2.6917596400902073,2.692355921961717,2.687962951300494
266,2.620318298117825,2.6280765428469035,2.625106619710468,2.622528679624662,2.625106619710468
267,2.5271864981363286,2.5192950475738356,2.526298673757499,2.5271864981363286,2.5235731048441195
268,2.8109646534871833,2.7545830548357086,2.7611369487208486,2.7470777868552614,2.7489633418116775
269,2.5205015530454045,2.533165782441333,2.527231643390643,2.534222888039032,2.5228499379851774
270,2.2831052383534507,2.290769278722627,2.2681205378898377,2.2851591572453556,2.2857569535116187
271,2.2907048510104224,2.4637395654939698,2.456878310655849,2.3805813039928614,2.3814776430827154
272,3.0813313473587987,3.1154282550267305,3.0554809199766244,3.06193448691882,3.1151792697400973
273,2.53932627736682,2.544423303131638,2.53932627736682,2.544928813455617,2.544928813455617
274,2.554558478444324,2.5524607649804634,2.5547453893146796,2.553417544199119,2.5579780980010023
275,2.237726136083546,2.0602368654406398,2.276241780003971,2.2839666849919342,2.0651194258364325
276,2.1769572500627317,2.1769572500627317,2.1769572500627317,2.176201193508886,2.1769572500627317
277,2.527901262119487,2.525192878499398,2.5243320769390833,2.526241878230722,2.523856854452674
278,2.3782365697635948,2.3864210139004416,2.4630407882370027,2.385015946185936,2.3806682462708193
279,2.265294078640922,2.2552453430747974,2.2417748802929642,2.267282236741171,2.267282236741171
280,2.5511470393438707,2.6240800642464457,2.546078040246587,2.5530019470679273,2.468939386034577
281,2.465016608504615,2.4579016367997704,2.468939386034577,2.452824792850823,2.3763286678399065
282,2.5364850849317984,2.512905914250732,2.511149002649383,2.531045042096741,2.534537168163743
283,3.0771423737972485,3.027848509196837,3.065981317314208,3.018314084573888,3.069303673884869
284,2.541584801426033,2.5447672474275413,2.54274218635712,2.5471955057234776,2.541584801426033
285,2.3600047602698337,2.3868452844072396,2.3500191498885057,2.4749683545334675,2.546305483680294
286,4.076808666586467,4.158387463884723,4.174082344864656,4.189592339471143,4.046069231011545
287,2.073748802267551,2.072466339500895,2.0746639594365206,2.0741937892895805,2.0750296230256406
288,2.450505066739971,2.450780602060935,2.448808587922611,2.4530248581824434,2.4472253693969934
289,2.847580925271998,2.842840013322645,2.842553208531691,2.844486544521542,2.8487660365431577
290,2.5151664877651565,2.517163041203394,2.5229874937098096,2.6523816428458566,2.511160394722431
291,2.5332878157913012,2.5297795622554573,2.5411752361745794,2.5402360317233357,2.5365161980307533
292,2.693829609718502,2.875382822353216,2.753091504856879,2.7533942723987757,2.757887465366668
293,2.528462869783495,2.4493196110598263,2.4474573393333765,2.533613075497598,2.535503916901069
294,4.048125622167297,3.971044655507194,4.027233802489556,4.0575755385010925,4.07183634688747
295,2.529503852829631,2.5007970957950363,2.5772448145084543,2.5813226390486963,2.508304756633094
296,2.740637095690758,2.7422267157509506,2.7357030794581583,2.729315891103263,2.743604884653806
297,2.9206051249326404,2.917950391310593,2.9180606930335107,2.9207546043486747,2.919929078603462
298,2.5431811285648735,2.5379835025946025,2.5467404431898495,2.5503119144350967,2.5473727652092326
299,2.6612177143601783,2.6569801108933597,2.6742897895636077,2.647455298282501,2.6706058432218422
300,2.5408186006557654,2.542140741578669,2.539169208738073,2.542140741578669,2.547043970936591
301,2.6887197516376733,2.748561887034345,2.8151817189197725,2.8144120758320073,2.8721709329185883
302,3.477446489167297,3.4775603713550844,3.447527928621731,3.409811109333941,3.4407566042145374
303,2.37431959292097,2.372197474567041,2.371597024497257,2.458363303471662,2.4608264745351693
304,2.475635132770201,2.4654107882164586,2.468912195854599,2.4604270970324937,2.466689420663824
305,2.6702056228928597,2.669874956363379,2.6474172901435042,2.662290455782202,2.6677366491392864
306,1.9238083883912331,2.1388850354488183,2.3370171467702407,2.374999511281862,2.513507905004004
307,2.066372837644695,2.0721620620303325,2.071115625997744,2.0589403830549546,1.9286803545042492
308,2.1866789408065115,2.1858820064420628,2.1884170471400024,2.1912519463092757,2.186241068493508
309,3.238919242994987,3.202598164435882,3.2005566562664876,3.2047931760813597,3.24450672939784
310,2.4629130106875476,2.4629220186665504,2.456873542936748,2.4568380626891635,2.4556602978553186
