,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127,128,129,130,131,132,133,134,135,136,137,138,139,140,141,142,143
0,2.9814174588321123,2.9305220723482686,2.916909984780864,2.9720293922659935,2.919673544704901,2.9177233248594074,2.9170049034664545,2.865286719090658,2.8048498605750636,2.746587291330168,2.857598415945436,2.9006204630811703,2.8636551973498356,2.8289566954876832,2.851964212296855,2.8583214224976072,2.8610124519355074,2.864195838648762,2.8667961059399536,2.8603267163964894,2.8658682356795286,2.956622849779103,2.9479291784927004,2.904151541163703,2.950267573766804,3.0498662796053013,2.9636785847831,3.007720505009165,3.002824544745956,3.0018843795589008,2.9601059811829753,3.05327030230198,3.0899714122156046,3.0473463023130725,3.0486247947073757,3.091104775827179,3.000102852878262,3.0144232693346793,3.0245715991950335,3.150563811193456,3.1482692196206585,3.184735424113919,3.1887813930067352,3.1466899242989523,3.1818983005581085,3.228782297105332,3.2670486579366886,3.106728293103332,3.0237280959672095,3.0300969063417487,3.117441974193093,3.1177319793961242,3.1561729462362265,3.0738154268307643,3.1159342200340423,3.0673068191476798,3.015306951387516,3.0542458718159877,3.0146306429963405,3.0161410029028506,2.9682045999898983,3.0639883861269928,3.188100247810161,3.2675062399026675,3.011288516059028,2.9052441537344325,2.9240504554199562,3.105027923824964,3.1114139273851067,3.141199413971961,3.1521295823590942,3.0900689280979208,3.0981073125088168,3.0638245074529875,2.995732310089753,2.9479291784927004,2.9007638270102074,2.856139879494778,2.856693770044222,2.8501664617189957,2.8548321896800535,2.8425421163984406,2.8958774133229523,2.8985060153942546,2.9664259254302867,2.8851649274564077,2.994634680780306,2.9507153340151078,3.0061159516513665,3.0107067041817777,3.0138095084547385,3.0058507546635607,3.003262952089572,3.0871835853755836,3.087662875818391,3.0817515845118018,3.123499365888615,3.171157450449261,3.095252768831761,3.1775159883328343,3.1405400536344215,3.130117507528482,3.1335741857292674,3.1377117792214597,3.1317208786111164,3.0941448717277193,3.133153702475463,3.1799580955438334,3.180253504087069,3.15319763849018,3.2306190642016683,3.2277502602546746,3.259378868953785,3.181351564673643,3.262192518214789,3.2269676262250115,3.299258116653787,3.3759122063490374,3.3134851167603196,3.1099813854838976,3.1146665782409655,3.1159342200340423,3.1953253206425494,3.1531251380920535,3.199133919281214,3.2378037589254207,3.1174266997968836,3.1985177856632436,3.111202896142563,3.272277797809125,3.272867780169335,3.1101713082721707,3.1070252448219073,3.065961331009509,2.9154613354491,3.0294975244347917,2.796215802864638,2.6734556209608744,2.6849600545481973,2.7991217038790683,2.808661870865839,2.9628451951400447,2.9753577246706566,2.910786306687569
1,3.0259827391037786,3.0288783254031757,3.0288783254031757,2.978958340367576,2.93042271197887,2.9825617695069364,2.9825617695069364,3.034740343980499,2.9842274997016744,2.9325198630713376,2.937826456423079,2.984084961437327,2.9325198630713376,2.937826456423079,2.9829632504433246,2.9829632504433246,2.9891311489708663,3.0267050360734213,2.9856486650840255,2.9718388445314807,2.974614290951496,2.929910256569841,2.934225600035824,2.9314351910100385,2.985965791145166,2.983276994325306,2.987229107961814,3.036285171994919,2.9359024023784177,2.934002609142545,2.9367380429797763,2.938292943668092,2.9784686244516267,2.934079481774905,2.9855859715844146,2.9892654386917763,2.9376076267972993,2.987713088625239,3.037040583023166,2.988280233787433,2.9285765065627998,2.8776384558572117,2.8731851965318453,2.8720221291618966,2.8700654359196447,2.8726257582849426,2.8736820556072065,2.8736820556072065,2.8727881814786222,2.8731851965318453,2.8731851965318453,2.8731851965318453,2.872293005122685,2.869462613477111,2.8706313756652344,2.8706313756652344,2.8706313756652344,2.8703594450354877,2.869462613477111,2.8706313756652344,2.8727993640480456,2.871139369803292,2.870247696870953,2.870247696870953,2.871139369803292,2.9200533874740007,2.9247740765148,2.9247740765148,2.9271851376830984,2.922555827835579,2.926104331849937,2.926104331849937,2.9268324388894,2.9276759185577905,2.9256590532084132,2.9271851376830984,2.869462613477111,2.923598656208555,2.9245821752925836,2.923732236992468,2.9250079151024373,2.8727993640480456,2.921173536434704,2.9240836477770884,2.9268324388894,2.923398455631113,2.9227054657660902,2.9187189366944266,2.9155814947590257,2.9249314510641855,2.9203028418714148,2.9187189366944266,2.9226560688997942,2.919895729066366,2.9195820477601155,2.9142047832472255,2.91440105417617,2.922746159997692,2.908562476030454,2.9189663505866292,2.9214771187410378,2.8706313756652344,2.8706313756652344,2.8683991027384668,2.865075973365343,2.865630083077747,2.8683991027384668,2.862915777738396,2.8635112066969737,2.8675612755794186,2.862228224136019,2.876729752411547,2.8810949542948747,2.881579704082147,2.8727993640480456,2.8731851965318453,2.8731851965318453,2.8731851965318453,2.872293005122685,2.8736820556072065,2.8726257582849426,2.8726257582849426,2.8717289979585496,2.8720221291618966,2.8720221291618966,2.8720221291618966,2.8731851965318453,2.881579704082147,2.8843860924061335,2.8803133714782505,2.881203989163608,2.8827445143006334,2.8843860924061335,2.8843860924061335,2.8840160834722868,2.934002609142545,2.9341989553864267,2.932444142303968,2.937826456423079,2.9757635005638394,2.9856486650840255,2.9825617695069364,2.9825617695069364,3.023194070512542
2,2.5309438804421553,2.6126774837391555,2.6194309814481955,2.740349140160939,2.6862640867657706,2.619484706813679,2.5429994854439277,2.54796292144452,2.6020276099135895,2.611421222044639,2.6140710849562976,2.747132252918877,2.7479281768693635,2.6293029964594816,2.5485070293137437,2.617573947180818,2.536861709922247,2.5420618331253992,2.619231373662449,2.684224024312678,2.6834407486151126,2.689425510549495,2.5413304412883218,2.6227054136285988,2.5351108856359925,2.5474813456022307,2.6152161439741874,2.6737003862257107,2.6792131390733385,2.6149690863835517,2.6131473341294997,2.6156319330892037,2.541432307858937,2.6104542269156252,2.546987361294558,2.748186632174227,2.678252376846259,2.6156686270780694,2.5424145481027187,2.6842765102021167,2.5333117333861814,2.6050111942840437,2.620418347376862,2.678104950887428,2.687519581537056,2.6156686270780694,2.5466525894698537,2.6173567831512736,2.679008443449,2.6014854541657657,2.626264777008765,2.6709350588301457,2.621363274559318,2.621564566241339,2.5465289906691173,2.6173567831512736,2.53453817652536,2.6897882722854427,2.6221412336697716,2.749812400251087,2.6819077844664947,2.552756347353856,2.537917903556352,2.619484706813679,2.531365787212747,2.6074339817359045,2.6842630302873713,2.667259989945081,2.6861561202973823,2.6194928761588163,2.463910295144176,2.61026314877951,2.5309438804421553,2.6126774837391555,2.6194309814481955,2.740349140160939,2.6862640867657706,2.619484706813679,2.5429994854439277,2.54796292144452,2.6020276099135895,2.611421222044639,2.6140710849562976,2.747132252918877,2.7479281768693635,2.6293029964594816,2.5485070293137437,2.617573947180818,2.536861709922247,2.5420618331253992,2.619231373662449,2.684224024312678,2.6834407486151126,2.689425510549495,2.5413304412883218,2.6227054136285988,2.5351108856359925,2.5474813456022307,2.6152161439741874,2.6737003862257107,2.6792131390733385,2.6149690863835517,2.6131473341294997,2.6156319330892037,2.541432307858937,2.6104542269156252,2.546987361294558,2.748186632174227,2.678252376846259,2.6156686270780694,2.5424145481027187,2.6842765102021167,2.5333117333861814,2.607612067822083,2.620418347376862,2.678104950887428,2.687519581537056,2.6156686270780694,2.5466525894698537,2.6173567831512736,2.679008443449,2.6014854541657657,2.626264777008765,2.6709350588301457,2.621363274559318,2.621564566241339,2.5465289906691173,2.6173567831512736,2.53453817652536,2.6897882722854427,2.6221412336697716,2.749812400251087,2.6819077844664947,2.552756347353856,2.537917903556352,2.619484706813679,2.531365787212747,2.6074339817359045,2.6842630302873713,2.667259989945081,2.6861561202973823,2.6194928761588163,2.463910295144176,2.61026314877951
3,3.44390561714172,3.3995536181757258,3.4618710417405953,3.387001044883708,3.412890798542877,3.467707453139524,3.450528922734228,3.408538759080506,3.4698263758295615,3.4446740715378867,3.418921672237293,3.4673993665936456,3.445437662260922,3.396572909371967,3.4624679130708262,3.38534796716135,3.4172794060921965,3.4648675172619674,3.4479327704138356,3.404687604038747,3.4626067113787755,3.4354703085655482,3.4183594522816465,3.4688836636885796,3.447549179161065,3.4055500794227775,3.4660782243684136,3.4195500568995145,3.4210320721255667,3.4725924641882235,3.4519642499763274,3.4105691511092857,3.4685941934600772,3.4507161631369394,3.4200075949107522,3.4691146926990397,3.4580362801607922,3.4075267444876,3.4726913586395787,3.429710960575827,3.4234672995413398,3.4721574685911247,3.4573975329803175,3.4119661109577946,3.473404265158079,3.452583122338241,3.4240620696678876,3.4723400199948435,3.456820614028267,3.405818449578855,3.4708698386910366,3.423719674129146,3.421364191944268,3.471906382733601,3.453250600229834,3.409039690133178,3.470314307197001,3.45465930136171,3.4189566352509204,3.4707070002332294,3.4476737693234663,3.4055934366352583,3.466401527900785,3.419658875107606,3.4134167026849824,3.464348193997768,3.451739156047907,3.405175897555942,3.4650387091348125,3.4423311091227426,3.4213317751929835,3.4716014626934664,3.44390561714172,3.3995536181757258,3.4618710417405953,3.387001044883708,3.412890798542877,3.467707453139524,3.450528922734228,3.408538759080506,3.4698263758295615,3.4446740715378867,3.418921672237293,3.4673993665936456,3.445437662260922,3.396572909371967,3.4624679130708262,3.38534796716135,3.4172794060921965,3.4648675172619674,3.4479327704138356,3.404687604038747,3.4626067113787755,3.4354703085655482,3.4183594522816465,3.4688836636885796,3.447549179161065,3.4055500794227775,3.4660782243684136,3.4195500568995145,3.4210320721255667,3.4725924641882235,3.4519642499763274,3.4105691511092857,3.4685941934600772,3.4507161631369394,3.4200075949107522,3.4691146926990397,3.4580362801607922,3.4075267444876,3.4726913586395787,3.429710960575827,3.4234672995413398,3.4721574685911247,3.4573975329803175,3.4119661109577946,3.473404265158079,3.452583122338241,3.4240620696678876,3.4723400199948435,3.456820614028267,3.405818449578855,3.4708698386910366,3.423719674129146,3.421364191944268,3.471906382733601,3.453250600229834,3.409039690133178,3.470314307197001,3.45465930136171,3.4189566352509204,3.4707070002332294,3.4476737693234663,3.4055934366352583,3.466401527900785,3.419658875107606,3.4134167026849824,3.464348193997768,3.451739156047907,3.405175897555942,3.4650387091348125,3.4423311091227426,3.4213317751929835,3.4716014626934664
4,3.580731152450255,3.633047712174041,3.5231309208594577,3.6011793403327923,3.5606438762336707,3.573121245107253,3.5408131976173727,3.620544452079783,3.523727314047314,3.631390838872846,3.5850526676547516,3.5818997076187373,3.6307184054882593,3.625255110580851,3.5873575974403513,3.6337595681395647,3.608396009923293,3.5634295281213935,3.6102563792477356,3.6118661172697717,3.554129155730908,3.6104986485166766,3.607389929312074,3.5464154538047916,3.606072488286804,3.5996350619746713,3.562144202624698,3.617383216650089,3.63308597576881,3.586933817628433,3.628498612460468,3.638464032456534,3.563600578286241,3.6408230756630164,3.6351494814558984,3.5888566296868043,3.6387037664774446,3.6283990851191046,3.592830900105057,3.6426138983781207,3.6362088550280127,3.5917483584847627,3.6393556831079885,3.615652921028903,3.5627592091708022,3.6144020492192523,3.6156337981961855,3.5549111189996863,3.613042910219652,3.6115184805163754,3.5481449358080965,3.603676726259948,3.6088408798058764,3.5444416989651044,3.6067768055341416,3.6010064482703643,3.5481449358080965,3.596891863047829,3.6064875562295198,3.5459274818961366,3.6075586227650627,3.60140216501269,3.5485183281685737,3.600837995675635,3.5976511098700215,3.5498537057076613,3.5958317999846177,3.6023685507867866,3.5582512322577298,3.613466750327106,3.6199143840380104,3.565614113378877,3.5681981754417302,3.6555860821054207,3.6424800554616783,3.6110983576851243,3.662324104332122,3.645985685473097,3.663728395549528,3.7191714187824028,3.716563274831204,3.72152173460963,3.6222110898775,3.6119849002601705,3.671632978937259,3.6274890397444484,3.6238852543395237,3.669693194810944,3.692432375763777,3.6431661559089705,3.6967972736711037,3.6948397050038193,3.642877346900955,3.699580091585187,3.649655332989611,3.651372487974524,3.699273693115962,3.6752906209204417,3.6376119427486056,3.6473519935648127,3.678078245617274,3.5761301780244357,3.640111981807869,3.6239151323049428,3.585178817857889,3.639019952882585,3.6302138731197156,3.582743349534142,3.631848998186221,3.633093885884705,3.5786872083607766,3.6368673408013565,3.629944168702321,3.5865509769156585,3.638760928599636,3.63177764744075,3.5795455181574307,3.6350844615909326,3.627148370317118,3.5852070745549107,3.6364167451949743,3.634597004273248,3.5830843933856666,3.634367398891442,3.6276864085477603,3.5811075506633174,3.629918010073632,3.6258298175688144,3.5780691451091897,3.63565997434885,3.607403167873964,3.5599235236743363,3.611798823878096,3.602007036544327,3.5389877339840887,3.609900243472704,3.60807850428559,3.5889034078454776,3.647303210050028,3.6356241333413832,3.5603657293024646,3.645871546635177,3.6368185007490412,3.584781989279433
5,3.01559392909766,3.1661100279439935,3.023405083763749,2.980312555953981,3.0629149220590888,2.9739127756172423,3.138071134537879,3.0655226982293353,3.1446545020670866,3.0641179552977373,3.152257708892839,3.2189749350365853,3.237208127799306,3.0499866708739343,2.9678201488686122,2.974340694583937,3.038255320039603,3.1453622624588142,3.117667156463548,3.2252154609973256,3.0320020187318386,3.1450337411981764,3.1429807903871323,3.1209629212712002,3.2161995572734616,3.1310619691247368,3.1331559231853436,3.1299099072861085,3.042030317371363,3.0394443152954116,2.9219011857349386,3.046010552193768,3.127313283241869,3.1436007366878655,3.0169204114659642,3.059876711005973,3.0698026768294904,3.0749023732096665,3.078917210456675,3.1507327773058464,3.155974295999177,3.1558786645744292,3.212464903105394,3.2083731522915344,3.224707750130039,3.2315754110991812,3.296132203919597,3.225055786767518,3.229645268058027,3.2354635756838066,3.219991569945358,3.1836103805246574,3.26455667376043,3.253653436977761,3.225133130411852,3.2090888253600087,3.2559196732039424,3.2325366552657684,3.185260099353595,3.1894734585299767,3.209831849455788,3.216743993174509,3.1809984728964134,3.1854343412217285,3.14153362347749,3.178005449665726,3.1461161703770415,3.144269709269615,3.069603737945167,3.117469976586605,2.921799262028214,3.063318055614128,3.01559392909766,3.1661100279439935,3.023405083763749,2.980312555953981,3.0629149220590888,2.9739127756172423,3.138071134537879,3.0655226982293353,3.1446545020670866,3.0641179552977373,3.152257708892839,3.2189749350365853,3.237208127799306,3.0499866708739343,2.9678201488686122,2.974340694583937,3.038255320039603,3.1453622624588142,3.117667156463548,3.2252154609973256,3.0320020187318386,3.1450337411981764,3.1429807903871323,3.1209629212712002,3.2161995572734616,3.1310619691247368,3.1331559231853436,3.1299099072861085,3.042030317371363,3.0394443152954116,2.9219011857349386,3.046010552193768,3.127313283241869,3.1436007366878655,3.0169204114659642,3.059876711005973,3.0698026768294904,3.0749023732096665,3.078917210456675,3.1507327773058464,3.155974295999177,3.1558786645744292,3.212464903105394,3.2083731522915344,3.224707750130039,3.2315754110991812,3.296132203919597,3.225055786767518,3.229645268058027,3.2354635756838066,3.219991569945358,3.1836103805246574,3.26455667376043,3.253653436977761,3.225133130411852,3.2090888253600087,3.2559196732039424,3.2325366552657684,3.185260099353595,3.1894734585299767,3.209831849455788,3.216743993174509,3.1809984728964134,3.1854343412217285,3.14153362347749,3.178005449665726,3.1461161703770415,3.144269709269615,3.069603737945167,3.117469976586605,2.921799262028214,3.063318055614128
6,3.0043064978722054,3.0226162280871383,3.0131364636686526,3.0233260859816773,2.965144131937871,2.9723545716897375,2.9759199952384607,2.9624096710680927,2.9659359562429644,2.951270884193187,2.956781463012143,2.9725452257743403,2.961737339183993,2.9510706415500794,2.9457021456947987,2.951483492081558,2.946174240582861,2.9535606879264513,2.911410254721202,2.9196932184515965,2.9145086951661683,2.948949786938185,2.952377254614927,2.966002222600221,3.0103340303768054,3.0516525701608606,3.007079947593243,3.0164771320999435,3.022522129983231,3.022997176619049,3.0107986202274484,3.060560839487448,3.048598992581256,3.0186866004475257,3.0642049851895594,3.0678104935321935,3.0619098716065523,3.0696138371099817,3.073855533474608,3.072397337864675,3.0580858736575394,3.0635450856269983,3.0603686669817423,3.0130838555236563,3.052660420144121,3.063267222697814,3.0665774097913454,3.0064911556148326,2.9750797290131716,3.0210681084197497,3.0254419176124467,3.0315102544744157,3.025165369990157,3.0003526236036464,3.028651776259434,3.0287170434267616,3.0170770891177137,3.02503380515355,3.020511060737785,3.0219760294724005,3.0235583257039886,3.006462568261292,2.9791255608752483,3.030873860001987,2.925847734380964,2.9678253000521218,2.9276647810195633,3.015691540347516,2.978695934146012,3.0155699766808683,2.971909328441723,2.9997579165569435,3.0043064978722054,3.0226162280871383,3.0131364636686526,3.0233260859816773,2.965144131937871,2.9723545716897375,2.9759199952384607,2.9624096710680927,2.9659359562429644,2.951270884193187,2.956781463012143,2.9725452257743403,2.961737339183993,2.9510706415500794,2.9457021456947987,2.951483492081558,2.946174240582861,2.9535606879264513,2.911410254721202,2.9196932184515965,2.9145086951661683,2.948949786938185,2.952377254614927,2.966002222600221,3.0103340303768054,3.0516525701608606,3.007079947593243,3.0164771320999435,3.022522129983231,3.022997176619049,3.0107986202274484,3.0620839306188348,3.0481172380177277,3.0194718388323665,3.064375515398904,3.0688881408614925,3.0623901363456314,3.069881777103284,3.0680609763709867,3.0750720739384967,3.0699003421593427,3.068960846071411,3.0729507327000842,3.025070743982504,3.066007044793535,3.071248979683705,3.06373647349089,3.0065275166670147,2.9698052541062223,3.0140852312400805,3.0106124541807406,3.0187546206678135,2.9671952717990857,2.9183249957013397,2.970531516557268,3.0245630357570055,2.9712513163046537,3.018921574289611,3.0054496844764054,2.968463000069145,2.9690534896739496,2.965048939464109,2.9770562806717664,3.0301747452057994,2.9257509631013723,2.969953806384682,2.9273160375588065,3.015691540347516,2.978695934146012,3.0155699766808683,2.971909328441723,2.9997579165569435
7,4.133443577035395,4.09637371876146,4.127516004609758,4.161870703188665,4.144404957092584,4.082845839631517,4.058710480929025,4.073872701140764,4.085204885079618,4.118334814266138,4.104086859565948,4.088928542095264,4.117296977173661,4.119531940783117,4.144316847380405,4.202147411506775,4.194982720100738,4.1729315210998115,4.176311244518573,4.166151082618243,4.202353583567535,4.261636987093053,4.2326210771291795,4.219191013212907,4.223429817281842,4.269656686168749,4.249813179580507,4.271482331117734,4.2400940871711885,4.260569119369132,4.2799705443146046,4.213684965723713,4.197726659475957,4.231954121203444,4.207092321465215,4.194761910624569,4.133079621108136,4.140888382080365,4.173382434113306,4.169422535183499,4.179674692771957,4.179927492057221,4.145063311438905,4.125276849550539,4.160085006578743,4.19268473460828,4.1832060770608575,4.193044210957834,4.234327898691341,4.188320884797261,4.231352513099461,4.224141033594142,4.1971295932574,4.173525151580253,4.1877097752342785,4.202420994474175,4.195219085555022,4.20608790985489,4.20813601970074,4.221424856540374,4.2100172208434925,4.239478789211612,4.253157715531325,4.24427324684335,4.260359682982096,4.242986581567788,4.230158711790921,4.239291191679231,4.240123132962848,4.271000775130155,4.294877306528021,4.276304280383445,4.270516813704174,4.227472505400451,4.267445580339877,4.289279322257118,4.303453347663968,4.241136554630291,4.238523021456868,4.264569394597554,4.246530170878356,4.285540468432691,4.225560215211396,4.188801496950344,4.232966434925527,4.262827274514847,4.20588547793686,4.289174439836061,4.278093131743771,4.216653063023748,4.272243575358342,4.267481354824323,4.281453658748326,4.339858377563454,4.280095435930311,4.266496216040664,4.198527048977861,4.252164880921742,4.231903569046172,4.305264213352422,4.266689159113455,4.242125431190093,4.222334762994455,4.207810202674077,4.222056481539916,4.189973461578396,4.189710466730935,4.170670518287481,4.173929326343107,4.163473018105824,4.16924778938028,4.18430622086156,4.2101786577356215,4.201562080781572,4.219083901673656,4.19407079894379,4.216571561815368,4.220567808043475,4.226695212661461,4.16163138955649,4.167619913633638,4.15827647077629,4.148988177026417,4.167840151132077,4.136757641161825,4.062821923456833,4.092263524048239,4.115790962041317,4.091944341942519,4.132897931887398,4.126383235363017,4.107692686639486,4.103634581618136,4.127244361073565,4.123009925619563,4.136226680979933,4.148926909800817,4.132048049544019,4.128839167676189,4.127633930070338,4.135096046124642,4.170394172626775,4.150065431499353,4.131729347276121
8,2.276856750677106,2.4633093010248808,2.3821748172934436,2.1892047031075554,2.4687278356431133,2.2946000019417334,2.602162945795862,2.4522364755515884,2.5388117468014157,2.3718014997753243,2.463887564294888,2.6078984720757665,2.767367574965996,2.454477869348943,2.2904522932981926,2.294856127332254,2.4478752561859483,2.446071958591825,2.6616199550536344,2.682408959142219,2.516735504128945,2.6156477047052915,2.6156477047052915,2.6000631526042244,2.740805759669218,2.6078984720757665,2.607184141371688,2.6037333530518545,2.45422280929729,2.4478752561859483,2.294440403813171,2.454671601753758,2.59051781896241,2.525174391538009,2.417724023336722,2.447896801280339,2.4759862405935493,2.4751695467695627,2.4800881580270646,2.550170911488476,2.54526225855046,2.55848832717234,2.6660238277269213,2.6690082701626854,2.615011808473435,2.679802587309908,2.7987564967212863,2.6861175895628198,2.748249650667902,2.7457868870480553,2.729872763747207,2.616789997063093,2.8646247845508466,2.9173980065499645,2.806103646940204,2.916633681277588,2.90289156679539,2.749409946478618,2.623324707641985,2.7619417701907407,2.851165652109202,2.864183402776924,2.865290433256929,2.8709636826996845,2.6954444500188757,2.8760588563172544,2.86117257860462,2.871124050741221,2.545440285266105,2.5587894433402996,2.470505712662733,2.4633093010248808,2.276856750677106,2.4633093010248808,2.3821748172934436,2.1892047031075554,2.4687278356431133,2.2946000019417334,2.602162945795862,2.4522364755515884,2.5388117468014157,2.3718014997753243,2.463887564294888,2.6078984720757665,2.767367574965996,2.454477869348943,2.2904522932981926,2.294856127332254,2.4478752561859483,2.446071958591825,2.6616199550536344,2.682408959142219,2.516735504128945,2.6156477047052915,2.6156477047052915,2.6000631526042244,2.740805759669218,2.6078984720757665,2.607184141371688,2.6037333530518545,2.45422280929729,2.4478752561859483,2.294440403813171,2.454671601753758,2.59051781896241,2.525174391538009,2.417724023336722,2.447896801280339,2.4759862405935493,2.4751695467695627,2.4800881580270646,2.550170911488476,2.54526225855046,2.55848832717234,2.6660238277269213,2.6690082701626854,2.615011808473435,2.679802587309908,2.7987564967212863,2.6861175895628198,2.748249650667902,2.7457868870480553,2.729872763747207,2.616789997063093,2.8646247845508466,2.9173980065499645,2.806103646940204,2.916633681277588,2.90289156679539,2.749409946478618,2.623324707641985,2.7619417701907407,2.851165652109202,2.864183402776924,2.865290433256929,2.8709636826996845,2.6954444500188757,2.8760588563172544,2.86117257860462,2.871124050741221,2.545440285266105,2.5587894433402996,2.470505712662733,2.4633093010248808
9,3.9643903740977926,3.9795392911091763,3.9392830391020954,3.9591213129471496,3.9580632030505964,3.9570827537998365,3.922535740873949,3.9600313440301336,3.9833043513256987,3.9918625803075862,3.991717177388128,3.9840176983530897,3.9485726109683292,4.003358596779789,4.0041214342347855,4.028857494384459,3.9876267653796886,4.006419478388152,4.036563446354016,4.070255058507881,4.035282001587765,4.042834018340816,4.042382032845969,4.0774605819976655,4.077530778312175,4.075868282397014,4.080562805870653,4.072124053456442,4.072690460378364,4.078117797521958,4.079036077945651,4.075619185771766,4.070322417163404,4.0764790692183785,4.081263548239542,4.042202283765239,4.040096390779575,4.0456536274440476,4.047562568039828,4.014567556546533,4.016565163849863,4.022498496027044,4.009774922797435,3.975156350769553,3.9827207016295016,3.99113449745097,3.9724875791373964,3.9820572488437396,3.9814690352561803,3.983181895290394,3.973555225441867,3.9655330229808756,3.9477410119935916,3.976002674787696,3.9851099203204035,3.984057800996511,3.9816066598451125,3.972971753735381,3.983531391307225,4.0113664544714975,4.01173774501141,4.029752385222274,4.048502575774943,4.075870349304606,4.08156247597753,4.108472310696081,4.10458323733577,4.130703690217486,4.11231204490296,4.13756627975022,4.13335594102328,4.121179875119502,4.15380686153013,4.180967705409522,4.122968709988151,4.069668245741341,4.027369658713434,3.9952104998106774,3.9977560117220117,4.0071523726187275,3.9805188638915583,4.011704421339781,3.9490809161277927,3.934769613424807,3.9419205401843755,3.9402248342122554,3.9464448689596656,3.940249467283432,3.976552004056779,3.9847191683595033,4.006139755485208,3.9890042943563717,4.00836582937556,3.985199391358256,4.011836082267185,3.9872818031058563,4.062698124175103,4.076691182860894,4.037272700264843,4.070667218509758,4.061236320429456,4.089676449186159,4.068428439726515,4.06456274009752,4.128006367894072,4.082761937017644,4.171666575182148,4.093552725170605,4.125247731308839,4.078628899568151,4.121820115816547,4.127662686552897,4.075515298972401,4.086663511994107,4.081918366141986,4.118454680923857,4.148092843956748,4.1478894741522625,4.163680520502977,4.1650799331413175,4.1458205916528295,4.115258914380499,4.129792205366918,4.169587980416822,4.103554652011461,4.165414127750551,4.194708284840391,4.191699278455521,4.142000023497981,4.169674526268721,4.136488474924169,4.158510963217956,4.127961994259573,4.096178689985667,4.00333335470704,4.0365046976210115,4.117863109109941,4.145054486492117,4.158380316384744,4.065790612810401,3.999747739499248,3.952636682066964,3.8986992739928974,3.940988463031688
