,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19
10,3.5540828629126544,3.5574727009126397,3.531713398345844,3.554734111404667,3.53863872016843,3.545065909282563,3.5320705301820783,3.569269630419684,3.561920620118041,3.5646078280014373,3.5660237557058836,3.555326929444033,3.5656029767131594,3.56498731031342,3.5512671680244736,3.5600355734660476,3.5613558078927707,3.568174979757579,3.5573775787953,3.552418557734568
11,3.3796796335932155,3.359948555690527,3.35594691637953,3.3705852508952527,3.3716031736855694,3.3625221812051715,3.372964521067276,3.3754063692039367,3.3770333024464474,3.380106202502809,3.3570288646285995,3.3794642292005435,3.3708284692985266,3.3774804112799837,3.378252399755797,3.377582469298922,3.3625247535625844,3.3703027819942415,3.3761081855149295,3.3730245057955464
12,2.884577284907993,2.888374277044016,2.890638496656439,2.8379680956192983,2.83488740969483,2.83317732795202,2.887778606389758,2.8380874547387718,2.8393902523208356,2.831133087073019,2.8733070308670734,2.8270599507009586,2.8439025530464654,2.843843494978747,2.8997763271677086,2.83200569110464,2.84760676679694,2.8425734883615177,2.9573858825169035,2.9055251677144156
13,3.0471746908010218,3.0415990158622797,3.0536459959636995,3.0498870861338405,3.054911094215342,3.0553292309047926,3.057049065215354,3.060897976813981,3.0532471644537242,3.0586524225455474,3.0582387066891106,3.0597240500701712,3.0532984564379646,3.0558439536139765,3.0587380806341993,3.0566567559164115,3.054079122812691,3.0549324131121054,3.0444443963428847,3.050798639737008
14,3.768870296930669,3.769136888576588,3.776775864137232,3.7754951485865584,3.7718918231800656,3.770653295649967,3.769162600488779,3.7691035326270597,3.7622632624351353,3.759070995637741,3.758645990000351,3.7631903385539007,3.767004760483964,3.7729211893601793,3.7662994958767544,3.767777302604366,3.763561775641334,3.7605100840228625,3.763110569352179,3.7704946015056318
15,3.2194807034315636,3.2166033718294766,3.21430010101074,3.2143284287164864,3.1975523722250814,3.2083496550983224,3.1224529908286964,3.1383393486231665,3.2216167489163694,3.211087142313063,3.206249324667385,3.207053820273404,3.201259040950915,3.209133169064588,3.2138212813223532,3.2155339598964483,3.215419577225941,3.211909826375214,3.217347060696978,3.217789866442447
16,3.0697700978948195,3.0658490100556035,3.131322913972423,3.116994140945514,3.222417451929364,3.271923706622432,3.3041547517655565,3.3108385516048493,3.315816089997811,3.3115994010143543,3.3121645314583685,3.359550457188322,3.3687053625250707,3.3505638688761996,3.3563788025003656,3.3958893918026436,3.3791143960717784,3.4472690464069258,3.3788472059082952,3.0675034737543876
17,2.838225826364937,2.783169252248656,2.780698795967035,2.778909914223237,2.835397008651725,2.783189192768353,2.784415501164493,2.776514122148738,2.821592661770112,2.7728448397027385,2.7905784600353694,2.7956547840342885,2.85275713738468,2.7830782921782564,2.798482883838059,2.7938057981257685,2.858468883596062,2.8060133868709114,2.7912665719572343,2.7820559187205154
18,2.799894904108492,2.741540378113151,2.740235575554538,2.7382273109645796,2.799728541571722,2.730677111664063,2.7516535779553735,2.729564964331436,2.796878150652653,2.7310137048732552,2.749464992138459,2.7386230711661064,2.792925429767294,2.733731705171466,2.750281142879695,2.7396071998174687,2.8054652028119045,2.730373866020334,2.7476763609201305,2.742827399701528
19,3.65057716742698,3.6907751263531683,3.6878831320455845,3.634454049255717,3.6940150945135732,3.7246400562850264,3.7112305830018535,3.723496276679654,3.735914844642246,3.7191613547687856,3.6708470409613727,3.6818541916753156,3.6782692821304375,3.6468939202490414,3.692712214381052,3.7023061364358902,3.7188383453126526,3.707065975347211,3.709763514797637,3.7079755257640485
20,2.822150247203678,2.9249630447368364,3.02595467280209,2.976979952856996,2.8045094647524746,2.878001769701447,2.968020258272082,3.0194381669686,2.973143963313011,2.9688084910345873,2.8769544007944106,3.0214138480739057,2.9766878213730927,2.8741246688445203,2.8048732557204583,2.925584416465501,2.9746955000406317,3.066077613056247,2.9287061329892916,2.80358917320407
21,3.2711135437699412,3.3239867878032636,3.2924893765367393,3.3284897564728144,3.3382758842426927,3.3022750366335285,3.3230198538491034,3.328337306274839,3.3343492361053144,3.3404402448803916,3.3046404683399433,3.2865715738624637,3.328413351540961,3.3329370746797884,3.3395109837663406,3.3019409191329987,3.3282259733225015,3.33081543450803,3.3365709609958083,3.3374165877699937
22,3.508498304400568,3.5083396502202175,3.467972638271231,3.4979601392956567,3.5075230838465044,3.4987541887414224,3.5036213780342846,3.46801737518857,3.493152675331303,3.503061416651666,3.50620443320983,3.511592757439085,3.470338023954964,3.500646167630892,3.5032401559708273,3.501927313392072,3.5103566192808633,3.4723780773525217,3.4993087156358538,3.5051229898965857
23,3.6379510414482246,3.6025500806849204,3.6486435987379333,3.661539114878641,3.6698098052733967,3.632808877619713,3.596477025184411,3.648240256745945,3.666293696140375,3.6686138308125926,3.636237669441549,3.598865057304884,3.64084632036123,3.659423016289245,3.665114586021791,3.6246611878549855,3.5946175430714824,3.6443779459609553,3.6632887027624585,3.6703756846416478
24,3.7716366387034412,3.7326157668190185,3.7484449624804665,3.7518547631500043,3.7844926559951357,3.7329786986861775,3.748878947765766,3.749796041225598,3.787649108099049,3.746906396376127,3.740555338666409,3.7363819256575335,3.7781955771163673,3.737323547337499,3.741310036789279,3.7392868666783454,3.7750601149793557,3.7384075439274067,3.7443425116847795,3.7386175519730793
25,3.539013268765763,3.5428879127416355,3.5394866918794627,3.540836325572541,3.541316828939872,3.5439506488686106,3.53707458692528,3.536070484227059,3.538498976652859,3.5387198390945365,3.540793202693683,3.5424860205762236,3.540420820848712,3.544110753983632,3.5420123321911126,3.5423182641850137,3.5373682298584814,3.5444621128773184,3.540640000636795,3.5426687584655006
26,3.0575299767729356,3.1537311203309724,3.1452058037902146,3.1895960486026214,3.2815341688573123,3.1498335298910085,3.1517484863698018,3.229385934296885,3.1919250987073675,3.280461510068996,3.107494991337729,3.23361835508765,3.233731324013924,3.2290571394592056,3.3171702523434363,3.1498335298910085,3.193669866900582,3.1874313564879513,3.1485742714316896,3.2434251431239667
27,2.0757640695098454,2.1681718881225285,2.189597333830699,2.1812264111220525,2.0592556373763955,2.176172756286148,2.1873877826678605,2.1808674085334943,2.0721620620303325,2.157128259959057,2.1928778056370906,2.1761516601886797,2.0720730286475373,2.1731847511319007,2.1743514070978884,2.1841674800843087,2.07328758654643,2.1728458445735606,2.189597333830699,2.1652234231165806
28,3.2152634187317015,3.2292726593650607,3.165611220040449,3.216344752677577,3.2184252393355033,3.2126052232501436,3.2268635475626914,3.1666521333979225,3.2157125242614097,3.218420084014797,3.2152634187317015,3.2292726593650607,3.165611220040449,3.216344752677577,3.2184252393355033,3.2126052232501436,3.226019540565439,3.1666521333979225,3.2157125242614097,3.218420084014797
29,2.899761858327127,2.896931188967294,2.959214348662698,3.002672984375195,2.948793436821498,2.888006503179221,2.93464385044953,2.942751400882612,2.9883673347759796,2.994863446092752,2.9469011789102146,2.9508701974460987,3.0036774587816906,3.063161479608925,3.0495771110608123,2.99339048112903,2.9961044317830203,2.9965630284133766,2.990171520448024,2.9526557665622155
30,3.065567829568337,3.1229592317497286,3.0603313725770707,3.0825059045970034,3.1248448880803927,3.1358734937843904,3.1247855318714426,3.212442243040107,3.1986338898750306,3.127349909185725,3.065756047584048,3.1167647771884535,2.9783460069569054,3.075408886517071,3.1248448880803927,3.1395513752688826,3.1286096810380766,3.1819972627262683,3.1686917321802834,3.130522856822955
31,3.1857155205794214,3.1857085407724655,3.18895010752546,3.1923007136771684,3.186499900382304,3.1854060334082734,3.188663392280132,3.1954902968729537,3.186952335666556,3.19031986624616,3.2292686205690337,3.231867041415192,3.1872344850168988,3.186109392833768,3.1835692201198036,3.226834310282474,3.187422987242977,3.1855472800244944,3.189547993790803,3.1934758840491857
32,3.4575700428492886,3.473388581132641,3.458782577316636,3.466301751526542,3.461403109296262,3.474213266847617,3.461206046055766,3.471817874256345,3.462274105945349,3.469505685030163,3.4575700428492886,3.473388581132641,3.458782577316636,3.466301751526542,3.461403109296262,3.474213266847617,3.461206046055766,3.471817874256345,3.462274105945349,3.469505685030163
33,2.679348572760401,2.6784115422563435,2.6764123709420122,2.663634171302631,2.6698583628056163,2.6699663509589113,2.679348572760401,2.6784115422563435,2.6721511943653264,2.677714350852912,2.67322031882184,2.670131429470395,2.6693324741329736,2.671881849782122,2.617793678275393,2.6846859612384772,2.6794510462317196,2.6097592410857966,2.6135496812302943,2.6819999504288803
34,3.5743638637876636,3.5586466299577224,3.610601197177002,3.623955173391355,3.6154773415781705,3.568487789794143,3.555819590980019,3.6102900851323754,3.6290063115692486,3.617077810332737,3.575382561633194,3.560927325414216,3.6139471960720595,3.627942765546082,3.6222521173288125,3.5722176021983985,3.5614224973941546,3.614182145740645,3.628770530071356,3.6218298382584964
35,3.0960242433575496,3.0559784419670217,3.1085957661799424,3.0423004459921437,3.0533313022805997,3.0533313022805997,3.050750875069598,3.0533678462006426,3.050750875069598,2.959396429254524,2.9595144239318554,2.956772072970267,3.0134759867019176,3.005671102043889,2.9575742946886976,2.9600714805884984,2.9595144239318554,2.9606927147446283,3.044699918623582,3.06364793733778
36,3.2409928887314443,3.2433169426380983,3.230726916787434,3.2437803458284025,3.2419768462201337,3.24163897842623,3.236642211107242,3.224143226137166,3.2284562976601308,3.237978490030512,3.23240264215039,3.2396492608167775,3.22901793584149,3.239143628981795,3.2402629715039115,3.239464181635367,3.243413757181224,3.2296002751664084,3.240018298022795,3.2388575147563476
37,3.1718704512459293,3.219932831423,3.245318430097693,3.1748055366057817,3.169886642218575,3.080666879101106,3.1011507784989485,3.1664330557852693,3.1728721620112488,3.20484850512901,3.1718704512459293,3.219932831423,3.245318430097693,3.1748055366057817,3.169886642218575,3.080666879101106,3.1011507784989485,3.1664330557852693,3.1728721620112488,3.20484850512901
38,3.4420763546694007,3.4392481249955544,3.4363242796294466,3.506046311196115,3.488486169721964,3.435959411916196,3.4389114741413804,3.4378477167330677,3.441348250697721,3.549489065871855,3.5665672387832488,3.6016421272317225,3.553705013277152,3.5949392263005855,3.5436851684771726,3.468462679474655,3.526135061281135,3.541308610981669,3.551517784236471,3.5468404892173364
39,2.5728841848090287,2.5702312912275436,2.6483701625834177,2.494105905523357,2.636407908539332,2.6298557703232617,2.6515811377905116,2.6750091097402864,2.659004647238581,2.755618528449097,2.6117016048187063,2.762791223240142,2.741544845373009,2.686732409975634,2.821669494937611,2.776772457602787,2.6267031582166123,2.5786770004181045,2.5799359037316107,2.5714671887995135
40,3.5293443189585076,3.5351366036084726,3.5283795692851867,3.5314144013415363,3.525438491365139,3.5284215890279276,3.5287995323543067,3.5285386464989292,3.5253675120220267,3.529398960463183,3.5177272661721743,3.5281302992738826,3.5249350367535603,3.5296724897558285,3.526827352121675,3.532836268921595,3.5290305189149693,3.533240366401029,3.533135199279454,3.531233801614529
41,3.5745895969767574,3.572819879371346,3.577189537577325,3.5775637248409957,3.5814394940433574,3.586615924833189,3.5897776069167833,3.5916360448566014,3.5754513607682132,3.57736159493762,3.5745895969767574,3.572819879371346,3.577189537577325,3.5775637248409957,3.5814394940433574,3.586615924833189,3.5897776069167833,3.5916360448566014,3.5754513607682132,3.57736159493762
42,3.495156917155011,3.522928877639073,3.4681379636929655,3.493964882321364,3.496444678578813,3.5197574968757,3.4559661480914916,3.520466339874179,3.492139510927152,3.497228024548182,3.495156917155011,3.522928877639073,3.4681379636929655,3.493964882321364,3.496444678578813,3.5197574968757,3.4559661480914916,3.520466339874179,3.492139510927152,3.497228024548182
43,3.2261589273991818,3.2347047973367573,3.235758199347407,3.2280019307135155,3.228829703879921,3.2233969864970153,3.232559128268429,3.2322300707024976,3.2229672277873953,3.227974804372437,3.2245540104701007,3.2296766784014532,3.2335996303567134,3.224330199233089,3.225139205550943,3.21913036934717,3.231774979088747,3.2298803334521566,3.221396355035742,3.226351120151623
44,3.1557327869447738,3.155676610964617,3.1580953009668873,3.1601570590020303,3.160906282837484,3.1559731713262558,3.161598072171667,3.1580953009668873,3.154567643435065,3.1558612941116193,3.1579087217351285,3.155676610964617,3.1580953009668873,3.157587662408318,3.160906282837484,3.1559731713262558,3.161598072171667,3.1601570590020303,3.154567643435065,3.1553517595225546
45,2.346274171932501,2.36739424893634,2.36089925760385,2.45907734330287,2.3711280359664624,2.536861709922247,2.5440904470050527,2.615847769260964,2.6067613761072588,2.5308869734228576,2.346274171932501,2.36739424893634,2.36089925760385,2.45907734330287,2.3711280359664624,2.536861709922247,2.5440904470050527,2.615847769260964,2.6067613761072588,2.5308869734228576
46,3.314358413698689,3.3101298199472335,3.280111598035562,3.3108973610109547,3.2842018710253056,3.3084045252473464,3.3082394428076265,3.272048784872487,3.3144392874621875,3.2751948000089706,3.313019554053787,3.308945520363747,3.2813541199341447,3.3113175885822823,3.282340631097965,3.303286631478682,3.311734585718086,3.276219277188466,3.3100481091858938,3.2710846051049183
47,2.789323494107063,2.6834835937704575,2.7410120432882055,2.734764874536745,2.80168473311393,2.7992712075737183,2.7312851484775535,2.7367068603605604,2.7161412353701215,2.609407752293476,2.7803858802943062,2.6834835937704575,2.728100291604071,2.723611303483632,2.7928509948654545,2.7919610903019447,2.7294817743433204,2.7367068603605604,2.7163105824767975,2.6113081902987774
48,4.600422393604342,4.5984723297576835,4.598565283067424,4.597195774032448,4.599883138160351,4.598137046662289,4.599059456873975,4.597153401251129,4.599254978915642,4.600212309324405,4.598606302625256,4.598668728740508,4.598770648143998,4.598718675865444,4.600512760696569,4.597715781323909,4.599956087864092,4.5985204669232616,4.599557273994261,4.600395865375415
49,3.7227244204685164,3.7205904819175024,3.724635675072637,3.716563614716978,3.7192677965967444,3.7148413093786834,3.7171965075233797,3.717496126592366,3.7190715178484806,3.7159276559164485,3.7199717411365,3.720543151704578,3.722348745837757,3.7192371547130163,3.7162008040557066,3.7118268019090217,3.7057411547486496,3.7140666514008505,3.712671468809007,3.720679624551855
50,3.1147383739455257,3.1324358086223993,3.089062288315017,3.1703014979358417,3.1143569904585098,3.127044680775491,3.134287230090956,3.216082831497565,3.125523207756948,3.1446339238805368,3.1356426539495184,3.2223534922967985,3.1389894596575476,3.1666947439837365,3.1629614568278495,3.231600193715744,3.144780603478001,3.1467533722187073,3.142228817614942,3.1689695712672457
51,3.2517892784644524,3.245770377567189,3.247091625168346,3.244501937296863,3.27669842119258,3.28600712441718,3.237614375208702,3.233830782197767,3.2319838003381687,3.2365876953252237,3.233313671658766,3.3086934621679385,3.326299092913314,3.3186996598418914,3.312541522022167,3.3294161664820177,3.3273158981941,3.322548269640943,3.2436107390439695,3.2463853511887852
52,2.885731126736011,2.8819467359217716,2.8786636640954093,2.8697526379981033,2.8789768714009862,2.8775410635966,2.8840986064423557,2.871274144576819,2.873807365514647,2.874729994201494,2.8789096801335488,2.8787757752104626,2.8785017478296897,2.866887480529156,2.877724724875867,2.8724492501806456,2.8725588066566745,2.8763422045065608,2.8702551740080677,2.883970361859832
53,3.3150474914656787,3.3167582817367927,3.3161952439486884,3.3144134995585306,3.3119593238115215,3.3161236780717678,3.3190062918858247,3.3184692353321816,3.3137710533424527,3.313391597596481,3.3154028892703566,3.3170010181650156,3.3160468716010234,3.3135113864808767,3.3146619867019016,3.31584772116091,3.317812096608473,3.3175256740945294,3.3137730539469135,3.314365141074007
54,2.548435481039245,2.5511419504960755,2.539566441046153,2.548448042988672,2.547090980008549,2.5530923440694018,2.5586022199230682,2.534757880166037,2.554419067316392,2.5578070564019297,2.548435481039245,2.5511419504960755,2.539566441046153,2.548448042988672,2.547090980008549,2.5530923440694018,2.5586022199230682,2.534757880166037,2.554419067316392,2.5578070564019297
55,4.6832149975578155,4.694081384423365,4.6983025597945645,4.693962482579876,4.679387005567385,4.680495739078462,4.693524664291227,4.697444352258832,4.697002227055893,4.679677926130195,4.6783576099534425,4.695852345293124,4.7002835890152115,4.698627752657212,4.676202903130227,4.671564576203499,4.693722208380496,4.700190737085428,4.698108293987558,4.682328690613312
56,2.618208279836867,2.6149352409267914,2.610642083632542,2.5334444857948375,2.6561181827021287,2.6737257827374568,2.7274515575606024,2.736321916911895,2.7308477990127082,2.801769863746047,2.7374626468215624,2.728482004712788,2.6789533238816094,2.684401749813913,2.6111836304544394,2.6130983929974136,2.6133071416129363,2.619173881131531,2.616732003335821,2.6166035232232865
57,2.8075738825020347,2.811994451642823,2.8139485178761543,2.807808757033874,2.8064066297139356,2.8060375878225567,2.8119475729589105,2.816054536849782,2.8139485178761543,2.811994451642823,2.807731522573297,2.8123173885077306,2.8121952317582664,2.818744837464938,2.8145236036483077,2.810186556003359,2.8092459228891875,2.810235456359582,2.808284619557799,2.8139485178761543
58,3.587099742457684,3.593945456530271,3.5961734128876475,3.59601751690504,3.5357894223615283,3.59110977695995,3.587345797051843,3.5716269481053393,3.6005095839400876,3.5941846500768295,3.5941846500768295,3.599153910645715,3.6029765880668454,3.593911007570153,3.5440274876149394,3.517721921774126,3.555675658221502,3.5360636888422414,3.5359209126420055,3.6041414894656905
59,2.7320079641101156,2.673265963838765,2.6281156986152965,2.742551421028695,2.6830130677472686,2.752439895858906,2.7904808072229526,2.7399007581721784,2.851172917767204,2.740528132468226,2.7320079641101156,2.673265963838765,2.6281156986152965,2.742551421028695,2.6830130677472686,2.752439895858906,2.7904808072229526,2.7399007581721784,2.851172917767204,2.740528132468226
60,4.564783609520843,4.578861979891998,4.560219811245291,4.586455317709129,4.578318630206445,4.5710870061354685,4.571961275462976,4.552735035766076,4.5584631381012946,4.561221435360237,4.583055466616763,4.570506994054352,4.581880066010906,4.618083905662741,4.589303119688005,4.602866698499884,4.571966633236791,4.567693390990236,4.581093980665125,4.583709246704289
61,3.009301801576181,3.0118853837338966,3.0108816825226787,3.0090801904242284,3.0094589718678155,3.0095294291439116,3.0102646761309866,3.0099436596949363,3.010250264540098,3.0089691721864504,3.0094249103116133,3.0111550458161176,3.010500014430015,3.00945212546922,3.010059302791732,3.0101133237492292,3.009775552026968,3.00958578797518,3.0090262514362873,3.0096905428621397
62,3.0773149861366673,3.1205851807963065,2.918955099165146,3.021799502957249,3.0153245782619895,3.0772197893819544,3.0709959768545225,2.8581826733387565,2.982181901729462,3.0141290353418206,3.0773149861366673,3.1205851807963065,2.918955099165146,3.021799502957249,3.0153245782619895,3.0772197893819544,3.0709959768545225,2.8581826733387565,2.982181901729462,3.0141290353418206
63,2.993762183881951,3.0392358978399923,3.0271734684714344,3.0712987270295717,3.0868903055186303,3.039076157782807,3.033999583330769,3.0775703693256804,3.078133158549582,3.09234038937814,3.042969894067564,2.990679167000392,3.0757798505445444,3.0758933655124783,3.091159091019887,3.0372930585883027,3.0486004055289677,3.0734175283425134,3.087433170617625,3.0883465414165294
64,3.5916104606611783,3.587832143730781,3.5772921877954595,3.541424968144648,3.5399879102855203,3.587199654752661,3.583077869909055,3.5708242887973753,3.535521782758203,3.532794022882279,3.5897328285410346,3.591815313109549,3.579664136853352,3.5481232796204045,3.542839416045119,3.5886404604700015,3.5861979798303323,3.578134712539407,3.5417136243729885,3.543376070272535
65,3.3112923106194994,3.351882658434292,3.350852772758215,3.3815570987064905,3.377322094634242,3.384253643171796,3.376461310184798,3.4404382921619594,3.437951049136634,3.398817307969577,3.3737378113618623,3.381191996862281,3.405027553541088,3.4149051268965502,3.4143063446731388,3.4025964929407415,3.409816241440824,3.474520580019867,3.382350794760915,3.4084148300844186
