,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39
10,3.7527827972823666,3.7800914644414743,3.753432169398678,3.7552538969679516,3.779492859494255,3.7768847097074034,3.7616703018952617,3.758300462502227,3.7397264711941856,3.757036789595605,3.7562595048544343,3.7875807859486765,3.7543764697575384,3.7717391631150923,3.7897097509182927,3.792083625245384,3.7644406435870037,3.7600287631915132,3.7613499349534,3.767497984541112,3.7636615070321375,3.7856872945443034,3.7559063782024524,3.775520214123235,3.7894811610687604,3.788123872877973,3.762231323719873,3.761843278353001,3.755322743100764,3.766320595269561,3.7614116956042722,3.7827730733981646,3.7565840752634,3.7629435726175653,3.788647732477361,3.7867017324158048,3.769090084243819,3.7564875010519225,3.735033194075915,3.7624016799728532
11,3.455220131357231,3.5227748339107268,3.539836817596102,3.45860053727039,3.580914829150657,3.5697117329938783,3.5840989150543723,3.6337093645887095,3.63473478836444,3.6197915799673943,3.5000656962393997,3.404040797051464,3.3310409063485644,3.3943271862573523,3.1673217045005795,3.2008670765774063,3.383568497707702,3.1944392887695416,3.3363468874152877,3.3445869801555013,3.413801889124883,3.3504930217500504,3.379757322562149,3.3322296551423394,3.321705104458835,3.2667555550412857,3.260150674454698,3.311959033063583,3.375222689080731,3.396582164459226,3.328763206211422,3.3516217621238105,3.355029530913739,3.42161188274288,3.4198840773815853,3.4527928642163817,3.4135493706836626,3.5343441452252007,3.4660212151102865,3.328139066621625
12,3.2846674569195446,3.2865753877109967,3.3105604935931665,3.252214877253099,3.347233632379371,3.3208194366490225,3.3404793273108018,3.2909371226563966,3.3281001744946295,3.2501618760111843,3.301479813906423,3.2373953106082367,3.3089695982971965,3.2804670376274205,3.3042729086333438,3.253277075057278,3.316528158773389,3.305242493900717,3.3393741703415687,3.3080053899134856,3.374078213433645,3.3533284309670455,3.3735868894587875,3.350768835509266,3.422806094357262,3.394120741244504,3.3745075832960008,3.2812727924234304,3.360368306327036,3.2976076356482937,3.3189942828184766,3.2643041084850735,3.293882607153562,3.325325888278436,3.3425658580487356,3.2825622039290265,3.353949735035995,3.352064001368862,3.3746462519707863,3.315918859825313
13,3.4971406350584453,3.512948370260945,3.5614980828405383,3.5001346006618945,3.4423520594358,3.45217351019936,3.5071201831064975,3.499203247742567,3.4907831446261244,3.501911939563156,3.552650402778008,3.554834568777685,3.497334911585413,3.509759191522893,3.4892657924301425,3.5491321123419652,3.488668832535755,3.5113536267893433,3.5656387578781312,3.4977147377110214,3.4872485184245807,3.5134431063612874,3.5620814530365874,3.550007364602449,3.54932555572691,3.5717126803844876,3.61428927223888,3.5993463014533558,3.5530539232662384,3.4958668007465103,3.482363803987387,3.5334600137842793,3.4211057404650296,3.4878813475488766,3.5436371710193315,3.5335716150358136,3.4870535037018975,3.5015881345006425,3.499184768382503,3.5575738295867643
14,3.1082909277371527,3.115710760494998,3.1339257962965954,3.1488935623010086,3.0938075890607877,3.1071434948159786,3.117544429891023,3.1016319699533232,3.1016131831816813,3.11571419015117,3.139723796050922,3.1441781032950944,3.098032825047058,3.1053857737604598,3.1079753318011876,3.095049988366683,3.1024149866042534,3.105592429799148,3.1437425907957204,3.135203697313093,3.09403084961152,3.110337909592835,3.110689438956734,3.0944784965146988,3.1087336027914416,3.1027018253139627,3.1330772457971516,3.126712640104677,3.082191348536497,3.0963896995988662,3.092230402169383,3.087256066841331,3.096060833444614,3.0954600196526862,3.1369082045650227,3.14070016217119,3.0959983423155824,3.111536964647026,3.1145541850224223,3.097707349192579
15,3.4833135968673714,3.3678700963239185,3.452294572071735,3.3798525400607087,3.3657691351285486,3.4983866746808636,3.4505477896320116,3.4190150437843787,3.5215078142679177,3.4381419410798166,3.4551159236557103,3.492636491392095,3.5307771544421906,3.590050650479882,3.500003557036815,3.5196564007127304,3.6005905180339375,3.5477226613419557,3.5715356131849405,3.540070175614236,3.5904895051496033,3.4884646624447693,3.5683429242593094,3.563255444283174,3.538692957798299,3.5081418069954116,3.523083520259969,3.4434745248886576,3.426077460176767,3.441081281758816,3.470692898894955,3.4590956344937327,3.3779371536361493,3.4679027373405074,3.4250266146145014,3.4817834797486515,3.5034349299344782,3.5457259277092366,3.53436143525375,3.5003232989270656
16,3.6141137035714714,3.6319860551691856,3.630766691086972,3.627235004505156,3.6157162069039206,3.630113203920736,3.6071056576379528,3.624134745832897,3.610363381743476,3.623535751946414,3.626194582344027,3.6256968960394054,3.613807785315549,3.6272889572023024,3.608962504253242,3.62497990684775,3.616467436316349,3.6329709227675764,3.6078057639585204,3.6270393874325166,3.6141137035714714,3.6319860551691856,3.630766691086972,3.627235004505156,3.6157162069039206,3.630113203920736,3.6071056576379528,3.624134745832897,3.610363381743476,3.623535751946414,3.626194582344027,3.6256968960394054,3.613807785315549,3.6272889572023024,3.608962504253242,3.62497990684775,3.616467436316349,3.6329709227675764,3.6078057639585204,3.6270393874325166
17,3.5943652663196364,3.598831567517165,3.6109369117878667,3.6530784068328135,3.6574713934160163,3.6594714882657664,3.675270356584419,3.672533541311288,3.6727708861824877,3.670390196855758,3.6604300069938867,3.6651869599566136,3.6625584633855537,3.6625827781717915,3.6679911361498676,3.6684082934622326,3.674003410336677,3.666407869472538,3.6741574057071746,3.672557010517971,3.6461141319701826,3.6457699949401343,3.6448815851972403,3.601257514311462,3.6340194886024357,3.641923875395952,3.6544812519231216,3.6686495374481822,3.6735179820785784,3.6716901437135467,3.649097945422704,3.659026202224568,3.626870745437143,3.6337301077525845,3.6390469190677504,3.6519422560228847,3.659581103478978,3.663551834084314,3.6619628248300042,3.6653300514842737
18,3.2326473602258896,3.2674446987010253,3.23951391724357,3.255994647342553,3.1974922415269034,3.273979284490269,3.3353082267641034,3.305607765490592,3.3301897499835302,3.3159561537306153,3.3720642034775796,3.372618720523063,3.3464103698843575,3.3673972812151884,3.3539376025739207,3.3807250071662187,3.4362159941303902,3.4491216446071213,3.371475347739546,3.3864102313388003,3.4681500450072233,3.4963541860720597,3.4783234806030165,3.387185290524333,3.447771081226387,3.4895846557375276,3.467622949993269,3.4243347664080037,3.3747348753622863,3.418891042430978,3.44735941372988,3.4996642485569813,3.422921679006269,3.369421604025597,3.4169249766962855,3.495987947899078,3.431481494288993,3.408694681846223,3.3365412923137865,3.270281090851872
19,3.4326624033799114,3.5226957945009576,3.505809706045138,3.5570012383630907,3.4313830324357353,3.5718596730819288,3.590359763280643,3.563591251672958,3.4410011187175256,3.575532625341323,3.5608934530895424,3.568329811866046,3.470918214469315,3.5871245283000066,3.594476235244672,3.5670833066962855,3.4691902861602895,3.585093833299696,3.5918946517362307,3.5631491552108274,3.4326624033799114,3.5226957945009576,3.505809706045138,3.5570012383630907,3.4313830324357353,3.5718596730819288,3.590359763280643,3.563591251672958,3.4410011187175256,3.575532625341323,3.5608934530895424,3.568329811866046,3.470918214469315,3.5871245283000066,3.594476235244672,3.5670833066962855,3.4691902861602895,3.585093833299696,3.5918946517362307,3.5631491552108274
20,3.281401332123937,3.284735516978058,3.2740105688452146,3.2701486080687032,3.2649761415503065,3.275866971048682,3.282454570929433,3.284945584410695,3.2666677172282377,3.268232153640351,3.2763992978307055,3.2741779782287983,3.3365183613801026,3.334227701500233,3.395952052237261,3.4044327687941722,3.399518736315194,3.398055595638469,3.401504539336945,3.4063287643923736,3.412362696877051,3.4059064851810055,3.403985148124401,3.317265690151058,3.347325219562799,3.3904304845397637,3.270103228503429,3.2677085904366034,3.2573916098838867,3.2776983352485356,3.261561782192277,3.2789176169101966,3.2699266061050376,3.2777601717245224,3.269704829859899,3.273920525125112,3.2689523418862634,3.2740105688452146,3.2796268477776547,3.2805603512831643
21,4.028166765248845,4.08091953651475,4.088002626749089,4.090986642802284,4.114587516471466,4.169221150295739,4.142655816450344,4.2017699712968595,4.193298626066075,4.2170346354550166,4.223784908914692,4.276644723318476,4.279176467353999,4.279177864917579,4.243539884270905,4.2526145177570855,4.250306191810336,4.23028558413064,4.223626939120464,4.19558962299798,4.229793053337675,4.255005081241029,4.245362079008664,4.2227260746496365,4.221233303561418,4.238783448931571,4.2121158029571895,4.271988307701325,4.221462796988309,4.222486024525429,4.2476769262733995,4.278923277702675,4.255568905686469,4.238185419412489,4.205159560835923,4.173713345590524,4.18218794244734,4.111872367701057,4.059351900558312,4.028589802510255
22,3.230643420936854,3.2726667931845395,3.158653099752038,3.115791990007897,3.1691431358638757,3.147283412593665,3.2295033127560577,3.2289896782200955,3.3418423205986745,3.3248863770364014,3.3086024496386592,3.3535924923698417,3.2169121858259957,3.252024616021039,3.2257005227970605,3.227497788333009,3.222926742815403,3.264030415417998,3.258694238727563,3.1487958436699737,3.246675450711121,3.2574070329765354,3.2455008284778617,3.229068986741813,3.3303587182311984,3.2965566985550714,3.303144750580607,3.3694950486630226,3.4427309061428,3.4191476917933756,3.3683671007708975,3.3937092341599935,3.295726172355447,3.358963183246131,3.1854685658264996,3.1593855203209573,3.386641059116411,3.3764743667748918,3.32779333604444,3.3469181317884065
23,3.391795674463346,3.329505841650827,3.555195757293218,3.5199249252774734,3.505859483173249,3.611528802576287,3.476984088835444,3.583227081918577,3.549421782822037,3.597717141198628,3.6808658751401095,3.49906655393105,3.578804990237493,3.7258176054787215,3.6345300594585606,3.7458080298324417,3.6010605853805973,3.682795931928069,3.490203600873912,3.6515754944169547,3.6333671704497545,3.6677952996412917,3.635167339656956,3.6845592461024887,3.40545020120301,3.3076361278842823,3.334970528153657,3.421650878445834,3.434636033859452,3.2421615378174886,3.367720489661928,3.4307753589414967,3.506570116608423,3.5601164602486217,3.6339808328397667,3.6039180570437246,3.520078994774849,3.4476044977229603,3.3191749449361296,3.5339484056851447
24,4.229943868067226,4.262014661857144,4.209242063928367,4.24284967661801,4.2303611288063445,4.26332947749292,4.211512405392513,4.243807707398526,4.22954873129197,4.26347315569888,4.210619513853451,4.243372827854243,4.22954873129197,4.2633814529900995,4.210122935358165,4.243088105370916,4.229081822632923,4.2620507914662475,4.209793912655298,4.242968225111688,4.229943868067226,4.262014661857144,4.209242063928367,4.24284967661801,4.2303611288063445,4.26332947749292,4.211512405392513,4.243807707398526,4.22954873129197,4.26347315569888,4.210619513853451,4.243372827854243,4.22954873129197,4.2633814529900995,4.210122935358165,4.243088105370916,4.229081822632923,4.2620507914662475,4.209793912655298,4.242968225111688
25,3.4670162670666853,3.465517928039036,3.469682537904568,3.456860621672839,3.459721420836139,3.4679436881751786,3.4652354540398203,3.455724200484978,3.456155255195921,3.460950511486028,3.462772649276611,3.4511071120330383,3.4580871066778154,3.462743745773913,3.463149076222916,3.4482092703697096,3.4600385574254755,3.462681203418663,3.4653512120476018,3.4551865613363004,3.462583324479687,3.461884535144225,3.462860186270653,3.449528681156208,3.4608030509969234,3.461420960026399,3.4637926688587144,3.446374611546045,3.452459866090619,3.4610441593808425,3.454099030026187,3.4462645281581104,3.4561563607077073,3.457495509747944,3.455827256885951,3.4504208286302718,3.4598669933576334,3.462769343859242,3.4661306207317577,3.456221136370216
26,3.197604123309743,3.248310948184699,3.225348090300936,3.342133540925641,3.390593566967928,3.3364231564120574,3.3923732374543096,3.440482655113855,3.529163305941203,3.4082751314548583,3.3871500472848144,3.444896147716644,3.5089646322166663,3.539989093340232,3.544412680292297,3.5319653630232546,3.49181372322463,3.5274146274746796,3.6131635257558155,3.623600532633951,3.6041432236402615,3.520634847387783,3.586972005213531,3.605824059755536,3.559308245347761,3.4461225616111983,3.497607876200549,3.512228797660281,3.5531999068221296,3.596136922024409,3.5064616002392324,3.330366565594982,3.407043801310543,3.633964868718885,3.4832107647890203,3.295728891983206,3.253476895136222,3.2311814590985373,3.1945647945774307,3.2516224156398637
27,3.594414000212347,3.605843453044248,3.609750077368641,3.6137503496706644,3.605953862021755,3.5980431275531846,3.6036896117350086,3.6103693964980232,3.611386975919026,3.6093217778583453,3.595559908180786,3.6080359601843863,3.61023209488013,3.614067208837842,3.608653810836418,3.5959275715188372,3.604482388472508,3.6088879216204255,3.611211172184145,3.6072983569250225,3.594045959180993,3.6035131516375314,3.609199161048447,3.613175231781331,3.6078178618148735,3.5964616470031343,3.6038310457772056,3.6068070928918754,3.6111691301103153,3.609137780601469,3.595619703851786,3.6079692619265016,3.610468362679204,3.6146219565202236,3.607989866411972,3.597642349263589,3.604690568645195,3.61094295498226,3.6115234005004933,3.6091438006078533
28,2.819086574977777,2.756704277988353,2.8693483792220977,3.0252728267581372,3.0352574965556793,3.0236836515740917,3.002517598776432,3.002517598776432,2.9040717846105366,2.9262746328169977,3.0334642431008825,3.030364795657033,3.0260516845037935,3.113919543612313,3.1172626867627624,3.018122310051016,2.863802522946059,2.7375840485610654,2.892896553373918,3.0091984611600195,3.018314084573888,2.861915959711794,2.925706658067716,2.9840494026083055,2.8804759319876254,2.6962343868307905,2.689034411391967,2.8574082113755397,2.9123676929363023,2.8715712822901382,2.9210284260370956,2.9867172874814285,2.942670863749473,2.9748413937855425,2.8612085007527837,2.8049288271485566,2.6849080929070523,2.5368488963928737,2.685622680976932,2.819086574977777
29,2.790979613827286,2.894024848542565,2.888748436893798,2.8234346285799377,2.790979613827286,2.8948350134919982,2.9424958016019747,2.8800477082693043,2.8497250587419773,2.9515434096055366,2.996962613116008,2.9825130147953947,2.904923953645619,2.899275062557519,2.9051685208294193,2.8302257665548862,2.8455081914174074,3.000259129564813,2.9376174839275095,2.8287789779452828,2.790979613827286,2.894024848542565,2.888748436893798,2.8234346285799377,2.790979613827286,2.8948350134919982,2.9424958016019747,2.8800477082693043,2.8497250587419773,2.9515434096055366,2.996962613116008,2.9825130147953947,2.904923953645619,2.899275062557519,2.9051685208294193,2.8302257665548862,2.8455081914174074,3.000259129564813,2.9376174839275095,2.8287789779452828
30,3.338334562196966,3.3268987556591205,3.3322203942187816,3.331701629257884,3.323887316443072,3.4440217196313285,3.4948543573758792,3.4502596317153085,3.392692717156259,3.498443396549632,3.511163578703819,3.6027398809869586,3.497809286953524,3.4623641547222044,3.504143559957148,3.492838506194791,3.4813731565939143,3.5163045694413078,3.500995724673354,3.4553631092274144,3.4441673616211936,3.3225406743103583,3.3884625475256023,3.265429986379047,3.38448366565872,3.4529313068687193,3.479079258478582,3.4298260913755403,3.419499089748341,3.4206630636306676,3.3041564604836338,3.3079255790647384,3.3161388489846493,3.320704994335573,3.316372714408331,3.32651662717685,3.3301643473979845,3.3390333461732213,3.3374611620825516,3.3390333461732213
31,3.017561878827224,2.7940586720906193,2.8732023185230497,2.796182141814745,2.8771809598062785,2.913944288665196,2.8809509554223243,3.0021393002868377,2.978454559821009,3.0524758751771994,3.0981436365150175,3.049440243850788,2.996088726255094,2.95205145332278,2.9684916449594048,2.8691120039638736,3.0657140974349586,3.0730804389446438,3.1954278983240707,3.148462173554461,3.197444108924007,3.013476374268755,3.0181700787340757,2.944572630559917,3.0297955795446216,3.072469875415909,3.0692194372145067,3.0891549948229806,3.071199765181718,2.9621003655075357,2.930880307047688,2.747046874579948,2.804876923979954,2.8096970407896693,2.9127144922990706,3.0150070058692586,2.9888821144527427,3.067010482075443,3.076505384152715,2.959622608823996
32,3.049195655251618,3.0900029894876178,3.091056003179511,3.0505680949088694,3.0963893511107843,3.0507655268415514,3.0461713100141785,3.0287965514455495,3.044654934782423,3.096171439133614,3.0522628353975803,3.0354165042830994,3.0463234564117876,3.052768487937481,3.0913610687844324,3.124891792753327,3.096238020557207,3.140519217943665,3.135795065008015,3.132694322779423,3.1484128615031906,3.0898017722471005,3.0908179904830866,3.1120333070072093,3.1680582704140083,3.173192077577795,3.174822384966011,3.1287084754097303,3.0853954791234806,3.067217161309445,3.089957903710521,3.043474899626511,3.086577818473976,3.094335035958676,3.104606535826208,3.087986477546159,3.0506676978255296,3.03897462885075,3.0419563903561886,3.0800329575610697
33,4.187238891636345,4.186191729172663,4.198665871750709,4.192133653892015,4.191404230822759,4.160587585566693,4.165963095142785,4.190947167714329,4.161281750308438,4.1900081910208735,4.193016007552483,4.199474582801726,4.174710471374255,4.188114103886119,4.171884364861046,4.180735132062854,4.146296436932902,4.195877349789644,4.203656902589875,4.191512510344425,4.189723978650184,4.189380581666468,4.197716747780646,4.194377201237158,4.179846717285035,4.197126401789252,4.191845150380876,4.1962424357759,4.193757683115969,4.1962780315424215,4.197956776042976,4.185022396185104,4.15553087161717,4.202561686131641,4.193718787042039,4.199658371369363,4.1846979058805065,4.200064229630539,4.191680768014245,4.204278385703037
34,3.371020706451384,3.362116964889225,3.3002278343725893,3.366691995794125,3.382862735471787,3.3765605956937668,3.371952742180953,3.348392359783466,3.3773164586198963,3.3693906588662035,3.3785853248895474,3.381380279246006,3.379561339390734,3.3704172089323876,3.384161525764608,3.379801076261016,3.3817517146947402,3.2982617177991758,3.370660518082751,3.315907086859201,3.433433308232822,3.3201000027109715,3.319173515045576,3.3285589097673753,3.392637301474426,3.268982615408859,3.2104532527901553,3.344677581801826,3.4176524524090617,3.4740183688750355,3.5214383020709445,3.578601893649338,3.475481179586287,3.3498270315166407,3.2900776372106133,3.195302833285394,3.3765645678068537,3.300171464627085,3.2375720669814005,3.318735838371824
35,3.273143997060568,3.3078486554962265,2.983578600085438,3.3904368532178353,3.443930252216439,3.5051435285383246,3.3724957533203455,3.2907984294399766,3.1588335585326885,3.3063819766978404,2.977546923774513,3.462332624302592,3.5668667848222935,3.6235698947817676,3.579242992347369,3.5197990058412962,3.4580882471676975,3.4572832519241974,3.1766722874262565,3.456707522087643,3.5810542239817558,3.6429721056872415,3.520310192432259,3.4540294228489063,3.258881398476556,3.3875922758088297,3.0968613708283277,3.539589878582539,3.5140010638917114,3.641012773854983,3.5333116961666664,3.454580633127008,3.2680469943388935,3.339313697140011,2.9325001913066826,3.4287588996930727,3.4715496086358124,3.538898477021333,3.3342116795883037,3.4634800984491037
36,3.577738584236269,3.5991312037448746,3.5885296906672544,3.5859923376019625,3.6158519108149725,3.605196332218601,3.578223852734062,3.5820157193697177,3.574335991055496,3.598765449770534,3.589171239060928,3.5921575082371544,3.618808583449995,3.6020240290437084,3.5768675644076584,3.5818232966438583,3.5783614558822947,3.5993783289994727,3.5850663549557225,3.5897304616786125,3.6163468068189433,3.604483051491328,3.5763052950287926,3.575548414252527,3.576100874545104,3.5965785286747187,3.5879419407289737,3.5892559996464284,3.611370025502996,3.6046316994285514,3.5749838698968435,3.580195337523412,3.5767306594991894,3.596004922260933,3.589146523071711,3.589529628026969,3.6170780331065484,3.6047067576488345,3.5752735098251005,3.5794842554157738
37,3.3912787590094604,3.3198264728118705,3.5906983378410704,3.5361815322371895,3.4716527934559824,3.4985480226636096,3.332066838851463,3.4614308622480072,3.3800469710011103,3.5101168707779182,3.6038286817058105,3.4154356497601066,3.4554050717199445,3.6183332142611473,3.5184714233132794,3.631282493678155,3.551868111262819,3.6307657097076333,3.4668449820598397,3.584597363577175,3.5790888953528244,3.58312116797787,3.5783819101538263,3.521683538329989,3.4125925141201403,3.2238724149310194,3.2363783058875426,3.3407377040046073,3.357232252095948,3.289990917212818,3.4018466453888156,3.3929863746239888,3.4759427471710067,3.524417220141018,3.5522101643369286,3.513120214229841,3.3445369282911255,3.351845827041698,3.0847573308483334,3.502739582680327
38,3.3115292948328494,3.2562645731441706,3.3665545237403305,3.3333488610105,3.324050218298957,3.3327563985385593,3.3764040490781064,3.32804270278161,3.3199754229248954,3.3188503416018373,3.368387797081119,3.2927817177862235,3.325322229796525,3.332931284780231,3.3674285528285894,3.3281650605517945,3.3220721223699785,3.329641799240808,3.362547114463362,3.3058160464370925,3.3115292948328494,3.2562645731441706,3.3665545237403305,3.3333488610105,3.324050218298957,3.3327563985385593,3.3764040490781064,3.32804270278161,3.3199754229248954,3.3188503416018373,3.368387797081119,3.2927817177862235,3.325322229796525,3.332931284780231,3.3674285528285894,3.3281650605517945,3.3220721223699785,3.329641799240808,3.362547114463362,3.3058160464370925
39,2.65743437633368,2.718588440116688,2.7874550692786335,2.7928538722305305,2.835096071786026,2.709015237006084,2.7203029359146464,2.7962202129869547,2.7854854021296953,2.7825120112325172,2.798792820212392,2.7889708271535216,2.789000214627463,2.838057469977729,2.775679143111011,2.7245121217593935,2.8553825120251357,2.856913051475624,2.846881225744809,2.795444964837325,2.7857317607513084,2.788822070140125,2.7328127319252777,2.735903460061013,2.6715764146945844,2.7369047179113806,2.735303258405753,2.7400276234140524,2.792111604465126,2.7947341669889307,2.7369047179113806,2.735363368283509,2.7289186161292847,2.7346837302977747,2.6775328761038777,2.6666763495809325,2.7364379712769678,2.731623365726968,2.7244571999945006,2.6639876897561763
