,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51
10,4.413403469146253,4.413719582697105,4.414363035307409,4.419118414262332,4.423930546647533,4.426114710808284,4.41587131672195,4.412931351549449,4.414360570287692,4.4159391544425945,4.4101646746052285,4.408794749356428,4.404634307477371,4.409543609952642,4.405892916708953,4.4097615984523895,4.416448140482729,4.421364271997499,4.419703169694889,4.413819045093065,4.415936145569801,4.419300589795322,4.413946531598731,4.416385461907987,4.414593066916174,4.41506609074472,4.411990739617161,4.40276406202691,4.416746901349559,4.416132928915285,4.415967989207051,4.422265954998967,4.412994699613991,4.416951048617197,4.415158607646955,4.418921560037383,4.419335326350702,4.417626378958387,4.412279340299265,4.409381422246736,4.405538137966775,4.406766706980132,4.4126267466965405,4.4140754857687385,4.420921756675808,4.410974378065785,4.413073302479384,4.4183318534312885,4.419424839577691,4.417152375106932,4.412946065226197,4.419764625648931
11,3.6561010649680004,3.654815779003838,3.6543587773937904,3.6589656036150915,3.657083230721236,3.6568760098900412,3.6584385273443574,3.6567834866936204,3.6550013986528276,3.6538376390055047,3.656682578563953,3.6529366115160755,3.655604180417997,3.6549746528886273,3.655122729391469,3.6543527190219374,3.6563706756022323,3.655969526733351,3.656839045254165,3.6552030162063875,3.655374991229385,3.656231640602075,3.6563112402906803,3.65638429314898,3.654346652265941,3.6550856567230423,3.656715540403159,3.656562092758896,3.654100704031859,3.6574588163972805,3.6579002786818813,3.657757484729172,3.656824224448605,3.65577295791787,3.656616796893575,3.6542539896503192,3.655104296458885,3.651206187106438,3.6565901813039146,3.6558831736527093,3.653540470209072,3.653982918940706,3.65881670844118,3.656562092758896,3.655371750968104,3.6550754162380334,3.656515299841626,3.6568238785299974,3.654167993000247,3.655209672275216,3.655736241685637,3.6569487181535623
12,3.3761884704285374,3.377395893235598,3.3790669194090617,3.461795426013079,3.4384384382469526,3.438604474424294,3.439866768951839,3.4628652001218634,3.4412490125451805,3.4516500502698158,3.4573345229379244,3.531505141144475,3.5043817954531105,3.5186056258259657,3.5201289571694336,3.5327575369831132,3.506163088415742,3.5062419948409747,3.497473647742017,3.538431904382651,3.5019851689800294,3.546838928998433,3.5214199151095875,3.564508760960708,3.571085466352684,3.584094008249814,3.6085664983447336,3.6019210317706074,3.6493927636798675,3.6593125470619223,3.6815631362676178,3.6823343223226312,3.699515027392291,3.676117909574171,3.7045368398656904,3.687473502464977,3.684208081651901,3.6168312199423727,3.6200531865113943,3.6531575840744197,3.615243534547351,3.6458037271637833,3.647225883269993,3.673278556190504,3.643236185026521,3.631253157774243,3.5671662145985232,3.487690856476765,3.424618883878186,3.423062463058115,3.3856932526840122,3.4089836690567594
13,3.4415489726425648,3.4722479030446234,3.4563001132254603,3.5155605330106363,3.499958689711296,3.5585959592988843,3.5663027022825093,3.5506235945896827,3.626993972837342,3.5780217328106287,3.6620351781741287,3.6421839511748915,3.7035783180959068,3.642728118048268,3.649867488981016,3.683335749480757,3.553453654061961,3.631030216114944,3.620400457035456,3.6147148973569387,3.628945829456401,3.6300967220165927,3.6234384280352585,3.6229724130992156,3.686222895077861,3.67886865237413,3.696683441778646,3.687947616861011,3.6797503589007303,3.6451606285722864,3.6610348370135037,3.652875185184533,3.681118109445953,3.7071102520065025,3.6916002382172293,3.7011444109234852,3.712960415149551,3.701038490445737,3.6437538229197455,3.664557847756902,3.720287502183969,3.7103926342605282,3.6919001431072584,3.69918134723119,3.716066295395531,3.663532947723552,3.622962018065935,3.57776981628032,3.632475086203354,3.5291488220521874,3.4551867827065217,3.4293146040238125
14,3.8948918165801434,3.877626506117035,3.8961215144716017,3.8930107848896345,3.889856507304629,3.8951332796480003,3.899563184667184,3.8945086814145644,3.896149162098937,3.8965270484031613,3.8992403445945834,3.899902381315057,3.893013844194596,3.893719619998448,3.895227256957656,3.89670426229471,3.8927768974911157,3.8909586843115385,3.898735301437367,3.9020885961829963,3.893718775310827,3.897296058076564,3.8986657093681125,3.9009668206749257,3.89421014239567,3.8972025758711153,3.894909851670821,3.9027439271479594,3.8916250848300766,3.8981797022808875,3.8992574501062762,3.9012183088677834,3.89454879751682,3.8921320481620256,3.896370079656162,3.895759588846502,3.8930791454132083,3.8935800576971205,3.90158112040295,3.895593128838114,3.8899264607477737,3.893968462337223,3.8974058335314323,3.9011158425408055,3.8938877540950645,3.893533373396639,3.8989426984650932,3.8925398124673083,3.8846292814651995,3.892622799674572,3.895962920306231,3.89481183370169
15,3.303850916966299,3.301125773461277,3.310243872028389,3.302395017004572,3.303678873987273,3.2978524949043804,3.3060816297327262,3.3018996374824017,3.307839625235034,3.292727322875011,3.3000285499172843,3.2952627361181777,3.2942468750206473,3.300287285373715,3.301419692840734,3.292477859104027,3.3103214637278153,3.2918552872869014,3.291289359888288,3.2889030186715758,3.2996888942629177,3.301328284633806,3.2917662947631374,3.297806983283409,3.2869912667140055,3.29790472410898,3.290779363431222,3.3039659660633447,3.2936996107940786,3.2988261316531196,3.299767029554855,3.305991152695735,3.296663658477938,3.3062851022759183,3.3115957798466384,3.30569412848117,3.2996526352813764,3.3088764031266016,3.3099796493540286,3.310597516025395,3.310123830023861,3.3084507756961044,3.306004781878377,3.312371779210502,3.3127247154095816,3.298680955892589,3.310694570065259,3.304400122769888,3.3070698325695114,3.3038593133886476,3.303865859038054,3.289670688106777
16,3.563377152492567,3.5644938980225205,3.566340931289968,3.5652163740569325,3.569053917638935,3.5668355949022734,3.5656463545448482,3.5633623720148067,3.564076122896847,3.561724655521897,3.563395986783471,3.562304206739413,3.564219618552886,3.56582346905851,3.5643882982421085,3.562302785886261,3.563782330155564,3.562792288686868,3.565379385725754,3.5638560200327776,3.5650391212081494,3.5634017387147274,3.562529886901973,3.561543225772697,3.56333124784191,3.562104242963631,3.562579193871241,3.564598769789773,3.566340931289968,3.5648342391382504,3.569198841699671,3.566617181774832,3.5653579662217565,3.5633623720148067,3.5655293778269774,3.561724655521897,3.562331323919193,3.5627777127430442,3.5647067598859072,3.5666571259093374,3.5642331408004777,3.562250966019063,3.56411975698933,3.562792288686868,3.564892681058751,3.5639434625918756,3.5645807305062656,3.563203417654652,3.562599441735592,3.561647208416753,3.5613184896647314,3.562104242963631
17,2.6877398953865055,2.620318298117825,2.6819999504288803,2.685414640571712,2.7428875285112566,2.7511293519891726,2.7520875636149,2.810703785816658,2.7535252010615627,2.742628667360224,2.7493620442797164,2.686162694870626,2.7532766438102168,2.7518228052816496,2.6852331286101685,2.8109030200176606,2.812022748898348,2.8215025912856264,2.6200015800591148,2.8234944968195967,2.8121625271001185,2.695863758202797,2.7511293519891726,2.6830710648086122,2.686162694870626,2.6830710648086122,2.6877398953865055,2.620318298117825,2.6819999504288803,2.685414640571712,2.7428875285112566,2.7511293519891726,2.7520875636149,2.810703785816658,2.7535252010615627,2.742628667360224,2.7493620442797164,2.686162694870626,2.7532766438102168,2.7518228052816496,2.6852331286101685,2.8109030200176606,2.812022748898348,2.8215025912856264,2.6200015800591148,2.8234944968195967,2.8121625271001185,2.695863758202797,2.7511293519891726,2.6830710648086122,2.686162694870626,2.6830710648086122
18,3.620113884490216,3.623227153626079,3.6254719543912395,3.6393405045018623,3.636310603717644,3.6374074149386475,3.637704350506441,3.6355584916637276,3.6546396520626985,3.655510376928989,3.6559605853495576,3.6577792894790493,3.677082114876324,3.6490053207325133,3.648454569109859,3.6282813008794976,3.656692772619642,3.654571076504445,3.6558847940012744,3.6534443115021444,3.672156523497338,3.6779821126463697,3.6856414496283616,3.6817187095858555,3.646897421201901,3.6729716662448566,3.661602899856401,3.688438002067554,3.7041058332739487,3.6847899843579244,3.6838928153439605,3.727510258623762,3.7324063143471506,3.7356098478866984,3.7211432316250583,3.768713679816428,3.76608244275875,3.7700791213536213,3.77020036130172,3.7596572876885004,3.708053405369805,3.7297114998054965,3.7060924282006384,3.6863345903243365,3.687571088496294,3.6890415995966,3.6633893233784813,3.708603799333023,3.7078216660380425,3.7209480325162816,3.672930906423964,3.64578257257436
19,3.736168900918876,3.7375321255166423,3.7326388958366308,3.7347394422704,3.7592163991518417,3.7605682610951177,3.7572194126720726,3.751913192772408,3.755828226615437,3.7388408129807575,3.7375679719581676,3.7313297749130863,3.7375679719581676,3.709668954260273,3.7285665472866842,3.734167036003415,3.7356372995764024,3.748752507079426,3.7560116442121547,3.7371028236718273,3.7576609099348914,3.7547320716395363,3.758065627574292,3.711017322740057,3.762110652963511,3.7339442150938185,3.7593625538442095,3.735461228783075,3.7602634410167077,3.7361004782577196,3.758908695457036,3.733806753438187,3.755432336574027,3.730756406964223,3.7521001671903984,3.7099338388192233,3.752059065833506,3.729555054348468,3.7567770444493336,3.7356746094586253,3.7607298027968334,3.748360822294441,3.7537459498014307,3.7305808193087437,3.7627968584875644,3.748464912449224,3.7575793959419475,3.735753600093383,3.7597754316490004,3.753409700378404,3.755806626619211,3.7114484131512135
20,3.5157301601467115,3.48985756211681,3.488063416892036,3.485848206492925,3.513799177506391,3.4844385611474875,3.486081170416364,3.483876226608807,3.5137178600390064,3.486826515901396,3.4854674730239217,3.485113957482983,3.513131444839571,3.4856150284472793,3.4844998942642036,3.4852614944260125,3.5148968671671543,3.486417750362682,3.485867532597406,3.4862909333920604,3.5142459822359955,3.4910448057819923,3.490140664576814,3.488526588686156,3.5165485388781614,3.4911522453352966,3.4876498655666355,3.4883931077121955,3.5159405216197492,3.4913155555921582,3.485839657812889,3.4833085671405217,3.5139883096677638,3.487362564222851,3.48555676682427,3.484826158092957,3.5156094145264336,3.4904724551063273,3.4856511246178914,3.4826312360725753,3.5132911333477255,3.4892015454793484,3.4825858527610425,3.4805270154704786,3.5120596664856922,3.4890993868009383,3.4834656021401496,3.4840637600376283,3.5141700575054453,3.4892412814927676,3.4878011711269212,3.486656036066158
