,0,1,2,3,4,5
49,2.343695252164821,2.237693096314436,2.3478588604684103,2.343695252164821,2.237693096314436,2.3478588604684103
50,2.5273541177122314,2.5273541177122314,2.5254340546948635,2.5180991529265366,2.5191285588268824,2.5238313372456638
51,2.284750695138605,2.292600558205022,2.287793389188784,2.284750695138605,2.292600558205022,2.287793389188784
52,2.3580674154245997,2.3466031893643455,2.351868107779421,2.351868107779421,2.3466031893643455,2.357530255236018
53,2.3546597268747296,2.381137050091932,2.24181203518995,2.3546597268747296,2.381137050091932,2.24181203518995
54,4.045806219077727,4.032048377594979,4.06098512259676,4.034873269182012,4.048402604170569,4.047388241121662
55,2.549919069179281,2.5504681179719273,2.544405268255323,2.5522070699413466,2.551226174363813,2.552756347353856
56,2.70018851871343,2.7010151330090792,2.6997993674345393,2.7000456274758564,2.7000456274758564,2.698966928891514
57,2.273314152028944,2.286138588937591,2.2831899662389485,2.286138588937591,2.268548551604664,2.4798235965162183
58,2.45134116500745,2.446050270848559,2.4482630622963963,2.4593775733338656,2.4482630622963963,2.4443850544868617
59,2.4701149488611143,2.387253517984124,2.626315270161984,2.4701149488611143,2.387253517984124,2.626315270161984
60,1.5950593536700137,1.767679293975224,1.742159711125637,1.9182740414846937,2.062677287049735,1.9318815799792572
61,2.3639206249198494,2.3620816216345224,2.368343277324625,2.3611758447903335,2.3665500798902634,2.368343277324625
62,3.2568777684477572,3.251730695506003,3.24768906791298,3.249327806563482,3.2539290225011026,3.2579987008539857
63,2.4509933976758744,2.45068678114571,2.4474441235080038,2.4509933976758744,2.4535216707786707,2.45465750196295
64,2.531859019571479,2.5348304930366563,2.530865559935924,2.537112639209623,2.527231643390643,2.5285670660823403
65,1.5783745251398842,1.5626072276474476,1.762080059762755,1.5662890354921686,1.912313172266033,1.5783745251398842
66,2.3592402809262762,2.3709622887157678,2.376118205872555,2.3745241639576444,2.3745241639576444,2.368032181970667
67,2.467997698267042,2.4664066670261056,2.463191872280408,2.4676658799018854,2.470483287230701,2.4665215501823807
68,2.6198536317859,2.5478062089101434,2.54998226865063,2.546078040246587,2.6229049698458664,2.6229049698458664
69,2.575285488625338,2.6617399382944917,2.7329876932985853,2.746748642926844,2.6761780892743587,2.7198863316555286
70,3.982685710447912,4.066495972218713,4.054262074798438,4.118065995435936,4.02995918128655,4.0705611741420915
71,2.6077546275222976,2.6077546275222976,2.6077546275222976,2.602162945795862,2.6099996491479223,2.6058635642576604
72,2.5352070026452385,2.5404729976202427,2.5289078546250554,2.532903975430316,2.5352070026452385,2.5289078546250554
73,2.6243496728020834,2.621515545895239,2.6296949699435563,2.6378439201730886,2.6362119058902955,2.635119352790121
74,2.3747653130812187,2.375911126629751,2.363416991966514,2.3747653130812187,2.375911126629751,2.363416991966514
75,2.2704141639547744,2.2819571110649397,2.374506334267591,2.367396025849113,2.2816812599602927,2.26854854709495
76,2.5164106268757163,2.5297020706263056,2.521677197523223,2.5260359402849484,2.5215561654291623,2.5300023225454793
77,2.4627962107559616,2.5236019576470348,2.4457172576684694,2.456873542936748,2.524954251402876,2.4457172576684694
78,1.9328883783030455,2.068368318629939,2.058466032458443,2.0444433011345104,2.0557879767122724,2.061039867014944
79,2.587225376417366,2.581262761717679,2.5818605255942235,2.5806224968071687,2.5795084741468144,2.5840490107815235
80,2.3788143702768743,2.3853880736707573,2.3829287903986973,2.380253698669439,2.3788143702768743,2.3894858227360984
81,2.300155336402651,2.300155336402651,2.2941729606915966,2.2993575592080178,2.2957962063560204,2.2977921866046356
82,2.064740281860959,1.7579369258552282,2.0769584184582195,2.0589403778967306,2.0429302293579275,2.0460679246138245
83,2.452058626563214,2.3755611813013964,2.373635614376514,2.3782365697635948,2.4626710848259457,2.4588188836986835
84,2.67839801300781,2.688612609611968,2.6047315056535356,2.6762346643074837,2.688612609611968,2.6762346643074837
85,3.984928611352,3.9906223533874337,3.9758790781994646,4.013260259433887,4.003648803640409,3.988452776261085
86,3.196554507637541,3.1945066288632313,3.1957650447181702,3.1960499061122105,3.199867137761781,3.195529886625134
87,3.0728497818201754,3.122709994505441,3.022914522633156,3.029771940602824,3.0740242609076067,3.073185297700299
88,2.475250614315475,2.76008976136942,2.7542301143366315,2.475250614315475,2.76008976136942,2.7542301143366315
89,2.848880778885901,2.847639296660341,2.855449593543111,2.843662976746817,2.8530424762251707,2.8517020147524343
90,2.296280369309455,2.2925509678272067,2.3726996336765254,2.388390812777155,2.3867437176724646,2.3726996336765254
91,3.4410058400938155,3.364971038129665,3.3717784239190616,3.4410058400938155,3.364971038129665,3.3717784239190616
92,2.291339866177014,2.2984480613342186,2.2938290536800645,2.291339866177014,2.2984480613342186,2.2938290536800645
93,2.5332878157913012,2.541086710964099,2.527298351143785,2.5332878157913012,2.5437649666207403,2.52715756602002
94,2.4687278356431133,2.4723792123086894,2.4717310133105084,2.4687278356431133,2.4723792123086894,2.4723792123086894
95,2.3679058093131213,2.373635614376514,2.4479472206265105,2.4626710848259457,2.5326218853554323,2.4483223349420355
96,1.9318815772929236,1.9318815772929236,2.064649837874574,2.0669425782265405,1.7846524414705593,2.05725521431245
97,2.5379179039335815,2.6687662292934777,2.6880829386761347,2.607879310506016,2.459953948985987,2.456878310655849
98,2.280498392958249,2.376764540371479,2.2889271107202287,2.3703050602687568,2.2591221122807674,2.376764540371479
99,2.597361429278752,2.58982928140177,2.594712371818123,2.596159514294188,2.5984467051159013,2.5972694333393878
100,2.277180706645298,2.2690165683317938,2.26443261037697,2.263334428018907,2.2552453430747974,2.2482718682169875
101,2.4496270189122846,2.4553349781543514,2.4496270189122846,2.4496270189122846,2.4543006679101067,2.446776412769462
102,3.7488191803952065,3.74908049875818,3.722490004567017,3.715218390647905,3.728078155717081,3.7276305664366682
103,3.039968151660789,2.9604107472457173,3.1707192698320057,3.1411841917155296,3.094731377667054,3.09992137866727
104,2.621184218966069,2.6308951993582705,2.6316462987346347,2.6320383159012137,2.626744610548587,2.6211384424519046
105,2.3749046486741165,2.3788143702768743,2.380253698669439,2.553378790029255,2.465732740728548,2.2777189976425105
106,2.2889271107202287,2.2889271107202287,2.2877086449516173,2.280551054655848,2.281756941059935,2.273772170432602
107,2.280181180257866,2.2877321932831447,2.2884637256332407,2.285481940196028,2.2775551661843787,2.28021816735087
108,2.5451438281050276,2.549089386400906,2.5495791254668783,2.5453324988778308,2.549622712755414,2.5495791254668783
109,3.0622180075248107,3.0686585372536257,3.1516308685362273,3.0606344881327914,3.01509097308589,3.109058121993408
110,3.408766598994382,3.273699068979342,3.3470356714849556,3.4723606396437523,3.440841328687001,3.2413655473091225
111,2.2857020678767723,2.282861014050679,2.2819909441456376,2.2833419693544803,2.2833419693544803,2.283706866291331
112,2.368792256700634,2.368468011157034,2.363298588867001,2.368468011157034,2.363298588867001,2.369868507881344
113,2.4626266007512414,2.473989327154694,2.4775450610169636,2.4664829071309,2.4725229375957603,2.4772953987936357
114,2.468934696185256,2.4692628476350116,2.466428661755851,2.468934696185256,2.468934696185256,2.4717310133105084
115,2.5348304930366563,2.5243320769390833,2.5216024998589956,2.531859019571479,2.5285670660823403,2.5295479312550597
116,2.754574556406007,2.7580228252574326,2.757960968750796,2.7505576280021913,2.759163678211537,2.756892464768584
117,2.4533452937339777,2.368792256700634,2.3680058970259363,2.37222153257456,2.460691148555766,2.460691148555766
118,2.614316563782538,2.6801087048088372,2.79712638744935,2.6164566565656733,2.6758226509785024,2.7981183910882494
119,2.284750695138605,2.36089925760385,2.3636608723365593,2.2730821974798583,2.356224648074761,2.36350172778739
120,2.6947604375997294,2.693521982770506,2.6917586457004936,2.68664945963866,2.667126100434787,2.6822510990615553
121,1.594561464391672,1.777538874965972,1.581302784163405,1.7674367592110816,1.5708795693038127,1.777538874965972
122,2.169701069551256,2.165993816700536,2.174113036808728,2.1731847511319007,2.1731847511319007,2.1728458445735606
123,2.2788048837929082,2.281139173060848,2.281139173060848,2.2788048837929082,2.2788048837929082,2.277908023915054
124,2.532789981527696,2.541930632973786,2.5297020706263056,2.5309557740231514,2.5420534122142624,2.532789981527696
125,2.6801087048088372,2.6801087048088372,2.6922594241226223,2.6825845381210613,2.6687866071454294,2.527683521238388
126,2.764819413522868,2.764819413522868,2.8231600846391114,2.7034928272589216,2.753091504856879,2.878689064207342
127,3.0261622614294206,3.0243886372611812,3.1638332389642385,3.0261622614294206,3.0243886372611812,3.1638332389642385
128,2.91797492060347,3.0659478075488993,3.054068931609782,3.066690920235726,3.16123815654912,3.13797117516224
129,2.391013284574079,2.388925637893663,2.392541742863715,2.391614614584124,2.388925637893663,2.392541742863715
130,3.004996751232808,2.9165848660524047,3.1486676326161005,3.004996751232808,2.9165848660524047,3.1486676326161005
131,2.588234815367597,2.586860510854372,2.6009061218944676,2.580331277305125,2.5949133181073623,2.57680204636486
132,2.3710154845453935,2.3761640376590334,2.3741497196314976,2.373252658099715,2.376866482108864,2.3762273177485898
133,2.4503910071942983,2.4558531857771566,2.456873542936748,2.4571800220917233,2.465134097067793,2.4530248581824434
134,2.606474894016658,2.607184141371688,2.6036530955684953,2.6014854541657657,2.60602394621197,2.6036530955684953
135,2.552272989675299,2.5550719809359332,2.5579871700507355,2.552272989675299,2.550170911488476,2.5547453893146796
136,2.4427212426566065,2.446564852744595,2.4596442539954775,2.4427212426566065,2.450446868942814,2.456937973670391
137,2.5391695106327834,2.537123726181039,2.5424145481027187,2.5406886247456675,2.5365906802856952,2.537917903556352
138,2.625328117474167,2.627361676485033,2.629481658662612,2.6220452534145062,2.6261345220970953,2.626863331234987
139,2.189792097724188,2.1809870491266117,2.189792097724188,2.189792097724188,2.1795532128764536,2.192071685748796
140,2.3679058093131213,2.357132759167532,2.2729237498168007,2.364969082386074,2.36089925760385,2.2729237498168007
141,2.536595623580493,2.544461341081976,2.539336257742292,2.465732740728548,2.539336257742292,2.542202442985679
142,2.9288414361352912,2.926410951066385,2.9315053865997367,2.927874138417359,2.931753150911869,2.923766358631213
143,2.373012180979749,2.3658228942344692,2.3664050478413743,2.366058839661855,2.369868507881344,2.3656294179868795
144,2.694933351378789,2.694933351378789,2.689645950606721,2.6229049698458664,2.627704111368007,2.7576010633057604
145,2.737518110694139,2.7438086004421383,2.7317274136492626,2.740962366500847,2.740027741420125,2.7317274136492626
146,2.8108696482782873,2.811753243894766,2.8113324691809907,2.8056179531345444,2.811641109763653,2.813039135168253
147,2.605212718754838,2.6061774116125487,2.6002005910220687,2.6083171979694595,2.6095642347152044,2.6030605320428135
148,3.3573830228856734,3.3544242169730065,3.346666329421164,3.352138682954236,3.3419871634571523,3.352608845793112
149,2.461334841646997,2.5410997477003043,2.5269812744194757,2.5331922203523614,2.4621786341119534,2.3717221180206867
150,2.431103533316274,2.5230508504540596,2.5254340546948635,2.5232492287151524,2.5232492287151524,2.5135792903999303
151,2.384155828876598,2.38569206263695,2.3745747860288784,2.385572817049938,2.391013284574079,2.3814776433464604
152,2.4650957302588976,2.4592125424557785,2.4604890727627735,2.4594812553344427,2.459533885845252,2.4633833763516626
153,2.5347642719258756,2.6092741456528703,2.543816599542739,2.5377759875601287,2.611051137453516,2.543816599542739
154,2.3744112926393295,2.385015943754522,2.3744112926393295,2.369101722979852,2.377990428036447,2.3723107806917643
155,2.6194928761588163,2.6194928761588163,2.620129045128718,2.6172367833375305,2.619699929154251,2.619699929154251
156,2.2603804428903627,2.2567043181794353,2.3562809698967904,2.4307058307267524,2.2822160245559844,2.2646066252470307
157,2.3806973157601896,2.2942832967272104,2.3806682462708193,2.376937170830183,2.3784233333951597,2.3784233333951597
158,2.5401234968300725,2.5409151236490355,2.5421428689133703,2.5385308151204353,2.5401234968300725,2.542482955120653
159,2.9911349002662004,3.0041511700367276,2.9651392098789557,2.9866153380252594,3.0359040749426858,3.0003363982631504
160,2.4382472331136418,2.4454704173223187,2.4454143818762932,2.5132685329013595,2.5043677370434203,2.445610118345818
161,2.537112639209623,2.536529548758787,2.529156037881651,2.5174690260741444,2.5410938249963007,2.45422280929729
162,3.7138100008294215,3.7215541969758887,3.71556889725639,3.6672295362064142,3.660128829499222,3.719960335990443
163,2.432059502502072,2.432059502502072,2.436781198726718,2.4347751908331507,2.4393460574161323,2.4371837539337635
164,2.974166904788192,3.1173741145796234,2.977325888155636,2.974166904788192,3.1173741145796234,2.977325888155636
165,2.542140741578669,2.54274218635712,2.5453990394697885,2.5453990394697885,2.54274218635712,2.543119261216122
166,2.4615952247377884,2.465354979319232,2.4713265318114463,2.45907734330287,2.465354979319232,2.4735590283820628
167,2.3499399599654676,2.4317337448130063,2.4385226187677547,2.4443850544868617,2.444020058449359,2.3527711342254283
168,2.0288787915337414,2.03762210025556,2.0373867870692974,2.0330045471077476,2.03217494297762,2.0292756407345673
169,2.532789981527696,2.544232435856359,2.6088845382730828,2.5466525894698537,2.5466525894698537,2.6121876461932656
170,2.693394891191736,2.6867522605008034,2.6836544939485156,2.689816356698513,2.687822908266221,2.6836544939485156
171,2.157459618840873,2.1813374121594578,2.1161438734051967,2.157459618840873,2.1813374121594578,2.1161438734051967
172,3.1863716521513905,3.061021675973919,3.145780441102292,3.1863716521513905,3.061021675973919,3.145780441102292
173,2.156214396991836,2.165993816700536,2.165993816700536,2.1679066873642983,2.265255218022167,2.2683248906502413
174,2.8194422840746043,2.8673493478618166,2.857929548412708,2.6902793895397243,2.7535921089563833,2.7489633418116775
175,2.1617225772268305,2.1663469249280016,2.161850574688207,2.1580184715492567,2.1663469249280016,2.1643700367254914
176,2.464083278659431,2.464083278659431,2.3784233333951597,2.464083278659431,2.464083278659431,2.3784233333951597
177,2.3744717084304656,2.377040608107463,2.377040608107463,2.374954717873479,2.377040608107463,2.377040608107463
178,3.651614235736037,3.6739091282805765,3.723834231221341,3.6916438201142587,3.717710119432059,3.748546222990768
179,2.9252595410816626,2.970465120045192,3.0228220108889032,3.065574579856995,3.061291893734851,2.9699187130683
180,2.144134695757499,2.2340684939693114,2.0262252484236876,2.338091136968892,2.232509113324793,2.2294870627518755
181,2.542140741578669,2.5414696872716087,2.5388117468014157,2.5388117468014157,2.542140741578669,2.5414696872716087
182,2.453042776258905,2.4467359364407724,2.4527053661196905,2.4519257026568813,2.445517013101392,2.452716176398908
183,3.720784139010774,3.662905617382984,3.7166576051917177,3.697522283572251,3.687468025368087,3.6801102416186064
184,2.6846859612384772,2.7334085157311043,2.8130162517480666,2.6846859612384772,2.7334085157311043,2.8130162517480666
185,2.363706797100869,2.355157041057547,2.527231643390643,2.4312037944857665,2.4443850544868617,2.5139165526364873
186,2.672655591506015,2.60983078529933,2.5411752361745794,2.6826883737357194,2.6131473341294997,2.6146947938535625
187,2.468912195854599,2.463887564294888,2.4632394582858734,2.468934696185256,2.4723792123086894,2.4663632901615156
188,2.7484518730164944,2.801427929311654,2.676453006638317,2.7484518730164944,2.801427929311654,2.676453006638317
189,3.421651388844415,3.377345766980609,3.249715390826003,3.4217911741986717,3.3831869442741636,3.2493459297138294
190,2.3897277514366153,2.680247516375828,2.6662842535620324,2.677834066083328,2.8117991372495914,2.528033459241786
191,2.5295479312550597,2.5295479312550597,2.5250137845469243,2.531859019571479,2.5243320769390833,2.5285670660823403
192,3.595055516411435,3.5648805093044884,3.5925557839205515,3.5740255440076254,3.6002685158449603,3.5690785915875956
193,2.7539087849666686,2.7425410387094273,2.750402400186345,2.7532766438102168,2.742628667360224,2.7539087849666686
194,2.539420915015899,2.537100995530769,2.5378782369124617,2.5406689963834883,2.5414541439652596,2.535989578118636
195,3.0711616670187145,3.2153208605236934,2.926756159277592,3.0711616670187145,3.2153208605236934,2.926756159277592
196,2.274719811219372,2.2720806030092096,2.2778733603065286,2.2764337117401423,2.274719811219372,2.274719811219372
197,3.317730125934145,3.298694450326744,3.283737337794997,3.3315795137437614,3.3159782581332045,3.3203942620878375
198,2.373656015767711,2.3805813034321632,2.374976850542037,2.374976850542037,2.3780638015379734,2.378028539028307
199,2.176201193508886,2.0769584184582195,2.0706431983504974,2.172610734539915,2.172610734539915,2.1708766333103013
200,2.8490028899130344,2.797514178055275,2.875759297395363,2.8490028899130344,2.797514178055275,2.875759297395363
201,2.789316713253605,2.788182351647682,2.7911843009899333,2.7900396223461064,2.788996159914649,2.7911843009899333
202,2.3867437176724646,2.2880729654001906,2.2879117757178182,2.3874577294540633,2.36641132787734,2.36641132787734
203,2.586063197988851,2.5984467051159013,2.599996026197908,2.5939876610859094,2.5939876610859094,2.5879162721787776
204,2.381015310854815,2.2896312287766727,2.3843884135537854,2.381015310854815,2.2896312287766727,2.3843884135537854
205,1.6011361161672648,1.3567109558938912,1.6011361161672648,1.7627471740390859,1.3821871220252937,1.3567109558938912
206,2.531365787212747,2.455663067274698,2.543858268988504,2.531365787212747,2.455663067274698,2.543858268988504
207,2.4717310133105084,2.471389613295658,2.471389613295658,2.4717310133105084,2.471389613295658,2.471389613295658
208,2.8743735916819975,2.871593678083223,2.9679908729434668,2.8743735916819975,2.871593678083223,2.9679908729434668
209,2.460691148555766,2.4629130106875476,2.4612382800149954,2.4629130106875476,2.4654107882164586,2.4612382800149954
210,2.9736982405531034,3.121377771735512,3.1217535694825345,2.9736982405531034,3.0715705139551055,3.0728497818201754
211,2.3656387512707675,2.3725106070272775,2.3714122549377494,2.36839208737949,2.3725840505929985,2.3741497196314976
212,2.4530189020398905,2.445792238866,2.450505066739971,2.4543632835858853,2.454675323601507,2.4571800220917233
213,2.680396770694288,2.681477824993144,2.677257472253572,2.674793731255444,2.623480900758774,2.675236779049881
214,2.5525183566996454,2.5473727652092326,2.549668251463571,2.553087428938812,2.5473727652092326,2.5504591412312028
215,3.061481333597285,3.0600953278067586,3.047919408176074,3.006655924193573,3.0542811964492156,3.0420307658734855
216,2.6828669266042295,2.6716675024855574,2.674088164583275,2.6830710648086122,2.6756408630602486,2.679083768607749
217,3.7131834059783,3.717782195068183,3.693085055475364,3.7139329119224147,3.7113433884965783,3.688140860643908
218,2.2828774235509446,2.274389646014151,2.280153189532092,2.275895932283204,2.2843997432145673,2.270414165462348
219,2.6047315056535356,2.517999606381526,2.60602394621197,2.587866293057243,2.6061774116125487,2.5239160845740707
220,3.2779101717937693,3.1931304633779614,3.1987232836120505,3.1997749102300244,3.232986220034635,3.1948661788628456
221,2.5471955057234776,2.6120967707190594,2.525714869837515,2.456577578319024,2.461300056140424,2.461300056140424
222,2.377196109197931,2.375337536519621,2.4543632835858853,2.4571800220917233,2.4604143561425547,2.3805813034321632
223,2.7510133421954874,2.751734214157019,2.753477736111744,2.743476256147566,2.748063569185805,2.7489543920867825
224,2.373656015767711,2.3722411296492525,2.382986012216894,2.3707552295803453,2.369586771339633,2.382986012216894
225,2.540523696776798,2.540523696776798,2.5425865314127076,2.546719097123566,2.5425865314127076,2.5413304412883218
226,2.3837969520102016,2.38002054834669,2.3808808285699157,2.37684658469554,2.3795642601153206,2.3853880736707573
227,2.8014208896604873,2.801989143894638,2.8074830451422224,2.802619314140356,2.803163107392402,2.7439851643040862
228,2.6187576838776563,2.6122483982190805,2.6155695607265828,2.6201529684155087,2.616301272696123,2.616301272696123
229,3.2684589095949605,3.1934286025226584,3.198132653761486,3.2403298501932096,3.1952205521138284,3.2363602359984918
230,2.2816812617853652,2.288206534229959,2.2918638705521706,2.1808674085334943,2.286138588937591,2.283648060689059
231,2.4612382800149954,2.4612382800149954,2.4554407601365913,2.4482485688819255,2.4587307305405974,2.4612382800149954
232,2.5315059026027793,2.529548016622185,2.5286938899172977,2.5232528477457294,2.484401394506001,2.3711617891342236
233,2.9569084766620244,3.0023903960849943,3.003840267105373,3.009471017325381,3.0083559899880354,2.9997916545909282
234,2.845633710239566,2.841751144198664,2.84322907048047,2.8462058111931086,2.8404683321810973,2.841854488048259
235,1.6094379124341005,1.3737953976665949,1.5985012708476622,1.3715026573146285,1.3737953976665949,1.3715026573146285
236,2.4379216374654074,2.4282301709977343,2.43651345347127,2.4301339862577858,2.427560515402954,2.4417631734623084
237,3.933157725656223,3.964339222026458,3.9273144773688315,3.9279950145643108,3.910886714549598,3.9028836363680814
238,2.544357669153665,2.5424145481027187,2.5429994854439277,2.5424145481027187,2.544357669153665,2.5420534122142624
239,2.5404711805665063,2.4691066096029406,2.465016608504615,2.455667864249913,2.3829287903986973,2.544423303131638
240,2.1794785778826467,2.1810391552440054,2.1794785778826467,2.1794785778826467,2.1776646427722532,2.1777230897350237
241,2.804792416837123,2.797791220982868,2.799912880246077,2.8091286924496544,2.8057508603949186,2.8051298468039843
242,2.5447672474275413,2.2852789137009597,2.4435721225269105,2.5447672474275413,2.2852789137009597,2.4435721225269105
243,3.2085338112194166,3.173463432951726,3.1658405089430515,3.170267965516028,3.194305470340874,3.2016363426166583
244,2.7452536008327786,2.7656675458794915,2.8525416595728434,2.8838077899647327,2.8416727958721255,2.7438996625305956
245,2.463887564294888,2.4466323535697327,2.450831184330448,2.460750107968532,2.45270950592273,2.456592753602358
246,2.4610358874885048,2.6944504602496635,2.668558360051123,2.4610358874885048,2.6944504602496635,2.668558360051123
247,2.7913416917606537,2.789995233451059,2.785934161669973,2.7932943036173983,2.785204951307632,2.786775339558676
248,2.284498377210796,2.2809518271397917,2.2685802873343235,2.2818278483286583,2.284117728880912,2.2711487687133545
249,2.4729388904644094,2.4729388904644094,2.465134097067793,2.4711758099303776,2.4711758099303776,2.4691066096029406
250,2.451716390135816,2.457019380627828,2.3652923049419368,2.451716390135816,2.457019380627828,2.3652923049419368
251,2.9729214623292277,2.9138116948606587,2.9335067740572227,2.9729214623292277,2.9138116948606587,2.9335067740572227
252,3.1003521217385854,3.1400762916756255,3.132707478742823,3.1391472600569212,3.10236490229478,3.0946806492568677
253,3.3685599162968014,3.373441832262247,3.4780234469562523,3.3685599162968014,3.373441832262247,3.4780234469562523
254,2.270647506378861,2.3784233289246055,2.3740687689976716,2.3784233289246055,2.3784233289246055,2.3769371658962064
255,2.6152971032951022,2.6193004186392006,2.620129045128718,2.6183494529271947,2.6172367833375305,2.6172367833375305
256,2.6098996804218095,2.607594148334348,2.6087876091249966,2.6113123453818776,2.6145654374802976,2.6113123453818776
257,2.615186116707369,2.6208000265234737,2.6217591376212646,2.616612005466307,2.6242235571637638,2.6280801024495064
258,2.2949402525287983,2.2914813535491083,2.2949402525287983,2.2949402525287983,2.2949402525287983,2.2914813535491083
259,2.457697587441382,2.451583005803738,2.457697587441382,2.457697587441382,2.4567230836946665,2.457697587441382
260,2.280153189532092,2.4654107882164586,2.4409502392722495,2.663983016365643,2.8048269572088667,2.6200015800591148
