,0,1,2,3,4,5,6,7
29,2.5485070293137437,2.5492845548046748,2.545745743385428,2.542018887909016,2.5485070293137437,2.5485070293137437,2.546987361294558,2.5502309049524112
30,1.9288215674374636,1.9331314136614457,1.9333327699079677,1.9338118328476073,1.9330658079021819,1.9265536702708381,1.9336068952669607,1.9331314136614457
31,2.5082895436710047,2.5147548019664,2.511246797886892,2.5219917296057983,2.515640048298602,2.500917180787237,2.516958583788453,2.5102975296808046
32,2.270414165462348,2.1841674800843087,2.1855911635956287,2.1889721921799903,2.270414165462348,2.1841674800843087,2.1855911635956287,2.1889721921799903
33,2.47105905172959,2.5542251688162683,2.5566381967041973,2.544504084092961,2.47105905172959,2.5542251688162683,2.5566381967041973,2.544504084092961
34,2.5904237844010143,2.5823033970684257,2.5899691974784513,2.588738414117979,2.5889400993544376,2.5841891675186943,2.5926080537443164,2.591413671263524
35,2.592469042402791,2.611273367833385,2.603864784701441,2.5889400993544376,2.5972694333393878,2.6036530955684953,2.606474894016658,2.5959384604464533
36,2.465172684903761,2.4578503293921017,2.4592940895034126,2.460637093216344,2.4584266292287884,2.4585977177615934,2.461407676051875,2.456731063199623
37,3.5695992886846657,3.481470475943563,3.5635141549594445,3.567376761354653,3.6501550379533474,3.5683501112815783,3.6180221274494984,3.5102112528479754
38,2.466654929416113,2.5329176733407466,2.5315533879572643,2.5388616234500407,2.4638220647483364,2.536349480897465,2.5309557740231514,2.541930632973786
39,2.7035507697814563,2.703377604373416,2.7020787444661205,2.702915571715157,2.702915571715157,2.703272651014498,2.703272651014498,2.703377604373416
40,2.4727011808900574,2.4774287851578496,2.478467292332763,2.4800003432346673,2.4582823061281016,2.456792839032022,2.477631862659789,2.478467292332763
41,2.2671382324719414,2.2642018485493485,2.257074199596304,2.2642018485493485,2.2671382324719414,2.261543949020896,2.2642018485493485,2.2695369789719235
42,2.9837875496844806,2.9822336797635645,2.9807450277473406,2.980261676021775,2.9861896674819572,2.9841796764246182,2.9787694023467277,2.9852723804394232
43,1.7917594692280547,0.6931471805599453,2.0646498407529497,2.0513014464920065,2.0513014464920065,2.2676679481394335,2.075334302585239,1.767679293975224
44,3.1276624130872444,3.0754061562681883,3.0721095927923554,3.1050681575301002,3.118764251239614,3.0359559398800617,3.0723184594324695,3.109661872499795
45,2.5292158561346088,2.5203536696395705,2.528297946387249,2.6071679768864846,2.610692506231557,2.525192878499398,2.605068358983549,2.532365669694431
46,2.619484706813679,2.6173567831512736,2.619484706813679,2.607879308979624,2.6149690863835517,2.6154316841538456,2.619484706813679,2.619484706813679
47,2.8563163803938685,2.854542315180714,2.8569318006013376,2.854542315180714,2.8563163803938685,2.8563163803938685,2.8565492175388645,2.854542315180714
48,2.929306926182255,3.0255079667026634,2.986929109458565,2.924657717962928,2.9833124519835055,3.0227546041257245,2.986929109458565,2.9228451034365146
49,2.804395750701608,2.800598031836419,2.7979623539507674,2.796141979981984,2.793535618258947,2.796335669673843,2.796335669673843,2.8009438510222093
50,2.9222341049255425,2.980199175015694,2.7489633418116775,2.756251937694061,2.7517886210943336,2.8701044353587317,2.7535921089563833,2.878166291287445
51,2.6302045187643026,2.625772652225692,2.632275314905652,2.631887421762237,2.632987523241437,2.632400849270022,2.6282690844871897,2.630055612432809
52,2.368524209195448,2.466428661755851,2.3868285705258576,2.3862079968039294,2.272399993916577,2.378301509655076,2.4746212005225554,2.2860977168308776
53,2.1842753751546216,2.169858889252169,2.174113034783784,2.181235586854775,2.1821674108068896,2.1895973337406884,2.175788335542947,2.174113034783784
54,2.7558775890294,2.7216112816215894,2.672455248121989,2.7510155224484403,2.7367642331782096,2.7548248836025735,2.683810682409627,2.8575400581664567
55,2.4608264745351693,2.4578203206190774,2.4626710848259457,2.465732740728548,2.4608264745351693,2.4578203206190774,2.4626710848259457,2.465732740728548
56,3.112550969399357,3.104173988638366,3.114684051575459,3.1020077795890817,3.1132199395951226,3.1234769430067093,3.1162993035095616,3.1104659055115094
57,2.9736982405531034,2.9821583426959553,2.965577782505477,2.879258593999832,2.7532184812932283,2.872972753748188,2.8693483792220977,2.878166291287445
58,3.5807442578582878,3.5354121336706306,3.5854130106757394,3.533734344115606,3.5783031851764338,3.533088613522507,3.5880052401695086,3.5380211842754807
59,2.527955511428856,2.527361692119555,2.538506241859637,2.539442801186722,2.6069470416526204,2.530586849700729,2.530586849700729,2.5343383779503625
60,2.5383198005477263,2.5485344686466687,2.5468595157676157,2.545315017845046,2.5419483582202598,2.545315017845046,2.545315017845046,2.545315017845046
61,2.377705107884907,2.3818976065087507,2.3898541958020285,2.3898541958020285,2.3898541958020285,2.3867437176724646,2.3883211306717915,2.388925637893663
62,2.8793934887322226,2.8800468017314933,2.8740435530398187,2.872788079533208,2.874487155954152,2.878847409610581,2.8697305721851687,2.8765424389653753
63,2.618286522373429,2.6069470416526204,2.619484706813679,2.6231091463893765,2.617126121787343,2.62097725128044,2.6246248724919554,2.6231091463893765
64,2.364676666711158,2.444886426202497,2.3552257967905255,2.3586206363155924,2.3696848801808703,2.4535184631872893,2.371787099176315,2.4580154223620383
65,2.267274405304725,2.259885504079374,2.259885504079374,2.2614627526988236,2.267274405304725,2.267274405304725,2.265017254572862,2.265017254572862
66,3.4041127748611344,3.3878157137756015,3.4738879602544457,3.407560504938754,3.3796268474236317,3.3886548229850684,3.473483514848214,3.408044481695065
67,2.3645546078799673,2.2866004785409095,2.35938750227421,2.3586163439662067,2.2700525497506887,2.3645546078799673,2.2865125413937073,2.27572383662355
68,3.9022197434410604,3.901747522914612,3.901426078054718,3.9107910017919814,3.896150248922914,3.8969847010325136,3.906515315136811,3.915522649829205
69,3.4456791502514736,3.416297753132669,3.4821299633173006,3.5054702946566785,3.4456791502514736,3.416297753132669,3.4821299633173006,3.5054702946566785
70,2.5413274689190106,2.5417061484972012,2.5394027228037803,2.5418870765058856,2.5409169503045046,2.544245012414604,2.544446276514072,2.544245012414604
71,2.4481507992768785,2.450780602060935,2.4421394062715454,2.45068678114571,2.449439360173662,2.448808587922611,2.4384443665864852,2.45068678114571
72,2.871247238058903,2.8636751706435413,2.8750892083447592,2.873987131872284,2.875431363460023,2.873959013076747,2.869565812129427,2.869565812129427
73,2.3509099515564573,2.3480736946195497,2.3494274408144236,2.3515661400817978,2.3509099515564573,2.3480736946195497,2.3494274408144236,2.3494274408144236
74,2.2831483134384296,2.275627233731533,2.287378442112992,2.2831483134384296,2.2831483134384296,2.275627233731533,2.287378442112992,2.2831483134384296
75,2.381015310854815,2.391393309642611,2.3717265763554964,2.3805813034321632,2.3808808285699157,2.383721799233089,2.3717265763554964,2.3822444572674724
76,2.8886822407216677,2.8939096905161796,2.892056897157452,2.887508837405811,2.883713487079459,2.895227630460505,2.8909397366500307,2.894966847965739
77,2.4727248721933512,2.4678475226515117,2.470244245920228,2.469199457091623,2.471495053977778,2.473972561207658,2.467997698267042,2.4683504716126468
78,2.694586991796716,2.6958121729246676,2.695158989816236,2.6997655720469202,2.699335496600928,2.6977908228561596,2.698379095785334,2.6997655720469202
79,3.155475673197511,3.1533578393645567,3.1327598481589636,3.15310389561147,3.155475673197511,3.1533578393645567,3.1327598481589636,3.15310389561147
80,2.68860095001821,2.682104798716054,2.6850233877151775,2.678078842479176,2.681013151537721,2.682104798716054,2.68860095001821,2.68860095001821
81,2.4583278034903384,2.456482109411888,2.4602204847866407,2.4629930198718855,2.455440832015989,2.463850748115368,2.4616203449558602,2.456305013623676
82,2.732504855307309,2.7390020929375156,2.735748131412124,2.735748131412124,2.7328907072116797,2.7390020929375156,2.7277751092745612,2.732504855307309
83,2.7402636908576112,2.739234479401847,2.7411479711048203,2.7371721079067535,2.7394718683653547,2.7326680012917945,2.7357361565147413,2.738601272425167
84,2.535294691907795,2.546363819039924,2.541421041053231,2.541421041053231,2.5356405039494216,2.544405268255323,2.6221180823807053,2.5302356310798833
85,2.6194928761588163,2.617573947180818,2.6146947938535625,2.6106118755658985,2.6052884445319675,2.6052884445319675,2.6102801215148226,2.6146947938535625
86,2.622772240067881,2.6248012156812788,2.6253741051026553,2.6234756902104603,2.6189687720520345,2.6231859753492297,2.6235015956471024,2.6231859753492297
87,2.5942720762581457,2.6034420382534638,2.6061942928381954,2.608625824253986,2.6115353954125244,2.617572718158977,2.6192271526642505,2.616666560222476
88,2.550500393389921,2.552272989675299,2.553417544199119,2.559920521616574,2.5579871700507355,2.552272989675299,2.550500393389921,2.550170911488476
89,2.4598908281967407,2.4664066670261056,2.471495053977778,2.4665215501823807,2.4676658799018854,2.473306702945683,2.4678475226515117,2.465355226117291
90,2.866086647070605,2.86675605475741,2.8672169843593123,2.869802324442232,2.8708937607024083,2.8665832822017956,2.860909449122823,2.8602648549528737
91,2.5370223745410883,2.534582799841561,2.5375631572092576,2.5409738026338218,2.5333795423680967,2.537462276219782,2.5379356868329435,2.5346967318262243
92,2.607703207380281,2.617343679274755,2.607199341519487,2.612196577061004,2.6092255364976893,2.6086534054484725,2.6139609605995995,2.608282671119741
93,2.5419430391194973,2.5421428689133703,2.5410484146459233,2.5406600306523295,2.542969890692454,2.542482955120653,2.5368184135818974,2.5456647457142783
94,2.061435869796039,2.1742021615076808,2.047658578149814,2.061435869796039,2.1720199145852175,2.061435869796039,2.0558161554087677,1.9356608428072275
95,2.6733245414473736,2.6845757601753544,2.679348572760401,2.7519792551885054,2.6826649001381777,2.684104370375567,2.6721838801363864,2.7474429116795718
96,3.2607120245907613,3.1751919709140823,3.2478324725612193,3.269223568192004,3.2764220128920263,3.27002934239433,3.2801478482383004,3.2675757117806765
97,2.732864383823078,2.732025901766605,2.733704036074551,2.738471153404501,2.7410374940323585,2.7396810667750904,2.7278412527500544,2.72617794335949
98,2.5523483473637585,2.5550719809359332,2.552272989675299,2.5592990456178226,2.5523483473637585,2.5550719809359332,2.552272989675299,2.5592990456178226
99,2.52952872403676,2.5388023168778986,2.531045042096741,2.5386642959086774,2.5364850849317984,2.5364850849317984,2.533885474562093,2.52952872403676
100,2.6756408630602486,2.6704457445048533,2.6697393159619383,2.6677182883912094,2.6709350588301457,2.6756408630602486,2.6675141452507662,2.670805586906676
101,2.530737558311988,2.524077212702744,2.52715756602002,2.5217235153278232,2.527298351143785,2.5236019576470348,2.5253382575234258,2.5253382575234258
102,2.5377759875601287,2.536461698718818,2.5378782369124617,2.5391389637969946,2.5377759875601287,2.536461698718818,2.5378782369124617,2.5391389637969946
103,3.3247171774931825,3.2675049608198425,3.1812970325686054,3.187598396178753,3.1924847721428864,3.2621181141152675,3.247820497756795,3.25747724735142
104,2.674960081018944,2.679342400019733,2.6826642125105864,2.6778742931572874,2.690101627036983,2.6905192696601126,2.677460582050543,2.6780475256284744
105,2.912359389882979,3.0126577025120755,3.063885146619441,2.962284893294622,2.912477533873092,3.0087321402710576,3.0127413254368163,2.9661401677782826
106,2.7794733773746185,2.7694455659104706,2.7771995862664025,2.786696928610888,2.780069202999108,2.780069202999108,2.771054553310857,2.7750443684921975
107,3.159147653829031,3.0676679024580946,3.154447236700369,3.118565680979904,3.1588698933632697,3.1080861763162715,3.1569386212803145,3.119005191460766
108,2.8755800540909027,2.550500393389921,2.555917948704458,2.689645946494972,2.8755800540909027,2.550500393389921,2.555917948704458,2.689645946494972
109,3.0242039991211556,3.1115019671792012,3.0583742691623987,3.057760525005749,3.0242039991211556,3.1115019671792012,3.0583742691623987,3.057760525005749
110,2.744311075581219,2.7402784415557946,2.7410580251399246,2.7392422606569182,2.7415264007197724,2.7414522236988326,2.74263292448481,2.7431210027553714
111,2.538834864471106,2.46383413688515,2.462983616516308,2.4621429493983817,2.460526163288877,2.5376744656866475,2.544065276939617,2.5444913332046553
112,2.613004936801692,2.6051476610266224,2.532543387203048,2.53368113217652,2.613004936801692,2.6051476610266224,2.532543387203048,2.53368113217652
113,2.5510659080717253,2.556195120248791,2.557656587657707,2.54992810966148,2.555153522902432,2.5510066445781687,2.54992810966148,2.5508369127832244
114,2.576151627230048,2.5837056147739794,2.58984165605021,2.5941636901549376,2.5893104268326703,2.595188900447313,2.59752182099452,2.586678366336331
115,2.4231816838112272,2.422788806142305,2.4230506873171818,2.42566973107822,2.4151839621303384,2.4244718526143556,2.411956166509847,2.421741556368628
116,2.6174422650237856,2.6168401613369117,2.6179906938667243,2.616044565694396,2.619711647006844,2.6152971032951022,2.6179906938667243,2.6172367833375305
117,2.4552070749442247,2.4552070749442247,2.4590558133359335,2.4552070749442247,2.4590558133359335,2.4527105143585555,2.449203796735391,2.4552070749442247
118,2.446050270848559,2.4413454412189335,2.4427185640551525,2.4535980932951422,2.4507888455604165,2.4510841094307008,2.4410045616885805,2.4427185640551525
119,2.3834735259203916,2.3776835390114854,2.3852193634096954,2.378882874793892,2.380514945776277,2.3828025959330414,2.3786225795250164,2.3828025959330414
120,2.1881725019663256,2.1829793775449473,2.1789732204872454,2.1829793775449473,2.1687833921842805,2.0614358742757632,2.074330255183807,2.0794415416798357
121,2.277180706645298,2.2698976451291673,2.282805479338755,2.280153189532092,2.279813265856934,2.277357319508791,2.2725602305902126,2.2607764211337704
122,2.785673399971463,2.784445582274825,2.7858389785911277,2.783768641135315,2.7820436959167747,2.7884095281271857,2.783768641135315,2.789453904671873
123,2.9735501962359385,3.0653446551269874,3.01871495691513,2.928945843999298,2.976312025100219,3.0176336822306724,3.0263999656864335,2.928077146490444
124,2.5260137923218355,2.52285573394287,2.463887564294888,2.465133234022164,2.602624720329503,2.5348304930366563,2.5289267215985367,2.4478752561859483
125,2.7444283251327057,2.8556307847527855,2.7250897685754376,2.846183384112081,2.7444283251327057,2.8556307847527855,2.7250897685754376,2.846183384112081
126,2.6710618926998926,2.676681185779389,2.6834835937704575,2.669150060917204,2.677257472253572,2.6749154376703657,2.680347667281147,2.6779214907601383
127,2.907237205398216,2.9033972406103343,2.902000842306055,2.9036868380172667,2.8957989383858367,2.9014539702167834,2.905958008021792,2.90737533141237
128,2.47420927260485,2.618938724445822,2.5411559475681145,2.548873718149084,2.461763855505567,2.461763855505567,2.5434055166505263,2.5382070537545998
129,3.686346910499148,3.6332790949882416,3.646708900335441,3.641210415808172,3.6862143956109876,3.6343888585242,3.6471588998980526,3.641910901470146
130,2.3755611813013964,2.3853880736707573,2.4687278356431133,2.4723792123086894,2.473376480568395,2.4687278356431133,2.539336257742292,2.4644528995331045
131,2.4248358088167237,2.422635628489497,2.427022327842947,2.416109519829679,2.4176989134839926,2.4170305124697484,2.43311319319132,2.4257305441808725
132,2.05725521431245,2.172949005176693,2.064961329135548,2.067989765119356,2.168783391196578,2.181226410217383,2.1597955335134875,2.0579608374444023
133,2.8065918910589867,2.8059609070920475,2.8061965333800956,2.8055479134666386,2.8055479134666386,2.8053740757415624,2.808215903339219,2.808215903339219
134,2.671688271956548,2.665846023383676,2.66309437783515,2.6750945171028446,2.6640602489837195,2.6737125604901566,2.6623402487424963,2.671688271956548
135,2.957215925828028,2.9455411639004074,2.946681217916498,2.9562189198507847,2.955378298889843,2.955848785630585,2.955378298889843,2.9497048520760005
136,2.6020857207796206,2.666094534394026,2.745235261055582,2.616349279806561,2.678176206378993,2.6799150800520115,2.7493620442797164,2.6120745692469285
137,2.477338827250059,2.4726527237326987,2.467997698267042,2.4683687667882905,2.473923161223615,2.4726527237326987,2.4763940233635275,2.4690113938478953
138,2.892355887871807,2.9124957127677735,2.9008554138805125,2.8550485033996797,2.8279707070747944,2.849599848216591,2.837270733139448,2.83797618157292
139,2.164243030846155,2.255671099801775,2.2676679481394335,2.1575279495310746,2.2609594676088283,2.1575279495310746,2.2676679481394335,2.2676679481394335
140,2.4485638752564194,2.444380679147115,2.4443850544868617,2.438213432494231,2.4385226187677547,2.4418394379425177,2.4356614094409075,2.4443850544868617
141,2.6068937827567584,2.59255556249144,2.599283988009526,2.59594332494727,2.5958557252413126,2.6031324666334212,2.603199593038272,2.607734282484686
142,2.6878723444824253,2.691694187412348,2.693369793643801,2.687445157301949,2.6910252952198785,2.693014784228568,2.693369793643801,2.687445157301949
143,2.5976177519568355,2.5971081930753543,2.601042784987048,2.5904237844010143,2.602162945795862,2.602624720329503,2.593401140945596,2.5923008422529836
144,2.2839666849919342,2.3769371658962064,2.2693081862698183,2.374039341024374,2.376764540371479,2.3740687689976716,2.3740687689976716,2.3784233289246055
145,2.366166392009315,2.4511225287096696,2.45300606576773,2.376745565123369,2.3609583895620467,2.469483929399907,2.4591201350697256,2.3707226581160206
146,2.639057329615258,1.9349293622869577,2.6304394072538626,2.683870112636001,2.9297977023305024,3.0230231635686744,2.878166291287445,2.748735975563112
147,3.7822420392269236,3.8629595530716165,3.883747353412851,3.9066829252030737,3.7822420392269236,3.8629595530716165,3.883747353412851,3.9066829252030737
148,2.54218233588212,2.5415700401271484,2.5423621702102035,2.54218233588212,2.541094556397743,2.5369855626709508,2.538980602605259,2.5405317015511555
149,2.6676427560830946,2.683973133871935,2.692415690253412,2.698661395354969,2.698136958923395,2.6976175449552997,2.6937949872907367,2.692858787320836
150,2.467586747416491,2.6166596946011285,2.545440285266105,2.465134097067793,2.467586747416491,2.6166596946011285,2.545440285266105,2.465134097067793
151,2.5958959210803685,2.586887095535798,2.583617295272913,2.5911190521092378,2.5925920730431726,2.590294476942064,2.5920890823885046,2.5911190521092378
152,3.0638962008877435,3.061856230094925,3.0690128104567824,3.0627938247613136,3.073963938456219,3.078833403391309,3.0710306745390072,3.060071843957374
153,2.272279886779796,2.1629455464922303,2.2789882198447886,2.3744717084304656,2.272279886779796,2.1629455464922303,2.2789882198447886,2.3744717084304656
154,2.6059310016725012,2.590982801339812,2.5912470024633065,2.5950414063697327,2.5947670127305313,2.5908800786345303,2.5918609039159053,2.5847010218397504
155,2.461380300855967,2.4600387388284393,2.4583332615597446,2.4584292948127318,2.4559435188754235,2.4608541396017802,2.462714437325053,2.4609077377222968
156,1.3423291711410021,1.3796721601058368,1.5933115845214698,1.5860110918723853,1.3423291711410021,1.3796721601058368,1.5933115845214698,1.5860110918723853
157,2.526420951567405,2.4482666208821193,2.4482666208821193,2.4468859624461947,2.5238152211825513,2.451545629255944,2.443105899551092,2.4468859624461947
158,3.024201382957416,3.069608505292912,3.025669838856336,3.0706625917388743,3.024201382957416,3.069608505292912,3.025669838856336,3.0706625917388743
159,3.277015203866459,3.285787139453208,3.2755576705975513,3.2789484083728295,3.2715040350174265,3.281873197861996,3.2738989958892257,3.2743069366022244
160,2.623066494939819,2.6216559213396895,2.623635007954712,2.619629944470384,2.614367154485711,2.6192293620811804,2.617301214462153,2.620930171726266
161,2.6234293335794487,2.6762931329219275,2.67260680593646,2.683558528470154,2.6906823781688294,2.6911164762544857,2.627658307670864,2.626303416791866
162,2.5511470365324893,2.62453260058037,2.619402546693748,2.5460780359775406,2.469958756276771,2.547806205090688,2.5516537586423143,2.5404711745277035
163,3.0536872631909926,3.0471968619296392,3.052187648498042,3.0438235796992723,3.048351421820743,3.0447648737685795,3.0573048021944,3.046756685006137
164,3.1340491904926027,3.143838728347518,3.186880716285798,3.1051083849000705,3.1419420979817723,3.145857694918501,3.1952074719017634,3.1884917005487114
165,2.998818159261721,2.9998142878415233,3.0121793623196735,3.0096862679565692,2.9943167036926583,2.9997582469913366,2.997219002537623,2.9958480020256615
166,2.1892047031075554,1.9365956327054301,2.05776161175839,2.0614358742757632,1.7627471740390859,1.9414844215976874,2.058104619437578,2.1889721921799903
167,2.4479472181233772,2.443047025862269,2.4465648494648287,2.5155193381125702,2.5196019372090754,2.527164149065589,2.6036714671796357,2.5415847956691593
168,2.05277293343621,2.685414640571712,2.6750945171028446,2.6846122435566215,2.743627616684253,2.6916574596837277,2.536529548758787,2.522952750679922
169,2.877180962513173,2.809754644598976,2.856115915622912,2.794492997157532,2.9048046865410644,2.921434504473198,2.871559039101646,2.8634386862735477
170,2.624080061283338,2.624080061283338,2.6250287578528697,2.5446344433271486,2.688719747238223,2.6189269134969377,2.6931737530597815,2.470114945982738
171,2.048952247665199,2.042404320120122,2.042404320120122,2.167949160551628,2.038531562601736,1.9229050196624602,2.1473293932902062,2.156572735883758
172,3.4385784502108097,3.4260665158637256,3.4410149712968305,3.445448187709988,3.4385784502108097,3.4260665158637256,3.4410149712968305,3.445448187709988
173,2.4596442539954775,2.6147014749362807,2.5477208965160605,2.454477869348943,2.4596442539954775,2.6147014749362807,2.5477208965160605,2.454477869348943
174,2.7502808150931384,2.7413128437900554,2.748731390212746,2.7512836105527723,2.7502808150931384,2.7413128437900554,2.748731390212746,2.7512836105527723
175,2.6246248724919554,2.621964716466691,2.621964716466691,2.6267454248836613,2.6248320867509074,2.6236936253436287,2.6269542631603553,2.6236936253436287
176,2.5237615149773376,2.518704755166661,2.511666055162448,2.5192093806609117,2.5200210746135236,2.5169766599661827,2.5216667544887215,2.5253058628381493
177,3.6412367593669224,3.5851549644256933,3.6412119722118947,3.520107680643733,3.6412367593669224,3.5851549644256933,3.6412119722118947,3.520107680643733
178,2.6852025338001404,2.6839037274293265,2.687431358077819,2.6846859612384772,2.682611949630111,2.6849600545481973,2.6768403467204838,2.67993501157664
179,2.4688330232825053,2.9771138698215998,2.9147839700403653,2.915357406868751,3.0070059082819203,2.9656817082136326,2.7399404053314127,2.7611369487208486
180,2.651648923550486,2.651478695800542,2.6498481399073794,2.647114710488226,2.651648923550486,2.650891655984763,2.6489255258242173,2.648524701433273
181,2.5295447107853195,2.5276555772782414,2.530883539168262,2.532882457336043,2.5320859443580006,2.52668532420499,2.5342083353740854,2.5342083353740854
182,3.3788133855694507,3.4480002448889318,3.4755961027772204,3.506285975942754,3.412031572263785,3.4791036495090513,3.5315202969655175,3.5056212429295344
183,2.2654666268413868,2.26937627428712,2.2447900244309946,2.251483252640688,2.2627562554119307,2.266342326845833,2.241387916445647,2.256245416178638
184,1.5745207675794881,1.7627471740390859,1.7627471740390859,1.7554591869245948,1.5745207675794881,1.7627471740390859,1.7627471740390859,1.7554591869245948
185,2.064740284806723,2.02674791671426,2.1829793775449473,2.1597955353462153,2.2889271135075147,2.172019920831945,2.1829793775449473,2.1729490057523684
186,2.7971281381456765,2.797259811387565,2.738365996467528,2.790558435529573,2.795444964837325,2.7315717296233153,2.795584414327857,2.7393525111050407
187,1.5950593536700137,1.6011361161672648,1.3821871220252937,1.5900570343629652,1.5950593536700137,1.6011361161672648,1.3821871220252937,1.5900570343629652
188,2.4528878099829,2.4607921944266034,2.446172587347497,2.446172587347497,2.451811387174871,2.451021629810406,2.4532318654819374,2.454401458161558
189,2.873276000859721,2.8774225587173134,2.928161122950818,2.8711978488367125,2.8675070988229674,2.8813196825262706,2.823737740120089,2.8701044353587317
190,1.7833460290222578,1.9303389145925909,1.9136013928839162,1.9392930565588318,1.7877529538354315,1.9245054241533273,1.921891732651333,1.9392930565588318
191,2.7402791134169173,2.7377841340852993,2.7382067355494324,2.737829661676789,2.7355866410992604,2.7328653322100904,2.735269386835119,2.73455683172279
192,2.734267431321922,2.7434793643096644,2.7506287332336052,2.741663272818836,2.73456009348289,2.742718501454759,2.751499470751206,2.7388341174069897
193,2.604806196471961,2.6021670128283447,2.6017550736081194,2.6026350596110346,2.6001001504911287,2.597115314537943,2.603757956529858,2.601348106577354
194,3.0638555361919337,3.099462855821507,3.102491301933422,3.102491301933422,3.0600574684714115,3.0981629305298863,3.0979805302334524,3.102491301933422
195,2.4580154223620383,2.4650166039246297,2.385015943754522,2.3740687689976716,2.454339283902103,2.4605839397710265,2.4706860555259174,2.4589391694675418
196,1.9403483062908249,1.9395094304208,1.9403483062908249,1.944600386716184,1.93632496202439,1.9341910435043526,1.9371228848861628,1.8959942795348144
