,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29
10,2.4568380626891635,2.428612608191862,2.5236019576470348,2.457379924761456,2.4345305361084044,2.5187493482572454,2.4420049348959827,2.438766114449599,2.5159455600637832,2.4619801766617178,2.433681963163641,2.516335871184855,2.4626732587702764,2.427795537350786,2.5300023225454793,2.4568380626891635,2.428612608191862,2.5236019576470348,2.457379924761456,2.4345305361084044,2.5187493482572454,2.4420049348959827,2.438766114449599,2.5151373598893096,2.4633062726951644,2.4388922600946694,2.525923769692223,2.4421394062715454,2.427795537350786,2.5300023225454793
11,2.383525922454082,2.064919168665172,2.454477869348943,2.2912162342791667,2.259122112688534,2.452792969607598,2.435726168527721,2.67839801300781,2.4317337448130063,2.7425410387094273,2.596741863035395,2.458363303471662,2.2660138223149806,2.0663315354589256,2.382914985085179,2.383525922454082,2.064919168665172,2.454477869348943,2.2912162342791667,2.271586320273838,2.5302501687760377,2.5989558862414404,2.6177065369546124,2.4391721724721163,2.5962916542387946,2.5359247265808498,2.3755611813013964,2.2706475100208263,2.0663315354589256,2.382914985085179
12,3.159704061457145,3.22892538622516,3.1897320320034357,3.22418971221895,3.22355972809834,3.156692394893282,3.2205216362435185,3.187019378743603,3.2214611783405065,3.2255933177286717,3.1501473664218382,3.221161875184846,3.1923116816064177,3.221997221228729,3.229670224854047,3.1498192829477425,3.2208087464938595,3.191031449409369,3.230573833743468,3.234682015511388,3.155406088824093,3.2225180802876685,3.1892743921913382,3.2354991598267806,3.2440644458135233,3.1566585486364693,3.2308214818577623,3.1887628235090424,3.228928787189973,3.2456692609162516
13,2.858922286607984,2.675236779049881,2.9134223855168546,2.9685916727431394,2.9561349388970615,2.9116405080190417,2.810911126619931,2.994368567502233,2.926391734474288,2.957766341073331,3.0461880966515174,3.053496755876899,2.9591757456836882,2.849848388536084,2.9650686471252374,2.858922286607984,2.675236779049881,2.9134223855168546,2.9685916727431394,2.9561349388970615,2.9116405080190417,2.810911126619931,2.994368567502233,2.926391734474288,2.957766341073331,3.0461880966515174,3.053496755876899,2.9591757456836882,2.849848388536084,2.9650686471252374
14,2.678739216118636,2.966064124415213,3.2365805986439717,3.0668567531497826,2.9652255636105016,2.9033884124443436,2.790549165219981,2.888272514119811,3.0983644146820577,3.089404991808969,2.881749976614486,2.85952136181951,2.9999735438831117,2.799338765307895,2.9187823793190075,3.0238130970788997,3.1604441881979963,3.4005551288662965,3.1899827046872744,3.104956870123212,3.171436470624134,3.095598066627559,2.8904042457534853,3.0939567174514515,3.0660287249421323,2.7798506840146313,2.686334286569791,2.792726202868721,2.533466259655472,2.6668402646214253
15,2.2597810153760753,2.252058961436595,2.250764275010856,2.2632509039479705,2.2515050750519086,2.2624218842775514,2.3420248788773974,2.360071131523904,2.3612527515509085,2.3671516550199097,2.3699675136710505,2.265156880827462,2.2796079228110337,2.2595342423465983,2.2595342423465983,2.2597810153760753,2.252058961436595,2.250764275010856,2.2632509039479705,2.2515050750519086,2.2624218842775514,2.3420248788773974,2.360071131523904,2.3612527515509085,2.3671516550199097,2.3699675136710505,2.265156880827462,2.2796079228110337,2.2595342423465983,2.2595342423465983
16,3.10359246262865,3.0982535697225027,3.095634586613983,3.1649623211245923,3.173717103916542,3.1040303188159,3.1318995865260644,3.1398349439244995,3.139064670035429,3.0821745167201313,3.1453123831388043,3.136517060278825,3.0314867524949434,3.0484191477452818,2.973191612167867,3.211691656936659,3.2091354202128803,3.137945648119085,3.2775956339988372,3.2279503439135016,3.1376625819650172,3.214436828261881,3.228372951355121,3.1517798076275074,3.109392908088984,3.189400069150905,3.224515749129279,3.1304224453633918,3.1080359934788913,3.104476452410809
17,3.263123851121825,3.2765669947006835,3.2768853544292162,3.2711409635147537,3.2627412818399186,3.2514660692467325,3.2500716425701444,3.266628504470975,3.2717246558463224,3.2600420804555355,3.2630734185702877,3.2250061304849065,3.258139733328824,3.2334016639340715,3.2731740609828615,3.2704618648765083,3.2807318275684474,3.2785571262149276,3.2683286342660987,3.273154309442329,3.2718142320122214,3.271415220418167,3.268690372151084,3.274246372506786,3.2665416465512176,3.2783526499836606,3.2310426242270394,3.270856440775379,3.2656931808385457,3.2687903397173255
18,2.6773564795711375,2.7391460259178078,2.734429106491913,2.6752790966464595,2.529892757789951,2.795384431241578,2.7408684293905834,2.6666426686435547,2.665260923026917,2.4202533171362863,2.502572750996191,2.516734488041913,2.5892576537189047,2.67469708322561,2.8087347345122256,2.6546091334465216,2.7272562315800393,2.655225496847721,2.663247021427534,2.6594156474181014,2.896302697188569,2.843505172282644,2.7760484451232874,2.6398672674347337,2.514835379015479,2.6417672489624855,2.4972406818012,2.7358044924478704,2.742721995676529,2.7486332875244557
19,2.956066942250475,2.995159759328093,2.9980622128456784,3.0559013220849414,3.095723243139028,3.0435273416856066,2.960104693178353,3.000316505897654,3.0012785553511216,3.0958443267025477,3.1424761306307767,3.1301993090854534,3.051214888602874,3.1182561819718324,3.083658936043754,3.215863707604327,3.2142968691960645,3.1989204735803365,3.139865668401021,3.1782921267394415,3.1585224028035914,3.128634696791858,3.1436425019918817,3.0829187697399485,3.003341247497095,3.133382134000258,3.131276395196596,3.0963436336485524,3.058038460703479,2.9992844648019243
20,3.931441464937675,3.9300371362694055,3.960547443190481,3.9659944798743716,3.945945480922385,3.965629766449008,3.976137824297105,3.9879013424696694,3.9887707708425584,3.954003509086625,4.031153129493392,4.016328912066029,3.9594133431683662,3.9979985428361595,3.9776533244861514,3.9503437889684125,3.923591789971777,3.9231113277937846,3.9336375715222847,3.902921706989113,3.9054392867268026,3.898988262227022,3.8778653015179363,3.8814836765263285,3.860935830311538,3.87693656097654,3.8791248023366136,3.896893061837496,3.915330714805952,3.933308314109964
21,3.30366881447066,3.365611896811399,3.3577892464364725,3.329277302947276,3.326599136917232,3.3267902331717885,3.3363469675743946,3.337779736348416,3.3345084656501403,3.372057548776783,3.4323990157685267,3.4317696644152536,3.4916585536901104,3.4913483495616378,3.532350293190576,3.4984778301528525,3.6073404073151982,3.558347359200691,3.5758694786011587,3.514485798428399,3.548253926589362,3.5740086703676464,3.477168664042283,3.430499277710001,3.430499277710001,3.426572562167707,3.5325825330818446,3.4837056160895186,3.4233978822116544,3.301571601340496
22,2.750027711140552,2.4644528995331045,2.7490308144742084,2.5982162156695123,2.671649970739455,2.863006071827918,2.740805759669218,2.7454526562469006,2.670190419793746,2.7927472450962973,2.857929548412708,2.8631294824498825,2.740698360679221,2.5447672474275413,2.7511293519891726,2.740698360679221,2.685794327960254,2.9214384640585997,2.6842501945022934,2.5368782607988716,2.8630716010337687,2.732716205640603,2.917266669580583,2.8546172789739073,2.919673544704901,2.7472191281109786,2.6819999504288803,2.595611786218046,2.6126774837391555,2.805748402826618
23,2.4292811397740888,2.440193648338884,2.354245160024468,2.4284898036695477,2.4647099508896386,2.4146984553889475,2.453278025830468,2.4402692858951758,2.462736944622468,2.2794057223693818,2.440206795329142,2.4574852596968535,2.449424635035083,2.4544151856588146,2.3499724998773144,2.4292811397740888,2.440193648338884,2.354245160024468,2.4284898036695477,2.4647099508896386,2.4146984553889475,2.453278025830468,2.4402692858951758,2.462736944622468,2.2794057223693818,2.440206795329142,2.4574852596968535,2.449424635035083,2.4544151856588146,2.3499724998773144
24,2.4512852274328316,2.5527887969948653,2.5481987334508966,2.5546954269012447,2.6653433365413584,2.6800339876568864,2.6646811716013077,2.6771769277216744,2.678389188524307,2.6160978224160214,2.6079785929013313,2.6024995123970736,2.455540675247782,2.460568994729508,2.4356386192829373,2.4512852274328316,2.5527887969948653,2.5481987334508966,2.5546954269012447,2.6653433365413584,2.6800339876568864,2.657724519472832,2.660675534519882,2.5970234407968604,2.5775850764448274,2.5808786932780587,2.5843024431783372,2.430278366484592,2.4360097021881684,2.446312957058756
25,2.740073339865191,2.811785013383241,3.021322023329076,3.035995497765656,2.9764037962042935,2.8626305702296615,2.7886321192763064,2.7953315955286833,2.714347092691871,2.788156299272088,2.8439698101512207,2.9295461737924513,2.9241066877044273,2.8791211655264357,2.9674675983106202,2.9879481045822702,3.032866464341529,3.158904652390868,3.132090620948682,3.0802163979969857,2.960545378507489,2.715380117696066,2.524939686753224,2.515701844370004,2.5120531484863307,2.729445955595412,2.720182369768255,2.737568436881303,2.7284022761901525,2.5896058953509327
26,3.404855509067942,3.588815157884098,3.5671842988469162,3.569919862638897,3.565808719669226,3.6056149031415194,3.5704249176815974,3.618436832590584,3.615467810335534,3.564551682096237,3.4944122954536336,3.5248547260153913,3.5482157002956054,3.4925327072891177,3.4275268234646568,3.4324996916649857,3.444210309241673,3.437897664006098,3.452646905735172,3.6027197332080343,3.6267967845091196,3.556407873459486,3.5792662580408345,3.5916283178878463,3.5728655497034802,3.577891088976514,3.578442019830751,3.5847928701168144,3.5373111635463412,3.4633663460002646
27,2.0476585791092727,2.0521508774473745,2.1675651503006685,2.273396637197702,2.048601892550993,2.0429302324102583,1.9105861724919095,2.0429302324102583,1.9105861724919095,1.9105861724919095,2.165620284742504,2.0476585791092727,2.165620284742504,2.0495606040834797,1.9210943578594608,2.0476585791092727,2.0521508774473745,2.1675651503006685,2.273396637197702,2.048601892550993,2.0429302324102583,1.9105861724919095,2.0429302324102583,1.9105861724919095,1.9105861724919095,2.165620284742504,2.0476585791092727,2.165620284742504,2.0495606040834797,1.9210943578594608
28,3.1863716521513905,3.117441974193093,3.2758274797982763,3.2735315701761944,3.187184389030319,3.250140349073078,3.2296598728516073,3.269780413981263,3.254167382755967,3.2812946832856897,3.3082652700132895,3.2251994097341976,3.3360047464004428,3.3450091148500385,3.3509968305896973,3.3030247985834205,3.0702746214978034,3.1988915203788064,3.161188786949943,3.0682578878891102,3.234242538884064,3.2789121276833146,3.273699068979342,3.302097151074225,3.2957597378059056,3.441260635499602,3.3268207063230983,3.407374996976901,3.3737440516389148,3.2722369478473725
29,2.34393298130802,2.374954717873479,2.3601088789927283,2.361747309813629,2.3753017280862787,2.3447128260148533,2.356402483863761,2.3601122039281974,2.5148283565154634,2.3737736242577414,2.6557791359331144,2.6449755066507756,2.6620279745631565,2.374912401973705,2.3642552707081035,2.34393298130802,2.374954717873479,2.3601088789927283,2.361747309813629,2.3753017280862787,2.3447128260148533,2.356402483863761,2.3601122039281974,2.5148283565154634,2.3737736242577414,2.6557791359331144,2.6449755066507756,2.6620279745631565,2.374912401973705,2.3642552707081035
30,3.154928924349542,3.1808182585613762,3.0571883287622414,3.0091157345210333,3.061231763402877,3.099365834315383,3.1039878742729594,3.143316390375725,3.0643829813877512,3.0046587072926125,3.0433978650560785,3.0936775757324697,3.147151469081887,3.150042393925796,3.1041244985426246,3.106778510153405,3.14421188509046,3.150648382230438,3.150000441395586,3.1589101316533332,3.095049583700176,3.071073943831036,3.141346135566584,3.1767463363462847,3.188262466498448,3.2182959007380822,3.1413074560037204,3.1125235063096537,3.1929627622373182,3.2216156143836487
31,1.6094379124341005,1.7821034317166948,1.7821034317166948,1.594561464391672,2.0580423259532683,1.7674367592110816,1.9206004056250183,2.367690858257599,2.0555887890443376,2.0431918705451206,2.3919191416879992,2.064740281860959,1.945910149055313,1.937292224862784,1.7917594692280547,1.6094379124341005,1.7821034317166948,1.7821034317166948,1.594561464391672,2.0580423259532683,1.7674367592110816,1.9206004056250183,2.2704658019020463,1.7674367592110816,2.0431918705451206,2.190157959944678,1.9325438459718325,1.945910149055313,1.937292224862784,1.7917594692280547
32,2.9613314997044506,2.9799228102411366,2.805749010459824,3.061803426082028,2.941240590986318,2.7846577638985837,2.7321715451819717,2.7734679978565,2.939677445175096,3.03388918375672,2.947851428953856,2.936372519854886,2.8655245163467975,2.798312165007151,2.7362937703092585,2.9613314997044506,2.9799228102411366,2.805749010459824,3.061803426082028,2.941240590986318,2.7846577638985837,2.7321715451819717,2.7734679978565,2.939677445175096,3.03388918375672,2.947851428953856,2.936372519854886,2.8655245163467975,2.798312165007151,2.7362937703092585
33,3.2442899544719603,3.2398803368042954,3.244790541848552,3.24425524832721,3.2425835024412217,3.2437754297265244,3.240204251738155,3.244183464360703,3.2448544721427464,3.2417805730009115,3.243059379040111,3.238986219282564,3.2429725233579427,3.2440718963342334,3.242775468043113,3.2442899544719603,3.2398803368042954,3.244790541848552,3.24425524832721,3.2425835024412217,3.2434210425330416,3.241053053711111,3.2436917903537656,3.2448544721427464,3.2401172761214805,3.243333503886007,3.238986219282564,3.2429725233579427,3.244546450881151,3.242775468043113
34,2.9105054074343935,2.847751720160671,2.940913922250572,2.8815443421691525,2.8975740959417013,2.9511224389811703,2.951616454344155,2.906052383332485,2.846756558135796,2.944437015004049,2.9503170677557917,2.889623974147993,2.8935831125491425,2.8519773622555227,2.934135700394224,2.953218326439065,2.834973632621155,2.9931328131342667,2.8842660004604252,2.8972729346651853,2.9881554892528666,2.9901671847961895,3.0764811925609385,2.985560767400875,3.085639705723064,3.0338305049550884,2.950174559944856,2.897055925581735,2.851798960318882,2.900832663977693
35,1.3753108740828768,1.5783745267823681,1.568105800225557,1.5633363508022304,1.314869645049496,1.3581542659320613,1.3581542659320613,1.3382401939746214,1.3499535805372231,1.352906547996314,1.3139199532272632,1.3412109284136622,1.375647915731062,1.5669917959287745,1.7797917069341376,1.3753108740828768,1.5783745267823681,1.568105800225557,1.5633363508022304,1.314869645049496,1.3581542659320613,1.3581542659320613,1.3382401939746214,1.3499535805372231,1.352906547996314,1.3139199532272632,1.3412109284136622,1.375647915731062,1.5669917959287745,1.7797917069341376
36,1.776967768301169,1.3763584137719538,1.9309328836865003,1.594561467354779,1.5659749321285892,1.9215045694345385,1.909916380204027,2.1830039859525123,1.9069159720442799,2.1749192815080853,2.064740284806723,1.7627471740390859,1.570879571631026,1.3763584137719538,1.777538877844348,1.776967768301169,1.3763584137719538,1.9309328836865003,1.594561467354779,1.5659749321285892,1.9215045694345385,1.909916380204027,2.1830039859525123,1.9069159720442799,2.1749192815080853,2.064740284806723,1.7627471740390859,1.570879571631026,1.3763584137719538,1.777538877844348
37,3.6947387996917342,3.7269857487327354,3.716678779711991,3.65812899702322,3.6242140422132794,3.5621288139624343,3.70814444244919,3.6784508820847766,3.6195233484400937,3.725397466798498,3.687885948503366,3.665546908212632,3.6977940174926403,3.7163673419019267,3.7795829023592966,3.6947387996917342,3.7269857487327354,3.716678779711991,3.65812899702322,3.6242140422132794,3.5621288139624343,3.70814444244919,3.6784508820847766,3.6195233484400937,3.725397466798498,3.687885948503366,3.665546908212632,3.6977940174926403,3.7163673419019267,3.7795829023592966
38,3.112723743887086,3.1034144209560806,3.0691759821357434,3.19062170551767,3.1098485759869927,3.180394271243085,3.259743898787696,3.2226477671782217,3.1855602607924167,3.1517615590454673,3.1391873866371522,3.192610971758207,3.138532117307391,3.228374555180202,3.239225299088578,3.2290571443394436,3.2312013768975056,3.158902076966214,3.1964347518339173,3.1912830438051003,3.0639162249882204,3.2672182922652198,3.223512056043153,3.2552729100307594,3.3402025415971153,3.293869527617992,3.4719124809449813,3.2952412060885052,3.3054541212389,3.2740740330975266
39,1.3862943611198906,1.3737953976665949,1.5985012708476622,1.581302784163405,1.3763584119408208,1.7503142878325073,1.3763584119408208,1.541801630682708,2.0716722313042153,1.921504563387783,1.7917594692280547,1.777538874965972,1.5985012708476622,1.3737953976665949,1.6094379124341005,1.3862943611198906,1.3737953976665949,1.5985012708476622,1.581302784163405,1.3763584119408208,1.7503142878325073,1.3763584119408208,1.541801630682708,2.0716722313042153,1.921504563387783,1.7917594692280547,1.777538874965972,1.5985012708476622,1.3737953976665949,1.6094379124341005
40,3.3621418324326773,3.3386389432853956,3.378416180298964,3.3687005043902007,3.341374478939369,3.3711136811524534,3.357087761830215,3.3392778432225154,3.3746258877361246,3.3603637480467454,3.3313153638646424,3.372919102279444,3.3686421112019116,3.3508208587150765,3.381464430189494,3.3609904157075254,3.3389994380538135,3.37679947328746,3.36979533260698,3.341014273011054,3.371947959637799,3.3568220051803968,3.3392778432225154,3.374088387484072,3.3605938782648206,3.330702450005234,3.374304600440661,3.3676454567908545,3.3508208587150765,3.380207885475203
41,2.2889271135075147,2.064740284806723,2.47240768891764,2.391919142975676,2.2889271135075147,2.1749192815080853,2.280551059993157,2.182235641793271,2.066942580809475,2.182235641793271,2.28779339206716,2.182235641793271,2.168830013244476,2.064740284806723,2.2916484536968307,2.2889271135075147,2.064740284806723,2.384821234600809,2.1855418836473968,2.1830039859525123,2.3767645457545417,2.383301312532432,2.5530019470679273,2.384821234600809,2.550170914442886,2.470686058404293,2.28779339206716,2.168830013244476,2.064740284806723,2.2916484536968307
42,2.4579094787848654,2.2518215318060446,2.220682599981008,2.145728061225316,2.103398001137503,2.2269433243329164,2.2435730209450306,2.119673223258448,2.3141239299133822,2.13304899965951,2.2362964516150474,2.478293766818015,2.584101157333676,2.7064269473642675,2.646459581256403,2.4579094787848654,2.2518215318060446,2.220682599981008,2.145728061225316,2.103398001137503,2.2269433243329164,2.2435730209450306,2.119673223258448,2.3141239299133822,2.13304899965951,2.2362964516150474,2.478293766818015,2.584101157333676,2.7064269473642675,2.646459581256403
43,2.2098184241570884,2.338709337129046,2.2569210134374407,2.3610126774116726,2.3223309958513147,2.335770684815049,2.2173782012212016,2.5071750933123607,2.381628863352536,2.579004138967104,2.6411766297071653,2.400571390983086,2.2614959339197256,2.288758911586074,2.223290137975543,2.2098184241570884,2.338709337129046,2.2569210134374407,2.3610126774116726,2.3223309958513147,2.335770684815049,2.2173782012212016,2.5071750933123607,2.381628863352536,2.579004138967104,2.6411766297071653,2.400571390983086,2.2614959339197256,2.288758911586074,2.223290137975543
44,2.1855418836473968,2.4699587592423726,2.458939176009685,2.374039346944527,2.4639479929587917,2.2540309774022123,2.3763439329608,2.3763439329608,2.157400612541482,2.182235641793271,2.387632637454539,2.3717871057162703,2.3783386542312734,2.470686058404293,2.1742021673018717,2.055734166013034,2.383301312532432,2.4567665546001716,2.3740687748313847,2.4639479929587917,2.1483264842577996,2.280551059993157,2.3763439329608,2.264205261016072,2.2889271135075147,2.4647099560602093,2.370305067403131,2.280551059993157,2.47240768891764,2.280551059993157
45,2.947860142753791,3.077312017903305,3.0179412523676277,2.991784326826637,3.1140041545111337,3.0744898085673253,3.208867699291954,3.1678881184305325,3.1697852812624605,3.215240983687931,3.128873349087667,3.0472793198387076,3.0649516462594795,3.0356142935207937,3.101912829209975,3.1516308685362273,3.1719634988841983,3.1291235270275797,3.0951183868684584,3.1249210197565787,3.160221672167452,3.115110652208587,3.064646327017597,3.1103267478819534,3.173379330769862,3.123750036574695,3.1563252280795386,3.079988734152121,3.07047652845489,3.08902185353709
46,2.6900950014768847,2.6280765428469035,2.932661646398996,3.0264807938367237,3.0387012290647593,3.234020232668203,3.0559328047868037,3.103077787656983,3.1031201387617813,3.222392436274948,3.140602725560817,3.1097824423676945,3.1539067662653513,3.071383750323541,3.067356324601213,2.9843634148391125,3.0738444963201346,3.0266402651695574,3.1037316386217633,2.936738043148016,2.9771138698215998,2.976563819910806,3.073306983009352,2.9798909222427383,2.9757635039771153,2.877305928294297,2.879288976022747,3.027469004405681,2.8801522707016356,3.062050786247128
47,3.346620037925232,3.2702749046635504,3.281387038917729,3.2600776064770085,3.3909212923834056,3.383799757181462,3.280883807164831,3.322151433767487,3.3239177223596212,3.317427900533042,3.3271875928462618,3.3436727611796306,3.3498295519412005,3.325527850831406,3.394023295097866,3.386115553491405,3.3310658805679516,3.3238353957741182,3.3215554444895337,3.31958603155932,3.344265042463654,3.3293302338394453,3.347115889142521,3.3371573072113296,3.368342222477502,3.3960678161398867,3.3399685709133777,3.332803353429703,3.3420096674482496,3.3313738883013744
48,2.182235641793271,2.2890111621360107,2.1842753781573685,2.3806973157601896,2.0646498407529497,1.9105861724919095,2.281756945942428,2.1647823678527627,2.470686058404293,2.271586320273838,2.465732740728548,2.470686058404293,2.273396637197702,2.0429302324102583,1.9318815799792572,2.182235641793271,2.2912162342791667,2.2870519944557497,2.468939386034577,2.376937170830183,2.048601892550993,2.2870519944557497,2.275895932283204,2.550170914442886,2.5399872094227387,2.4604589115596394,2.550170914442886,2.367723555180674,2.0429302324102583,1.9318815799792572
49,2.818282765840487,2.76008976136942,2.6177065369546124,2.748735975563112,2.757797021312895,2.757887465366668,2.625028760539202,2.750402400186345,2.7360774129702037,2.859566397409958,2.860712330860614,2.8548217909060787,2.861977193804421,3.0556266417831703,2.954106648168773,2.8378210646005995,3.1397856952099374,3.157230459219376,2.9626450761589282,2.740637095690758,2.7971022459797807,2.8097889789078785,2.809242817418173,2.687942094395302,2.757797021312895,2.693829609718502,2.6828929687212173,2.6619803061442826,2.678176206378993,2.8013559443496807
50,2.4609246314762245,2.4450577536224087,2.4527105143585555,2.5912721642992014,2.7458413558123222,2.528712104579398,2.741749073110938,2.465732740728548,2.876126558104893,2.878166291287445,2.6260355588629913,2.9733283608178116,2.987430477287155,2.6451103836904486,3.0094058683061413,2.9497996068074337,2.929558853337428,2.711899619024242,2.9457931549793197,2.9805256226729373,3.0500652886755337,2.9653486272624985,2.784672303701107,2.797918711122056,2.861511932740128,2.978629120755973,3.13558220674138,3.162059376414544,3.1435940495027594,2.8651671013918905
51,2.2737721716892936,2.2737721716892936,2.1647823678527627,2.2640267521909716,2.280725369942303,2.259122112688534,2.2657969188254534,2.2481668691530428,2.3586206378977566,2.2449574693439467,2.444129844933703,2.343204954733917,2.3689036056871835,2.275895932283204,2.0429302324102583,2.2737721716892936,2.2737721716892936,2.1647823678527627,2.2640267521909716,2.280725369942303,2.259122112688534,2.2657969188254534,2.2481668691530428,2.3525037669904236,2.2449574693439467,2.444129844933703,2.34998852179331,2.360586452238984,2.2694978955989837,2.165620284742504
52,2.1729490057523684,2.4669009823839283,2.379947618324203,2.4448864321946133,2.465732740728548,2.5487024788281136,2.6073678362859627,2.6245326035033236,2.546078040246587,2.28779339206716,2.4639479929587917,2.383301312532432,2.28779339206716,2.283648060689059,2.1789732204872454,2.276856750677106,2.465134097067793,2.2903483459596994,2.4448864321946133,2.544461341081976,2.5487024788281136,2.6073678362859627,2.550170914442886,2.6240800642464457,2.382914985085179,2.4639479929587917,2.2877086479147244,2.2890111621360107,2.275895932283204,2.066372837644695
