,0,1,2,3,4,5,6,7,8,9
13,2.470834810566831,2.470834810566831,2.4724205389439966,2.465996192372084,2.464828283817339,2.4728874132947007,2.4702175986576904,2.4724205389439966,2.463647653250371,2.4771004922017235
14,2.3713678008077013,2.3704014294730533,2.3769371658962064,2.276340910977206,2.2773766230044665,2.3673662307182974,2.377056435245466,2.3740687689976716,2.2773766230044665,2.3763286624346938
15,3.1031001564575496,3.094755773107454,3.2618248757770525,3.2406108092583583,3.2026125333752358,3.2761381613539364,3.266863702007621,3.331584574395082,3.205892982602373,3.2635852278662325
16,3.3478165266932938,3.3430726153050987,3.3552727687144936,3.3647643300166203,3.3487288923807514,3.3466547419590755,3.3438897606128846,3.3564118778093905,3.366532602402881,3.3489923297351063
17,2.613940417627403,2.618178930409131,2.6907895871088177,2.683218704200064,2.6892418181080466,2.613940417627403,2.618178930409131,2.6907895871088177,2.683218704200064,2.6892418181080466
18,2.9072441107185987,2.9038944697935802,2.9146071162072156,2.9251458305757576,2.9168622823784243,2.906555734599309,2.9003670146748095,2.9157297233557875,2.9166033818031827,2.9148667005593585
19,2.8048732557204583,2.801427929311654,2.8069043683919936,2.803013650373675,2.805949289493053,2.8111051183746465,2.8048732557204583,2.8062832884264326,2.8092459228891875,2.8062832884264326
20,2.813567636687576,2.8108520289459937,2.810742917943829,2.8113445672477604,2.8113445672477604,2.812510433277419,2.810742917943829,2.8065337138036193,2.812873378245558,2.811817822647747
21,2.6164530235096306,2.6071125770315215,2.619699929154251,2.5308470793674873,2.6017346152091725,2.6164530235096306,2.6071125770315215,2.619699929154251,2.5308470793674873,2.6017346152091725
22,2.4391721724721163,2.5219917296057983,2.5295479312550597,2.521527153632288,2.5295479312550597,2.5250137845469243,2.594467742669161,2.517246206508794,2.5817593506360015,2.517964454509334
23,2.8034099525554286,2.8608037565926905,2.907969295915163,2.8562784992615162,2.8557112949593257,2.802904074077682,2.9200877092153115,2.9137164239796998,2.918914227174853,2.9131319804781506
24,2.7529768991994286,2.8047825833724236,2.9149517374377605,2.7579805704982214,2.7574470493826726,2.8203640548579063,2.748799477654919,2.6850060574957046,2.8708131107419383,2.8699702509494287
25,2.798684869882776,2.8042471051673186,2.6825701753875726,2.678332644978991,2.673242314497119,2.807033088629532,2.8079297052066767,2.807033088629532,2.8072533029630535,2.8088191616384983
26,3.2379036457777657,3.2488594868327043,3.3771172064093244,3.435308036832259,3.2511343506106805,3.238546220029733,3.242473517416257,3.372002222176934,3.433509313073837,3.2375627706821417
27,2.552054023421556,2.362574951494741,2.54988296110563,2.472182711544209,2.5467942970324042,2.545478781963255,2.546987361294558,2.367270620480945,2.630318675745559,2.6091251396835657
28,3.5140790440936076,3.5066379366592595,3.532581995307846,3.532668450527701,3.503252478607093,3.4872012906503596,3.5114285972698327,3.5340514809854695,3.535612266196933,3.5308826637903987
29,2.469199457091623,2.462037964781851,2.4655059191920925,2.464501214586657,2.469199457091623,2.461496184201157,2.4628567050992323,2.461496184201157,2.460568994729508,2.4595312129391127
30,2.6848186459047776,2.6828884291742714,2.6830676542839598,2.679840462814046,2.681157522855593,2.6871430519400343,2.67707685344967,2.688173270552209,2.687184508559344,2.6863485020075992
31,2.6266579635964975,2.6283301844617974,2.6263921641319197,2.6228516572121623,2.615847769260964,2.629406677343705,2.6316462987346347,2.6316462987346347,2.6308951993582705,2.6308951993582705
32,2.8115286419389234,2.8108078720803937,2.8108078720803937,2.813365627634555,2.8059142837206745,2.8067280851187455,2.802091946615057,2.792111140315483,2.809381504200451,2.814794161027478
33,3.710228045583425,3.7122629297309024,3.711165890832066,3.682827253233227,3.7134392767262687,3.7109849383988034,3.712447906753274,3.7129276877816157,3.683420104752146,3.714006479195314
34,2.5499649516181977,2.552104790752576,2.5541845803602925,2.5533195025675974,2.5568947305882914,2.554098735728242,2.552104790752576,2.549539073409581,2.5496937541150393,2.5510082924154514
35,2.6166596946011285,2.5386642959086774,2.539847178732758,2.5447564652178203,2.542140741578669,2.5414696872716087,2.5414696872716087,2.615673755003067,2.5466525894698537,2.6166596946011285
36,3.105621327344786,3.109912674960072,3.1070646171667056,3.0193200731863277,3.11416659809124,3.110554428577775,3.100265965627725,3.0992608455733572,3.1056011510870434,3.1059181947537473
37,2.0108252358396603,2.1446908242800173,2.127908270145084,2.144408854450282,2.241665000014631,2.2597348193721905,2.255595751039993,2.358351551375299,2.3552014824666307,2.3488499732020434
38,2.823529806735117,2.8230948474632993,2.822599223975171,2.8217731466098614,2.8227948910948695,2.823529806735117,2.821783849020879,2.823529806735117,2.825249527928048,2.825720042664738
39,2.735242504286331,2.743050030201794,2.7415588212550874,2.73685064006834,2.7411284604806334,2.7428265339672446,2.745434024676486,2.7365338064053466,2.743366625494062,2.740243325440403
40,2.469958756276771,2.385015943754522,2.3769371658962064,2.289011159553076,2.2877086449516173,2.3829149821394147,2.470114945982738,2.3835259196865026,2.470114945982738,2.463040782838295
41,3.2543449826261828,3.215596951414036,3.323440170010157,3.359211748665578,3.33516918876946,3.2581472783467977,3.172175167188491,3.2546911605517015,3.327312328937701,3.2202877214406724
42,2.86525680388894,2.8165786429377,2.9059685551796446,2.9019209349131714,2.9098425244955672,2.8565189522310597,2.8121952317582664,2.899720526928881,2.910063476101665,2.903939996835117
43,2.373751271078068,2.4567803271734427,2.4681941613583955,2.4699925228698794,2.469746876840242,2.4620454426436034,2.4700821330163345,2.4654750657767948,2.468207975367161,2.4513017908655157
44,2.2615026924840467,2.356955469784944,2.3539816919257626,2.442234203555502,2.4473436306663467,2.442234203555502,2.3646766707360167,2.360586452238984,2.356955469784944,2.3539816919257626
45,2.6973536211796953,2.695910715928959,2.6880829371452806,2.6960625206546993,2.696432478099534,2.6973536211796953,2.695910715928959,2.6880829371452806,2.6960625206546993,2.696432478099534
46,2.6095642347152044,2.6095642347152044,2.602363793978745,2.600776241885175,2.611690134697497,2.6095642347152044,2.6095642347152044,2.6061774116125487,2.6030605320428135,2.6074339817359045
47,2.541597288088618,2.622433057149325,2.6208561964728054,2.610146325912863,2.613999229502989,2.615009514390721,2.676596916096149,2.6007391798091573,2.614727440524213,2.677906783195872
48,2.530865559935924,2.552188101757907,2.6043045824204984,2.8033072274427893,2.8049288271485566,2.530865559935924,2.552188101757907,2.6043045824204984,2.8033072274427893,2.8049288271485566
49,3.1119269771326468,3.117710604000589,3.1156029290076166,3.116542038473032,3.115103957104417,3.110153878981457,3.115567318480601,3.1158139835408334,3.1147091930384825,3.11855964412268
50,1.9335107830365525,2.061829494418194,2.071115625997744,2.0721620620303325,2.0684580531154504,2.064298127139838,2.0595570314555403,2.0622041815830263,2.0622041815830263,2.058466032458443
51,2.7322972237517984,2.7322972237517984,2.72912215488022,2.7365792148081773,2.7296593286493493,2.7369047179113806,2.7369047179113806,2.733069164769204,2.7374245320416515,2.736355494575503
52,3.06716604236795,3.064865062860441,3.1119189233368534,3.0606516182821792,3.0941725641079367,3.0595863263870164,3.028822271810642,3.110043652054241,3.1003004158170593,3.0604817078516264
53,2.2806117845732397,2.2829246790662125,2.282191915544047,2.28087706811844,2.2850766933017788,2.2808518812870555,2.283509062106076,2.2817059569025573,2.282079479747683,2.283680438970513
54,3.7459524734928507,3.710054773691421,3.7434307659554547,3.768632420349146,3.7603251483243634,3.746262634359936,3.7058263533015614,3.7474063517210627,3.7588141154148507,3.7673602844825647
55,3.179872078579735,3.1151087943063813,3.1941442579451933,3.117733991053574,3.1885963056343427,3.1792602853509297,3.1106371325501123,3.1891181571938865,3.1069743110305925,3.196172580876299
56,2.6073678362859627,2.6047315056535356,2.449203796735391,2.4578203206190774,2.6126774837391555,2.616349279806561,2.6099996491479223,2.5352070026452385,2.532543387203048,2.6056378403460188
57,2.25634056303911,2.2474305707683255,2.251579517474011,2.2508695801500958,2.2474305707683255,2.2474305707683255,2.2474305707683255,2.2491797454715248,2.2487310343955245,2.2500646322787228
58,3.8415487320248944,3.8618945590033413,3.8623191605648604,3.8630194464397922,3.900952214139912,3.844994093106876,3.8611380847555683,3.822321656030601,3.8645462106213593,3.90217764407995
59,2.794025024802757,2.795000496284284,2.795000496284284,2.795000496284284,2.7899810322812892,2.7943609648995573,2.7942860395464044,2.787292170554026,2.793984613980354,2.7829186380575077
60,2.5342083353740854,2.5337217688480878,2.535482414799673,2.534682259854731,2.5252997408301434,2.5342083353740854,2.532163634903576,2.5329326396826906,2.5364767302824855,2.532882457336043
61,2.665750367558922,2.6783782965545697,2.677504993080496,2.6725771314370292,2.6692224716794826,2.6719251796019865,2.6713782326330318,2.678668355026567,2.6665584208457376,2.6625971162335236
62,2.7922276637203436,2.7967913335285215,2.795000496284284,2.7936843918214036,2.7934261886944456,2.7943609648995573,2.7920897011227175,2.790102188537626,2.7871296741802043,2.7877165155594863
63,1.5866208343648007,1.3581542588332303,1.3715026573146285,1.5745207675794883,1.571891758405421,1.5866208343648007,1.581302784163405,1.595863978993131,1.9309328807233928,1.6011361146529337
64,2.6149298464579025,2.616530069418486,2.6164857605326985,2.599943398545802,2.611512527205692,2.616301272696123,2.609150037466417,2.6104379863942624,2.6149298464579025,2.6133187150996005
65,2.8785915854151587,2.7499926447392316,2.8856163144992286,2.8664563390383004,2.881319680867563,2.7637903785660622,3.02285540422332,2.9586944614982102,2.879453263847817,2.7674774357437526
66,2.9170959131033953,2.911032615056829,2.918602656771919,2.921901799697796,2.9149007768172086,2.9161801041998174,2.9219799117818073,2.9170959131033953,2.9204547236896388,2.9261043318860116
67,2.855526488556631,2.8536214781986224,2.902423300124905,2.906019347928193,2.9099951802474946,2.912135799026588,2.8975185348709807,2.906408830165355,2.897716742964561,2.9033425187305446
68,3.118673959795414,3.1160926468639643,3.119381388187812,3.123687535644023,3.115777033317252,3.116927962391464,3.115015796404594,3.1200819455555107,3.1231358168179453,3.114968832493806
69,2.5956618958979742,2.7468901684287816,2.742730308005678,2.6243496728020834,2.862848250111201,2.8531795963150897,2.9708661782024555,2.761605233675396,2.755306688234481,2.619711647006844
70,2.3552257967905255,2.364676666711158,2.2584040072490743,2.34525498739738,2.42769638260958,2.5030552188464057,2.514389868319655,2.3431906503844617,2.594706476022487,2.291568012988582
71,3.5626754614674176,3.7955962886212418,3.710010468657285,3.7980011731461905,3.7063055464189167,3.5626754614674176,3.7955962886212418,3.710010468657285,3.7980011731461905,3.7063055464189167
72,2.619238921276161,2.617029897688093,2.6171321138043626,2.6249809312904646,2.6262067440907204,2.6235131735061357,2.6175872093479637,2.618591442307041,2.623646867051983,2.6254800429779586
73,2.615090518751127,2.6164530235096306,2.6757518876710096,2.6179906938667243,2.6757518876710096,2.611691775275192,2.6164530235096306,2.67356263997362,2.6164530235096306,2.6794664205166834
74,3.9890211806837095,4.017051070235093,3.9817325066182243,4.010242811652432,3.983963676369929,3.9859545852885643,4.018473527121746,4.019037421645032,4.029451782957188,3.999224494197295
75,2.2446137490627813,2.3471228703538864,2.2421452185477575,2.258305559355587,2.3515709316755866,2.3617432785677,2.3590129248451963,2.445937672898148,2.447336142311422,2.4337354256069714
76,4.246195028481857,4.234586421772569,4.26755682703039,4.288662443474921,4.286656751333294,4.259305110026341,4.197000424248416,4.239076058034455,4.258224254823709,4.258425414349569
77,2.8030931916766217,2.7986666698338216,2.799342802354107,2.7923441813333434,2.79806992470955,2.7988654681824676,2.7983089854857184,2.7984043036196176,2.795516614727497,2.8021040090679286
78,2.4819670478493916,2.4838277116114718,2.4879910168093016,2.4854592952694694,2.487724223200972,2.4818010961063828,2.4854628226188438,2.4868764251126394,2.486033634579558,2.4853466273715332
79,2.63257486067669,2.6338412362818433,2.692049080916016,2.695970072360873,2.6313956572728165,2.69242170102083,2.7000927815567386,2.6323784784864284,2.703014654018542,2.631109730988391
80,2.6880829371452806,2.6834478036068985,2.6839363613326777,2.6833637695918773,2.6837157718001685,2.6886637213277393,2.6826248876603485,2.68571962511715,2.6839363613326777,2.6813565747966086
81,3.571115999322052,3.567481371963737,3.5406520570600812,3.5745305897475297,3.563349125203764,3.5586442278303774,3.561246525606624,3.540474879871655,3.5739406868059147,3.5667512018020155
82,2.5408344242892738,2.6151063970950976,2.6236437891817848,2.6225286757209063,2.6151063970950976,2.530925354413152,2.6177065318593793,2.6147014689298795,2.6199175750730994,2.6147014689298795
83,2.3684845567989985,2.3745241634214107,2.3745241634214107,2.3540491577221356,2.3651648091467816,2.3607435819953646,2.367208212599551,2.3722215324018614,2.3555307264587726,2.3584843860956335
84,2.6864492253620984,2.6853544941351664,2.6774548731703383,2.690858955763753,2.6899083396781456,2.688835173557614,2.6864492253620984,2.688835173557614,2.6890565122178103,2.6838249466055664
85,3.3744734443674327,3.374110926786864,3.3748976112124933,3.3666116049299237,3.3648507120314757,3.3380194540228616,3.37280464885284,3.374116858882782,3.36424876574157,3.3626078395624788
86,2.4771231485511853,2.5461202611183222,2.546719097123566,2.5492845548046748,2.4771231485511853,2.4771231485511853,2.5461202611183222,2.546719097123566,2.5492845548046748,2.4771231485511853
87,3.3379107277824436,3.378574556033711,3.3357499508410786,3.3734858116916113,3.3778749736963793,3.3316092424452157,3.3790264441129203,3.3354689748027404,3.3713550929179323,3.3835236097079524
88,3.3661941105586917,3.3317138898233205,3.3692315723842077,3.4130322361799723,3.403556809971988,3.368087323039195,3.3269441446749557,3.3708311946735887,3.406271593825592,3.4026480028185633
89,2.6219627819116966,2.6291135767294476,2.6285114399504845,2.623862720072995,2.625141972123762,2.625141972123762,2.6285114399504845,2.6265329796973327,2.623862720072995,2.625141972123762
90,2.0480960602941174,2.1830039830741366,2.3769371658962064,2.1749192761361105,2.280551054655848,2.0480960602941174,2.1830039830741366,2.3769371658962064,2.1749192761361105,2.280551054655848
91,2.794025024802757,2.7959741560958418,2.797717410853261,2.797717410853261,2.7905039695637455,2.7944399970818274,2.786960507800397,2.7851573342120033,2.7899128078120223,2.7877165155594863
92,2.684139110248834,2.6842675233179114,2.687324057502596,2.6882990056801015,2.6838104310586575,2.68335882959814,2.6850157705059776,2.6748621505082073,2.6871739588215147,2.6798804272448895
93,2.741915556153388,2.7406007665805205,2.853231558772049,2.802576920852248,2.745962225772615,2.741915556153388,2.7406007665805205,2.853231558772049,2.802576920852248,2.745962225772615
94,2.665218947209747,2.5884557797393066,2.6509790637434874,2.6655878778964253,2.594712371818123,2.651664702270436,2.6646339343002325,2.6646420658765253,2.6635427656714175,2.6657462542349677
95,2.5485809576264336,2.5482813354009575,2.5482813354009575,2.548811568575358,2.5432874231547844,2.5398918534408392,2.5441904100742225,2.544390940153407,2.544842576423809,2.5485809576264336
96,2.543125648966014,2.5493263368563115,2.5444261378915063,2.5444261378915063,2.5522656916850184,2.5466525894698537,2.544359817019133,2.5465289906691173,2.5465289906691173,2.542140741578669
97,2.4715122546168655,2.4642096202607813,2.469326337664987,2.4737260809658417,2.4715122546168655,2.4715122546168655,2.4642096202607813,2.469326337664987,2.4737260809658417,2.4715122546168655
98,2.167117674392928,2.1657227494234808,2.1689573365936297,2.1639345069834204,2.167117674392928,2.165370184819471,2.170101586751328,2.1657227494234808,2.169130962892032,2.1702706631630524
99,2.507998178793406,2.5093225239427,2.518095845817423,2.510651093593992,2.5069163976157967,2.516053417601232,2.515100099174383,2.5152804627274996,2.513499586602193,2.512722863159474
100,2.9156839178783773,2.922301722564739,2.91783521363945,2.9156839178783773,2.911803391307648,2.909657715111594,2.9125913709246185,2.919061160764108,2.9224647565713453,2.917483956077368
101,2.9591330989749203,2.9607679695765374,2.9495378234252136,2.9591330989749203,2.9616589413990946,2.9699823437612216,2.9692783137844607,2.9632061227647863,2.9632061227647863,2.9615833148146553
102,3.293490988871966,3.291876246222319,3.321249906384751,3.3357566900608018,3.336369142152775,3.2941152343020765,3.2558922231052425,3.3221985922981,3.3363468292890746,3.337081807138965
103,2.381445122459532,2.382866128553682,2.381445122459532,2.377853095157211,2.382050021859162,2.3802726219285493,2.377858359685863,2.381445122459532,2.381445122459532,2.378795155500585
104,2.8379776238513736,2.849713107563181,2.849361577551781,2.8531795963150897,2.8441545869522638,2.8302057498308946,2.8432339189497027,2.8460982758585835,2.8418576946831795,2.8224901675616803
105,2.530474696159053,2.448800243066498,2.4434874507112005,2.5312363087919163,2.527193304270618,2.5368488963928737,2.5342636838970964,2.6095333886852057,2.4509410342748486,2.3592661917287217
106,1.7428816673422838,2.0401463499504966,2.0467162205887863,2.062730408469455,2.0708058939446357,1.9269571085779578,2.056045095159389,2.0340540260975617,1.9008944065194975,1.9232468446077804
107,3.707953059022195,3.7100207200216637,3.6508510423937275,3.6309658653442174,3.686360158115437,3.7287302148578245,3.7311936263223235,3.679700782844789,3.6531709674238986,3.6854616355889815
108,2.7520875636149,2.7401586515584535,2.7465262760582596,2.736237373359201,2.7364937974987784,2.7420171201817967,2.741024561279529,2.746748642926844,2.7309052721934917,2.755306688234481
109,2.7093727106348315,2.6726142827993566,2.7292311791839596,2.7252640624538227,2.666487329596501,2.7057806638420665,2.673632111220292,2.731785140194845,2.7274324784306785,2.66705709440597
110,2.5466566523135583,2.532365669694431,2.534537168163743,2.5388023168778986,2.548940173744099,2.5424145481027187,2.5377759875601287,2.5355547464587653,2.541484754027472,2.5402360317233357
111,2.675925283427209,2.6682238921907966,2.669809379271978,2.669809379271978,2.6691257119670113,2.662559368539497,2.66966105480942,2.673815512537126,2.6691257119670113,2.665298333418079
112,2.44484393837635,2.441406299208033,2.4420240958613477,2.442155453963681,2.4438653038895057,2.4427988891550605,2.4420369871362393,2.4415686057945423,2.437742221148203,2.4406320610579386
113,2.7917819145222804,2.793051211089685,2.7960802728621728,2.7949529509374718,2.790723713392232,2.7890473560413604,2.7878092262614063,2.7874243088772435,2.7920136654368592,2.7912540214172723
114,2.384587047239413,2.4754972629833127,2.4669331975259077,2.4550761600655298,2.4507909330803335,2.450790025843477,2.4612294802620025,2.4650349798785873,2.523383777138072,2.4525559780831254
115,2.2706100092508086,2.278462846318883,2.1611462290709986,2.2533335088809454,2.267702796935361,2.2741740409652786,2.2807615848039644,2.2654230660706896,2.2652341874461435,2.2635284309953656
116,3.1442945817310477,3.1449268242869213,3.138296145269707,3.159379192581329,3.136780909739889,3.141783085151647,3.131694831047322,3.1342661022287595,3.1605149744516163,3.138292248874688
117,3.600083429025851,3.605056500486347,3.5445862190686888,3.602246395043756,3.611254129612946,3.615500410507755,3.6138332631844037,3.5590482146232025,3.6148926303224824,3.6135531081669026
118,4.012296187229891,4.013726208015526,4.015285195641313,4.033928363701875,4.023215917377117,4.00997637606092,4.019005341211076,4.021533051676316,4.038268000925552,4.027191208243763
119,2.525440189180875,2.536075595108952,2.4455007102300854,2.460672317118973,2.454037476442087,2.462135852292537,2.5294400986425325,2.5382462457056825,2.5999756128922344,2.602071875548337
120,2.9629923786350765,2.964994232950527,2.8574603251810973,2.900371000500046,2.9118683758220314,2.949711038953638,2.9585872763571217,2.856131740898962,2.9132976659610894,2.908155747368305
121,2.916511847679857,2.9156842056818792,2.914267706225726,2.918601035990365,2.911539706813675,2.9084240126686596,2.910680660467221,2.9149851030361447,2.9112262545574614,2.9140712978354677
122,2.5404711805665063,2.5359424414579843,2.5359424414579843,2.5388355637170776,2.5388355637170776,2.5359424414579843,2.5359424414579843,2.5334909007211013,2.5388355637170776,2.5359424414579843
123,2.8021483271128678,2.80265600216435,2.801505542187324,2.8053916916029014,2.80310475081879,2.8022552188414958,2.796600233458879,2.8008738797998576,2.792684431448939,2.795695026587795
124,2.5402518040942685,2.5426052949589963,2.5409819538852236,2.537528710404709,2.535714450319774,2.5370229705537373,2.543871819813808,2.528090951206325,2.535449240257776,2.535360689559967
125,3.621424754335086,3.6192329400848484,3.6211308382846936,3.6179038300354276,3.619805668486075,3.618171378269816,3.620779715581506,3.6204788011933857,3.62210237884246,3.618152491399572
126,2.6099996491479223,2.6147014749362807,2.5956163343966594,2.5994139190600896,2.6073678362859627,2.6037333530518545,2.6147014749362807,2.5956163343966594,2.6004880884351333,2.6051476610266224
127,4.056650595285123,4.053595735095557,4.052599933899474,4.062342019766844,4.034270740779866,4.048928382664896,4.052833360690567,4.052445557351372,4.068474031278541,4.041507584027326
128,2.538792181321611,2.5411559475681145,2.5386098392488456,2.539820264890627,2.5378202164990573,2.538792181321611,2.543207168119668,2.5386168448619553,2.5394027228037803,2.533436055048268
129,2.688623558678638,2.552272989675299,2.5469369517610128,2.472440043902933,2.4748762780315654,2.553432269602867,2.6266579635964975,2.5524607649804634,2.6266579635964975,2.6881571239280233
130,4.105993852214478,4.103848862218715,4.127721690016442,4.12065101423719,4.122592746742837,4.103278034155333,4.108502464176265,4.129184072871315,4.119379339961052,4.123305689381277
131,2.7967913335285215,2.7936843918214036,2.797717410853261,2.7924531031789965,2.7918546844782552,2.794025912696961,2.783446907331212,2.7899128078120223,2.7862051093119726,2.794025024802757
132,2.6912736860690587,2.6883731077951967,2.687229360203143,2.6787985259284204,2.6764689862871642,2.689352867972516,2.6883731077951967,2.6754542382591957,2.675232744130172,2.6816258096464978
133,2.681462349625297,2.6844737550842908,2.6761831034828045,2.6826649001381777,2.6847527293629425,2.683810682409627,2.6844737550842908,2.679645216446887,2.6863718023803203,2.6844737550842908
134,2.5483645971536575,2.5495144925147346,2.5505669899361028,2.5519051244921855,2.549620489504455,2.5483645971536575,2.5518211276484077,2.5519051244921855,2.5519051244921855,2.5464430039035464
135,2.3945728120088927,2.4633093010248808,2.1888261972798193,2.4630407882370027,2.287378442112992,2.5527749075470885,2.380253698669439,2.380253698669439,2.4669009823839283,2.456577578319024
136,2.8615555906012258,2.868632124462185,2.8720643355447137,2.8737236343114336,2.866414887071976,2.8690522169551405,2.8606888919377966,2.8606888919377966,2.860097873432364,2.809852268733089
137,2.1833691639286275,2.1815561447317084,2.181611440251464,2.1789602607961753,2.181611440251464,2.1819180686884967,2.1819180686884967,2.1806420914818787,2.1827444506230984,2.1844964563196836
138,2.537112639209623,2.5335509221363277,2.536529548758787,2.536529548758787,2.536529548758787,2.536529548758787,2.5335509221363277,2.5308470793674873,2.5335509221363277,2.5335509221363277
139,2.9321345097841216,2.9352548641678213,2.9352538127096155,2.9307465789918963,2.936453218884982,2.9312864902829765,2.934078541947465,2.9357900064382654,2.9351777286883625,2.9357900064382654
140,2.460826468529539,2.450446863722448,2.5318590142850015,2.5331657776255545,2.6163492772293235,2.531353047275181,2.4650166039246297,2.4706860555259174,2.54476724246587,2.5449288088288258
141,3.0979379026913754,3.106680320649151,3.057727537848661,3.095658724170354,3.011711482810283,3.1024491965866328,3.1082446877964376,3.057963475081858,3.097240467326944,3.011711482810283
142,3.043300071609924,3.038486999019148,3.0383725140659092,3.0504150318827565,3.0593634918032535,3.0529451746887695,3.05773301745989,3.0960495151908307,3.0990872648618364,3.041833208208868
143,2.192099850064308,2.058525041966929,2.1924691339392837,2.173309158478355,2.188172500307618,2.0684580531154504,2.381503473872526,2.3642552707081035,2.1863060832878722,2.074330255183807
144,2.65589155587081,2.656581904066853,2.6585354353901827,2.654741912477173,2.657040091560586,2.663801439915626,2.657938800488615,2.658321772958326,2.6640109089207553,2.664026691528866
145,3.2949370385174923,3.3659486013422444,3.368437257385303,3.4023094887193013,3.336956316240078,3.3246337866104176,3.397515155963571,3.434723284360015,3.403268489526279,3.327481068772979
146,2.8240158330558955,2.7015029761679243,2.716914428679231,2.7744529286392625,2.7116042371919455,2.8240158330558955,2.7015029761679243,2.716914428679231,2.7744529286392625,2.7116042371919455
147,3.671238727737204,3.6714445879572475,3.669813047357051,3.6437915561140644,3.6699721829798433,3.6691419103351164,3.669470636980996,3.66950581446747,3.641052584974371,3.6701904397169955
148,2.6906477617388203,2.6899083396781456,2.6936749749066755,2.6895555940247022,2.6885911615165283,2.689518317110221,2.6748638461108265,2.6869834388896394,2.687661478140073,2.686178953121564
149,2.9703278872052423,3.013257959096431,3.017949036801902,3.061021675973919,2.9717950083742135,2.9681544757422325,3.0110562324622614,3.017949036801902,3.010535440066964,2.970465120045192
150,3.1147949029967275,3.1145887364855804,3.114927564131712,3.113951338468983,3.112057614850558,3.1150182931706345,3.1172078658131057,3.1138012498944545,3.1138979760464003,3.111744932305089
151,2.4588188836986835,2.4771813877846904,2.4717310133105084,2.4619209525136707,2.471389613295658,2.468912195854599,2.471389613295658,2.469175080109433,2.4714083864171883,2.468912195854599
152,2.5375536088889428,2.536469950463998,2.537430533637736,2.5466525894698537,2.544232435856359,2.535112930087142,2.5430057999386815,2.5414696872716087,2.539169208738073,2.5453990394697885
153,3.174634836557305,3.1636442353306578,3.168508208328425,3.159527949532665,3.1660322168297195,3.174634836557305,3.1636442353306578,3.168508208328425,3.159527949532665,3.1660322168297195
154,3.9688428922452545,4.0957284041027915,4.065567468871037,3.9490557301688063,4.12060076028409,4.06180380339109,4.196307179071169,4.069478941808419,4.045404168412795,4.078373885867227
155,2.536305945281325,2.543207168119668,2.536305945281325,2.541877206270125,2.5375771964069087,2.5433899307131274,2.5350245574418677,2.5433899307131274,2.5375771964069087,2.543207168119668
156,2.619097826133605,2.619813407209992,2.6266579635964975,2.6308951993582705,2.6260330648846764,2.6261345220970953,2.6218629443813493,2.626264777008765,2.617659753803876,2.6159707286248852
157,3.5374481623889724,3.524181607616292,3.5346141614377133,3.5372051334415096,3.5379984820031423,3.537215775588545,3.5442005551302893,3.512211961307014,3.5187626469068523,3.5397528305758854
158,3.7874662912316643,3.7889854699602568,3.791495256880921,3.793676175127537,3.7937671549445917,3.791592454211726,3.791780385985415,3.7936411564836314,3.794136350292722,3.7929670890657685
