,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17
29,2.441066335121636,2.5352070009386267,2.3600640371396797,2.5365295443940763,2.461595222433813,2.4535072845384676,2.463040782838295,2.454477865663351,2.4583633004532004,2.5365295443940763,2.6184528039713344,2.6104114478005913,2.6036714671796357,2.549996426107295,2.4823040851117617,2.5544501841774494,2.4583633004532004,2.45881888321629
30,2.7393084033118837,2.7387930763423727,2.7393084033118837,2.7387930763423727,2.7387930763423727,2.7393084033118837,2.7387930763423727,2.738471153404501,2.7387930763423727,2.738471153404501,2.7393084033118837,2.7365792148081773,2.7369047179113806,2.7364379712769678,2.735903460061013,2.7365792148081773,2.7355728843799882,2.733554729388705
31,3.349857083045496,3.3448807130584366,3.3296002429805522,3.329791805220005,3.3154379844903614,3.338714398065391,3.339942095318209,3.3449912818271152,3.344593613056699,3.3400569137985974,3.341272214930988,3.3404169934469983,3.3275944725306235,3.331259208388838,3.3362635158651583,3.333699553230942,3.3365703603358776,3.3371098614538237
32,3.179840556736551,3.1776781479133756,3.1797663077826352,3.169026831900384,3.1648142848539447,3.16200463595505,3.1771681383270916,3.238499765240374,3.243620258405659,3.164750215431166,3.2081308446805106,3.2130798557376803,3.221102691988801,3.160503315202597,3.137501238824364,3.181525805855884,3.1834867655928827,3.191806760046995
33,3.944516220658449,3.9397202003433076,3.9472304595033867,3.9450965241895686,3.94670394594913,3.9452994597684254,3.945853927799768,3.944005963860594,3.9489780658413727,3.9477148149925325,3.947562574558555,3.946319876413403,3.949661286909529,3.9399912513335194,3.945451331925548,3.948856198240547,3.9475489803377926,3.9449050886212893
34,2.948825039721124,3.047600840070812,2.971861364108857,3.0469607771296707,3.040277174550421,3.0968977610436728,3.005553263026467,3.086446267069622,2.97733805082408,2.954171969616712,3.0695582136621002,3.0096553024930075,2.9932942179806328,3.08429505541477,2.9816365035329246,3.0535511804235096,3.0041443438529742,3.049135371528037
35,2.8479021046355006,2.8485268107382367,2.79104726799053,2.80146485229805,2.8568055199460516,2.9187443704857583,2.9116839592287858,2.905233682836809,2.917345340328204,2.861277425191923,2.9529976453790328,2.965154813048168,2.8544245984055427,2.847245034802549,2.802139815132924,2.8051298468039843,2.8560813328768684,2.8526109969040125
36,3.002816638436571,3.007589667632496,2.996901114473963,3.083643720178071,3.00909783639458,2.99589917424465,3.1627701063439577,3.1495296628406346,3.0354387718886366,3.1861662358514797,3.161065667635441,3.034375889253478,2.9872400936669252,3.072486919863475,3.0858341860628347,3.0976331415767864,3.0906382008832463,3.001358964237615
37,3.0017586104724328,3.0003741819910013,2.9619190182936004,2.998200335263641,3.0092541168691076,2.9643641350097396,3.0086007519805245,3.008549099971991,2.9574244660615334,3.0017586104724328,3.0003741819910013,2.9619190182936004,2.998200335263641,3.0092541168691076,2.9643641350097396,3.0086007519805245,3.008549099971991,2.9574244660615334
38,2.475214502049657,2.4684508916117216,2.3889413338047696,2.3837369902539023,2.3811411570357914,2.388006362549304,2.3889413338047696,2.3900039955018357,2.389875433239274,2.475214502049657,2.4684508916117216,2.3889413338047696,2.3837369902539023,2.3811411570357914,2.388006362549304,2.3889413338047696,2.3900039955018357,2.389875433239274
39,2.806164442315186,2.8002240386639063,2.8011696918148914,2.805245476015076,2.798234740301627,2.799452459184002,2.806550797523762,2.8085005914490755,2.804353189189832,2.806164442315186,2.8002240386639063,2.8011696918148914,2.805245476015076,2.798234740301627,2.799452459184002,2.806550797523762,2.8085005914490755,2.804353189189832
40,2.8613325040357016,2.919661189812812,2.9789021703629324,2.966598165893537,2.966850819590331,3.064344421106353,3.063729209729246,3.0639601070636315,2.9274919917951525,2.8613325040357016,2.919661189812812,2.9789021703629324,2.966598165893537,2.966850819590331,3.064344421106353,3.063729209729246,3.0639601070636315,2.9274919917951525
41,3.1506252124469305,3.1414346538453346,3.1067564090746913,3.1533434637933295,3.1487192988889054,3.1130825713417707,3.153976838271563,3.1394962067009766,3.1022497827027187,3.1522099692038306,3.1516556212807516,3.11384552588151,3.153788394983544,3.1428343052731047,3.1012793234007368,3.150923753533199,3.1465903768720787,3.110982808915555
42,2.9827625947496985,3.031182519261639,3.024932231683572,2.9929711293154995,3.0233411431839246,3.0433936434283835,2.9974295152796255,3.043550027462913,3.039737678623172,2.9798962165252005,3.0271164909903496,3.0269455915398695,2.9956072035234933,3.0263347577155613,3.0400145088364203,2.9975940197631323,3.0401567084997083,3.04406118996184
43,2.80736583550064,2.776232008305693,2.8132608282123117,2.809483661512112,2.811288208353647,2.82293372592737,2.895167206903881,2.8505304913061775,2.7660802947697047,2.80736583550064,2.776232008305693,2.8132608282123117,2.809483661512112,2.811288208353647,2.82293372592737,2.895167206903881,2.8505304913061775,2.7660802947697047
44,2.8246174713507313,2.8315734749930552,2.839170871452657,2.8329301379365073,2.8383191264608896,2.8310585579490866,2.825493565119001,2.834786543286536,2.8277023577656344,2.826487366441068,2.8295911704352164,2.8396787982186726,2.8352426387223617,2.84141083291824,2.8306339097445616,2.831275490789169,2.8309209580713692,2.8298313416021594
45,3.292218518674136,3.2910460703395676,3.2908700496265255,3.2880974831350613,3.2872627175804263,3.2820846877689647,3.2845166325119783,3.2812452127583454,3.2828419332600838,3.279560074212146,3.280213582359456,3.2816886846751703,3.285209507381529,3.2819474373653645,3.2860635450970466,3.286158148878631,3.2836933928138334,3.287780008004229
46,2.1855418812159835,2.281756941059935,2.289011159553076,2.055234017573822,2.0589403778967306,2.061435869796039,2.0589403778967306,2.0573310971574905,2.052310241900476,1.903442958021702,2.0244911639390217,2.0536014600929384,2.052150876856493,2.182235638838861,2.1742021615076808,2.168783391196578,2.1605816946765346,2.180128816366016
47,2.87003033845402,2.8694150940385814,2.865104759358215,2.8583290665190866,2.79322719514061,2.853912515005291,2.858962287556971,2.8053447580425854,2.853318148828589,2.857334841859518,2.8619527955533774,2.853058117667191,2.8464943404209055,2.8585741438324037,2.85726292514384,2.8474600073042162,2.844313818867618,2.868399102214235
48,2.5925387662273978,2.536524648567554,2.6877398953865055,2.5925387662273978,2.5352070026452385,2.7511293519891726,2.6624219494666757,2.5444261378915063,2.812960457454502,2.671516255156477,2.6837457161798595,2.8152156638353825,2.6711761267884833,2.616349279806561,2.8671429792314536,2.5962916542387946,2.683293134352912,2.6837457161798595
49,2.678590378632392,2.91215478182767,2.9611758006594764,2.8573902114061003,2.8011498310635194,3.004079971358831,2.997816744030197,2.9511095630190907,3.2208344782341953,3.1064419170299034,3.1922596361292848,2.9080321597728465,2.9630289629256894,3.0115696562655936,3.1024191954259543,3.1833531341255337,2.9081160436702973,2.847779698240889
50,2.8123776247339367,2.8053213678926427,2.7974789211181603,2.798193010911975,2.8005252914402,2.8086474292185484,2.8002446774961336,2.7909838273478886,2.782650828233442,2.781864401243472,2.7852155004281043,2.788504303421422,2.785052222777437,2.7939074796272285,2.8010450882191638,2.7950582753722033,2.7981618565334756,2.811777050464518
51,3.0293399198954556,3.0275615921682886,3.020685375720485,3.025208140965299,3.02593047584605,3.0212079881186122,3.0273308125408698,3.0269649379896495,3.0248926520977073,3.0263686052985213,3.0216626919249308,3.0222922039827007,3.0253066351785085,3.0255278168936024,3.0230759447738498,3.023926141494914,3.0230471528944802,3.0240665433543876
52,3.2418850834079187,3.461402479754933,3.382437310650355,3.4137065260662984,3.4461640769438677,3.523985535647279,3.476043631133666,3.54240937841039,3.378175947263796,3.2418850834079187,3.461402479754933,3.382437310650355,3.4137065260662984,3.4461640769438677,3.523985535647279,3.476043631133666,3.54240937841039,3.378175947263796
53,4.271300706864441,4.255450633598987,4.265431819002203,4.290128343260968,4.294692189508251,4.211688744605443,4.269809820217853,4.251208837627674,4.261946252100374,4.287486845843048,4.292780537411756,4.208349627936403,4.262452811245282,4.253078828467483,4.262375947173435,4.289546406808641,4.298397062594215,4.2138367027206485
54,3.9098732934568607,3.882153337833135,3.8938262151103284,3.858913317271626,3.8946275552329643,3.8779857488725717,3.8579813521960467,3.9125086547024273,3.897014262937457,3.9098732934568607,3.882153337833135,3.8938262151103284,3.858913317271626,3.8946275552329643,3.8779857488725717,3.8579813521960467,3.9125086547024273,3.897014262937457
55,2.4690681459849686,2.447711888550536,2.4595312129391127,2.463910295144176,2.4480683093327382,2.465172684903761,2.4681941613583955,2.442100265326865,2.4595312129391127,2.463910295144176,2.4454093209478667,2.4595312129391127,2.465172684903761,2.449784718132497,2.4665215501823807,2.460657507279463,2.4454093209478667,2.463191872280408
56,3.066187838138143,3.1098226708868912,3.1137557889851855,3.1560719639467507,3.111556507752776,3.107640703308614,3.1141735560581973,3.1459160903399868,3.104379823845023,3.066187838138143,3.1098226708868912,3.1137557889851855,3.1560719639467507,3.111556507752776,3.107640703308614,3.1141735560581973,3.1459160903399868,3.104379823845023
57,3.0435710456418263,3.093599742177567,3.068772894179859,3.1019377212663524,3.1391963970374768,3.140357748032206,3.0895804380820238,3.0931406007070206,3.0680123123700183,3.093539301023277,3.164558007328157,3.095976304122349,3.0835494492437117,3.128741119236528,3.070939506345899,3.178854408595668,3.1346237817525755,3.0977030182108365
58,2.7553513621429717,2.807808757033874,2.756704277988353,2.803246357631687,2.7401763665369625,2.7991508620578682,2.809687591276864,2.7989106179942302,2.8079267152863,2.8522325984601706,2.85284348027663,2.8537390262235447,2.8629556663761466,2.7460110561103988,2.8123536835311085,2.811517518964277,2.747982133693081,2.800927202111068
59,2.6858185121791096,2.6822692220328337,2.684911414999787,2.683472231688565,2.6814540452318836,2.6815370397348075,2.6799887851527373,2.6850658548967044,2.6832352589373247,2.682042886807692,2.6816942106663397,2.6814540452318836,2.683457598831018,2.6800339876568864,2.6800339876568864,2.6816942106663397,2.6814540452318836,2.6869105165758724
