,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35
0,3.224758366709979,3.191698614793251,3.184020441774576,3.183669112405359,3.1752486727432734,3.2130189753032066,3.2209574286853346,3.1823584369478866,3.1781436831613603,3.1724782939027625,3.176124408812051,3.2074785576100053,3.218228272127633,3.1772133936860176,3.1766471014924864,3.169220801740472,3.171969044013761,3.2011989808043397,3.215239281293226,3.177123276419924,3.1719194453497574,3.1703274626607425,3.164656170294903,3.201774508640589,3.205895247049823,3.1760954042594114,3.1786090571339636,3.1753546678084428,3.1764524004307204,3.2144326275720987,3.223513975076796,3.1869110941991985,3.1749631524596746,3.182745182903605,3.1763506835296096,3.2240115394362814
1,2.905399933264021,3.0004310570580643,2.8962361127350476,2.9006243125157356,2.9048917337070437,3.00692678442644,3.031614367384043,2.8032370682342926,2.9745220956904967,2.913637980167389,3.0040096755191805,2.900319270077454,2.896435024858468,2.9577072872989976,3.003203028613104,3.0296581318677682,2.8101078475156647,2.977833185433436,2.8593792770374318,2.945971062447783,2.8398133816900613,2.863371970023253,2.9550197413949366,3.0160920429255835,3.034545404967151,2.804335846970104,2.974025009278037,2.8612720472330233,3.0040096755191805,2.900319270077454,2.800378485206398,2.9589090319177322,2.962342600400154,3.031666596396725,2.8615555906012258,2.9771765227372287
2,3.3645865238987023,3.3234248648567215,3.33699801933832,3.4625759320225304,3.333650194795072,3.3065966889027005,3.426550081827941,3.429684957124109,3.4057855024607395,3.463453316504102,3.3947550074917507,3.3888817991828097,3.5129235078264713,3.3997336209688465,3.4244098881062355,3.3943121978507067,3.4519580132563785,3.3635305618873756,3.4028068305484274,3.360197939207133,3.3669100562709966,3.4609838863488247,3.399465227935164,3.364342331117668,3.3961452997679835,3.3956452481551858,3.3678113182343035,3.39746954340137,3.358739576650996,3.3633718685913356,3.491310817367345,3.3949181837554794,3.3663413885966134,3.4323681907924994,3.4330503145133098,3.4016333504212373
3,3.5922974480496888,3.626846388771782,3.617978382408355,3.630995211184079,3.595078011911478,3.628640098948399,3.610467222571814,3.6635398702206254,3.627993505488384,3.633811019364756,3.6150177977204994,3.6672241801263814,3.6368840394342814,3.6738576037234836,3.6172550171824245,3.6138849719544144,3.587210629654974,3.6217415345401043,3.6107897146892256,3.6214341874726306,3.630752553843939,3.6240711502649967,3.6090242423593595,3.625492286305127,3.6365278528107643,3.6327879875804885,3.612926707597461,3.6243617413564584,3.622239159215713,3.663198890428148,3.6078797857185374,3.65832701172605,3.592015480366408,3.617935295043444,3.5987915454669843,3.624635361900549
4,2.8569018772014028,2.8322346448485405,3.0418199886446797,2.955752685019898,2.9443704262087422,3.0660072477044444,2.954622336541618,2.9934729790757215,3.2080415236028528,3.1257323261381043,2.955330297527168,3.1406619137232994,2.968290909585013,3.047768686418467,3.212994891193993,3.1455931456737862,2.9594052335475967,3.0961084839399713,2.9087306614018975,3.029772853167199,3.1768426129591916,3.088677509530104,3.0597094187739575,3.1556798972529205,3.0658049071625593,3.0797120767790758,3.294844372887811,3.1549259105924454,3.054407139409867,3.159436125223124,3.130701024633892,3.1141012831055717,3.2992661441181017,3.1486470010530763,2.960584036035322,3.097400316084794
5,3.3423657852200077,3.3424323856098384,3.3526253523582303,3.3494292857025316,3.358458333667699,3.349493328029507,3.351885175352381,3.361588965110833,3.2805620634067423,3.360211026605254,3.348182561188087,3.3606686066470317,3.3550003498239453,3.352268605380333,3.3560839375981697,3.358139456053204,3.28711309516107,3.3409513377547078,3.359148451986134,3.350701660199931,3.3442499678308124,3.336840894900422,3.3299909506527507,3.3460232334495013,3.3550735186738323,3.3519967293269732,3.3508713831317825,3.350610837343368,3.274512012122598,3.3450764865255285,3.343036564454758,3.353324688444237,3.355327281284016,3.3612478534311507,3.3487050790587443,3.3409460207124853
6,2.135217157516666,2.254156249282637,2.135217157516666,2.4438058535747023,2.256332009919473,2.145728061225316,2.129647136998688,2.254156249282637,2.3433575326602925,2.254156249282637,2.135217157516666,2.146303942650745,2.346574768174696,2.2705018856799652,2.2522528341586203,2.2489827618411513,2.244514609942163,2.254156249282637,2.135217157516666,2.254156249282637,2.135217157516666,2.4438058535747023,2.256332009919473,2.145728061225316,2.129647136998688,2.254156249282637,2.3433575326602925,2.254156249282637,2.135217157516666,2.146303942650745,2.346574768174696,2.2705018856799652,2.2522528341586203,2.2489827618411513,2.244514609942163,2.254156249282637
7,2.6727136223480885,2.7366872265727338,2.720428466370727,2.6579372918534108,2.7332601165721027,2.7718753043287987,2.7843047970630135,2.8379739625955,2.8107421815341387,2.847627879325063,2.862394380521831,2.8867704515800097,2.7905017394928557,2.883646347420419,2.8435009931998567,2.8278653499451476,2.8032995425705867,2.828237619473497,2.8303833155823233,2.8362577208476782,2.9089541264361585,2.8729254858811024,2.8826452904691555,2.834315191542681,2.8991091877827344,2.797126385987358,2.806655256171739,2.7189160237891814,2.69127468758682,2.773154319550295,2.773535509948471,2.8000659488248276,2.791434117445518,2.6696598956699535,2.8125576486623,2.734046282368348
8,4.158790924645653,4.154645305332891,4.138311267395766,4.165842335980644,4.174550946280892,4.181088479554001,4.1676989186570275,4.161835441714122,4.1541949792608595,4.145328110560005,4.130299609206842,4.143891290432829,4.150513934203388,4.147186668506628,4.124600762369294,4.129314644301292,4.145458702317108,4.167243613400224,4.126049300142812,4.131024502189747,4.162181818970841,4.162203672583843,4.136697915893422,4.149298517341969,4.180659882832998,4.187178717304339,4.150336703996146,4.181699202413479,4.191840714529479,4.202890107021044,4.19517769198375,4.195728267110717,4.193234659691957,4.177405274601422,4.178303941638266,4.144006952624342
9,4.008182259853943,4.0056095032096115,4.018132863001263,4.008219531182572,3.995515537544526,3.986665358410538,3.9961822416867454,3.9949137406618958,3.992140787172451,3.992799371047843,4.006549324396678,4.009268162209999,4.010316052946059,4.011598975249998,3.9942607166811666,3.9961091048856736,3.989887621405875,3.9906068440889726,4.008182259853943,4.0056095032096115,4.018132863001263,4.008219531182572,3.995515537544526,3.986665358410538,3.9961822416867454,3.9949137406618958,3.992140787172451,3.992799371047843,4.006549324396678,4.009268162209999,4.010316052946059,4.011598975249998,3.9942607166811666,3.9961091048856736,3.989887621405875,3.9906068440889726
10,3.2815558210546034,3.301203469364336,3.267230183578854,3.290191073955377,3.2587534006710306,3.272075952314109,3.263180052577596,3.2577210569274304,3.247811840028411,3.300453209399736,3.294286843560859,3.2571305889439173,3.2713055738356682,3.2972976693352773,3.257385478480426,3.2817344509652804,3.250812137272091,3.266970502374434,3.256524809439298,3.2507907445249744,3.240045981139892,3.2889638723554886,3.2830979938829987,3.2494440018535,3.2646487716300285,3.2973569451440747,3.264544826418724,3.2926529212892053,3.255240872289399,3.27192376400021,3.263543664006006,3.25498358383243,3.2566786033812347,3.3022289693606552,3.3028456358851463,3.2530330003435126
11,3.077326800574981,3.074966614532533,3.084727581112256,3.0806905277673597,3.0732577302807953,3.076862556341202,3.0240819899128284,3.0323444068992726,3.080161696901188,3.071440403195043,3.0685411529165063,3.0277644559320835,3.0836739914923235,3.077738484881391,3.0826498615294793,3.082445332891931,3.0612063451187272,3.0786025631040483,3.077326800574981,3.074966614532533,3.084727581112256,3.0806905277673597,3.0732577302807953,3.076862556341202,3.0240819899128284,3.0323444068992726,3.080161696901188,3.071440403195043,3.0685411529165063,3.0277644559320835,3.0836739914923235,3.077738484881391,3.0826498615294793,3.082445332891931,3.0612063451187272,3.0786025631040483
12,2.470686058404293,2.470686058404293,2.4605839457468113,2.54998226865063,2.470686058404293,2.6240800642464457,2.6120967707190594,2.4605839457468113,2.6141399115321007,2.4698164522812283,2.609320174252088,2.5899084464697695,2.6056105243175987,2.4558943545990317,2.4608264745351693,2.6177065369546124,2.4681999007747866,2.2640267521909716,2.4510841094307008,2.453518471165686,2.4729388904644094,2.4608264745351693,2.4527105143585555,2.4527105143585555,2.614651749994484,2.6280765428469035,2.6240800642464457,2.6240800642464457,2.4701149488611143,2.527823059830524,2.4605839457468113,2.419882779950556,2.2485641699376337,2.4435721225269105,2.355225798869555,2.4701149488611143
13,2.462871480217765,2.3533216166632664,2.45676654750134,2.4484590307540035,2.4497521772635,2.466363288134105,2.3636467455073022,2.3489735975575896,2.3378747097349604,2.267613978175086,2.348701468915242,2.374471707140919,2.438522616747023,2.3535590430774733,2.441890760378001,2.417925127158598,2.265657241192253,2.1489825308828943,2.252564754434292,2.246754970251813,2.4343587068447254,2.417294475807621,2.3523322246219123,2.3682722138290666,2.526013789741474,2.2725602298196783,2.181226410217383,2.1611629917618336,2.159328163375266,2.1648069995323813,2.2477519906355643,2.2802181646427657,2.4404836106195953,2.44047698174101,2.457205975395845,2.3763286624346938
14,2.8465554389075116,2.8038263094479055,2.8468185806763073,2.8369167877425427,2.794742518809545,2.8477339549189757,2.847884226625054,2.852121325871629,2.859253379949227,2.852905252237151,2.8543684166704524,2.8595634534190073,2.8601216475671882,2.8608363001008468,2.859538753970811,2.8610330168656652,2.806655256171739,2.8703607431627187,2.87075143349222,2.858175620592657,2.8703607431627187,2.858450923206254,2.8078726069902857,2.8104389046006517,2.8687045659283616,2.862655094141352,2.863003284100113,2.8608686292087855,2.7382794417797998,2.856030418817996,2.8683991027384668,2.8561335659889004,2.865822604933885,2.8562026843686876,2.7436848505595477,2.837949155776962
15,3.9842202436853222,4.008318244084091,3.9998214965096412,3.9512771393546275,3.9732580086838594,4.005948734967991,3.990671831984305,3.9425139150249575,3.9463118549360336,3.990978800136201,3.9777662241228176,3.939752394142423,3.9582394885837022,3.9829651134967077,3.971200886197268,3.9268981890875665,3.9596665304586214,3.98246895166914,3.973798919999095,3.934636617336863,3.957998920878931,3.9944235387740257,3.985132079361776,3.9360227394660274,3.9656891490065656,3.991725344700745,3.9925902808170317,3.9458994730995753,3.9719924680597707,3.988964781302952,3.990545396823017,3.9475273232031802,3.979058962371823,4.011409825121971,4.0093056442160355,3.9583684139444935
16,3.142319302248764,3.155894531867478,3.1565153639923516,3.1365203895778144,3.1529896711291334,3.1530422789551222,3.141128224580891,3.152733556647668,3.1528962393012026,3.136426907463991,3.1505239735461466,3.151804200411321,3.139260913111945,3.1552228735178023,3.1495943229179084,3.139411292090819,3.1515319916944087,3.1579846472934126,3.142319302248764,3.155894531867478,3.1565153639923516,3.1365203895778144,3.1529896711291334,3.1530422789551222,3.141128224580891,3.152733556647668,3.1528962393012026,3.136426907463991,3.1505239735461466,3.151804200411321,3.139260913111945,3.1552228735178023,3.1495943229179084,3.139411292090819,3.1515319916944087,3.1579846472934126
17,3.7573996219453676,3.81864596313944,3.6823301080136672,3.8071459370661773,3.772648082378301,3.726277622720952,3.8186806657399384,3.835595666224509,3.8297727093204443,3.817154840118979,3.7753037524940884,3.808850996174746,3.8129504729915875,3.8099961164012455,3.7802120248408126,3.7982374938602,3.7806403674607356,3.7776831391010033,3.8144972885578463,3.835879307965015,3.8266000098547983,3.827548196119626,3.782251508250383,3.8094948960268815,3.8082422639996785,3.832429635479337,3.7773716224899303,3.7714266571367134,3.7684056120340688,3.7747586668355777,3.758645023250449,3.811711171427741,3.7349372642802074,3.763452426417951,3.713801888823302,3.7985547387237446
18,2.8443416112764552,2.862848250111201,2.8761172702585327,2.8664024508888635,2.869038649032972,2.872101947526983,2.871338015552765,2.87751062078737,2.8702850636139754,2.8625366693937737,2.869664466845541,2.869009647004747,2.856422287104372,2.875065249248442,2.8619329212709124,2.8599224742409026,2.873033262207115,2.8750627312563863,2.8608553837610344,2.8670063693891406,2.874100550883226,2.874100550883226,2.8723748373005002,2.85313442313781,2.864880952756407,2.877841345852964,2.871213594288976,2.8573203107973297,2.8780518408229834,2.872784817664214,2.8688076996036913,2.8794290528328124,2.8736351795816106,2.8473503664809003,2.8803741770546347,2.8423632370352827
19,4.034461931548716,4.025700730584625,4.027717933433351,4.033705943766038,4.027145324417222,4.034200287883163,4.018543744307821,4.022424877432443,4.029500262118854,4.0344815738398525,4.0106534714775535,4.03208614882228,4.018439042440448,4.027057530966588,4.033039247644814,4.02419287715452,4.027760953370799,4.032675068232832,4.034461931548716,4.025700730584625,4.027717933433351,4.033705943766038,4.027145324417222,4.034200287883163,4.018543744307821,4.022424877432443,4.029500262118854,4.0344815738398525,4.0106534714775535,4.03208614882228,4.018439042440448,4.027057530966588,4.033039247644814,4.02419287715452,4.027760953370799,4.032675068232832
20,2.8927032014980916,2.904714432435226,2.84824981877034,2.886618108018867,2.8956580063168214,2.896641562772001,2.844727247966643,2.895993359729402,2.888470581023487,2.900087622929283,2.897876047447734,2.89595372886999,2.9019470211004355,2.905381848779654,2.904485792152148,2.8888131524219447,2.89662288931334,2.902176215966692,2.844727247966643,2.89193604929237,2.8921044062456964,2.8982201540036248,2.8473307454228465,2.8851692486356404,2.889024820976446,2.9005347807655806,2.903872111794999,2.893295665278479,2.9033968506626495,2.8995811686900304,2.899825142951851,2.899421667705173,2.8955984556991776,2.9056675625226434,2.9052086976148597,2.8846766915876647
21,3.6794832841285543,3.6897142749916894,3.686946731691115,3.694387741834387,3.70372229995253,3.6850180838110864,3.6798955854196937,3.688512048580695,3.6917298211023915,3.6815925507119927,3.677430261236261,3.691731133816985,3.693556138872276,3.6878113958638465,3.6734768687362687,3.6910095287964433,3.6970244375953203,3.6808907367394137,3.6815851313586334,3.6888004213870156,3.698180178905891,3.689806758229149,3.6805545540132076,3.694571804229095,3.6778057010432814,3.684246345402075,3.6799673079643673,3.6880886667618316,3.677677236958996,3.685073963771128,3.6885381736729466,3.6977733737882654,3.679588537490862,3.685080111652857,3.6914417685701513,3.689482565161523
22,4.191786626707338,4.184977328962403,4.211328569032134,4.212089322396684,4.215519871510485,4.221107245432836,4.237096133187336,4.240205576743703,4.335913752148079,4.315555622100897,4.356847843122626,4.369239420734889,4.330872912707818,4.340198716571482,4.390181304944195,4.299723587327124,4.356466815623966,4.357652971142954,4.400898298776833,4.328896274996661,4.30134398876571,4.272323943893276,4.354082981125529,4.348211179777626,4.34927066046229,4.355576967700744,4.337400906314999,4.344337977080375,4.387234192980539,4.336323493973017,4.344221452996891,4.352932373370955,4.293953525035128,4.331513314834655,4.335944527451016,4.304061295725265
23,3.6615231982036147,3.659959401198752,3.662182110474576,3.6396057939622315,3.6582946834991024,3.657355242215627,3.6627739272261066,3.6396057939622315,3.6600929941440254,3.6559643980926095,3.6609076854048515,3.638950048535375,3.659173971849714,3.6613412375190557,3.664483046584897,3.6413162392867138,3.6600695907845577,3.659959401198752,3.6620107641215167,3.6401192285567032,3.654980341952297,3.657004401270531,3.6617104981309736,3.6359225164117697,3.655070612523056,3.6553078037684394,3.6603330223284996,3.6383247279502062,3.6580009664127378,3.6582449752174,3.66158097866169,3.6383814210944245,3.6584307151991005,3.6614692942336213,3.6640643604014578,3.6406741910195928
24,3.3871529292096856,3.4351936098683105,3.4515703923226364,3.4493061487654995,3.447165344447765,3.4500438138792724,3.4320092198000065,3.4497710206475136,3.4519757864656206,3.452812994368537,3.452812994368537,3.4432629607714156,3.4392446510175376,3.4420729066490288,3.4494461870473523,3.4480740319652723,3.4489425521700765,3.446277550375512,3.3832011859588347,3.382318205973254,3.4491821439249044,3.454306604360209,3.4553200278781513,3.450953938003463,3.3868221554666214,3.3833457044089816,3.37767472857131,3.384005968265379,3.385455139901908,3.382578768737458,3.386583958019274,3.4105201027101995,3.3875053035178686,3.4490492235682186,3.4502575512604636,3.453999042315613
25,3.6757072536793105,3.6751652423444536,3.644925130852797,3.6653413594658413,3.7552763576859958,3.7545314087508648,3.7935833375632173,3.754776626504122,3.6186397534149433,3.73545577516451,3.648723530937624,3.6232316514141814,3.672223510717183,3.674258991310327,3.65558251735642,3.6661037212479943,3.7540942638756216,3.73856352164381,3.7862124321492963,3.7505764702140243,3.6150810367609534,3.7368332169743663,3.6457268013242374,3.637294639182001,3.6835717138310415,3.674587233315004,3.6486345399485063,3.661639948005522,3.754737287909201,3.7493987616205247,3.786252384825518,3.7588857040136148,3.6245704646782064,3.7361838391807334,3.6433847297264252,3.6277874768683307
26,3.3425765396135008,3.3678772795636127,3.335346888885139,3.38397016652978,3.416601898279867,3.378292254384419,3.439364470178463,3.437624277609328,3.5031060036590134,3.4988395445543587,3.466647154899954,3.4747545799610937,3.5318700540142847,3.5316278927555644,3.4129871830068716,3.525932374476738,3.46756191715042,3.4653622642278132,3.472650214383635,3.5222947936202025,3.498761885700202,3.5216294549308103,3.5304451019746628,3.5583283004838253,3.587455539687987,3.5626515582833154,3.563452301823136,3.589842050558457,3.5360780274427794,3.564731299989811,3.561582399677377,3.5499169740066088,3.525652243333194,3.403312540022564,3.3374905027223343,3.3771620460816303
27,2.972850071230541,2.9767939213450902,2.9739678448709657,2.9776780791192445,2.979229534151686,2.9809994551685928,2.9837583558080776,3.0192415267674417,3.022798509297639,3.0457257083248463,3.029784503740447,3.053464104729398,3.020505963288586,3.0473572359140206,3.0310533126055716,3.0503717488623265,3.0289704533895923,3.0282814383084933,3.0291952231027044,3.0312447548134744,3.070420300910262,3.093688483571601,3.0635199086177893,2.9804392745734005,3.008619537054853,2.9782892493747664,2.9781112866378043,2.9726899334312424,2.9762569711767233,2.982262008404432,2.9837583558080776,2.985429127251243,2.973483318961156,2.976167753461013,2.978309422624179,2.977642095854404
28,3.6048240264062694,3.6753952103118457,3.631511196834453,3.6856515525565574,3.658990092679495,3.661935239422186,3.661689320824587,3.6325024730233793,3.680955390780401,3.6547967526901637,3.6803924188974184,3.608276540423139,3.671347930055093,3.655289341409003,3.6511928876353026,3.652532209296589,3.6388061923286203,3.6144135162544777,3.6048240264062694,3.6753952103118457,3.631511196834453,3.6856515525565574,3.658990092679495,3.661935239422186,3.661689320824587,3.6325024730233793,3.680955390780401,3.6547967526901637,3.6803924188974184,3.608276540423139,3.671347930055093,3.655289341409003,3.6511928876353026,3.652532209296589,3.6388061923286203,3.6144135162544777
29,4.2801532055304605,4.274632756123592,4.278240591311958,4.293140458465761,4.294627137591409,4.300349629451077,4.2988469719157285,4.308555854209613,4.299909308403381,4.321314019187879,4.2997738638998,4.295052961434145,4.29824682049389,4.31836565507001,4.320274178853358,4.308576151615179,4.306339520763087,4.305265988894113,4.2801532055304605,4.274632756123592,4.278240591311958,4.293140458465761,4.294627137591409,4.300349629451077,4.2988469719157285,4.308555854209613,4.299909308403381,4.321314019187879,4.2997738638998,4.295052961434145,4.29824682049389,4.31836565507001,4.320274178853358,4.308576151615179,4.306339520763087,4.305265988894113
30,3.250666282225306,2.9194743935662317,3.061655434374058,3.054283993073307,2.9805458163203475,3.2030346934693465,3.0434257701049585,3.1003752398184794,3.233735481997713,3.3526370641626544,3.2852267741455936,3.2533491941199815,3.22791145248582,3.3703735062557643,3.4856002837389415,3.48503900701823,3.3687305280626187,3.434222855637371,3.250666282225306,2.9194743935662317,3.061655434374058,3.054283993073307,2.9805458163203475,3.2030346934693465,3.0434257701049585,3.1003752398184794,3.233735481997713,3.3526370641626544,3.2852267741455936,3.2533491941199815,3.22791145248582,3.3703735062557643,3.4856002837389415,3.48503900701823,3.3687305280626187,3.434222855637371
31,3.3086078997360393,3.3061187066832014,3.2984896724654424,3.3009614378570316,3.373255885368783,3.3767278162968273,3.309108568295561,3.437521778825189,3.3137064043946682,3.2996786562782034,3.3404666887402765,3.427571840075406,3.3407200867271376,3.3976893509226023,3.435492591934432,3.409264384758506,3.4703453662209833,3.4766250053252143,3.467139961536382,3.5293908050830756,3.5022758730095993,3.5582908369066577,3.5487501253516154,3.426681956874756,3.429517987683848,3.232966891857714,3.2217789061301105,3.225103382941248,3.1544321855516495,3.226363761234871,3.2119129055370315,3.2263251394264234,3.305204082908193,3.23300575536281,3.2984896724654424,3.3009614378570316
32,2.366238285220745,2.3517899034779175,2.3629177806975887,2.3328128847665055,2.3356925239077895,2.349002764693719,2.3610816842515043,2.3434159575379248,2.3620637024518247,2.3610302174785924,2.3637825526709,2.350264708107329,2.3421639995163392,2.3259671068967305,2.3619658170701636,2.348533613971547,2.357508066951334,2.3483243494508743,2.366238285220745,2.3517899034779175,2.3629177806975887,2.3328128847665055,2.3356925239077895,2.349002764693719,2.3610816842515043,2.3434159575379248,2.3620637024518247,2.3610302174785924,2.3637825526709,2.350264708107329,2.3421639995163392,2.3259671068967305,2.3619658170701636,2.348533613971547,2.357508066951334,2.3483243494508743
33,3.486380093279503,3.496764391508992,3.4986121262552246,3.5078505308184686,3.4876854927818215,3.500338437502719,3.499152968966322,3.490878269600956,3.5059004279833847,3.4963317225436885,3.491382643827183,3.4890257607182886,3.4793913409516817,3.4974123203236487,3.501577713245833,3.4885354955205985,3.498085890643696,3.499689437972964,3.4846601013865257,3.4998308783479777,3.4976775746956448,3.4947710103896688,3.4955524511597083,3.499239326196102,3.4963421680971734,3.497231494327614,3.502508093591765,3.4838106926683805,3.4885653584079206,3.4875121396032434,3.501286520302876,3.496814264300894,3.481630037268099,3.476774366156769,3.4982831698035257,3.483925131721601
34,3.3575438001514266,3.3582687745745003,3.3726444623261362,3.3713604538706816,3.376109896442463,3.3761412913215056,3.373809205677228,3.383611873061838,3.3823133006652735,3.3749830309308395,3.33938144667177,3.3754039080705995,3.372951978824297,3.3800718099808824,3.3692060373900294,3.373955854799343,3.3807080703909413,3.3816827441967128,3.37219200657345,3.381241843173617,3.38069925352411,3.3774233352033596,3.376525967195013,3.3779889366619185,3.379878688582548,3.381806500170507,3.3739329048674938,3.3803520858689793,3.377677401372049,3.3836134361908745,3.376204793457979,3.371489709304605,3.3809275973673603,3.3694560487195786,3.3684938211422324,3.361075465383159
35,3.1445776498739595,3.1435777154887194,3.141906222259136,3.1403805169444974,3.139115796410886,3.1437416990820437,3.136325120615916,3.1425207273213895,3.1340253826520845,3.139202150235753,3.137760961645272,3.136928017290421,3.1345822458508286,3.136728584409413,3.1338987402550242,3.135369819031112,3.1379931784546247,3.145334000583809,3.1445776498739595,3.1435777154887194,3.141906222259136,3.1403805169444974,3.139115796410886,3.1437416990820437,3.136325120615916,3.1425207273213895,3.1340253826520845,3.139202150235753,3.137760961645272,3.136928017290421,3.1345822458508286,3.136728584409413,3.1338987402550242,3.135369819031112,3.1379931784546247,3.145334000583809
36,2.7306925320676037,2.7183014550853684,2.6592905738486206,2.643487261368631,2.6573528446014882,2.6515494487268203,2.6704434302557267,2.7265171796588357,2.7252829661172338,2.7097688953903147,2.723051812905587,2.7276602649935917,2.785279629110026,2.781608514113377,2.7230914756102584,2.7051370320409656,2.720460366563823,2.712908263486265,2.7306925320676037,2.7183014550853684,2.6592905738486206,2.643487261368631,2.6573528446014882,2.6515494487268203,2.6704434302557267,2.7265171796588357,2.7252829661172338,2.7097688953903147,2.723051812905587,2.7276602649935917,2.785279629110026,2.781608514113377,2.7230914756102584,2.7051370320409656,2.720460366563823,2.712908263486265
37,3.9147517326486136,3.9133912918120406,3.915045612034755,3.901207959709185,3.8949793807856357,3.903087649937011,3.8969709458567756,3.8995145870228174,3.8966126131719756,3.9002250222975294,3.9015878209741857,3.9123834525268926,3.912443838602783,3.915500725648632,3.9012455182878853,3.898677183922664,3.8910219821531045,3.9022500386193393,3.9147517326486136,3.9133912918120406,3.915045612034755,3.901207959709185,3.8949793807856357,3.903087649937011,3.8969709458567756,3.8995145870228174,3.8966126131719756,3.9002250222975294,3.9015878209741857,3.9123834525268926,3.912443838602783,3.915500725648632,3.9012455182878853,3.898677183922664,3.8910219821531045,3.9022500386193393
38,3.2532610957832273,3.2214161089903355,3.2894455987052336,3.2471189112904657,3.217131769523883,3.289072277350642,3.2407208894981654,3.2170539945794534,3.2765197056269546,3.240215146944526,3.2114095720179714,3.2778920773864715,3.234309676508458,3.213366333600751,3.2812574259870084,3.2449930036834753,3.2132983076923827,3.2884848980213004,3.2532610957832273,3.2214161089903355,3.2894455987052336,3.2471189112904657,3.217131769523883,3.289072277350642,3.2407208894981654,3.2170539945794534,3.2765197056269546,3.240215146944526,3.2114095720179714,3.2778920773864715,3.234309676508458,3.213366333600751,3.2812574259870084,3.2449930036834753,3.2132983076923827,3.2884848980213004
39,3.8987371971584466,3.963940509814763,3.887603309400584,3.958997703673419,3.995174239095718,3.971734191104472,3.9330821835323673,4.068026422338417,4.012426849065921,3.9769787521272555,4.108744193964375,4.111633707724868,4.109718766516508,4.116780011623689,4.206043344400378,4.203279813373861,4.2027171866985835,4.218133236554635,4.237124512672679,4.273729901660639,4.268650335365727,4.260956359951334,4.30160701546945,4.266725428372303,4.283229975506594,4.211750343184626,4.102742535456661,4.086051023954825,3.943258385347255,4.002688326262063,3.9669655339393413,3.9417482019807113,4.011202311052409,3.914630372847887,3.948142099954785,3.9339310771220344
