,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99,100,101,102,103,104,105,106,107,108,109,110,111,112,113,114,115,116,117,118,119,120,121,122,123,124,125,126,127
0,2.734396655118971,2.7916139356408673,2.797097448367508,2.855362746845294,2.849091554259868,2.8513585369102388,2.793620053015002,2.8460098385443127,2.908818500943573,2.913257799404452,2.9073626685351335,2.925627057674725,2.9016688742365577,2.9443672629575186,2.9526988284405307,2.8521172753485353,2.8092508043631006,2.8011820595931542,2.8122237228921096,2.8091298840272168,2.8172504299784267,2.8021206836833703,2.8537009512195897,2.8558346232005056,2.840173948376836,2.901139807021499,2.9088899744638255,2.856912310818595,2.8505552749220895,2.909305616031431,2.8975991235598952,2.8498859909966248,2.859743374787601,2.8113663443199868,2.856833389355593,2.9103484185846717,2.9609115490123785,3.004253430138418,3.0023905497884558,3.0947869344718897,3.094841296510304,3.1285770987698616,3.096330229932276,3.154336634691106,3.1978811084105017,3.237321373616582,3.2250228793546403,3.16739811108847,3.065518330616614,3.059005200665641,3.0467456029668325,2.918699392647299,2.9981177754625015,3.0120238238658676,3.0127217099249646,3.04942879146354,3.0433945140777956,3.0453915491722148,2.9960091399981117,2.8422340091067637,2.8589901507680526,2.787401637016482,2.7899052319015913,2.734952351463772,2.734396655118971,2.7916139356408673,2.797097448367508,2.855362746845294,2.849091554259868,2.8513585369102388,2.793620053015002,2.8460098385443127,2.908818500943573,2.913257799404452,2.9073626685351335,2.925627057674725,2.9016688742365577,2.9443672629575186,2.9526988284405307,2.8521172753485353,2.8092508043631006,2.8011820595931542,2.8122237228921096,2.8091298840272168,2.8172504299784267,2.8021206836833703,2.8537009512195897,2.8558346232005056,2.840173948376836,2.901139807021499,2.9088899744638255,2.856912310818595,2.8505552749220895,2.909305616031431,2.8975991235598952,2.8498859909966248,2.859743374787601,2.8113663443199868,2.856833389355593,2.9103484185846717,2.9609115490123785,3.004253430138418,3.0023905497884558,3.0947869344718897,3.094841296510304,3.1285770987698616,3.096330229932276,3.154336634691106,3.1978811084105017,3.237321373616582,3.2250228793546403,3.16739811108847,3.065518330616614,3.059005200665641,3.0467456029668325,2.918699392647299,2.9981177754625015,3.0120238238658676,3.0127217099249646,3.04942879146354,3.0433945140777956,3.0453915491722148,2.9960091399981117,2.8422340091067637,2.8589901507680526,2.787401637016482,2.7899052319015913,2.734952351463772
1,3.26272656159789,3.2552464605658944,3.170266459873191,3.2595226540953726,3.326221420302504,3.3539042151522382,3.216112413483067,3.2355398691639143,3.299911711467623,3.279784528231326,3.2466796933427164,3.2989922590681164,3.3643565484154063,3.3592630059116066,3.25991115083712,3.249032928556919,3.3063831109650264,3.289708702008669,3.2113972687495957,3.2919386518560514,3.3643457814298503,3.3550973075484,3.2135294121604177,3.234515837224175,3.2912143765788664,3.285957425493957,3.2064286695515545,3.2958051696665915,3.365527094474393,3.3567985277087606,3.215953711599049,3.2353636607246425,3.2952025207099394,3.321819236899174,3.255292510666221,3.308621125203453,3.403634821607542,3.3926538786990674,3.2935187311615026,3.3352828999294153,3.367484063363473,3.3279816203600863,3.2204880563447444,3.3387012582656506,3.3987457363069487,3.389298091114795,3.254171246515873,3.3090485858938927,3.3710049103705897,3.3293437600289164,3.284053266404311,3.3342588889330855,3.363555653801992,3.3513609293985014,3.214965432123616,3.233235393490489,3.2985365776432234,3.2870217059888365,3.2145019008649136,3.2990837891765024,3.3288377087815237,3.353279428448472,3.2193580803196937,3.2444798433442052,3.26272656159789,3.2552464605658944,3.170266459873191,3.2595226540953726,3.326221420302504,3.3539042151522382,3.216112413483067,3.2355398691639143,3.299911711467623,3.279784528231326,3.2466796933427164,3.2989922590681164,3.3643565484154063,3.3592630059116066,3.25991115083712,3.249032928556919,3.3063831109650264,3.289708702008669,3.2113972687495957,3.2919386518560514,3.3643457814298503,3.3550973075484,3.2135294121604177,3.234515837224175,3.2912143765788664,3.285957425493957,3.2064286695515545,3.2958051696665915,3.365527094474393,3.3567985277087606,3.215953711599049,3.2353636607246425,3.2952025207099394,3.321819236899174,3.255292510666221,3.308621125203453,3.403634821607542,3.3926538786990674,3.2935187311615026,3.3352828999294153,3.367484063363473,3.3279816203600863,3.2204880563447444,3.3387012582656506,3.3987457363069487,3.389298091114795,3.254171246515873,3.3090485858938927,3.3710049103705897,3.3293437600289164,3.284053266404311,3.3342588889330855,3.363555653801992,3.3513609293985014,3.214965432123616,3.233235393490489,3.2985365776432234,3.2870217059888365,3.2145019008649136,3.2990837891765024,3.3288377087815237,3.353279428448472,3.2193580803196937,3.2444798433442052
2,3.5235572858098867,3.3964368099353335,3.45782101298264,3.391729035701242,3.459082517379291,3.3993838605990083,3.459469649893971,3.39368981665178,3.45024759451031,3.4483906584619075,3.5122134774662968,3.4504871400481703,3.447328061826429,3.447749708134382,3.4628479140266037,3.4523187429536604,3.4438525694633606,3.512008503127852,3.5209306503134705,3.5295277823734192,3.5238815455572503,3.517573342155261,3.5225031058817162,3.5318687220096843,3.519308685969109,3.5302862532515045,3.532637081693471,3.5262678219546975,3.5253099692962317,3.516811053521751,3.515908662825023,3.5223793507066743,3.523048797519145,3.4568274938102004,3.521105341489391,3.56931527937496,3.5067352047526588,3.5606246152040315,3.5566963925578188,3.5103611976367444,3.5101806065351653,3.570303619031945,3.5620505203197705,3.562904574724558,3.506327872475626,3.5166276701702586,3.5169926677713073,3.574259900438851,3.583160253414384,3.5955278905136328,3.5907267143492874,3.5980872769613486,3.5847825918342773,3.514669593725962,3.5130633452716973,3.572369639096171,3.564692542485541,3.5752925033189524,3.58031203170775,3.5731548035688596,3.576569352131916,3.584987180580872,3.5779931457956806,3.569711703166689,3.5162648135698453,3.5120279846898432,3.5276801206570827,3.520670649764048,3.5321668625240923,3.5210302910961007,3.527741245149933,3.528211691888975,3.523557606347971,3.52027870151505,3.5716528923457718,3.525750111020864,3.5699583317704198,3.5200743099858016,3.5550201193091344,3.523222774590296,3.5675218333350704,3.52347602386925,3.5674502808664483,3.531669552971948,3.578181207870557,3.5324818923905195,3.5857458121714467,3.5412727019225834,3.585555012165776,3.539665552250055,3.5768566448279233,3.5319370003720696,3.5870491247177054,3.524959329371759,3.5747965458813376,3.527725461640271,3.577367437792229,3.5320364122601497,3.580480417145551,3.5377128886261864,3.5817756555893165,3.5259085450361782,3.5818543826236815,3.5333551995670396,3.582096314372297,3.530422442418208,3.5851825020671084,3.5327540575266787,3.585889517126139,3.5222477964713725,3.5775909278952684,3.533402271907975,3.537118613265423,3.502784426531547,3.5802156085849646,3.4171705726367865,3.5376502430802903,3.5409796765533343,3.5831062199738355,3.5394585188471854,3.580371177534997,3.5391922292441453,3.5896029620730063,3.5333679588279736,3.589597553629459,3.540301282923795,3.5912605077175432,3.475518668171518
3,3.9706798336024045,4.075908001394203,4.046004762284844,4.098233773013999,4.123762611102585,4.111534860186442,4.085006447720231,4.055611760761693,3.9516001389221604,4.015088699958916,4.0083525162958455,4.092867498974924,4.126787536433342,4.087562315865505,4.0697021237440545,3.9972865491259504,3.8460125125228455,3.991899145685902,3.8974180750389023,4.002043372146263,4.061789686847209,4.040245646586115,3.997100452129531,3.9911759503907844,3.856706989507026,3.911551342429862,3.7838772593643366,3.9961780904698494,4.050031698539539,4.022657629452522,3.919055916097835,3.8770575017294493,3.6964661463852306,3.835864629878434,3.7243084096860954,3.992556830470642,4.053361545865223,4.030477756365633,3.925486875976019,3.899364971524656,3.707853985073065,3.864178697086096,3.7366023964698796,3.9978700976605426,4.057071829030046,4.02808334281685,3.922469822081419,3.896550342974498,3.7151713583922326,3.8918161206835498,3.8031996377368484,3.9961061680920493,4.056240060777055,4.037009758377817,3.9530823025640176,3.967411900970302,3.8543106506131553,3.9228755539332347,3.9166697543661164,4.074003390124656,4.102225251182011,4.082513870778375,4.033405122386982,4.028414869774024,3.920475412884326,4.033014704971535,3.9586297405501916,4.111126984378756,4.134453127856993,4.107270209748036,4.077574954228994,4.073659075441671,3.974619544882498,4.063645689859671,4.032916244932822,4.113867454655759,4.129042845936726,4.119675564353498,4.072908059840955,4.043743679531706,3.9388842516634424,4.048274761376664,3.9875285034041714,4.074562951011016,4.116876473931868,4.11045633573536,4.0433351944588125,4.008766569902336,3.8909620704281997,3.984346889963243,3.915589862725802,4.033612670837519,4.0734363155635975,4.077052627242681,4.040241861263998,4.0468505724814126,3.9341815163509732,4.104235817626792,3.9994876624813145,4.086401560621219,4.082807619798605,4.099325410031435,4.023727110545024,4.021202826782888,3.8429335035287058,4.021252087083337,3.9665635370652508,4.044374284594541,4.127425036836379,4.114551110360682,4.014800719981422,4.01144691961238,3.905788646032146,4.083699123343937,4.042184280211365,4.109668147039138,4.1499552431590265,4.1074469971261784,4.0790563910238875,4.061961125063891,3.9235742510292995,4.047318848334032,4.044604689421447,4.119369611908581,4.138354944264205,4.122618851193464,4.046057274489728,4.018721482287884
4,3.5632869248586783,3.4332071858577278,3.4946808246453127,3.4211190515888,3.4460230741513964,3.4332071858577278,3.4995960566566975,3.4832820461533194,3.48871660258145,3.4869308349445056,3.541383389091365,3.529886512728101,3.5357392213070216,3.4727895950054024,3.494147529604504,3.4793693139593085,3.465572931068282,3.526339558485483,3.5487184257503595,3.547604540830415,3.5858302450428425,3.6007726857763602,3.625362927084194,3.616989775479068,3.551380955998714,3.5488107974297787,3.5609641074490472,3.6001672019920834,3.601790428701212,3.6055619163055326,3.6170083896675225,3.615186845572417,3.5524536909211326,3.4944018146371736,3.54135829742852,3.6060832887540077,3.5884766144549376,3.606531889597287,3.603395414180091,3.5473325697973097,3.5422379132774955,3.601911646939068,3.593714480929254,3.5946894487307626,3.545923855819547,3.5520018675587735,3.54537161475063,3.5993164999347913,3.6006704684866984,3.6067438623073693,3.6060948891557656,3.607530957389006,3.608134140001633,3.6010840662676955,3.598538512438333,3.6003991063415146,3.5912881835338837,3.607242944196708,3.6060692794888025,3.603555992880621,3.6184251428682863,3.625824084987354,3.6238904781672487,3.6168071424676502,3.545243991676691,3.5393841868750386,3.5519765466675013,3.583040586269573,3.594654415535529,3.5975441436493543,3.6156472725498334,3.606030702034403,3.545442920559438,3.5454954955869087,3.590774112565392,3.570490773673455,3.529061852273337,3.5358298195115077,3.54398476085578,3.5334851986234836,3.5575815271195643,3.5160435177916565,3.575137948494425,3.522259539583591,3.522059039022217,3.530590991728248,3.54732399120872,3.541510604652717,3.594545593036351,3.5461132748687803,3.5912614632832143,3.529384693203963,3.5411301571034484,3.5289485217956815,3.5458067214395736,3.52393718179585,3.5783663006801114,3.535521330318903,3.594336881463188,3.530748214908935,3.544543333334066,3.5278671733083184,3.5478763520754253,3.5283239369539547,3.575605301863332,3.531750960806651,3.6009088813004277,3.524259140355752,3.543978116811395,3.525598842828643,3.544366840055256,3.546635376971765,3.5536820590462797,3.514991542650365,3.59849548993488,3.411936025344429,3.4907156276389673,3.5466181557884506,3.5512602910015563,3.5487023117094427,3.593285612868187,3.54930292828855,3.607796490027411,3.52756349859964,3.541133475042261,3.5494770629516426,3.5697740199307226,3.5092857384596643
5,4.260240207031827,4.269270679768361,4.310225442792886,4.337049224766734,4.34310448743326,4.296570895301006,4.339363075131791,4.32325064956337,4.360439988809996,4.352180864942865,4.376926693216321,4.433606514668144,4.441034256144613,4.390096444558801,4.405072614067676,4.381639564362594,4.398555658964516,4.382526243157055,4.4066305028237,4.452359108350879,4.448261508395038,4.448950986870495,4.456396897856021,4.375583897378899,4.380120001631552,4.413553308789997,4.428758945027521,4.3346966954113135,4.361276333459389,4.37112955579958,4.363166540409089,4.329737796515956,4.305484324411122,4.3721117598397985,4.37952027613248,4.357867733919089,4.37274701920047,4.3987150395889945,4.378687377623805,4.343922739058437,4.339213262605104,4.347039480358453,4.299666246128055,4.237451664926981,4.276278012911515,4.292019754775317,4.283660554151256,4.266294104974249,4.275538889256541,4.263088461016497,4.220037018438738,4.199501106675422,4.162481034575686,4.153320836352187,4.113592963129377,4.057123508939224,4.045338347164747,4.04004715341777,4.089663588040712,4.046971435091238,4.081583926499745,4.113914457287628,4.098988460466394,4.055955438523568,4.082799089950567,4.078937854958878,4.114546244521874,4.072246977591068,4.097072287230416,4.150447488363973,4.114451044325137,4.071318618024982,4.084723827060853,4.083684395366402,4.120847287784663,4.065049749209889,4.090691726765779,4.126419751294312,4.08589002059312,4.054125663269867,4.06636955163124,4.067625678294825,4.108336425649567,4.060631258386652,4.082808068564513,4.135747720615884,4.108508244258438,4.085416701667073,4.105837778758142,4.091653581533727,4.122734745885923,4.098135713269972,4.103598698111481,4.13452847538057,4.113481236084942,4.06624115171886,4.102777870501646,4.111617858489224,4.128961804505589,4.108489053574814,4.11832372922188,4.160260365410336,4.158796511702497,4.107021447638811,4.097529912533,4.088618070781234,4.1183359921321525,4.087915772746981,4.114835082109714,4.131432106023385,4.158555027248781,4.08822157026373,4.100379267437627,4.108302062264219,4.154377686842095,4.115573095198098,4.131622783162148,4.174812520461284,4.141665118397022,4.1385634894134125,4.1493412360288,4.178048333712702,4.187780361965238,4.158223889032833,4.167989858640768,4.1927962973953,4.193054126244893,4.165719019055983
6,2.9165965187883622,2.9640019478862554,2.909529077025092,2.9405634914652428,2.9161245860808553,2.904412444130803,2.9658674201876156,2.958483161360946,2.973823252321505,3.008586999391068,2.9817608777226154,3.1007850594238877,3.106326560169469,3.063257497889831,3.110655062828124,3.066967513403681,3.097960990309174,3.064556005941891,3.099592150909205,3.1758400282917236,3.177226905877332,3.1766229528145193,3.2508715065038243,3.1681156243045865,3.1739945746806035,3.2563241663543985,3.222667341943463,3.1870521456030594,3.2220635958864285,3.1969877530071438,3.259769369184214,3.303675926977272,3.227800321173167,3.340486222812714,3.2538824829932054,3.2772092277132745,3.3150860310380157,3.3522958263243448,3.3610023441162746,3.254167607457119,3.2229449885414883,3.182231884282758,3.1475146280976487,3.219796052203561,3.1758803894546435,3.2012258507712033,3.2179042400925066,3.181636053297006,3.126395351880066,3.1275456765681535,3.0736053179781804,2.9869919204331055,2.971033451133505,2.9255397282560973,2.873114100639846,2.776483811243303,2.8357721323848555,2.945408863063937,2.9893391032228416,2.986774188757457,2.9536617670769925,2.84275232070077,2.909812565395885,2.86530100661738,2.9165965187883622,2.9640019478862554,2.909529077025092,2.9405634914652428,2.9161245860808553,2.904412444130803,2.9658674201876156,2.958483161360946,2.973823252321505,3.008586999391068,2.9817608777226154,3.1007850594238877,3.106326560169469,3.0623551398673516,3.110655062828124,3.066967513403681,3.097960990309174,3.064335808033751,3.099592150909205,3.1758400282917236,3.177226905877332,3.1741078623453243,3.254285005563525,3.1681156243045865,3.17213067557954,3.2563241663543985,3.222667341943463,3.1870521456030594,3.21861889951143,3.1941481393384685,3.2569290440557377,3.3005650701677784,3.2287069101753696,3.3360989719002094,3.2491462012736143,3.2704579341116258,3.3109119551281414,3.3380109879350326,3.361412892903999,3.2505998038489277,3.2222403175104977,3.1874440464505502,3.142841608145432,3.2195574669074882,3.174788606496787,3.1996666448955753,3.2173307289203406,3.215383650923229,3.1334326063183395,3.1295308066789906,3.0767278677969343,2.9940686825618443,2.9832095449921563,2.884257765501082,2.8786405137509044,2.7322976210892107,2.8418143677048397,2.94045473833395,2.9893391032228416,2.991803612471898,2.9536617670769925,2.8443970992043686,2.909812565395885,2.86530100661738
7,3.517040467980574,3.7605948148225914,3.7364756853295935,3.759821617391455,3.8551509172278555,3.771881255325725,3.663602890728335,3.678595107521481,3.5169197299468613,3.767614674014813,3.7631764464225492,3.7513575869921514,3.8561760309682547,3.774713899845021,3.6678071403537773,3.6727864210976904,3.5190546200947432,3.7598525688855244,3.7401633451087726,3.7564114812635587,3.844989919866085,3.767091225856917,3.6669668472389616,3.6669930106843744,3.5722509430820226,3.775883070102035,3.778874256960481,3.772265094305191,3.8663677882162295,3.823982548598341,3.8116928036870936,3.8168660471537565,3.768258496995691,3.8607415129372615,3.8623205401927088,3.8170294615159497,3.826910296553119,3.8657110616089865,3.8077984115217784,3.8223687021114774,3.7414049493889383,3.8629453952771953,3.8672681235331265,3.8626418482827187,3.8749604257845207,3.874685022025138,3.865186817519783,3.870755243351068,3.77725085561068,3.8645736818921925,3.8445607677789213,3.841350572237548,3.8254938535201655,3.831239621337595,3.7868044296105743,3.786007590134382,3.6880446006216085,3.8251274777168223,3.798554839496683,3.8128079579168066,3.818894764617327,3.869644903672192,3.789287704526752,3.7848168440757237,3.6822350063794396,3.8362401933041586,3.808020646494692,3.815721552836554,3.8250169787634833,3.8738798761408315,3.8688642670031923,3.870824883989049,3.734058446544422,3.8768387886888394,3.8574934946816914,3.854913383873446,3.8288983417827023,3.879758273427322,3.872833560850019,3.8776129165355933,3.7781590355170342,3.875216474719093,3.85054206167467,3.857815730071655,3.823984683010163,3.872191976246638,3.8702042825438903,3.8554181198797135,3.8118806565795955,3.8746074887237847,3.8481716265958754,3.859387159817418,3.8286976231418515,3.83622026517027,3.8737167530229635,3.8699217983973195,3.823954506837451,3.8699546366408604,3.8454751364580644,3.841998674473143,3.810106055505401,3.8611050292067435,3.8663957961187294,3.8588630819016854,3.814742586387905,3.824847452849967,3.8413433900445693,3.8528728648122406,3.8263975989409786,3.869614274295587,3.8532509974957554,3.864845279546158,3.8317248169544946,3.864456733093032,3.84040119106911,3.8188421432651873,3.87343897910805,3.8259169517821046,3.806618243147401,3.8114011926967564,3.575319068860483,3.7667867185631936,3.773683807081506,3.7564728271148207,3.8506366128712965,3.7766883817813235,3.668075173741345,3.677754777322879
8,2.2779899139928315,2.3751134993641436,2.3673662307182974,2.285858252899311,2.376039743046344,2.1895973337406884,2.3810995909735673,2.390206057245211,2.4590970873584626,2.3883211322181204,2.6795339151142805,2.6253133321366415,2.676828372233201,2.4728616581254688,2.3847575290693492,2.6104542247745566,2.6819999468104943,2.8042143526517944,2.797959569904727,2.8107991965086008,2.6730177029977864,2.383721797684114,2.3736803763290553,2.3755611796607474,2.2779899139928315,2.0490136755759747,2.367396025849113,2.282805478173838,2.2814121994765117,2.274389642552208,2.464452898032128,2.3755611796607474,2.3843884127839856,2.4629220177561253,2.5427421808227737,2.66632049679232,2.608313456812413,2.6218251228933647,2.6130049336479773,2.5365246476285117,2.6126221974333674,2.612677482882567,2.622105158441602,2.688479382822504,2.7576373104170835,2.7456720441775557,2.6868721601035075,2.623933691862586,2.6081679891067218,2.5498829607965705,2.687739890446044,2.61354056501654,2.552460767095936,2.5364850838026842,2.4714083850235498,2.461300053235208,2.284750695095473,2.377861008669351,2.455536162565498,2.548395911740584,2.5434404122193395,2.295025403859258,2.2873853661478987,2.3689835853589676,2.371401271556084,2.4619801781684867,2.6012204020609806,2.552121320224942,2.6834835944040014,2.624467126459862,2.6188243246163285,2.5431551135501467,2.5256802393487603,2.541140653965997,2.6678869556250575,2.6779217209865087,2.6150905195958707,2.69133583529755,2.6808200056564235,2.609801895245233,2.6721190850587346,2.748464720829408,2.7428979803090483,2.68139885868526,2.680607674696175,2.689075949855268,2.539336255322873,2.6104114478005913,2.5425133616546396,2.6768830550334393,2.7490308087110935,2.607955507514304,2.6785903779043405,2.5470439686942155,2.5487024774200244,2.615668626096936,2.6788550374059974,2.284750695095473,2.6124809573326235,2.53726720834398,2.6152132954340703,2.4606911484407745,2.690279389214255,2.747928175500342,2.6822417554927585,2.8113410323282153,2.9191258425454945,2.8593081983279234,2.8522946265697264,2.7951863722448707,2.867723506908619,2.8104177529376724,2.8644466242686635,2.8603664319799558,2.858922283573132,2.9148408428086694,2.957115431225364,2.803564302281008,2.8100572874501935,2.8113410323282153,2.757287755673702,2.8034494685372624,2.808661864790946,2.7334882718728837,2.6878040923460853,2.5431192585271383,2.464452898032128,2.457205975395845
9,3.5627592091708022,3.7062002852466946,3.7551024175203547,3.808996237885954,3.66818953411521,3.7143751589802285,3.7584404881068254,3.8922527591229903,3.668910684537061,3.773678469423987,3.8524883926160425,3.8588461299331627,3.7784343361837336,3.778532319797856,3.8369813753683326,3.9033540860973126,3.6689510385991526,3.7619768437533723,3.8101183200036965,3.856224507535604,3.801723568110912,3.721513852027634,3.8380735528083902,3.783849504147466,3.660028029255444,3.6486113617145106,3.7519440393828862,3.792366032497678,3.750615430700747,3.7123470956459457,3.785262552114787,3.8558179943183752,3.714294839857782,3.7487593501258143,3.7908605032795544,3.8622716313856076,3.812146966158727,3.7893057393656946,3.8551197050642196,3.9005206670395913,3.777839446545019,3.7549568401489934,3.8564724195157356,3.773704079278535,3.7646529137289875,3.7147556354160387,3.7992730608871046,3.848320037871967,3.6738851555977563,3.749972286721883,3.8470752999223023,3.754607229152225,3.804005200864156,3.7077696740775883,3.8300449089162787,3.892527197271768,3.769420880213432,3.7616766060641127,3.8529894519205086,3.855942048286598,3.814968812412973,3.7793620432996287,3.8402533706159496,3.9011318899586027,3.7302458120364106,3.7205780912705064,3.8155728794272803,3.844586476295171,3.825195258714557,3.7858974122513054,3.8538615738910034,3.873150253412097,3.762987163872853,3.770333012020472,3.8493387390473472,3.8195096239916166,3.8146875221217544,3.773388601222133,3.856252883911339,3.860813257372205,3.7789723036922847,3.7635173592608036,3.8536763086906656,3.8575330166103226,3.795372506797374,3.755693967764085,3.8551745393818075,3.891499990081575,3.713888197963398,3.7420830306599973,3.807021209679042,3.8080441181147138,3.6732844656614776,3.653909390046681,3.6569612264782068,3.711533517038657,3.4983519506066587,3.645045183509702,3.6498382837967163,3.7114529716258056,3.55280172062887,3.659187243718776,3.656246916981596,3.7145956135328273,3.558174517798801,3.6520424208193925,3.6510366105295646,3.7129557228576644,3.609592499619705,3.66502029880907,3.7062002852466946,3.7163412546846817,3.612493080944298,3.657018319199395,3.7108082539066167,3.760503505161158,3.712201957043954,3.668006655792405,3.7635140868442933,3.739042872666758,3.6178883773175334,3.657018319199395,3.7557094869784162,3.739042872666758,3.666440108300289,3.7211671371739063,3.8027254507528516,3.810347560042736
