,0,1,2,3,4,5,6
19,3.0765803581736773,3.07596881885744,3.080636215537612,3.077533185243847,3.078906574406655,3.0806776534129066,3.0732623817192675
20,3.0136401104395434,3.020139041589922,3.0200183977122697,3.0216498816953914,3.018943406724077,3.009837898007983,3.009404152620311
21,2.280705087460543,2.370133930199074,2.28743455346481,2.298637852999818,2.071264875958012,2.071115625997744,2.145508988430096
22,2.1808674085334943,2.172610733908873,2.1777230897350237,2.172610733908873,2.1808674085334943,2.1812264111220525,2.1812264111220525
23,1.9233058429496857,1.9287157638214032,1.9332449835719743,1.9332449835719743,1.9207482968439091,1.9207482968439091,1.9233058429496857
24,3.8878221554225774,3.8081977205953237,3.8289831077605054,3.8273629431203835,3.8712085819600057,3.7878468440440214,3.8636878296620516
25,2.2842455832229405,2.2920863528495223,2.2893578113499653,2.279671674239184,2.2801662781660146,2.29246629406397,2.2936824466356374
26,2.740974770421624,2.7415588212550874,2.7415588212550874,2.7443454459721552,2.7428598895053584,2.7390478576857693,2.7443454459721552
27,2.685414640571712,2.678555983778275,2.6149690863835517,2.6839700258493795,2.6837457161798595,2.678555983778275,2.678555983778275
28,2.3780120249187444,2.3710347512723673,2.3679575127929886,2.369787915716018,2.3626642341425215,2.353563779777915,2.3534664942627908
29,2.7893574737048215,2.782556698600433,2.7889141512916815,2.792229557840437,2.7894829739555247,2.7864332541559853,2.7846012131836515
30,2.4543643568565843,2.460691148555766,2.460691148555766,2.4629130106875476,2.456873542936748,2.465405473055511,2.4556602978553186
31,2.625106619710468,2.6229049698458664,2.6173263265776447,2.5453990394697885,2.6120967707190594,2.615106403047905,2.620318298117825
32,2.6147357872474206,2.6114762670766183,2.6147357872474206,2.6106913103825384,2.595600637735051,2.6094893625755207,2.6120910523528478
33,2.278426281142138,2.278426281142138,2.173241371762708,2.2690307922067454,2.2797352105133095,2.276241780003971,2.271197154565626
34,2.761202370704404,2.758660307889357,2.762043848607836,2.7589388972283357,2.760601310103109,2.7624843381224986,2.7584756904318066
35,2.4554902587637475,2.4726527237326987,2.4731636506290795,2.4726527237326987,2.4706860555259174,2.3702750070015126,2.4565691841463004
36,3.1234063028722256,3.1665900743420385,3.1226015794158295,3.165509090317695,3.1642696892929596,3.121834586367276,3.162156352112402
37,2.542140741578669,2.5271864981363286,2.524377429201859,2.536469950463998,2.530586849700729,2.5341624945240926,2.536469950463998
38,2.7020206632158517,2.7033302372148684,2.6998067019781256,2.702881447736883,2.7035626396654475,2.7044223348548537,2.701222217892888
39,2.4775350987697133,2.554226135867841,2.548663635341778,2.4728020362826677,2.55268931100952,2.5605791082825435,2.5554520937800187
40,2.5939936944804125,2.5951951204532944,2.595998869009625,2.598921276529918,2.595663486252274,2.6003177555281267,2.595301367328266
41,2.6175859914557447,2.6204158000375752,2.6803682465357737,2.6164129336756625,2.617668643320236,2.679446488720689,2.6213481970483423
42,3.2717707528732327,3.3388284821539815,3.344896217420221,3.3764167308502007,3.3430914686446336,3.309001532016488,3.3401457377061647
43,2.5272774215134337,2.5285504597387147,2.52715756602002,2.5262092440718824,2.524954251402876,2.5300023225454793,2.525909523329874
44,2.3514425653052826,2.357260283866593,2.357260283866593,2.357260283866593,2.354573720501997,2.354573720501997,2.354573720501997
45,3.3960209815142117,3.396096444074984,3.3969155853437654,3.4096284703417146,3.4043966657248066,3.405601614906443,3.39920378250217
46,2.055404496705947,2.0607854925344915,2.0605507286481544,2.059785768588019,2.0598784595393953,1.9286346016939921,2.0143176732778385
47,2.646919113053949,2.6494214931211664,2.643310143927058,2.7139241006403276,2.722824982306793,2.653888956345521,2.579190225639554
48,4.212952035971961,4.211749177015495,4.255781833010818,4.178537723943244,4.175392498099319,4.180838084557672,4.216321085178465
49,2.6105216339107145,2.607734282484686,2.6065678588349908,2.6013676333607467,2.6087324355220978,2.595541939080131,2.6115641126831606
50,3.2986996343632096,3.3826168803558687,3.432896045030812,3.399760546063226,3.5108916994394215,3.565965717545847,3.316211589268838
51,2.8693483792220977,2.8121625271001185,2.871766742984125,2.864650109354046,2.8572998929687783,2.8696120286108573,2.8703453430194106
52,2.8054782391834827,2.8021405293945096,2.8536058181007595,2.855445601125336,2.9113084805325227,2.862950209794674,2.862394381009142
53,2.5219917296057983,2.533004653282945,2.5352070026452385,2.54274218635712,2.533998857729142,2.52715756602002,2.531232041796226
54,2.4469161160988997,2.4469161160988997,2.441068233975452,2.444687066637524,2.444687066637524,2.4497488388829853,2.4443850544868617
55,2.6221180823807053,2.624467126224875,2.617777233379955,2.6213481970483423,2.624467126224875,2.624467126224875,2.616078525478667
56,2.3782365697635948,2.372197474567041,2.3763286678399065,2.369483142528615,2.350860828017548,2.367041539487785,2.3763286678399065
57,2.064740281860959,1.776967765422793,2.0555887890443376,2.1830039830741366,2.2877086449516173,2.1830039830741366,2.2916484514076076
58,4.47890288809488,4.4232169130178125,4.4360311423361445,4.466112613653426,4.434508274501501,4.4696434395385625,4.433595638642354
59,3.0092229975046583,2.9641124020621366,3.0149614396412643,3.007784413098674,3.0097079855995252,2.965577782505477,3.0037880566989528
60,2.596495487426965,2.600291968668298,2.6005297566624384,2.6002668578635473,2.596159514294188,2.596435100104337,2.600538743440495
61,3.1680234596790875,3.022815948070715,3.0105364430041126,3.319479090772097,3.4405552461125612,3.2296171306898724,3.141594229080439
62,2.525174391538009,2.5295479312550597,2.5295479312550597,2.5250137845469243,2.523856854452674,2.527901262119487,2.5295479312550597
63,2.810927236043914,2.8618274933457273,2.8049288229559424,2.8066203467447224,2.8566257311027368,2.84960266667879,2.8120227438895817
64,2.6095333385978736,2.6095333385978736,2.6095333385978736,2.611028165941172,2.609954543883972,2.606966053659461,2.6034838644582017
65,1.9184169321232147,1.7674367592110816,1.7691385985032657,1.7691385985032657,1.9286259752895973,1.9338118328476073,1.9286259752895973
66,3.5017681270425345,3.5549844655388894,3.6094557709129873,3.552203231232825,3.5022758730095993,3.526616691771788,3.531621208329254
67,2.8613820198203563,2.8587556276083856,2.862297775671445,2.8601245643069784,2.861350147905684,2.861051535593707,2.862864047938629
68,2.618227846799511,2.5373408184174164,2.537015440010908,2.618227846799511,2.619029547972237,2.613144764747512,2.615240187656431
69,2.918955099165146,2.8708702702949696,2.925277262169703,2.926235589832205,2.8635500127991205,2.8752363431842216,2.8811895021491782
70,2.603951639204541,2.603951639204541,2.6016560083273026,2.6059696154399403,2.60201832666921,2.602336891292266,2.6003967121838216
71,2.368976466002374,2.3798797505920732,2.3776515379655736,2.378099650986261,2.384069456636894,2.3822961176139037,2.3707496828170656
72,2.2775551661843787,2.290704854029153,2.28954373106347,2.2909453958852035,2.2865638892146545,2.2824912469138154,2.277180706645298
73,2.6183494529271947,2.6123824656585826,2.6169111555761804,2.614796472814651,2.611421222044639,2.612590527822613,2.538780966491123
74,2.668358421163495,2.6703930876204813,2.667259989945081,2.6680496728195573,2.6703930876204813,2.6717909695798734,2.6690285737618846
75,2.6223363707489655,2.621568147029301,2.6194928761588163,2.619484706813679,2.6252365154186235,2.619711647006844,2.6223363707489655
76,2.696114002162713,2.6992798476563475,2.700632776828902,2.69963991154325,2.700904287350653,2.7020694253938466,2.702792799508436
77,2.549770278936374,2.5462089475388896,2.5343383779503625,2.5462089475388896,2.54988296110563,2.54988296110563,2.5548573006439717
78,2.613561419091306,2.6244218809984803,2.6254079734499456,2.6064047318481562,2.607243244204373,2.6097216474279854,2.630054351894938
79,2.5352021123167257,2.532875794946876,2.5265655291784306,2.5387811283285915,2.535989578118636,2.531002517610321,2.5378782369124617
80,2.5312363087919163,2.531649632617083,2.533412454216411,2.537787649404358,2.5424145481027187,2.5424145481027187,2.5367129875608967
81,2.373680378099999,2.381015310854815,2.3835838719026743,2.3835838719026743,2.3795642601153206,2.37684658469554,2.3726607462248364
82,2.2879694787449814,2.2790772725510937,2.2879694787449814,2.2719332970816373,2.282861014050679,2.278075926944048,2.2927266750133044
83,2.6164530235096306,2.6139297790022824,2.6179906938667243,2.609633302638263,2.6164530235096306,2.6117764066972193,2.6143057239866834
84,2.53368113217652,2.543119261216122,2.620318298117825,2.620318298117825,2.4588188836986835,2.5487024788281136,2.54274218635712
85,2.4479472206265105,2.4433522622483164,2.4371706300055633,2.4427212426566065,2.4527105143585555,2.4479472206265105,2.4427212426566065
86,2.795444964837325,2.7394747492275147,2.7299318991358263,2.7299318991358263,2.735586917086523,2.7338852715741355,2.7329876932985853
87,4.215304101460957,4.181507497798282,4.187536478372984,4.183276025120465,4.213981255765888,4.1678456273342945,4.2248203296304805
88,2.550058179305197,2.54796292144452,2.554558478444324,2.5535905876345,2.546987361294558,2.5527887969948653,2.550058179305197
89,2.460691148555766,2.4560720438660084,2.4521750204556327,2.4495031970843635,2.457958317709316,2.469828342347587,2.472440043902933
90,2.820834210810139,2.8132864134753652,2.8138885823114976,2.752820122696914,2.811213218282766,2.815498564456523,2.8188127058477446
91,2.81878990639659,2.81878990639659,2.820331439771915,2.819537529474871,2.8143309552870095,2.8264331774944815,2.8176112176829196
92,2.392541742863715,2.3879672232656133,2.3852699489199956,2.391013284574079,2.3942963881145394,2.3942963881145394,2.38983103416443
93,2.7013869288220707,2.7066342724810295,2.705433081422886,2.702597339310527,2.6968004049862686,2.7037445039426578,2.6949288518590535
94,2.5324426303646717,2.532065773984511,2.525887334189927,2.532408335340116,2.5316408963451105,2.527348732244067,2.5312652612248896
95,3.106060136692773,3.1034729350126424,3.0941177222868372,3.107585130794568,3.1045155741517205,3.1481455775037426,3.110897135898116
96,2.6777167206757886,2.6798088060410166,2.680214177922046,2.680823226274875,2.68160388622483,2.68037122430733,2.681075548121704
97,3.0112533372052668,3.009946282813103,3.0060317342675185,3.0042647863322514,3.0120788405085093,3.0072268887817533,3.0149630262655345
98,2.553270352592949,2.466689420663824,2.5475915379762792,2.3711280359664624,2.466689420663824,2.4723792123086894,2.550009305664771
99,2.44443580994978,2.4447004037735742,2.450795827938979,2.4568205129236067,2.4543006679101067,2.4560273933925973,2.362157533277265
100,2.7529194647687527,2.7515786399991686,2.7554391114494248,2.749327123771002,2.752455303189916,2.752792192603999,2.7553852136135295
101,2.3497770295094953,2.3497770295094953,2.3497770295094953,2.3393630323021264,2.3497770295094953,2.3340714299668335,2.338879081296122
102,3.4371356223009255,3.4345749036555406,3.432842232787424,3.4312998987556744,3.4324844725747408,3.4335206060750862,3.432173911328296
103,2.67589998592066,2.67158181947725,2.6722794049075596,2.6723848572441318,2.6836621726046785,2.6799652877335736,2.6742528531436798
104,2.609320174252088,2.607612067822083,2.6149690863835517,2.6030605320428135,2.538780966491123,2.608876562086541,2.607612067822083
105,2.96568998248993,2.9684507938843705,2.966300313981142,2.959117533400182,2.9562569658347506,2.9608821598749486,2.9598315846802805
106,2.6834835937704575,2.6856587485095083,2.6858141283406276,2.681439027929983,2.6825701753875726,2.6834835937704575,2.6834835937704575
107,2.7481987034634314,2.7487092927413146,2.7498700810795107,2.7489282795366914,2.7480647378589733,2.745353666218947,2.7495712264878893
108,2.534222888039032,2.536529548758787,2.530737558311988,2.605212718754838,2.609320174252088,2.609320174252088,2.6135496812302943
109,2.8350433293542183,2.833275789493616,2.8369304681940557,2.8309473269923773,2.8340376037906507,2.8393167224634492,2.833865301467183
110,2.916946038596359,2.9141932267552537,2.913841181596232,2.9183118399701287,2.910871330061571,2.9120545908090287,2.9214771200796004
111,2.760315492080493,2.6828994551810363,2.8597792090187117,2.8106473306376585,2.7439562434955995,2.544448252506114,2.6899494036587392
112,2.792607321612981,2.7818192188189106,2.790384578160338,2.7713170109673633,2.759282865596574,2.761401348262121,2.7830583477972604
113,3.1421772745143315,3.167536002877185,3.159439996121853,3.1660729845773488,3.1740841338445227,3.0831556382555823,3.15056921351194
114,2.9604179934902266,2.9563404613466693,2.9539573301600566,2.9045031455635795,2.9583947785065448,2.9554260114342883,2.958608921322707
115,2.9890657766430415,2.9897158287255294,2.9878166358042417,2.988627335127564,2.9880499983943114,2.988614904393741,2.9888747809260923
116,2.541248343599602,2.4565691841463004,2.459097087959203,2.463887564294888,2.540834424706141,2.540834424706141,2.5452363404773424
117,2.5386642959086774,2.5364850849317984,2.536860931439878,2.5388023168778986,2.5414696872716087,2.534537168163743,2.536860931439878
118,2.5398892481543065,2.540858591573486,2.5419430391194973,2.536305945281325,2.531604071120547,2.540610389062368,2.540610389062368
119,2.6766076130235414,2.672767235379172,2.6755132979808405,2.6769553553659233,2.66883026943591,2.665225348170594,2.6752646469875527
120,3.072604484893195,3.0743342139041108,3.07346171486878,3.068585796010832,3.0698696623985064,3.072586196866292,3.072704860387365
121,2.9822556352309464,2.9805003237570364,2.9806533390331493,2.9805003237570364,2.98214024416091,2.982366805625892,2.9793897327178827
122,2.8605559135973433,2.857819781328647,2.8618316463675892,2.8629556663761466,2.8575919925337354,2.8602742815611815,2.8622336344406434
123,2.693254972458454,2.6887372323069614,2.696193181379451,2.6234975054804233,2.689954862503672,2.696564273769925,2.6962804584720446
124,3.0669003102407038,3.066736237665503,3.0626795608009005,3.0624426537525893,3.064051605795563,3.0684599991191837,3.0654217722221886
125,2.5253382575234258,2.5236019576470348,2.5181986395915574,2.5149836641205656,2.514817085930569,2.518640286917069,2.5206805566550017
126,2.4724349210481678,2.4724349210481678,2.4685983291648324,2.4719303122445164,2.4719303122445164,2.469472139947648,2.4710745180508322
127,2.3911923015950323,2.3924041442916253,2.3918110767325977,2.389980555799343,2.391472433751512,2.3900010363637882,2.39091320406691
128,3.100237235695501,3.0970413125320766,3.0985705417287637,3.0966162593119626,3.0934208865180484,3.0894519610631797,3.103581592230279
129,2.6241378959467747,2.6250570189050415,2.6272743293863012,2.6221032619496834,2.621861898451378,2.6221032619496834,2.6259943248573387
130,2.546828275649469,2.5468030444603698,2.5438357047538194,2.5413947813207733,2.5410036440816306,2.5451002192400707,2.5460661556522806
131,2.379947618324203,2.365638698945534,2.3835838719026743,2.3814776433464604,2.383294220521009,2.3805813034321632,2.365638698945534
132,2.9862615719797616,2.970261814809692,2.9811565605994628,2.9965039751999543,2.9860278403482536,2.979324959259231,2.97492175381098
133,2.5478784719490117,2.5492845548046748,2.5443278954458695,2.546719097123566,2.5492845548046748,2.5478784719490117,2.5445026490950196
134,2.639057329615258,2.555839233297701,2.703492826270405,2.6998772769772175,2.4752506122766404,2.4706860555259174,2.4793607881691404
135,2.864050077309425,2.8592754854916125,2.8571980075170735,2.858546074507382,2.8635351113476233,2.795820934270453,2.847895809479863
136,2.5984751960361154,2.5973118074252133,2.6012824831316137,2.595665244900065,2.595665244900065,2.598935480976862,2.5935964709900166
137,2.8014364737821014,2.801491599137238,2.7972980327257844,2.7972988601688176,2.7950915739741613,2.7985335921750485,2.806023722425245
138,2.265259455461805,2.2968205653855804,2.2971436872886306,2.2895894048088863,2.2908747572729258,2.2897547646420504,2.2662446194100663
139,2.5377759875601287,2.5449240641026787,2.54218233588212,2.5352021123167257,2.545265789304172,2.5383528153852755,2.543816599542739
140,2.6002668578635473,2.590184794900927,2.587641334945314,2.5871798805668504,2.590184794900927,2.587144464371891,2.5945142900846347
141,3.06227728791863,3.0592751315567726,3.0574522537872433,3.0578286044882126,3.0599242168909613,3.061551520260704,3.0601827847777328
142,2.7533942723987757,2.750402400186345,2.7458332730427166,2.744448627051952,2.751646454811669,2.7443805817382634,2.8144120758320073
143,2.679997892112983,2.677545434234572,2.6749486496305432,2.6765924499417344,2.6799652877335736,2.676438719967829,2.6779759889417196
144,3.0755757355585893,3.084040232520441,3.086037988771569,3.082100120874826,3.1197191559740913,3.064725907245528,3.0767719014016297
145,2.6861908682750153,2.6907838279857312,2.694767797295467,2.6857304173657592,2.693272098195906,2.6984131769734137,2.689512790934416
146,2.550799848441483,2.556707562399694,2.556707562399694,2.5589807922067527,2.556680203662772,2.5531836788523963,2.5558726829246114
147,2.6877543708956173,2.686085118110746,2.688454755588607,2.688454755588607,2.6845275480113626,2.6856208737006613,2.686085118110746
148,2.4604143561425547,2.448808587922611,2.4554407601365913,2.459211789456724,2.459320822849591,2.4581767401106593,2.4556602978553186
149,2.506517202346424,2.501561665585604,2.5001020638002123,2.5023966620376528,2.496248969270205,2.495631579927279,2.50333935157483
150,2.92759924574087,2.8764144898219643,2.9251716565037023,2.928576507357465,2.8767890446051636,2.8751343341066518,2.8751343341066518
151,2.6097592410857966,2.6171004654008954,2.6143349132840314,2.6110388223556447,2.6119018913237335,2.614316563782538,2.5375536088889428
152,2.5127241326217744,2.5171200408564567,2.5124054284954647,2.51566052989658,2.5193200603560992,2.51913871442007,2.5116290899690052
153,2.7397916546348062,2.741674709286312,2.748615167680808,2.748615167680808,2.745672048503672,2.7462391391887366,2.7493201880519162
154,2.928161122950818,2.9820349786586706,2.9751144372437106,3.0259845737845565,3.030833234278912,3.0283767254581497,3.0259845737845565
155,2.588802201040924,2.603221382503029,2.602621331186661,2.597027524071002,2.601940494443666,2.5921199939338084,2.590632741744939
156,2.9193758079740233,2.918601035990365,2.9157566910932267,2.915606676870583,2.917691852809376,2.9184606546753633,2.9187673483286303
157,2.63756385817919,2.635829930884134,2.630413504346171,2.6230926094378786,2.6366103363051847,2.6331721942892075,2.637044312006273
158,2.745565631535487,2.7410120432882055,2.745920113996155,2.747462384506763,2.6895318295972563,2.740006051364742,2.7474429116795718
159,3.0259845737845565,3.028878327924207,3.06396020468942,3.071383750323541,3.0200395633715003,3.06585158769983,3.024918560261939
160,2.370628463231209,2.368390038335332,2.368390038335332,2.363307896092602,2.3594923487771355,2.355283703481102,2.354740522395727
161,2.70303455698377,2.6991709975829035,2.6952096959062373,2.701044024629769,2.701802100764294,2.70422831834646,2.7008743710383025
162,2.968699969603291,2.961616106171568,2.9625223221193906,2.9574888933419894,2.958641612349158,2.9642540111033737,2.956350387989053
163,3.40832618543102,3.448990769676482,3.4155151591638346,3.4258103309780465,3.377163413270868,3.367847778928073,3.412743851292867
164,2.6877792338072184,2.68344074782804,2.68689396876012,2.6880716932388498,2.685984886207188,2.6868721601035075,2.6829371775820077
165,2.703278716694731,2.702386196250696,2.69871955271885,2.700055299091422,2.6973572685355016,2.683260578442743,2.698165001431818
166,2.618940980213653,2.695923144443925,2.695923144443925,2.695923144443925,2.6959025645262047,2.690147606369137,2.550926615290914
167,3.1081861165264093,3.105927807247536,3.1059312477769243,3.105188331100162,3.1062839006404466,3.1091130207053896,3.104687267609235
168,3.0106190809462734,2.9126772989487084,2.9609492231013768,2.9132732626058404,3.006467321924306,3.005698092514826,3.0119665468248695
169,1.939224612601397,1.942421235547941,1.9398403426814914,1.9344598877951982,1.9344598877951982,1.9325298887326838,1.938654625277268
170,2.6566659427347004,2.6519926684742012,2.652840063619161,2.651020796263455,2.649875092407037,2.6551163863105227,2.65845935957461
171,2.5487615553313923,2.545973963455687,2.550018054617445,2.5480311225725663,2.5518825055350063,2.552748338557125,2.550291229652592
172,2.686892205346708,2.686278211696389,2.691162690665163,2.688523497656276,2.686149544267137,2.6837157164563212,2.6880829371452806
173,2.7303086594136747,2.7255943154431908,2.728673139905266,2.7308059167321996,2.726572662872777,2.728673139905266,2.7288904778118557
174,2.617086828655634,2.6187576838776563,2.620187201797131,2.6161339889853488,2.6119728446830446,2.613539308111585,2.6160222880421586
175,2.6090012198623898,2.6061774116125487,2.605212718754838,2.605212718754838,2.604522405788132,2.6111201367733425,2.6074339817359045
176,2.689848226602838,2.6854582918000243,2.6887403918301,2.6848893126837794,2.6842582333680416,2.681737725466777,2.6771333914934967
177,2.445575330014296,2.38795933289549,2.3902060575747623,2.3902060575747623,2.3860059189515037,2.37638774987167,2.3805813034321632
178,2.6139297790022824,2.6131473341294997,2.619711647006844,2.6172367833375305,2.618595726089443,2.6164530235096306,2.6154316841538456
179,2.8186521122906063,2.817066046839475,2.8168978754863576,2.808083251869324,2.8118079422508813,2.810678924607732,2.8139524810823
180,2.4628258922914954,2.468504909226716,2.4675422045137343,2.4679940910789524,2.465707148312516,2.464662220756926,2.4654407026063225
181,2.6171004654008954,2.61026314877951,2.610692506231557,2.614316563782538,2.6036530955684953,2.6149690863835517,2.6149690863835517
182,2.472182711544209,2.4746559749611095,2.4746559749611095,2.4755031831272505,2.4699925228698794,2.4699925228698794,2.469144223933197
183,5.285395016530256,5.2355767437848595,5.233830783464038,5.25398392362032,5.255478958431435,5.273211163897038,5.215719347221873
184,2.5931328403604312,2.5972694333393878,2.5994536581064365,2.5987362168817603,2.6017346152091725,2.5987362168817603,2.6017346152091725
185,2.733651500900169,2.727395120091021,2.727395120091021,2.727395120091021,2.727395120091021,2.719996943620609,2.722222774531427
186,2.8143928777504925,2.8108520289459937,2.8097754258500314,2.811817822647747,2.8106883572276864,2.8122765961133296,2.812986424422552
187,2.550170914442886,2.693829609718502,2.6931737560228894,2.625028760539202,2.6240800642464457,2.625691029269251,2.6951215270145847
188,2.675804334066132,2.6785541474784242,2.6679095540183773,2.6632794955472368,2.6851128795425065,2.6785541474784242,2.6788465364399854
189,2.626035555436773,2.6248811503636977,2.611353864358743,2.618436489623852,2.6245924886772634,2.619165941045593,2.694396119421542
190,2.9037393522348895,2.904574733973512,2.907767861614819,2.913424013759998,2.9137164239796998,2.910050080806207,2.852294628061989
191,2.5938473213611544,2.600972274668697,2.5955859857609496,2.6048262833399076,2.599165971702711,2.602136399848573,2.598061404817021
192,2.6849600545481973,2.67763296820544,2.6847527293629425,2.679645216446887,2.6815434668498823,2.6719845283455954,2.680719877617375
193,2.4557804710606708,2.4484050313624577,2.4494691255402734,2.45831638124838,2.4494691255402734,2.459664101639585,2.4556390633326406
194,2.461300056140424,2.471495053977778,2.377705107884907,2.294856127332254,2.438308760431988,2.536529548758787,2.535239848242553
195,2.3735076967993503,2.3780752042745226,2.3780752042745226,2.3752573049779246,2.377547030953534,2.3743297841880655,2.3735429445023666
196,2.5447564652178203,2.382866128553682,2.461319261787723,2.4625543509112484,2.4666182693827956,2.4493158739582546,2.532789981527696
197,2.5413304412883218,2.5413304412883218,2.539879174036355,2.539879174036355,2.539879174036355,2.535444245123156,2.532868027990798
198,2.069597598655383,2.0649736938864818,2.0656648688762784,2.0649736938864818,2.0649736938864818,2.0618142342902175,2.0656648688762784
199,2.7930026536975343,2.7962356949217853,2.7942240634466957,2.792354772263222,2.7982149117676927,2.736065639163367,2.738877718243578
200,2.6633794787050173,2.6666928259395073,2.6718795392113477,2.665849346846454,2.598618002377771,2.6647338969322196,2.6654340701603783
201,2.2936448146852757,2.2956743769340933,2.2924063982345895,2.2971436872886306,2.294344368393342,2.2914623801500045,2.2943180528093667
202,2.3476483847841916,2.346805000425372,2.353450810045728,2.346805000425372,2.341205551041584,2.353450810045728,2.351435395732277
203,2.7413613281467817,2.7413613281467817,2.743932485386628,2.7430433911152483,2.7412277266692393,2.742589532489399,2.7439012197048127
204,2.460568994729508,2.5998470512382355,2.679901666677291,2.6737003862257107,2.6866796058886875,2.6121876461932656,2.535138497845551
205,2.6025898539380634,2.600410823642034,2.600418797332499,2.5881100564769155,2.6014597544192446,2.6059434576654956,2.599203418290799
206,2.4598908281967407,2.471389613295658,2.469704578405321,2.46587917324403,2.457379924761456,2.4503910071942983,2.4593483579599473
207,2.6306317272395265,2.6262785942213913,2.6277315399422805,2.620119100080059,2.6248099955219524,2.6248099955219524,2.6226955475481897
208,2.379437306834013,2.3808808285699157,2.377239523974565,2.377040608107463,2.3744717084304656,2.3728661829135316,2.3744717084304656
209,2.6887197516376733,2.7587006560588354,2.7549508191392658,2.8721045723542464,2.6882795144061293,2.6842501945022934,2.691015408332917
210,2.2843997432145673,2.275627233731533,2.180439963576428,2.280153189532092,2.280705087460543,2.1822891997733493,2.180439963576428
211,3.4564119182401454,3.4650373404212362,3.4617791753999785,3.4682073226539276,3.4635805548046372,3.454071348648306,3.4592936189573145
212,3.1234058731814276,3.1200922261330777,3.120061351226119,3.1214399106456465,3.12170779865179,3.1221073198470592,3.1212873590326566
213,3.1145569593732603,3.115019675481909,3.1117216061649016,3.110196898891541,3.1158961757017423,3.1174041551717115,3.1155749261268393
214,2.6142823109439477,2.6113881369323697,2.6168401613369117,2.620129045128718,2.6142823109439477,2.6062092321938084,2.6131317080511436
215,2.6347267339031206,2.627632203227143,2.636564536138272,2.6347267339031206,2.6332559669586275,2.6332559669586275,2.6342568470761636
216,2.287378442112992,2.28743455346481,2.282805479338755,2.2772232656275557,2.1840701922114585,2.1749192761361105,2.172813640736241
217,2.60682342045653,2.6079507709147496,2.611263480367949,2.6095333385978736,2.612416598831705,2.606966053659461,2.607989311961969
218,2.5448036034251316,2.5474823585927564,2.548336897163083,2.547328413760107,2.548657616289905,2.543215741808962,2.546821591342345
219,2.463998113029598,2.5364850849317984,2.5388023168778986,2.540166075517879,2.465355226117291,2.537917903556352,2.5386642959086774
220,2.1865312389485276,2.1764950042543894,2.1556158004432797,2.0502788236186373,1.9313682173598445,2.051716014941466,2.178263804095578
221,2.456937966660166,2.5973118811653686,2.5987503869274478,2.613234789693223,2.606441810526029,2.658661782342551,2.4420682826978077
222,2.536524648567554,2.540834424706141,2.5435436715967734,2.533998857729142,2.543119261216122,2.5444261378915063,2.5447672474275413
223,2.669107811190348,2.7347632072789807,2.7418074233756347,2.734172354173819,2.851874708532899,2.736403372550585,2.6749248047600602
224,2.740751326993462,2.7492714031870875,2.7460418401729276,2.744103777877136,2.7438693075945637,2.744903494336765,2.7456806538895275
