,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43
10,3.9120897832089065,3.9516350200833315,3.9439665371116135,3.9151353902905104,3.930421239874547,3.9254034815984364,3.872704823220822,3.86324992292181,3.901186870789993,3.8941332618988826,3.8896763563459764,3.8552113762993723,3.891002097512358,3.9679881398676473,3.929350927360264,3.96448243722953,3.9780796227760025,4.0110808772971565,3.998064132336089,4.021064247981956,4.019140899531913,3.984853387848107,3.9876242854936708,3.920206944920273,3.9789763978767536,3.9893747824862085,4.00841078321043,4.010619648700439,4.020356314407888,4.034328037663092,4.005522360747855,4.0299078586609385,3.9966097605639463,3.9792933755199926,3.983534043042116,3.916295792451692,3.986612313841622,3.9619416237323946,3.98174314178267,3.906107105110261,3.8724875578537925,3.9125900500135793,3.840656867733045,3.9095886679897203
11,4.344849982024752,4.348771232661138,4.349170655133485,4.345585762412737,4.349573664031501,4.343310831982678,4.348782294885602,4.348494433537109,4.340062651632698,4.343632917206799,4.345917156044777,4.344770528962568,4.349040111851404,4.346769288774619,4.350158151827279,4.345519223438062,4.342711948064765,4.34496863849841,4.352716035009302,4.3494410035051505,4.346229803488077,4.351404714614818,4.35095082617791,4.348238581745982,4.351514541894589,4.348285669287389,4.351099175011261,4.3506860988643465,4.348797873310373,4.34774085632971,4.352309593888171,4.34861566654813,4.351839270657694,4.349955264886695,4.349895136764157,4.3468574619090345,4.3521489615538895,4.349582687097115,4.350754877702039,4.345903575674264,4.344405783916858,4.3445485639492505,4.348989931157904,4.346491007902918
12,4.131216811185599,4.1314676391443275,4.13052544024122,4.130676253486056,4.131685711515053,4.131693502459052,4.129470464606264,4.130446702199947,4.1311706933883325,4.130672677830288,4.130401644701558,4.131643742879399,4.131824520589175,4.132220597880973,4.130353150582977,4.132269386272943,4.132318626248626,4.132779756811205,4.131144415311988,4.132348067510314,4.13204724962607,4.131878432842572,4.130218277286797,4.131582391656535,4.131501982116735,4.130564358168435,4.130721325138705,4.131804052700573,4.130424557050558,4.1303434736625135,4.1303699189588405,4.130770804672043,4.131378237933179,4.131528317422728,4.1308191725620285,4.1323389569162705,4.13135644818783,4.132155845115191,4.131504670196085,4.1328908242541145,4.131804050098597,4.132238716220241,4.131399470637113,4.131990808614445
13,2.5388616234500407,2.5467060055569255,2.460637093216344,2.5345605448670647,2.536162352517434,2.537132418063387,2.532015622831281,2.611279667422295,2.607248471724179,2.5485506897275734,2.4626732587702764,2.5341624945240926,2.543730086413849,2.5472711485068693,2.4577495264574325,2.5311758216710905,2.537132418063387,2.6083577862768337,2.6025622367530965,2.61124462040474,2.5467060055569255,2.5486580011120887,2.454176632841624,2.5388616234500407,2.5431674015154044,2.5445026490950196,2.4546955098125602,2.5331885734121937,2.607547731302951,2.6130040232854084,2.5996371603342223,2.5493263368563115,2.5467060055569255,2.5430057999386815,2.4600483281385555,2.537917903556352,2.5399935223708843,2.5399935223708843,2.455145870616495,2.603162106066828,2.614112880546251,2.6091928160491116,2.46587917324403,2.5420534122142624
14,3.534102076184208,3.530258836232316,3.5356712901212983,3.5327125475261267,3.5373582687890575,3.531761905726424,3.5340444976583187,3.556729758057328,3.55771698145068,3.550084520155788,3.552454458681713,3.5563844926581147,3.5499829573907213,3.5533152593513915,3.5515726938044447,3.5215223887346343,3.5954005281499075,3.576652049082862,3.6437553492808172,3.5815362795017327,3.493115643349399,3.4638374480288263,3.524978038978749,3.524063243906849,3.4906877283213227,3.5161444960892263,3.4944113222208832,3.465980329036789,3.5177232480065648,3.5081571646665033,3.4873432657442636,3.5449440613116794,3.5277081194063924,3.519986130834608,3.500541017553523,3.494664682244477,3.5033543577969586,3.482379491279972,3.4663976386995548,3.4830837935347625,3.473438174124119,3.5174443816690837,3.5529748439426734,3.535036057355147
15,3.518640852205073,3.514309975931643,3.516344012196257,3.519138348410629,3.5186318392245584,3.516100179705325,3.520637647392715,3.516751677343308,3.513608304710294,3.509073750467688,3.517584739462139,3.5166870084764286,3.5120316636017153,3.518312986878275,3.5183705418410964,3.5178998025936705,3.519929115854676,3.5186318392245584,3.513072269279789,3.514335340431557,3.509663105908916,3.5159025239911075,3.518420186865355,3.5130552576789746,3.514077727375624,3.5188777147523447,3.519398220112535,3.5173724118966216,3.5207871432301525,3.5149792921995715,3.512334243117159,3.5069680159063696,3.5174356545677425,3.517938100052002,3.5141750527333784,3.5184630335238496,3.517002541713051,3.5156373128373244,3.5202926375601287,3.519398220112535,3.515274756399118,3.5141338793462236,3.5083731003193566,3.514259655630096
16,3.0629185193890254,3.1183763567758356,3.071378807385745,3.1190668059808933,3.072711887387682,3.116922766290509,3.0712880785937258,3.117163997741575,3.074269596184218,3.116433566297671,3.0712046138337907,3.11635945852751,3.0762692709430453,3.11708865888783,3.0747100060591377,3.1171062047202267,3.070417972343085,3.11826876703254,3.071635817827421,3.1178186775002024,3.0709252829910607,3.1164748986409347,3.0629185193890254,3.1183763567758356,3.071378807385745,3.1190668059808933,3.072711887387682,3.116922766290509,3.0712880785937258,3.117163997741575,3.074269596184218,3.116433566297671,3.0712046138337907,3.11635945852751,3.0762692709430453,3.11708865888783,3.0747100060591377,3.1171062047202267,3.070417972343085,3.11826876703254,3.071635817827421,3.1178186775002024,3.0709252829910607,3.1164748986409347
17,4.508926201327727,4.502388564245715,4.518206100691243,4.548968652074294,4.54294176912635,4.552337824594179,4.557505532148598,4.567636994937213,4.532517928890122,4.54786057772529,4.543566255812352,4.561157139153242,4.532275324824721,4.548641226426026,4.537826660359877,4.559478663672541,4.536073527542768,4.553361355702721,4.534975514676889,4.55078545684834,4.548801860341089,4.569300948269529,4.566379473707744,4.573337092273197,4.585490942894463,4.594201467779161,4.578617437607479,4.560473631634984,4.532877736044542,4.527401277216477,4.545239299427051,4.548708789726476,4.519969418494277,4.568845920794184,4.539320058499122,4.554663294912995,4.504864580273978,4.501304141730185,4.519379635899336,4.536020348647483,4.5261883576842115,4.494789479738737,4.515206972614816,4.556984002827108
18,2.8456476899366416,2.8124809286373664,2.8577031052037745,2.8534824544474007,2.8600662789662303,3.0058585641640314,2.9075393159680307,2.9230269860530753,2.9227552954866445,2.9202897288474223,2.9239123368320343,2.9891465665458172,2.915180789223988,2.8982383364391175,2.8142755255960066,2.7980857921435374,2.8050749805448367,2.799691303118945,2.7988771770841594,2.8010037678814554,2.802002178451727,2.7977942255766948,2.7966854186762813,2.8055830557397288,2.8062702378772952,2.800788041170752,2.804195987264464,2.8134041020456824,2.8091494324279473,2.812928950595981,2.812092802842516,2.811927496821481,2.8072676956997604,2.806581071301549,2.809019057340974,2.8127913612889883,2.80861208012467,2.8092675271716403,2.8179635774121654,2.901037631442019,2.9022751958969963,2.902426558573788,2.902695684455201,2.818210880258016
19,3.8254944870304604,3.782969434503195,3.7787160239167026,3.81973339066687,3.8224310660059704,3.8182910869502864,3.7767432296890315,3.8158930625098386,3.8192688067315212,3.824480450354868,3.771603053133983,3.818696683667721,3.8235692560988945,3.823034935730551,3.781686302119202,3.8136756220448125,3.8157498805597765,3.818258529442377,3.821754490794994,3.8084216458854656,3.8275736318783995,3.820936006223343,3.765052131112691,3.7946146221771144,3.803820916146795,3.8047056918156437,3.7733720606920653,3.7992750130261843,3.8072570425838745,3.8072123134368496,3.7823051432875987,3.8189967222004797,3.821303832882495,3.823090768075781,3.7673241007495037,3.800430912125732,3.8081050947298074,3.8128859630868828,3.7659518297607217,3.8087004776447184,3.802898037714236,3.8261547776272757,3.779707168043914,3.772281098177963
20,3.1985402561721994,3.2004156576770977,3.2019683891560025,3.1902209352039534,3.198647173078013,3.19435271387366,3.1865576428461546,3.1746543890623635,3.1958943895267304,3.1910047490784925,3.1925425835133674,3.1747351587095425,3.1895239629068106,3.191031145699191,3.1904186469932108,3.179345284589623,3.1862277099275467,3.1830125647442804,3.1837812578738047,3.170193605946338,3.176734919313553,3.1782960729595553,3.1668886836900905,3.155887488464766,3.1645015527119282,3.158160658164457,3.1700537525208743,3.145822649376551,3.1840077956534154,3.177704487382914,3.167119751546449,3.1641303274775496,3.1882481451909412,3.1766110179047637,3.1791331128643208,3.1692824391809995,3.1904118171438887,3.1806808224374867,3.199358351274964,3.1816101479556034,3.1932192222343243,3.1971637972221343,3.194779887953248,3.1902209352039534
21,3.0478528898111046,3.0411793278354833,3.1900469980198487,3.0940986159112276,3.0526228956365897,2.842734252455504,3.110264532647052,3.005751795156761,3.0138110151135145,2.9519019983699932,3.1487259032645856,3.17197603383551,3.0625252550430813,3.0434389864723768,3.1928302093073313,3.2636474150064005,3.1773556283224935,2.9478767695158505,3.182944362634974,3.254578767968198,3.1454851497785077,3.12225342819354,3.2287621981058243,3.249854501941477,3.1894748117699434,3.1736073692373705,3.3716162772649323,3.3632525919178575,3.14156509148938,3.2021667508781366,3.2655147124473713,3.148365000819849,3.1406143875051704,3.0882680635884796,3.1900361148149154,3.222966601159275,3.0985783918670227,3.095347677949509,3.1952418828022964,3.2211453175219282,3.187837441206995,3.076263170822232,3.142928333321911,3.14099767369298
22,3.158955471334388,3.154066382656174,3.1478513920858155,3.1366023729916694,3.1977601407525507,3.154870815797397,3.230251999560494,3.222180785900083,3.2788359950936594,3.2387944508188453,3.260301142949277,3.260769104247829,3.306832343846068,3.22426057493292,3.2647250663303673,3.2196800328827324,3.3085983504208794,3.2661379761021756,3.253651060487767,3.245932220891314,3.2948210940212634,3.3394691655392084,3.3273567151020482,3.249415943545037,3.3385451677658162,3.207394323766118,3.256669672898762,3.1378883938464193,3.1518438848574117,3.1886643047488703,3.264064427123375,3.1871166515156615,3.3128986797237134,3.302623262806761,3.2276947587395117,3.251576594243428,3.268511743765944,3.3008325376340553,3.3307502549144465,3.330126451237954,3.343132069939762,3.269295593297229,3.263302873145704,3.138225273228273
23,2.9576678010606714,2.8502106396975537,3.017395155717322,3.003390573626509,2.961508258246513,2.796558220671663,3.1079329336225223,3.006902845014068,2.96499749506322,2.910217119903388,3.1054661602817246,3.1723719706387814,3.0567534719582876,3.0492316375748687,3.1913081799956697,3.2619968064268763,3.175620288121853,2.954420468226899,3.182276100724129,3.253028357721507,3.1025403484551175,3.085634966251461,3.1887751901964076,3.2128323244429335,3.1485260504032744,3.175696121579976,3.370392612755975,3.3625553773928663,3.212604032907344,3.1703618215688563,3.1874632065063335,3.052244019557997,3.0473244818988983,2.9824097238596234,3.065081930870326,3.0925397225261224,3.00450559629537,2.8971424659668825,3.017395155717322,3.0519840902929998,2.9654232469203197,2.8502106396975537,3.014411216169694,3.000555955091188
24,3.7493840676037684,3.791223875126014,3.7975787777505827,3.790176230028824,3.7436538646747306,3.7379213195632968,3.7452121574168418,3.7705234165003216,3.7397006658969736,3.7174233942209316,3.7541126418497397,3.775932086084186,3.7549606932092767,3.7472951128660617,3.766866573141124,3.796209313395545,3.7967830785277106,3.7449383326974965,3.790907633213371,3.80264226773879,3.8006658172339183,3.7541358294746296,3.759934318551862,3.7814694029091096,3.724925944100097,3.777269465700825,3.719241476041747,3.7419564378323207,3.7405199095084445,3.7340420716218485,3.774866622669921,3.777090063361523,3.7292840245990235,3.777884717576896,3.7854511371859374,3.7632540452336163,3.7905324994901064,3.7875913122443925,3.8126700335033124,3.829787295091124,3.801012392921275,3.7907674976383756,3.7744840408703713,3.7920830069568225
25,2.2478288363027943,2.3762813901449262,2.290364830027645,2.5967856653284107,2.519747921189664,2.611512527205692,2.5487554962864736,2.6570734134604996,2.603035908544446,2.67543136583752,2.600680368597293,2.656111264581985,2.5967192676528694,2.6763097163718346,2.6115135518546433,2.6443680513909573,2.585360469198853,2.668098551847924,2.745267136106641,2.7720912038454113,2.6010905758647875,2.737973880223313,2.512673966924319,2.6492038621039673,2.345766657086001,2.3669329180308143,2.451800110511306,2.665112633027217,2.4431256917743527,2.674806583728383,2.604728229322606,2.517711679006529,2.4299173621157397,2.4322009884307008,2.447236194856323,2.709346050821349,2.6521539289940947,2.6756395216704822,2.5283158323273742,2.5315298321759876,2.2580516026880275,2.1927855412033517,2.276752416516427,2.3635735521182615
26,3.562034224898669,3.557683811577751,3.5477597502024842,3.5661623794623196,3.560608251937556,3.5578808607758305,3.5475418869481454,3.5635465766442005,3.5623208884688795,3.557683811577751,3.5452224149767875,3.561032632757313,3.5598827833662217,3.5496529823404592,3.546867522965437,3.563584036443075,3.558807035352085,3.5507309137924845,3.543558930793351,3.556112188328833,3.5616537951496,3.5538567126160037,3.541000927553119,3.5617931627165405,3.556426143591155,3.5497979448734993,3.5381733079610234,3.556489858520197,3.552703987138287,3.5524436149022773,3.541000927553119,3.5593292183540406,3.552859338566579,3.546517317035673,3.534950911182272,3.557166817564826,3.560985318769006,3.5501735027139807,3.542951683020224,3.5649571423069446,3.5633251919370377,3.557852067935796,3.546306762865018,3.5661623794623196
27,3.411202428456213,3.4129604860287026,3.4129021975697125,3.408592476768572,3.4063555285631995,3.4108031967411927,3.410848940073863,3.407464485767175,3.4058619028538493,3.4119336093230874,3.4093557566259918,3.4071822075945644,3.4058546480004077,3.406726891097864,3.409713962516558,3.402636366538707,3.405432181685806,3.4073313654288375,3.4073658517076115,3.4073784866835495,3.407326185547136,3.411914335065462,3.413669072459694,3.41115891499196,3.411428156487932,3.414755522476902,3.4141280053171856,3.409989321324022,3.409875332955634,3.4133772638412134,3.414073163773225,3.414171425109112,3.4134692451074855,3.4217141773064546,3.4191013114597126,3.4207575143078683,3.41591180616856,3.42202889964207,3.422826692265609,3.4134625561392586,3.4162556500640147,3.4217769140311427,3.4170116884188086,3.4104425867054027
28,3.178562774089757,3.2219324205118864,3.2497928142885053,3.2282928465658816,3.2390753671188346,3.135152115413055,3.128014634356179,3.140758668303543,3.1387009998865922,3.05446785944794,3.0521264108885746,3.0551472851800208,3.058410038977222,3.0562694828936063,3.045456545405788,3.0316620540165373,3.0482461565654426,3.126688893816055,3.1797601090123586,3.181471883931057,3.1267748954929107,3.1389463087915965,3.12854691986046,3.1340334558386953,3.042650536143998,3.044370835025865,3.041794969436544,3.0452289732209414,3.045546053084599,3.0369274765991294,3.031578481393143,3.0559839540409732,3.121550184572897,3.18296184504828,3.1793720407159602,3.127147103683825,3.131444310696568,3.1383003928991275,3.132210070932395,3.1763828687858147,3.207614545678194,3.2139442629740462,3.13663554974287,3.1478189398609864
29,3.1766632154201297,3.1236447772381872,3.111287713908027,3.2177012457332475,3.1092184524389754,3.060198135168813,3.2227387812333195,3.222275135381865,3.2284013156445637,3.175169799790971,3.2920100096510465,3.254351966017113,3.2134238698702022,3.1619124019418203,3.3778709350897826,3.1839944756788467,3.222044503535101,3.0997203485112315,3.2658839592323754,3.2445413989161254,3.1069587481413405,3.125836577498729,3.2330316695554133,3.329342497994168,3.2121990933338656,3.0376779668185674,3.223568920228565,3.3212769988936524,3.186720835255012,3.199569396645904,3.268236113105843,3.317000534490541,3.228094890811581,3.2474040425635198,3.400827370490158,3.42236574007927,3.182095561467297,3.2437658213223557,3.297706729780659,3.1874130357389543,3.1396372111410953,3.086961591311731,3.218240854079277,3.216895840538968
30,3.3724772330606774,3.329012483419502,3.368693588615516,3.3957702647251833,3.403685046367968,3.4299442139121323,3.437079260675189,3.4315571739630215,3.4502233412214287,3.460443279354131,3.492074758164092,3.4658602675531656,3.4836125591409344,3.4588840097978677,3.488408633033586,3.405959141972562,3.4176016031979906,3.398940607246928,3.401770155626936,3.410730568708728,3.3886982083797133,3.3765804296903594,3.451525133089987,3.3697682255146724,3.4485914869408476,3.4244562182526987,3.384318913887944,3.408942302297582,3.491369325216521,3.425424645689729,3.430535567845487,3.5151656827949247,3.5451243355078588,3.4694409145777074,3.529303758535646,3.50230062978419,3.5293610591698674,3.5567684187458286,3.5550867155245722,3.501348675517364,3.53722504958395,3.5217264945528863,3.411813705820625,3.3631177835045354
31,3.1631059398023176,3.312074098858684,3.3172272448063906,3.3122450113238955,3.386320936582834,3.38186693219762,3.4510346459266135,3.410287674053057,3.569298347072402,3.564710122930241,3.6160328513683657,3.6147780587087195,3.6457173877362394,3.6636691496631366,3.6630394960191826,3.578070500812214,3.6673342520186556,3.6650684375912173,3.7608293978038696,3.7621704988459372,3.760426653086668,3.747679482865192,3.741544393580479,3.7242590630143,3.744822098129701,3.746960788714148,3.7567668846087305,3.7577092206046356,3.7430043509850925,3.74868699932526,3.7125865171696506,3.750424739852563,3.67925476724337,3.703100789638903,3.6465570382575376,3.5751135365642273,3.5509853133923004,3.508399890823667,3.511816329841561,3.4771691951311996,3.5032841476892393,3.4464238243701626,3.5086193736366056,3.446541452958721
