,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
0,3.7664537849389212,3.831239161653092,3.8082419863663874,3.838012388269054,3.6912975034400457,3.737387312774886,3.715776112105277,3.731986581649723,3.7192969904817876,3.7644171844236416,3.750709981241562,3.8310163806175037,3.807704028571611,3.798652003566116,3.667880679980044,3.728167445634704,3.6918455682219564,3.7497140703251497,3.7340464769669923,3.771147253384074,3.74433173299793,3.8224489758295617,3.783812467390053,3.8133029614592973,3.646867503548841,3.736705070704412,3.7005085173614014,3.733398151214263,3.7452780295213692,3.7816902082651422,3.74565954543748,3.8272794238311985,3.7957777069642167,3.817062108088839,3.653126401204795,3.7328302742270054,3.699946397584317,3.7292152272862507,3.765879031115154,3.781866969136634,3.766170628745396,3.823832743465874,3.811572353276592,3.830435216599217,3.692876447783658,3.750533847338472,3.755734912649084,3.76780499353643,3.7763492595936805,3.8014645775643516,3.7664537849389212,3.831239161653092,3.8082419863663874,3.838012388269054,3.6912975034400457,3.737387312774886,3.715776112105277,3.731986581649723,3.7192969904817876,3.7644171844236416,3.750709981241562,3.8310163806175037,3.807704028571611,3.798652003566116,3.667880679980044,3.728167445634704,3.6918455682219564,3.7497140703251497,3.7340464769669923,3.771147253384074,3.74433173299793,3.8224489758295617,3.783812467390053,3.8133029614592973,3.646867503548841,3.736705070704412,3.7005085173614014,3.733398151214263,3.7452780295213692,3.7816902082651422,3.74565954543748,3.8272794238311985,3.7957777069642167,3.817062108088839,3.653126401204795,3.7328302742270054,3.699946397584317,3.7292152272862507,3.765879031115154,3.781866969136634,3.766170628745396,3.823832743465874,3.811572353276592,3.830435216599217,3.692876447783658,3.750533847338472,3.755734912649084,3.76780499353643,3.7763492595936805,3.8014645775643516
1,3.289438834798739,3.3005811622958507,3.3567917571769463,3.363120278129501,3.424063704560408,3.4201381213673976,3.344789856563689,3.542278478855164,3.47755038736752,3.4911614081805133,3.4706606929818093,3.49467487323753,3.4910099009732294,3.480499403070587,3.549056409153212,3.5968123898410154,3.6434379343555436,3.5759615602293007,3.5828446949565493,3.6242241860742483,3.630326139039651,3.7020013807101853,3.7459486664250328,3.738096817751648,3.708397641916336,3.712158945471778,3.7549699193737736,3.7469647037464675,3.708269329695401,3.7463616690511543,3.7519570195683425,3.853701570123239,3.701469785948752,3.6922433474339234,3.6992011396089968,3.6001826600664644,3.5987053623021454,3.6426833275437493,3.640333375846854,3.641397631225724,3.64679463948979,3.6408516852199444,3.6444369351473815,3.681356899124899,3.665642715051955,3.6003556588107104,3.5987469967719172,3.574487282443905,3.5690480463513605,3.637162112383672,3.685080163168766,3.6615512905031897,3.646215541021168,3.7400975659463125,3.690778709694812,3.7573581144212973,3.694469403313916,3.704722896304692,3.7462591141518153,3.7223844521594183,3.6254656167914656,3.715252566486095,3.562980262691625,3.520404811376519,3.6286137309794486,3.544468322246228,3.6735547288871144,3.6220718722591694,3.725332320534701,3.6201949709562133,3.7160183091889896,3.6346990921797304,3.7237402417384664,3.649638233652161,3.699866936958181,3.669681802434349,3.6115378420509154,3.7055184923457607,3.549302661142772,3.545984057682891,3.556311806842063,3.5569726862521693,3.547369207569355,3.551119427774438,3.5550229392305743,3.5542871970297485,3.52622228522346,3.560004562580811,3.549282822268445,3.5337734480082585,3.4577370027452865,3.506741495893207,3.3862699486896743,3.395188233926979,3.354222922088808,3.4216393618564402,3.3657895009212657,3.2966873356663293,3.364663435716422,3.225058188650534
2,3.2300088904821918,3.2117518045892552,3.2992586730642492,3.286000818922468,3.3013883821064134,3.3567659619655106,3.3725982267916637,3.2855082208149495,3.2937936497802998,3.350394073775373,3.2924600798422317,3.35258075310515,3.357262582561826,3.3464607058824027,3.361399983178904,3.353317626554059,3.35992521507501,3.4145535489544065,3.300247498017845,3.3498261283788544,3.365352434231094,3.359058981423966,3.411147797677873,3.41289334448034,3.423127462971864,3.417914534624482,3.4120440426120187,3.406642103080136,3.4160127662360638,3.40804190817274,3.404301129675168,3.3917158301986765,3.4150056863003657,3.405442503205771,3.3923201898712128,3.3350165462415275,3.3898436562504815,3.3518583499934147,3.394211644459366,3.3938538192645615,3.4050075533488076,3.390183636172131,3.3885113292279856,3.3397761047128487,3.330430246029745,3.3259506795702243,3.3252341602456448,3.3757014908310814,3.321060891432372,3.30807853642891,3.3019265713237385,3.2293390144964325,3.225673242465898,3.2184682973243426,3.231376639865071,3.282490557627058,3.287907276023854,3.2621877473121335,3.2858713251289595,3.263372578920277,3.244473989534361,3.2962727896338655,3.2498835912583246,3.2517892752592954,3.2495785777976307,3.2456692050461946,3.2496804847319734,3.2797310300709492,3.2363534146991952,3.2327417115494,3.2339012372237366,3.2304957976426856,3.28961958783439,3.312194214125853,3.327328376976477,3.3250826811782397,3.361099970579323,3.3065323393405537,3.3915961330168103,3.391682262365077,3.4005958065642052,3.3950608260910884,3.3977700998415763,3.397318733370483,3.416071611317265,3.3990189986074126,3.404968572695179,3.4080853878688,3.3458387450127915,3.367734088253055,3.307865497500394,3.269217700318193,3.2580159404471605,3.1620118231963272,3.2854215562137217,3.2794975304618186,3.2305817588079786,3.1237685395842205,3.214432265434496,3.214680050126929
3,3.5113325235377215,3.5641687801228152,3.564361274717561,3.4989637898705936,3.558854709022289,3.561787646228791,3.625498852764055,3.616687824123108,3.5698994484390196,3.490186868498207,3.5124388361742103,3.5609315292930286,3.5656598786399876,3.500134321388093,3.5645759134515798,3.567225866784497,3.621677131323691,3.631070736958267,3.5672027136992215,3.4915582853234004,3.568875144302915,3.6090800493035915,3.5557551259804896,3.4861419842955925,3.547151178246711,3.560411853332801,3.6071675204072795,3.6130238550677505,3.5551818095666516,3.4766809599952007,3.5022830099127127,3.557047007555417,3.5585270883120703,3.5010582714030805,3.5586065934059503,3.5709250800856607,3.6299166012851494,3.625044667359892,3.571930547145166,3.486281078861706,3.5047497673166363,3.555678637333736,3.5669485417616085,3.4909149203788603,3.5601417987262414,3.5553024472488897,3.6225838940497193,3.6189783657383088,3.5599244857714005,3.482738205014032,3.4874495784701884,3.546996354873614,3.550179532248514,3.485922246261116,3.551937751345785,3.5653110994303248,3.6169676251780323,3.6232364255808833,3.560805588159431,3.4870049664049803,3.5016661928222472,3.5520356543630927,3.563674816105088,3.4882733403810233,3.557767916879603,3.553049299012565,3.6111597046363957,3.6143274216174364,3.545565589362777,3.4649604651969286,3.472152353300337,3.5411103364245244,3.545348253886411,3.481455034038468,3.5415693138201587,3.5668213719089037,3.623102542603392,3.628167982023782,3.5554960809252836,3.493099094268879,3.5058138949650255,3.5541386448430243,3.550092052036281,3.4808303366174482,3.5470023071632513,3.562559370022519,3.6176883797472197,3.624185352582012,3.564300960145943,3.48316286477808,3.4938664410523446,3.557418987493358,3.5563879055052507,3.4904151889909536,3.5537601473250224,3.5626097448985394,3.6222949287515247,3.6193132830204426,3.558769354832248,3.487398107243158
4,3.076448493092376,2.980199175015694,3.076062165645126,3.0768146283197,3.078163126745881,3.0768146283197,3.159808060587687,3.164931563314566,3.278264041904152,3.277512127921604,3.4158656431636905,3.413499372455006,3.463913467479854,3.4658406991720896,3.5255393739015433,3.466353419018112,3.449316994470484,3.4574005530841108,3.4881178119128458,3.4982883514380214,3.5089461287273926,3.5174736813370777,3.5143388956178883,3.4895363977984317,3.3888951227089046,3.378739145410523,3.3206239933683004,3.3266346636527446,3.3759568379551914,3.3360852637703644,3.2901546885612256,3.3530818720194664,3.3873496378377057,3.411013101890889,3.5085779192292077,3.474632657267827,3.5609529341723505,3.6484646449428175,3.6121899306455316,3.669950175320404,3.617673054535452,3.5839802784424126,3.568284640906187,3.589658706693968,3.5226169851724287,3.5278842726020296,3.3851589182600788,3.3964784746454186,3.341231976231702,3.335683846560106,3.35759370911587,3.319013240366464,3.388985080923399,3.4039604741498377,3.445029960502283,3.4532053287037545,3.49890635887411,3.5302596195190863,3.5668011510288413,3.577952268133154,3.5371282392892733,3.5675829827153307,3.5694990499042545,3.5680599900017866,3.4314676469965413,3.5070970540702335,3.481957431184216,3.405056299882156,3.380731067407298,3.339310916169181,3.328950523576864,3.3337013298601286,3.310993038643965,3.3163581419469748,3.2864175188028066,3.2941868144868574,3.250596169633761,3.3397653459446794,3.3905452005876895,3.4577544730427867,3.388536422778949,3.4127515314316414,3.4728273043211364,3.4114728879730594,3.537088231482747,3.531237656900412,3.534818910188421,3.5649139235440703,3.4771287758214138,3.5026693001987885,3.500630225702168,3.443383224056519,3.3880805319387353,3.321223723406848,3.2347319819859783,3.231982744277023,3.114577894890855,3.1560186660984053,3.06721595539133,2.9767952412490044
5,3.805416120853239,3.728525229617594,3.760581985153211,3.735681796340947,3.7999955247830104,3.784412460647308,3.727103678357048,3.742656004127981,3.7881608302528056,3.8157322162968983,3.8242917374143177,3.7502234798680134,3.788085843371362,3.7519961167589706,3.7878355640812673,3.7714358491314566,3.7151825582909526,3.743235278832076,3.782964283539237,3.8063815601739575,3.816046609437284,3.7473783547424397,3.7807677292860733,3.7628158006122003,3.8359481755127636,3.800429509510346,3.7282684668680948,3.756004711376555,3.786393654082239,3.8031924258357463,3.8097557174430583,3.741577119908316,3.78164721988284,3.758408410340887,3.8077407198548863,3.803746055446651,3.737935178868478,3.7546141631908454,3.7547175303656015,3.807816626489454,3.813780765822111,3.7383844721446606,3.7515643994949626,3.7434589228963566,3.8091054215671574,3.7838456422428077,3.731294003696311,3.7205550862934538,3.7747916994630577,3.7878043757194826,3.805416120853239,3.728525229617594,3.760581985153211,3.735681796340947,3.7999955247830104,3.784412460647308,3.727103678357048,3.742656004127981,3.7881608302528056,3.8157322162968983,3.8242917374143177,3.7502234798680134,3.788085843371362,3.7519961167589706,3.7878355640812673,3.7714358491314566,3.7151825582909526,3.743235278832076,3.782964283539237,3.8063815601739575,3.816046609437284,3.7473783547424397,3.7807677292860733,3.7628158006122003,3.8359481755127636,3.800429509510346,3.7282684668680948,3.756004711376555,3.786393654082239,3.8031924258357463,3.8097557174430583,3.741577119908316,3.78164721988284,3.758408410340887,3.8077407198548863,3.803746055446651,3.737935178868478,3.7546141631908454,3.7547175303656015,3.807816626489454,3.813780765822111,3.7383844721446606,3.7515643994949626,3.7434589228963566,3.8091054215671574,3.7838456422428077,3.731294003696311,3.7205550862934538,3.7747916994630577,3.7878043757194826
6,2.87075143349222,2.874373590777328,2.977900908467764,2.977900908467764,2.977900908467764,2.9843671995679735,2.9810828776831086,2.980774347729926,2.9868316776218777,2.9754396790025637,2.921108299210466,2.8111352607828444,2.758822527264731,2.812600067133676,2.8191382642694793,2.823378874237139,2.8738486491302178,2.872243060471479,2.8741926790498264,2.871509283561196,2.9140229550285226,2.9240686357147108,2.918703116966755,2.9624825888274073,2.927102957229652,2.9780605229705652,2.9762459794768055,2.9326607892753445,2.9298498930475936,2.9788633003195812,2.9770043458317414,2.9828990697595943,2.967838265410742,2.984404446046749,2.982300513546598,2.9851272724332434,2.976636113543618,2.9769166942998186,2.983678096629052,2.9276167159328894,2.975601723958769,2.977672907718862,2.9688242865841,2.9687200234383857,2.963261084070813,2.9231998693810723,2.877917307026397,2.9725763939461096,2.925065501735441,2.9196795138936222,2.8093682780139067,2.814523603190366,2.9234962220518614,2.923343015565416,2.927104749962015,2.931143347933814,2.931143347933814,2.878690108176353,2.881203989163608,2.923596914980956,2.9179510902948405,2.9667267876221843,2.9775240644821386,2.929869549542805,2.9754396790025637,2.979164228311529,2.9771348913151376,2.987447643382155,2.9831088062933793,2.9304497331933668,2.9761793691835656,2.926104331849937,2.930754886553683,2.9743064318674532,2.9795806421551134,2.975589019111336,2.979943939127855,2.9855189637309607,2.976270044565124,2.9781506499933603,2.9820205394488415,2.9828990697595943,2.986799754909981,2.9845946398335834,2.9724075410091992,2.9855189637309607,2.9774103167491925,2.972009442621557,2.9735025450849504,2.984105286185122,2.9803013371359044,2.9717732274914095,2.973915883138838,2.927104749962015,2.927104749962015,2.9754890801628093,2.925085206631042,2.977672907718862,2.977900908467764,2.9219380904154746
7,2.8604666840884727,2.9075484805851497,2.8500522828407675,2.962228117224096,2.9611905203774556,2.913406083574272,2.9616698048510903,2.957894812520144,3.0016811457523764,3.0595061721291357,3.0534420634511523,3.0175402821245605,3.0177481241120314,3.009741242830963,3.0585822212177707,3.021024341093144,3.0621233751805623,3.103729263447026,3.093423719816892,3.048780246235651,3.0160814137570076,3.0675062246184237,3.0643335679591077,3.057050995161742,3.060624690514346,3.022273817740782,3.0673875060912383,3.1073502795866776,3.1016180803254216,3.1496395472019447,3.0667547008464835,3.1143048625781784,3.1099602164540037,3.069135932467319,3.060997525163597,3.0172508752602814,3.0173795191942046,3.0193841882915766,2.955194436662368,3.0072776138758393,3.0151940444984,3.023719440570218,2.9739960217566916,2.9712465444866845,2.960087220774948,2.853960274668584,2.91766937256487,3.014902285269626,2.9081308263980765,2.913929895930839,2.8604666840884727,2.9075484805851497,2.8500522828407675,2.962228117224096,2.9611905203774556,2.913406083574272,2.9616698048510903,2.957894812520144,3.0016811457523764,3.0595061721291357,3.0534420634511523,3.0175402821245605,3.0177481241120314,3.009741242830963,3.0585822212177707,3.021024341093144,3.0621233751805623,3.103729263447026,3.093423719816892,3.048780246235651,3.0160814137570076,3.0675062246184237,3.0643335679591077,3.057050995161742,3.060624690514346,3.022273817740782,3.0673875060912383,3.1073502795866776,3.1016180803254216,3.1496395472019447,3.0667547008464835,3.1143048625781784,3.1099602164540037,3.069135932467319,3.060997525163597,3.0172508752602814,3.0173795191942046,3.0193841882915766,2.955194436662368,3.0072776138758393,3.0151940444984,3.023719440570218,2.9739960217566916,2.9712465444866845,2.960087220774948,2.853960274668584,2.91766937256487,3.014902285269626,2.9081308263980765,2.913929895930839
8,2.0355221993632866,2.05537625463925,2.0282754365814704,2.0447904719265813,2.0492563872639082,2.0502600344817963,2.0382917005257966,2.033026400715824,2.0460622325019,2.0624697675753376,2.0695628811552758,2.0592849819915267,2.056567549426391,2.042471188124063,2.044580675392671,2.0522825439683,2.0482811793370495,2.045580816752525,2.048144131536427,2.0458061860728516,2.036813239199991,2.0342836311405637,2.034504200508017,2.032027400839635,2.032490353821117,2.0377564829369375,2.039306014236666,2.02797537747146,2.0212816721803883,2.01888841248084,2.030794871060772,2.0280339540300396,2.032235468557054,2.024416100678155,2.034412207891342,2.0468353706307534,2.0391467880690826,2.0507053134756346,2.048507921724287,2.056567549426391,2.042471188124063,2.044580675392671,2.0522825439683,2.0482811793370495,2.045580816752525,2.048144131536427,2.0458061860728516,2.036813239199991,2.0342836311405637,2.034504200508017,2.032027400839635,2.032490353821117,2.0377564829369375,2.039306014236666,2.02797537747146,2.0212816721803883,2.01888841248084,2.030794871060772,2.0280339540300396,2.032235468557054,2.023549656151676,2.023012212163818,2.024138860703851,2.031881666661733,2.0446641975457522,2.0474907723319657,2.0538236621355552,2.0315523085289136,2.049907884087525,2.0538236621355552,2.0489012878266233,2.047303307853574,2.0495146763834877,2.053120279433867,2.0628739952350514,2.0599082506918664,1.924044120643762,2.0355221993632866,2.05537625463925,2.0282754365814704,2.0447904719265813,2.0492563872639082,2.0502600344817963,2.0397637955961017,2.0345972476105794,2.036119226997632,2.0370879265549,2.043092924904278,2.0470615692197676,2.0487668452489367,2.048537002706443,2.0426487573560372,2.0497493844985115,2.04612447743227,2.048526268539252,2.0495146763834877,2.053120279433867,2.0628739952350514,2.0599082506918664,1.924044120643762
9,3.305214122332216,3.3058988358800865,3.30200577358124,3.30712201303129,3.297310992890059,3.3365305303161032,3.333786691863637,3.310199842538254,3.3380899221921707,3.3016437945515227,3.335886575584217,3.3279807735442697,3.3347658098010524,3.3322055930697876,3.2939781251866904,3.2666657648956297,3.259667173452956,3.2735903508633175,3.3023481999840802,3.297421435520399,3.3046061052266524,3.334669408490725,3.304747017579149,3.3241483079339624,3.298221827596991,3.317234120915514,3.305195446484997,3.3216107906530805,3.3084942973673437,3.3245962555814743,3.3071785428688765,3.335032572027564,3.337505854187291,3.3382251094231097,3.3240871600875557,3.3253334796954013,3.3037069674687167,3.3004869423849352,3.333999337186542,3.3342066434113913,3.3355753965983648,3.3379238885344438,3.331974570449596,3.341761827782769,3.321710483322817,3.322605821391493,3.332621686904104,3.357508774585226,3.300058766880075,3.3002253579537526,3.3050399313964958,3.3046994720025267,3.305409392115585,3.3068541659837014,3.331092009207916,3.330509962830411,3.306060154497575,3.337898204412279,3.310492710405377,3.3337817738661033,3.3266239614398936,3.335548052778836,3.3318908763111157,3.303788893082541,3.26532676793741,3.259332758480622,3.267366067115376,3.3018360530669204,3.3040168243890653,3.3015769229557557,3.3343313750009798,3.3066618090846776,3.320233125449562,3.306713061609638,3.315702027178568,3.3027931714283145,3.317316540019789,3.308218279526795,3.3238129843765467,3.300779219491907,3.331180977850471,3.309183985935606,3.332875697047062,3.3385736745513204,3.3277983921575918,3.3299256723976276,3.331163389791434,3.306291758217518,3.3033390660886206,3.326023152644232,3.336642317549023,3.3328881724116033,3.334150251356018,3.333322518866342,3.333498750360083,3.327184667131529,3.325005060181981,3.333269098709057,3.3601786356593557,3.2972486855821184
