,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14
10,3.064246857327989,3.1339154861780334,3.232130246927525,3.2383450526781807,3.161401940140931,3.1496452622729914,3.2224135888349337,3.226373027821516,3.065360963705152,3.1208302275352464,3.2226495480735475,3.244942035227873,3.2194169397077754,3.1379138879799227,3.072284037926517
11,2.379444596079099,2.52415451868076,2.515612650082465,2.8050306269014964,2.9108826238173453,2.739645872482087,2.676002559519921,2.7925759967221597,2.866527978233141,2.6569963178312044,2.5318670669743053,2.474021766265996,2.453108957635603,2.5342933267772927,2.3458320104556734
12,2.1645285929610614,2.109865649759192,2.1344976326973955,2.140317969957701,2.137196150860236,2.2151871637214073,2.6880960384437733,3.044801208189981,3.071008187795793,2.5818304745513894,2.2580247316191713,2.500676140580654,2.252528852149655,2.1311453159409726,1.9579527257303238
13,3.0074065019934215,2.9901854874759675,3.0126595585070293,3.0614952677501766,3.0420770760072595,3.0096696259524363,3.026462794126519,2.9539164330535295,2.945988547777476,2.990017209629291,3.0025448596066995,2.933290845433147,2.890270450407961,2.949291918935422,2.9879640892244317
14,1.0620240208243663,1.0620240208243663,1.3715026573146285,1.5745207675794883,1.5950593500978916,1.777538874965972,1.581302784163405,1.595863978993131,1.3581542588332303,1.3737953976665949,1.3737953976665949,1.5985012708476622,1.3715026573146285,1.5985012708476622,1.3715026573146285
15,2.6119876673394633,2.6094053664454586,2.6046553024061594,2.6106118755658985,2.6105742226380393,2.6131473341294997,2.6131473341294997,2.608451348637685,2.6096183886089936,2.6072419499917716,2.608451348637685,2.6131473341294997,2.6106118755658985,2.6096183886089936,2.6106118755658985
16,2.6727715916200254,2.6640983288848714,2.6737003862257107,2.6737003862257107,2.67322031882184,2.6746758791521685,2.673598827391941,2.676764914229055,2.6746758791521685,2.6746758791521685,2.677834066083328,2.677834066083328,2.673598827391941,2.671688271956548,2.6692931307153382
17,2.2645104155521603,2.3490070639642173,2.349121694315488,2.273163173145252,2.2680981710111676,2.266416737163055,2.3521380724269916,2.3548456010203256,2.3584790393244592,2.3628132234194705,2.3628132234194705,2.3584790393244592,2.351856032329262,2.2701347125289875,2.26957354770318
18,2.6607397744249175,2.66494161775674,2.658215487861436,2.665693242858216,2.668312013342994,2.6687866071454294,2.658215487861436,2.6579530500946786,2.6613418790839267,2.6613418790839267,2.6638488108042115,2.670805586906676,2.6652075661103356,2.6687866071454294,2.6629039423319547
19,2.7437179014636337,2.740804853023907,2.8044148058815472,2.869385021550779,2.8684848073810927,2.804609663340161,2.7473421976296852,2.802937539225927,2.755304018489654,2.742574602444834,2.746183716600012,2.780658615207706,2.792576412443067,2.8045897227404226,2.804839163276006
20,2.806638666798966,2.8072492894546603,2.8637048422165505,2.8698580146092505,2.9017347257427746,2.8651653979963885,2.8532957049200927,2.8155939285947205,2.869899766517649,2.9087626736086767,2.9163481941986094,2.905943879819071,2.9111035929123075,2.8554943067811167,2.9112434625271195
21,1.777538874965972,1.6043957737134713,1.594561467354779,1.3763584119408208,1.3557520672860948,1.5866208343648007,1.779554000330112,1.7430325424298123,1.581302784163405,1.3737954002495298,1.5745207675794883,1.368288689236094,1.580471472701216,1.779554000330112,1.777538874965972
22,2.443303592313794,2.8512683066610087,3.054448172797999,3.0784089455630887,2.879628555218145,2.9868835224766523,2.957043734781707,2.9705458787543324,2.826095561874682,2.7945236137366596,2.6700978200386176,2.770601300407835,2.7659224505051005,2.527193304270618,2.636529365659957
23,1.3498464305016482,1.5586960361606899,1.3760111577084209,1.572394256887355,1.6006421068511631,1.7496252136245447,1.7572984240935419,1.7601170323539765,1.788161522923878,1.8966434452045349,1.751845068054606,1.7418824158435524,1.3284952363152736,1.570879571631026,1.333145787901937
24,3.5674089715288217,3.569258767177703,3.611008477433981,3.6187083747287723,3.590326329680158,3.571067753518083,3.592296257206898,3.6213703202375696,3.719790481424896,3.670517544835537,3.7091275575353757,3.6728206614059915,3.719028036627426,3.6668643384812896,3.6267789590770168
25,2.91467935589329,2.924513165672451,2.806122218237042,3.021651146689808,2.8130898876237582,3.017561878827224,2.9218779377078388,2.8752363431842216,3.0231585124981697,3.018363072964539,3.0193766701232736,3.094272584366254,3.1031613250492116,3.111888723639215,3.0027578713985053
26,1.0603402108828726,1.3296613488547582,1.3547852640076858,1.5940239998881522,1.5382419675821897,1.3457315406467145,1.0471561442888877,1.0932272645764247,1.368288693715818,1.3581542659320613,1.3321790402101223,1.7846524427582362,1.7725855601686022,1.779554002619335,1.777538877844348
27,2.954981157223053,3.004314709968951,2.9544356827446423,3.0435519621522067,3.004254957297386,2.9945002188068934,3.0470522580139088,3.046107610604066,3.000608339719578,3.0483072033662095,3.050803753770316,3.0069170268269243,3.001615720840686,3.005288647668453,2.8948866202577297
28,2.9218996860355557,3.059038665449119,3.129011754267503,2.9679911696805346,2.754751122570066,2.72965691915333,2.863945696828978,2.8450512939917734,2.87139571831189,2.7135795948121415,2.666119727793251,2.8581980198496275,2.9662115260342854,3.139623088764426,3.2008205587476706
29,2.9271851382784972,2.9205718957417264,2.921868325327475,2.923235164211512,2.9271047503946943,2.9271851382784972,2.9189879740954527,2.9207809338350037,2.9244140794917843,2.925614685864276,2.928671603730911,2.9205718957417264,2.9244140794917843,2.9228373900620226,2.925614685864276
30,2.798016138402656,2.7969946533766032,2.8458255199818225,2.918938487219873,2.9210494670863842,2.8630414732149294,2.811726431070405,2.8612857661240043,2.8140358072156544,2.7397408488032466,2.8010773043567347,2.8396630477608413,2.839826349541881,2.847331030536611,2.7936124060423366
31,2.677569835431339,2.69199536568441,2.7543125423101262,2.75578209027732,2.9572670213926715,3.0807256168236283,3.158337920950024,2.9876724231610856,3.062785197655236,2.9747839392300897,2.9576564893495165,2.857308682958168,2.852070985280153,2.6710071660572328,2.660735595203718
32,2.7387827979711687,2.6664116122241732,2.6645873992766864,2.659959563340555,2.7892172055069424,2.738471153404501,2.7374478366637045,2.806991180810966,2.7475980408130862,2.857838132832355,2.7518228052816496,2.6877398953865055,2.7538624406667314,2.7440551272388047,2.7205822564564794
33,2.3235107011531015,2.427673345381833,2.6513426786587533,2.7012144818015233,2.512089125034199,2.4208879083113213,2.4941103844112913,2.4487138510830873,2.4254946075759585,2.5875027766990684,2.717206736922998,2.5027873993242933,2.4252686891682274,2.4917260232903327,2.424123566039058
34,3.1825224300202404,3.1508967070173783,3.1853225213457432,3.1941933513450165,3.2309332104428776,3.1810661937422746,3.191685551958536,3.198403546494327,3.1951479363931488,3.2288913743689336,3.2146907313356143,3.15401885821689,3.1522074772963498,3.1788755508521143,3.186879924768971
35,3.0766207064803366,3.1534364223712084,3.163060936154368,3.1449022711324734,3.0488157493995365,3.1499043310053274,3.159073836279882,3.1690088766423665,3.1648372632245856,3.0743342139041108,3.067844498939774,3.1427869921176024,3.1565378062741907,3.1414207942864176,3.0677659470403666
36,2.150524053149993,2.3598487114899878,2.536524648567554,2.4758216086952496,2.4751358832615544,2.2843997432145673,2.4312482806928037,2.1593752734381066,2.0338382132545734,2.1503042705327364,2.1626518582371665,2.2285767793402345,2.2480627554874753,2.243966484588795,2.14121326885428
37,3.0202126635621025,3.0120561949226623,2.9142474035244494,2.8991743415441986,2.9269673653002037,3.100440933129541,3.115925713843012,3.086817551526361,3.1997371145429403,3.1823357239900636,3.1806980544489356,3.0206072527463643,2.818282762874885,2.8139068702039776,2.821190430963982
38,3.1574799531141977,3.1485449874307117,3.1065463597741463,3.0194660722021838,3.062400132339217,3.068694914353544,3.149619690124773,3.1172696622298766,3.074436612727594,3.0683629124488356,3.1130049478789754,3.120980519216768,3.067372024214262,3.061157813601668,3.104486737469642
39,1.88309137082475,2.267282236741171,2.4495751693478587,2.4798235965162183,2.278866383351862,2.1698561035652215,2.2542233150662287,2.058466032458443,2.144229452103819,2.1499126154305004,2.3482584012247294,2.2336925064344326,2.410469614715513,2.426630134372869,2.2273549864280686
40,2.8489935971037244,2.858612211700646,2.851472757122899,2.781904319545783,2.7846619750927992,2.904362996914169,2.9101032098641375,2.7916810096698668,2.893661182240195,2.9032848359132246,2.909075508393616,2.869479934642608,2.918106718421082,2.7818658106085157,2.7802912119725227
41,3.1397944597078635,3.087750730573544,3.130690640015717,3.130782962048097,3.0891294607710478,3.1387177217905613,3.0862924122699855,3.1305397475815724,3.1292628899110593,3.094268390763494,3.129994602496736,3.0799821517132373,3.1257694643505287,3.126250646772545,3.091460055880868
42,1.8933959896334025,2.0614358742757632,2.165993816700536,2.153422937600528,2.1769572547987863,2.283648060689059,2.2890111621360107,2.376937170830183,2.371367803073563,2.0572552196264,2.064740284806723,2.060444928396438,2.1850191107274997,2.05277293343621,1.776669271721283
43,2.288206534229959,2.384832414472744,2.1842753781573685,2.3740687748313847,2.2816812617853652,2.2909022220483606,2.384832414472744,2.181235590829546,2.2909022220483606,2.2816812617853652,2.288206534229959,2.387253517984124,2.181235590829546,2.288206534229959,2.2831899662389485
44,2.7918765194354394,2.907180584294016,2.834966677378965,2.9604162358676103,2.8735230201490802,2.8285531684569514,2.8896961758801,2.782681072605592,2.821926208393715,2.7182538024184573,2.836709041830807,2.8342006009936744,2.8392639233195864,2.9264520032261085,2.7964419209355342
45,3.565134222234359,3.5480044141271745,3.5842067584722503,3.485942713169865,3.5753725035664687,3.605980627945754,3.480241028379462,3.4867860058943063,3.446151197611483,3.520275213170933,3.566587378029473,3.548841443051978,3.5291668130520666,3.541507995839059,3.5873927385277886
46,4.070446620320507,4.076437018178418,4.073942085475669,4.126271519612609,4.138731598373131,4.093798411159047,4.133072137416333,4.143702016081978,4.135575246941038,4.144993675403907,4.108709961870606,4.112087895292652,4.104473767187787,4.1037649815588635,4.111925286226837
47,1.7578326671955566,1.7886439698678065,1.9328883783030455,2.058104619437578,2.0498581364538366,2.0522054161561276,2.1850191107274997,1.9210943578594608,2.1698561035652215,2.05776161175839,2.1881725019663256,2.073940077871346,2.073940077871346,2.073940077871346,1.9328883783030455
48,2.542513363586632,2.922974936222835,2.889269454373512,2.9086085422090893,3.01675980684703,2.810609289893889,2.7422267157509506,2.6887372323069614,3.060513418971738,2.8785915854151587,2.8035643073744696,2.680247516375828,3.0245993024207896,2.868710583963328,2.750402400186345
49,2.269813887807384,2.3651689684313952,2.6071679768864846,2.616214120257022,2.6231091463893765,2.6751203675911532,2.5424011030216582,2.6088845382730828,2.5358105145510943,2.5207133967240876,2.3586107350733334,2.4164235783145127,2.445820671827124,2.5142635852139965,2.446753568382954
50,2.9708194145096134,2.963538634383482,2.9758571079374807,2.9739090543957225,2.9727476324642876,2.973038135969213,2.9668425736054242,2.966505526293163,2.9744586896628684,2.97523119687488,2.9787002141952597,2.9702148027861823,2.9786897971772515,2.9694134532500964,2.9752525313369986
51,2.7920606626041473,2.9569224360131394,3.0621478138546734,2.795018183224763,2.6676274169649448,2.5362919950089813,2.6682431785248912,2.692381318606732,2.732554615537214,2.697208282375438,2.861938526097543,2.6825234576297343,2.9426816367047777,2.672744612555181,2.7752581651828616
52,2.884136882395204,2.9908638599037096,2.9451181932356483,2.9952124009730077,2.9533655293521512,2.950601236186803,3.006894192555983,2.941388773481318,2.9456816697488803,2.8970647451171954,2.9029536831436022,2.993762742111617,2.9469222754640945,2.95085943451688,2.901818632566945
53,2.846608724778523,2.84588876244836,2.843412581893511,2.850054246483621,2.854304615394697,2.8470721661876803,2.8522171146370416,2.844445366163513,2.839589505429948,2.8412607384298374,2.8463012209857346,2.852654635291793,2.8412462918841284,2.8384480575181175,2.847397498290184
54,2.8986908885556244,2.931612056590579,2.9384181921084993,2.9295417846783933,2.932860894008779,2.932035842251901,2.93398029350217,2.954545762759042,2.941666660990875,2.8973800069412254,2.948465421222023,2.8831592393207948,2.9487820686790025,2.943922825048495,2.949601211240187
55,2.9611730421153473,2.9698091717651236,3.0196585414255948,2.9630289629256894,2.916812085384114,3.018264009048724,2.9608087520444624,3.0134759867019176,2.9615683421448473,2.9680229677351653,2.962763889280147,2.956057784683447,3.013103752082738,2.9617511758069024,2.962667500730392
56,1.9034429576743568,2.01297797246829,1.8895333114564035,2.0300525498114417,2.0297604281885615,2.1473713744431064,2.149415478645295,2.159603293369814,2.159448887564319,2.254583407448173,2.1592063523893446,2.145786209124096,1.8913334117840321,2.0536014623668986,1.8864618223137617
57,2.6789251732526864,2.6774467680338327,2.6868322702290333,2.6877784538737757,2.678120682629168,2.685784918722457,2.6877784538737757,2.679458589088333,2.682642606950437,2.6869442071006353,2.6890472749144276,2.6857082500902076,2.6859323052443167,2.6866237856250503,2.687565898793083
58,2.429691934294336,2.576090771413973,2.7319569378467095,2.6605238258179407,2.4278871022570874,2.24744209603513,2.515284318538662,2.6685816329900276,2.6694288062414566,2.593686289136037,2.4556615300169478,2.5185966161080002,2.538881809270589,2.5707759762772193,2.506641181942413
59,2.849172614735464,2.706852453687727,2.695352615436665,2.6283271529279677,2.66125045442684,2.6127381119381763,2.697771092388935,2.742879873754617,2.75397698562047,2.63185509262681,2.9233306491464197,2.862297327914392,2.8911978537599268,3.0344986524082014,2.9697645338701206
60,2.367938650738043,2.3687216442248276,2.281918272519419,2.270636806662216,2.2720943602475794,2.2855075218417853,2.266853602472232,2.283767669529532,2.359586848910299,2.2714804708797085,2.3628373739307427,2.361530265164544,2.362769890178521,2.367279258547723,2.373748577278061
61,2.9251273627034324,2.97648364060706,2.926401268643397,2.975308565469797,2.9727327443907385,2.9743893355210984,2.9261294737111476,2.9744106819823672,2.9777801504128414,2.9792533928367684,2.9800152178116672,2.9728457100263848,2.9714876689809233,2.962999178450011,2.9688014238410196
62,2.8200348379664053,2.8222343687290987,2.816367687812796,2.801505542187324,2.8182631643499025,2.8217731466098614,2.8208961768921865,2.807119349362435,2.8274583389470984,2.8274583389470984,2.825272721750023,2.820264942124888,2.8256538433103056,2.822872299908494,2.822872299908494
63,3.2317916726693827,3.193777516796102,3.297106506439013,3.26199307466927,3.2941171957718463,3.2323311630317155,3.1973323899520407,3.2971789934200277,3.2638726555832243,3.2981883020151614,3.2322459228340374,3.192615591382673,3.2962644999307065,3.262273331545197,3.295479394440258
64,3.1745019401977697,3.1748286486103745,3.1792067269071307,3.1765994357145737,3.1593998097534817,3.17345147408318,3.1628133930958575,3.1752931838047216,3.173135031758707,3.152545602093992,3.1685810229914666,3.1687519001023428,3.1724454467736765,3.1713152688593262,3.172588469179953
65,2.2625893235913166,2.1611086642969317,2.3580734702364117,2.3661286780161963,2.4316513362361074,2.4253708692022475,2.5990291748655165,2.43375221818905,2.511318103783331,2.3297670782295397,2.480498537995467,2.350327719066565,2.5194562369050337,2.5338922217991984,2.5335699292734564
66,2.740300843388396,2.7924362418814024,2.8372426945060116,2.910177386676452,2.9473932853574816,2.9104635369517413,2.915456337126497,2.911892139550463,2.967001454481628,2.8596528944375037,2.9124677225815736,2.868468014529766,2.909216989968613,2.8530340384276496,2.80013544285429
67,0.6783554796330593,0.6783554796330593,1.0864068220593897,1.368288693715818,1.3821871220252937,1.0864068220593897,0.6880358940639166,1.0864068220593897,0.6880358940639166,0.6783554796330593,0.6783554796330593,1.0843916972844025,1.0843916972844025,1.0843916972844025,1.0843916972844025
68,1.4713814124011155,1.4167184691992465,1.44135045213745,1.4437733054292385,1.4379981353810272,1.5087746775668063,1.997716300005947,2.351654027630036,2.3778610072358464,1.8886832939914435,1.5648775510592259,1.8075289600207096,1.5593816715897098,1.4379981353810272,1.2648055451703781
69,2.2932676614734975,2.4794424997925772,2.6661807697480144,2.8627588280608878,2.85275047392976,2.7637903785660622,2.805297559491391,2.627410884099988,2.7096957530315953,2.5950804312339084,2.6424619629939112,2.6875939698672533,2.715127024301241,2.6811597291941127,2.4460347665984066
70,2.53169491253919,2.4938351648535613,2.6503017987344153,2.738862039240061,2.5187493482572454,2.5647249489232316,2.5202513701151736,2.503784207541367,2.38164132911534,2.469562570978328,2.484177222274746,2.513298401063916,2.5402604110576488,2.4629938068527046,2.6309919217598616
71,2.6930965030736718,3.031296496555274,3.0254107875312233,3.20179425509454,3.1177319793961242,2.80171338041601,2.9287366346731134,3.021353805158432,3.02285540422332,3.1139849871533123,3.1220306053343627,2.9222341049255425,3.2319809199645033,2.809754644598976,2.8187365187762294
72,3.442552309719371,3.4912132542126884,3.4488611403372307,3.50124039980729,3.442282377414881,3.420833712587919,3.4128789901968233,3.4558723970527825,3.4325043629194294,3.4415184525845257,3.459374430310688,3.4927772262643666,3.5024142227230124,3.453440568821584,3.4957401272822963
73,3.6307804202374765,3.634504569932557,3.6363098721495253,3.67314828492545,3.635334202656208,3.683277691522153,3.683116963331323,3.668052100034003,3.684783612973234,3.6897361411424496,3.68547792549467,3.6832607112415547,3.6650851145578773,3.6198280876712587,3.6335657984546805
74,3.240768475601363,3.2244036075451477,3.3252733597213395,3.3196368504688065,3.3152887152774655,3.42500792253386,3.390031793836311,3.4189911100300057,3.36256990371941,3.294491149955638,3.2336745814325463,3.1940413833783317,3.329676183789599,3.3155302458204234,3.2964674352686374
75,2.660157553814012,2.7694472897201834,2.7539306863648485,2.8820206819342538,2.8533849698004055,2.679929331299226,2.728151357830053,2.6608330354437935,2.8190017955687265,2.786683729798829,2.6592358574191683,2.7157110242630655,2.727966843240069,2.7880367127737418,2.7971715123815315
76,2.905103638900025,2.924734237282662,2.9271369885347194,2.8149854964017336,2.912116555983571,2.9454856641493734,2.9563341167855683,2.8920706102000295,2.795384431241578,2.8602919846474353,2.8438249679923673,2.9528392508468553,2.905582006963164,2.8527806588250195,2.8559514417173864
77,2.362411881479606,2.1373574398071984,2.167830934980392,2.141305342167725,2.1450014330825637,2.052259528536558,2.172282846459393,2.1475512246028234,2.1614880936664895,2.353895529098774,2.458513544266165,2.3582355781250195,2.336805026720572,2.3722411296492525,2.2685178255234115
78,2.4518942863840247,2.4627247594989594,2.449566934147844,2.344438047820616,2.3579219498122477,2.5305985432567843,2.536513114915743,2.3684691943775684,2.519747921189664,2.5386840657277183,2.6000981123434403,2.545586761550678,2.450781093135691,2.2569976782081524,2.2693877253431207
79,2.734019150378165,2.7385534995768825,2.796247202777189,2.8601579489210023,2.8598818344529433,2.7902962564609535,2.7450737653835637,2.795861964908986,2.7514939746202436,2.7345286294220403,2.7326288371057097,2.7795176269570048,2.7856017939337483,2.791065444768782,2.7917192199308163
80,2.544928813455617,2.6242656286883723,2.6194025515473114,2.871566300105687,2.8717753438768603,2.6056378403460188,2.2870519944557497,2.54998226865063,2.2890111621360107,2.387632637454539,2.387632637454539,2.470686058404293,2.5511470393438707,2.764819413522868,2.6304394072538626
81,3.1978855336592993,3.2183215720979543,3.191939938667435,3.258029074298802,3.2397997700297996,3.3426575721883047,3.3319274968825248,3.3392304915234075,3.3509273684312935,3.4151780774540885,3.340878783386766,3.3027114152751493,3.1908865869176983,3.2433458597420164,3.1522029938958784
82,3.073268112058311,3.0554362342441928,3.050853900817328,3.0864279508660584,3.1754698834296238,3.11478536785907,3.01281215703485,3.1356062423901054,3.1783733793289506,3.1749029542485863,3.1609147244291167,3.0561411557653337,3.002879852257004,3.0392782190142293,3.1296622285867
83,2.383301312532432,2.1769572547987863,2.3763286678399065,2.275895932283204,2.29452524260114,2.465732740728548,2.4496270189122846,2.5477208965160605,2.458363303471662,2.468939386034577,2.550358129406339,2.4572059779921163,2.4701149488611143,2.550170914442886,2.465016608504615
84,2.798434110107222,2.559271723187755,2.592860273337977,2.4966757303861122,2.6709425261144664,2.4811167392446527,2.5530767759056823,2.6025810482112326,2.617878691827552,2.464421929648628,2.7491299796110913,2.763484400415874,2.7628455978530635,2.9401793362593693,2.9687924730547506
85,2.8048728036781223,2.882690203310108,2.9494552227061694,3.015672654034047,2.902933847577265,2.8957327242696853,2.8782461075645505,2.8919732959461997,2.7531145509382866,2.759187552816324,2.813210108587505,2.7312201605001443,2.8485868704667623,2.861026357253393,2.7649661034249373
86,2.552272989675299,2.539838624812995,2.650434239989811,2.536671867222414,2.491665571352907,2.547328413760107,2.6723848572441318,2.662875273283351,2.7864928350154847,2.807626046650261,2.7941609419708167,2.7743999558726506,2.6752711688563817,2.697613584729811,2.6883495059251943
87,2.4640832737349494,2.380668242101807,2.2807050850902266,2.3815034696481128,2.4669009779042033,2.466363288134105,2.468199896496716,2.4773842269621054,2.4667105438250094,2.465840333049457,2.5565966051231257,2.4679976987755987,2.2753013366346955,2.1617225754957046,2.47178437982425
