,0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53
10,3.024865632007108,3.192533008700617,3.0395549867024645,3.1816413246062645,3.180776476705977,3.2076767376413384,3.18973688618048,3.284946857367946,3.2063241321008142,3.2343566076770753,3.346183242067802,3.157688396872669,3.182416800760361,3.2687328299822274,3.213652490358626,3.2583745985029138,3.2767982456821487,3.2007619406827086,3.090191075133389,3.1991255371435514,3.102521424545446,3.1816413246062645,3.227052451500678,3.1916083855750097,3.027748587704361,3.1292611925408282,3.020683082317414,3.114599492615114,3.2037810709905314,3.201123060639778,3.1087664246819546,3.1971485108882716,3.123298527680772,3.2707118824320744,3.3405173787003015,3.298662484595611,3.228152060566669,3.250842789432485,3.1712286665625227,3.266081325924209,3.320335029885188,3.24892492223062,3.189428155373622,3.288114716386704,3.200384216066803,3.1828540665263727,3.1190760428860873,3.1132221663718473,3.1097949287453353,3.26576578606708,3.0922161687246863,3.1577137583649706,3.2748845014945727,3.193351812572309
11,3.600144365276316,3.6406883204728127,3.638889752206172,3.691299291644708,3.7000142718798936,3.644705528159467,3.598747042392666,3.639003036290087,3.6357215309468085,3.6886217070280445,3.6956600398531307,3.6395852895809258,3.5916889386080815,3.6363872185080766,3.632175704134681,3.6798234597723987,3.6938911099953886,3.6378096484075497,3.5916402206233697,3.6339045102655216,3.630416955964172,3.6753024326140626,3.684413846095506,3.6319183172321727,3.5854435397295656,3.626392087282003,3.6286990880583945,3.682713491872138,3.6865854385789127,3.631719132733939,3.5863707271730094,3.6226677167988552,3.626415832862093,3.674111369543735,3.6868654434708708,3.6305592319212883,3.5921591501184658,3.63769929265463,3.636392373110004,3.6872234708247627,3.694929540650838,3.641385029140344,3.5935366869832315,3.6356296215405752,3.6324029375285205,3.6842098269371686,3.6930483600896706,3.638476061006484,3.5905458978350526,3.631486411238437,3.6370074531919023,3.6880310723071235,3.7005980488789456,3.6463201993705536
12,2.6663204997567567,2.6667359841527296,2.66471377580138,2.666763617002344,2.65628345818816,2.6620938232234876,2.6535206813163232,2.7201299038987177,2.724402155336508,2.718814807352963,2.7333024017164167,2.7276686540242787,2.719702681259345,2.7835676061331815,2.7735643727157613,2.781282997076119,2.821062173608698,2.82899996628704,2.8914609207209607,2.8953806763915027,2.8591064628458507,2.8471932074590804,2.8417641238171036,2.847963056452665,2.8457766769641233,2.787052673023351,2.8392213022715227,2.79877571644975,2.7957669389078648,2.7991217038790683,2.798213404166784,2.801989143894638,2.8526938039278575,2.842720804983162,2.8489655527371474,2.855183044161208,2.8402466540290776,2.846152080032645,2.839601396432302,2.8283761837911947,2.832300374786561,2.849087048085871,2.8481614304217233,2.8552833508257978,2.8485268107382367,2.8508647768543725,2.8595152117459763,2.861178354088651,2.8660827986967794,2.861178354088651,2.79877571644975,2.7973393470738914,2.7373867905532983,2.6689443341911865
13,3.699819488648657,3.7938653169489314,3.7006234389312382,3.825254070726009,3.7931371685366533,3.831055187510701,3.697668344087296,3.791813604713876,3.6935718045429025,3.8285292954895027,3.7924473536532,3.8286591632943723,3.6904440482502125,3.7921949824215155,3.7008644391311276,3.8267574547510317,3.7965204319042614,3.829333915116969,3.697734752474558,3.79606609174696,3.6969980891070082,3.8290255999355978,3.7918590838859565,3.833983282978346,3.6963055273838608,3.793102418783058,3.6967479712727367,3.8260749834020547,3.793012521140695,3.829131686303071,3.693613731888566,3.794079895832493,3.7000426985703054,3.824851723587663,3.7945760331689247,3.828120071941143,3.6905013105300815,3.7957678346231054,3.702675210132537,3.827218901080533,3.7955971352665405,3.831761617306992,3.6939240685188204,3.7963150084357262,3.682711226855688,3.828039624410586,3.79319882388222,3.829425297684457,3.6937964736220907,3.7933636908671144,3.6931296992866653,3.8262015544178056,3.7937445299540045,3.835722310486669
14,3.547968971466024,3.5960672455482605,3.670621216278572,3.7571355666869386,3.5611104712383845,3.5646433873426626,3.6066351717277287,3.6561277070756972,3.769939240657041,3.841866710179751,3.7164074573716803,3.7651452698668297,3.7588694839622514,3.7585392870958874,3.850586319261139,3.8433903260738416,3.7152129103856897,3.753699266953449,3.8008450173691757,3.7924492468266537,3.8433794991029173,3.8379675468728456,3.763616287923023,3.767988394119617,3.793214983732708,3.7909143551844187,3.8431759483480388,3.850745434388696,3.8043528246068288,3.712388069532296,3.804039250767817,3.7988743147890744,3.8321668243457085,3.8482715039938027,3.7981738091319737,3.7440877597366664,3.7858893315329096,3.80014183340939,3.8473237934959816,3.838725199006614,3.746015812416133,3.7094182024733096,3.799631753077742,3.7984733977715095,3.8495421807405106,3.844381892557626,3.7110260961630424,3.6644362160528337,3.7038817287589927,3.612192791011821,3.8093626498731696,3.8465086338382215,3.6094901507116557,3.4453000125815665
15,3.274279117087131,3.3472338777715107,3.2857552343042613,3.205057309310793,3.3483292951802053,3.352853036022667,3.350768680402488,3.358911959658692,3.300507568395515,3.2872276395614657,3.3574645653118984,3.357860956361325,3.41867066564983,3.4200908587673453,3.35912836570063,3.287606336433397,3.3513493715269447,3.3537740313918913,3.415611869924861,3.4439770684431625,3.3798473457382787,3.290801375422555,3.3298373860345745,3.328880670097283,3.4289587018303536,3.432644598758698,3.377794305385125,3.2971573825142286,3.3639163815903395,3.3601382951816356,3.4335281416357883,3.442887692785855,3.3844218673200945,3.301091216207179,3.370347152803162,3.3677812487577663,3.417168873930386,3.426869646468301,3.3710647391212127,3.2971711094227114,3.356038327699223,3.343880222629176,3.4300145985392128,3.4311289791223443,3.3837318801606395,3.3002349603066214,3.3767077870015614,3.3727923970068328,3.4157351592485896,3.344455960658676,3.294367586025256,3.1985469028635936,3.2742503902993967,3.266680123093745
16,2.0593411214843864,2.043398119499022,2.0465227053290267,2.0381946733163616,2.0425223692883403,2.0276557968112177,2.0370832928491205,2.026364056793672,2.0241071504653165,1.8924119508976123,2.045264723504115,2.014864549425999,2.032143561759309,2.0144539766350604,2.029256866226212,2.0218593963470797,2.03656764244318,2.0188690792235544,2.025134333398052,2.0304250098320136,2.0425829719679505,2.0178551926342063,2.0498588605064763,2.0524018579470957,2.054189938298215,1.7450198692001777,2.053215749526637,2.0409544655970304,2.060995601708353,2.031493664996323,2.0549678651156102,2.0276557968112177,2.0391214117216174,2.0272360677699646,2.035657260774289,2.0115237231992413,1.8960790466310538,2.036194088338143,2.031643318553199,2.020667921096863,2.0258763709689194,2.01485878004291,2.0328765178256916,2.0257822037491353,2.0330088252387233,2.0114797999715885,2.0445936132535314,2.027715849190197,2.0424006578786553,2.043589564646874,2.0628739952350514,2.038689027508332,1.7610911575255934,2.0380233512316233
17,1.9325438459718325,2.190157959944678,2.0716722313042153,2.0669425782265405,2.1855418812159835,2.296108086830907,2.3876326352962107,2.384821231914475,2.555839233297701,2.383301309600152,2.555839233297701,2.553001944586856,2.555839233297701,2.555839233297701,2.553001944586856,2.555839233297701,2.4724076863347046,2.550170911488476,2.553001944586856,2.384821231914475,2.630439405422729,2.559776817846442,2.4793607881691404,2.182235638838861,2.1830039830741366,2.296108086830907,2.190157959944678,1.9325438459718325,2.190157959944678,2.0716722313042153,2.0669425782265405,2.1855418812159835,2.296108086830907,2.3876326352962107,2.384821231914475,2.555839233297701,2.383301309600152,2.555839233297701,2.553001944586856,2.555839233297701,2.555839233297701,2.553001944586856,2.555839233297701,2.4724076863347046,2.550170911488476,2.553001944586856,2.384821231914475,2.630439405422729,2.559776817846442,2.4793607881691404,2.182235638838861,2.1830039830741366,2.296108086830907,2.190157959944678
18,3.3160521504058122,3.2409533894700893,3.0608857847674398,3.2409533894700893,3.159808060587687,3.1503531585520617,3.2324834383022365,3.3160521504058122,3.3789415085202,3.3731733609498944,3.506685463034767,3.368507714562348,3.506685463034767,3.501674498986569,3.443383224056519,3.4417088554953965,3.4350889660371196,3.4284238407594394,3.312378554222394,3.3162553668989885,3.244846958870398,3.158065950200417,3.2703158761035973,3.2856173788097993,3.2243792223561707,3.1330201810644502,3.144863570695761,3.235889366917066,3.1539736550951143,3.0578238512959617,3.237608521641922,3.1560186660984053,3.1476250499088883,3.230025441358816,3.3130647601577023,3.3768928967398044,3.3717031643382205,3.504931600715252,3.3675564718535123,3.443383224056519,3.440606172021423,3.443383224056519,3.444521545429917,3.501674498986569,3.506685463034767,3.439486579125116,3.4941347877567863,3.501674498986569,3.3731733609498944,3.5649225244368052,3.4512798806482468,3.4512798806482468,3.220378823950589,3.2256905677629923
19,3.2666707738138014,3.261241725560601,3.2796112546263108,3.2095590057762555,3.193863894668105,3.2653716954105567,3.2627043406662155,3.270151076187656,3.260999447986921,3.2633363451066506,3.2508009340245994,3.271645702325186,3.2057985940180624,3.1945798382589374,3.2635149230710168,3.2666390401463743,3.2710548679332576,3.2679364943688025,3.267345378596512,3.259816901483656,3.277087294236835,3.2166864767822645,3.204636499789701,3.275956576530561,3.2756788038766316,3.280344420153935,3.266810413079317,3.2666707738138014,3.261241725560601,3.2796112546263108,3.2095590057762555,3.193863894668105,3.2653716954105567,3.2627043406662155,3.270151076187656,3.260999447986921,3.2633363451066506,3.2508009340245994,3.271645702325186,3.2057985940180624,3.1945798382589374,3.2635149230710168,3.2666390401463743,3.2710548679332576,3.2679364943688025,3.267345378596512,3.259816901483656,3.277087294236835,3.2166864767822645,3.204636499789701,3.275956576530561,3.2756788038766316,3.280344420153935,3.266810413079317
20,3.5128293342439916,3.5580506870655215,3.5157971319967176,3.5162547926166887,3.518954081715812,3.5630516439626616,3.554020545396118,3.5171753153220315,3.5172428558875137,3.511135096464929,3.5160796956696005,3.561262835144932,3.567720442689929,3.6107556246425982,3.6514251688041917,3.694554157949087,3.6258804419818946,3.60897885715443,3.652840610193305,3.658339855935819,3.5999119291486092,3.5698072325918893,3.6048923305801437,3.6827547411515384,3.663047728194739,3.625656644909884,3.645875721251921,3.6391015573264855,3.651157731081926,3.6441433962161334,3.6594166829451034,3.6450939817359433,3.6843516879785927,3.6828563482338517,3.656518471925711,3.649790135795194,3.6170506510811924,3.6513682875369784,3.6376162296410897,3.5644411937923763,3.5637411405588413,3.6291613469846205,3.598897405420746,3.566482400870705,3.5560400871708193,3.5112954773737517,3.5100314053399386,3.5120340436553446,3.5093901790707194,3.5163931205765406,3.544779031939906,3.5437617067391227,3.509758813564952,3.5172056726720733
21,2.9554564273975017,3.004522695295608,3.0016402663857678,2.9633496364070764,2.9051244282147035,2.9102396757902533,2.9485230204500725,3.0056718426305227,3.0044614989282987,2.9569963519142473,2.9158281854264625,2.9113049176085304,2.9589694014069186,3.00720279811443,3.0134403760644286,2.9644622386306954,2.9213264754784216,2.9662905916365356,2.9540137018311614,3.000771448886219,3.008969599658009,2.9572259801033223,2.863309808456979,2.958087782014732,2.957000124314559,3.0109375913690006,3.0120006111931312,2.963685346644804,2.9242840106643433,2.9650072816522433,2.958680630106408,3.011132555928716,3.021215742317057,3.0107881844355444,2.9678679409185444,3.00951945074193,2.9954016675802073,3.057231967616294,3.0690892167113644,3.0047108392168353,2.9625930479870664,3.0171433072841003,3.0101923841663814,3.060749044679474,3.0642614539221773,3.018883931083934,2.97753258047331,3.013722437489338,3.0073258086180013,3.0127320434307485,3.0129520534404075,2.9605765667081334,2.913677361969652,2.960736439461745
22,3.7248825253343423,3.771467514251711,3.7689459640155465,3.7626472439525953,3.7798857682633455,3.7784645330142133,3.772954890594461,3.786123798726735,3.7910514617407736,3.791175825370788,3.7884999506464663,3.825367558477327,3.786596334962748,3.815236574029237,3.7858803144728013,3.7259148544777374,3.7432141231283813,3.7740008886682217,3.7366841061777727,3.6817479710488623,3.6924324292366486,3.7620437332158,3.77090403925916,3.727211013909831,3.760304538227469,3.642258911128585,3.67614884174398,3.7370536754902592,3.730686051060314,3.705513568056697,3.7010332562900308,3.6903388559788097,3.701526069655422,3.6580479658944123,3.657325630644182,3.699948903932596,3.703470317343059,3.701925154977273,3.6965210206483867,3.6868113426696554,3.701505378613282,3.6862487622479194,3.720231231584771,3.727211013909831,3.7261563997669573,3.7658178294542037,3.7662872165580596,3.7439990664485796,3.7370118646585904,3.734931590500924,3.736956568109922,3.735100314307465,3.7753847989495117,3.7285619278193045
23,3.1472964069571985,3.1828963487845416,3.0550627817430986,3.1413957494418705,3.107041165677781,3.1370515673440442,3.193549586312259,3.048259577092255,3.1481027813893108,3.1473238134015693,3.186312076896021,3.0558665522434,3.1401290068307866,3.118310567552678,3.147643687480837,3.1870096364745875,3.0504179121393333,3.146919265360989,3.163529848220583,3.199785975532418,3.0717394247308007,3.1558734983630248,3.1494881569978195,3.1942922410569903,3.2161179000977693,3.0682589495373938,3.230019259846989,3.2941583729625417,3.3006619723027586,3.1550020523075863,3.2340095624060634,3.1919617555140527,3.2239790679116616,3.2643384151646027,3.097391789930151,3.2266802461505546,3.26705120598962,3.2232842884318673,3.115962575308849,3.155142727498569,3.1154687169503443,3.151758709160176,3.191068059995756,3.056335913304354,3.152270587379341,3.159119994174926,3.194026009718551,3.068983535127646,3.150218685401471,3.114308435641467,3.1474884859956136,3.1878889543636952,3.0563877367895658,3.1459407005896627
24,3.237464357110728,3.2727894515985136,3.2359751220611495,3.272903293400535,3.3044781937676766,3.297755314060526,3.306320581632427,3.2992242507542975,3.299214039909529,3.312717204566298,3.310873654641465,3.226741099572103,3.2766496588809466,3.262481790059238,3.274125880250105,3.2714640734332945,3.2994483309120604,3.308759102133809,3.311831794233075,3.3427899805479715,3.3101904595476395,3.3041937127197216,3.291290812340223,3.262116317253239,3.2711883795871035,3.327825712601047,3.271517483011766,3.306245821593139,3.2686310368096216,3.2560113312272665,3.267957286587534,3.2636943155762035,3.2180286599409937,3.2306720792277774,3.2244661820442504,3.217898322243598,3.2283261053718006,3.232385158836278,3.217721922286012,3.2378168289701126,3.1938830340471522,3.2089623869465846,3.223256590279254,3.229100135392428,3.226506692683115,3.2362027130125472,3.2283143743055627,3.2242923577045963,3.236163603926681,3.23262107277624,3.2225984088492403,3.2352722394012465,3.2246826948504275,3.23296811958454
